cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
4032,7755,21312,205.09,60.208,105.813,161.375,186.261,4.832,24.889,49.009,185.542,84.346,72.198,71.771,1.0,131.436,261.303,5.215,21.9,159.958,98.257,302.793,15.34,70.467,166.538,165.847,353.432,83.128,126.411,155.281,177.534,191.774,28.583,8.768,226.769,169.635,120.316,124.743,2.175,13.659,148.953,14.288,48.132,161.008,-22.948383,-11.718936,-10.375531,-9.41662
4033,12354,18182,66.23,97.886,82.885,151.351,9.208,8.665,27.061,30.623,183.48,57.722,460.451,49.206,6.612,57.623,108.538,1.0,148.342,26.526,32.714,26.333,33.264,6.513,24.098,111.311,15.574,316.049,154.28,306.28,170.391,98.438,51.37,7.215,5.679,135.481,113.808,14.582,2.175,5.22,1.0,3.416,44.034,63.109,17.786644,38.54229,-5.398695,9.626816
4035,5345,16647,71.92,160.323,372.213,246.017,91.285,211.786,27.061,19.387,206.161,14.891,280.231,88.182,59.369,349.841,512.56,1.0,60.564,430.303,40.114,334.734,12.95,99.136,1.0,607.093,178.541,80.435,109.261,588.583,343.864,463.576,364.382,1.0,124.998,654.192,605.173,233.396,2.175,123.37,14.91,17.912,522.529,315.753,-41.339577,-16.075916,-16.27266,-15.033498
4036,9966,4135,54.44,478.97,128.741,408.619,148.739,29.105,142.163,22.451,123.684,152.644,285.793,123.054,5.49,31.334,266.328,1.0,222.536,188.965,123.629,67.086,34.459,14.232,4.85,262.525,179.866,181.412,178.933,270.172,229.576,151.773,45.373,2.554,210.392,131.212,87.775,153.415,8.052,109.656,147.689,19.12,118.831,168.377,-36.121254,-19.82972,-14.722921,-11.959827
4038,14325,14807,66.66,315.341,71.967,259.381,180.398,12.497,12.945,27.558,41.207,33.413,328.067,92.284,2.122,151.659,876.381,1.0,73.104,422.181,45.4,180.534,14.145,45.106,33.723,390.189,299.11,26.581,211.09,356.613,232.637,102.541,118.529,2.554,181.148,363.885,107.3,176.051,1.0,115.985,62.963,9.456,459.003,196.8,-46.93633,-18.914509,-17.95976,-12.8896475
4039,2757,21302,75.61,49.443,73.059,2.114,2.173,86.592,95.471,110.298,528.851,7.946,7.675,71.771,2.122,94.024,289.444,26.291,16.675,55.533,156.4,355.662,73.894,3.205,1.0,258.806,10.275,504.539,138.202,627.974,547.95,543.578,100.54,1.0,8.019,435.394,502.127,1.0,1.0,24.208,1.0,3.416,4.074,286.278,-8.352352,64.45632,-15.393731,1.4779943
4040,8208,4918,270.19,468.205,326.357,113.485,108.873,35.492,78.097,469.856,255.647,82.031,98.898,95.361,3.245,155.703,375.876,38.937,45.934,89.181,181.771,100.129,46.409,130.01,258.931,324.498,40.748,115.441,177.862,364.273,145.901,344.599,69.359,125.292,85.225,219.798,246.14,31.181,5.701,119.15,36.408,27.576,110.634,119.954,2.3599586,-34.94395,7.701969,-16.248878
4042,15862,9387,313.25,264.745,289.236,84.528,69.007,16.33,68.324,478.028,338.124,63.51,43.274,117.926,2.122,221.427,194.971,350.861,12.495,46.251,223.0,151.896,94.208,104.649,282.029,91.48,15.574,147.753,152.136,508.706,273.455,309.726,155.707,88.005,10.358,165.365,350.27,2.509,35.084,134.974,9.852,13.08,14.32,128.375,9.36684,-64.21925,14.975735,0.92672426
4043,13191,19076,252.28,209.843,33.754,42.207,90.113,1.0,23.803,171.586,297.916,2.158,16.575,41.001,2.122,125.369,290.449,81.089,2.045,27.686,60.2,118.853,64.334,127.805,322.451,69.17,18.224,141.022,189.652,619.22,313.251,269.725,21.388,70.914,9.189,196.317,270.003,1.0,2.175,9.439,1.0,16.704,4.074,110.479,27.947102,11.120132,4.7938547,7.2946053
4044,10862,12211,188.32,217.378,292.511,45.548,12.725,176.017,40.091,220.617,312.35,66.983,138.947,133.311,2.122,181.993,167.835,241.266,53.249,30.007,212.429,96.825,73.894,77.083,24.098,134.861,16.899,174.681,139.274,332.541,348.966,331.265,50.17,10.322,6.849,188.846,488.026,20.618,2.175,105.436,6.058,8.248,10.222,255.75,-4.0509987,42.66233,-8.795169,2.0812826
4045,11366,16398,137.87,180.777,137.475,104.575,71.352,1.0,36.834,55.138,172.139,99.395,168.983,69.72,2.122,141.548,540.701,81.089,81.463,89.181,107.771,117.752,20.12,78.185,214.659,225.341,40.748,100.631,146.777,231.875,146.921,224.595,45.373,72.468,31.415,75.712,139.84,35.708,2.175,37.922,23.762,7.04,236.662,216.801,-39.4822,-15.20646,-16.638876,-9.111835
4046,12762,3072,74.76,55.902,1.0,32.184,38.521,12.497,119.36,230.831,520.604,51.934,7.675,96.387,3.245,60.657,148.739,5.215,27.124,50.892,208.2,75.897,77.478,53.927,93.393,375.315,10.275,371.249,92.111,300.809,201.004,125.106,72.957,35.18,22.056,151.49,164.788,10.054,5.701,122.315,1.0,5.832,8.172,75.741,-1.7358437,2.7913208,-0.61145985,-1.3294854
4047,9177,10285,144.69,279.816,229.187,71.164,64.317,16.33,86.784,228.788,216.471,25.309,23.249,124.08,2.122,284.117,183.915,148.532,8.315,19.564,214.543,101.23,73.894,124.497,324.376,75.367,15.574,259.501,148.921,278.926,256.107,300.495,45.373,136.168,5.679,186.712,273.257,5.527,2.175,131.809,1.0,44.487,13.295,105.216,12.193195,-73.81925,12.739654,3.3332114
4048,18475,12279,258.82,325.029,344.918,104.575,115.908,20.162,74.839,503.564,189.666,82.031,73.311,111.772,3.245,265.917,186.931,207.544,29.214,52.052,245.2,125.462,81.063,184.04,439.867,112.551,12.924,87.167,214.306,540.438,240.801,340.496,63.363,136.168,10.358,129.077,194.075,10.054,132.633,133.919,1.0,20.328,8.172,86.268,18.296719,-58.91309,18.808622,2.8756006
4049,4020,332,133.32,92.503,1.0,56.686,29.141,245.001,271.382,163.414,183.48,337.859,141.171,50.232,4.367,25.267,358.791,17.861,227.76,42.77,195.514,107.839,78.673,48.414,20.249,230.299,8.95,313.356,114.62,394.91,58.144,171.261,23.786,1.0,36.094,322.26,168.042,71.926,64.466,62.185,1.0,9.456,12.271,38.897,35.337635,65.635864,-15.195396,20.244133
4051,6823,5681,122.8,353.018,46.856,160.261,9.208,8.665,7.515,40.837,97.91,20.679,43.274,126.131,1.0,10.1,91.453,13.646,17.72,18.404,84.514,546.209,18.925,6.513,52.971,211.707,8.95,71.011,205.731,238.44,47.94,186.646,78.953,42.949,2.17,116.269,108.384,102.107,105.601,18.933,13.646,15.496,128.052,125.217,19.074425,-2.5756454,-2.2814503,14.408893
4053,8662,6656,358.31,301.346,321.99,80.074,86.595,27.827,42.263,282.926,118.529,65.825,98.898,99.464,3.245,221.427,122.609,211.759,8.315,35.808,206.086,69.289,27.289,139.934,187.711,393.907,18.224,3.693,143.561,225.31,91.818,247.16,54.968,162.58,22.056,138.683,241.801,2.509,3.351,130.754,4.794,8.248,10.222,55.74,10.821342,-38.039116,9.293728,-11.659417
4054,17602,10321,56.43,341.177,98.17,437.575,154.602,7.387,31.404,10.193,112.344,76.243,379.241,151.773,173.861,80.88,580.902,1.0,132.667,405.937,161.686,80.303,24.9,21.95,1.0,163.368,171.916,69.664,273.26,205.614,154.064,85.105,23.786,1.0,292.278,164.298,175.635,560.863,4.526,99.107,256.441,15.496,568.637,157.85,-44.169273,-19.697224,-17.50003,-12.380446
4055,19936,6708,55.43,569.397,275.043,466.532,314.067,90.425,145.421,77.61,49.455,159.59,117.81,97.413,3.245,279.062,113.563,9.43,55.339,423.341,237.8,95.723,57.164,87.007,180.012,424.893,293.81,573.204,186.437,236.252,435.703,695.377,47.772,28.966,358.956,123.74,646.391,397.884,9.227,165.566,221.033,20.328,7.148,44.16,61.87449,-60.475266,-10.00539,-17.718569
4056,10584,13186,143.41,152.788,216.085,19.933,11.553,156.854,32.49,658.828,279.359,12.576,124.484,143.568,2.122,141.548,415.072,199.114,56.384,72.937,258.943,340.241,29.679,34.079,14.474,261.285,7.625,130.251,144.633,562.322,258.148,576.399,23.786,4.107,4.509,351.077,716.896,8.545,1.0,93.832,11.116,5.832,8.172,464.182,-6.4464626,44.413284,-9.756593,-0.16038215
4057,2600,8497,117.4,320.723,412.61,378.548,591.958,89.147,84.612,101.104,123.684,65.825,59.961,140.491,3.245,290.184,126.629,89.519,49.069,385.052,202.914,133.172,30.874,131.113,133.815,619.488,189.141,174.681,210.018,748.335,393.865,763.071,48.971,67.807,284.089,404.442,84.521,334.503,6.876,144.468,227.356,28.784,10.222,112.585,-21.388016,-26.647573,-12.258623,-15.743846
4058,4397,20258,235.37,75.279,162.587,2.114,12.725,174.739,44.435,92.933,478.334,13.733,36.599,73.822,2.122,56.612,129.644,89.519,34.439,17.244,119.4,203.664,18.925,10.924,1.0,59.254,8.95,154.485,114.62,293.15,262.23,368.189,1.0,1.0,15.037,296.644,427.283,4.018,2.175,13.659,8.587,3.416,4.074,224.17,1.2904053,67.435486,-15.274226,6.2387786
4059,15134,17565,241.9,195.848,90.528,90.097,77.215,1.0,23.803,204.273,129.87,79.716,84.435,53.309,2.122,140.536,158.79,119.025,12.495,26.526,62.314,62.68,51.189,125.599,268.555,174.524,15.574,96.592,145.705,365.367,189.779,193.825,45.373,108.202,11.528,108.798,127.909,5.527,2.175,14.714,1.0,8.248,16.369,91.531,37.50091,18.65452,4.0721292,11.899138
4060,18122,15130,65.1,355.171,245.564,129.077,98.32,1.0,35.748,230.831,419.57,94.765,155.634,25.616,2.122,140.536,114.568,161.177,12.495,33.488,51.743,139.781,30.874,230.351,611.179,72.888,12.924,139.675,152.136,275.643,263.25,172.286,80.152,139.275,9.189,54.365,48.726,7.036,3.351,14.714,1.0,10.664,3.049,123.112,42.742027,13.665722,8.415678,16.375088
4061,10169,11043,327.18,178.624,308.889,57.799,26.796,25.272,29.233,302.334,423.693,43.831,48.836,105.618,1.0,194.127,178.89,135.886,14.585,28.847,245.2,132.071,60.749,87.007,212.734,116.269,11.599,124.865,128.555,375.215,258.148,279.982,41.776,72.468,3.34,185.644,469.586,4.018,2.175,110.711,40.201,7.04,10.222,189.431,6.5614166,-69.98915,12.05211,1.9587353
4062,12994,7572,90.11,575.856,139.659,424.211,342.208,133.859,59.637,16.322,45.331,40.358,39.937,128.183,2.122,357.93,158.79,30.506,7.27,484.836,223.0,171.722,44.019,216.017,79.919,552.557,256.712,430.489,147.849,184.825,533.664,852.304,152.109,5.661,617.479,226.202,662.661,339.03,2.175,202.488,427.156,16.704,17.394,51.529,63.010918,-59.648743,-10.118586,-18.127275
4063,1442,1446,87.98,312.111,38.121,73.391,44.384,11.22,96.557,186.908,39.146,34.57,92.223,98.438,4.367,31.334,20.096,5.215,29.214,19.564,98.257,21.927,35.654,20.848,218.509,261.285,11.599,19.849,111.405,110.419,19.368,103.567,95.743,136.168,31.415,115.202,57.404,8.545,96.199,130.754,1.0,7.04,9.197,61.003,8.127563,-10.641449,5.0727234,-3.0234046
4064,13850,21279,129.76,225.99,86.161,159.147,64.317,2.277,8.601,148.092,176.263,47.304,161.196,43.052,1.0,114.247,242.207,26.291,29.214,17.244,75.0,93.52,133.642,212.709,432.168,58.015,15.574,27.927,162.855,284.396,236.719,230.749,51.37,70.914,2.17,196.317,186.482,31.181,2.175,11.549,1.0,23.952,134.2,114.69,39.32345,17.263794,4.4249396,12.494431
4065,9917,13336,221.01,173.241,227.003,41.094,9.208,179.849,66.152,120.512,289.669,41.516,161.196,62.54,2.122,231.538,170.85,245.481,63.699,76.418,143.714,234.504,67.919,64.954,12.549,250.13,14.249,161.217,190.724,456.185,295.904,398.959,68.16,1.0,13.868,242.212,578.055,20.618,2.175,129.699,9.852,3.416,8.172,175.746,-4.205797,48.794662,-10.465497,2.1978235
4066,16407,1045,98.35,583.391,5.367,357.388,138.187,12.497,182.34,54.117,91.724,114.444,259.094,79.976,4.367,56.612,294.469,47.367,192.231,223.774,59.143,80.303,44.019,15.334,10.624,207.989,65.922,92.553,164.999,503.235,134.676,168.184,94.544,67.807,154.242,343.606,331.831,194.16,8.052,199.323,228.62,16.704,696.714,56.792,-46.772636,-22.518902,-18.349102,-11.8105955
4067,2621,2346,82.72,334.718,199.708,86.756,46.729,32.937,100.9,502.543,464.932,44.988,19.912,106.644,3.245,120.314,139.694,13.646,26.079,45.091,163.8,103.433,63.139,124.497,197.335,357.963,15.574,205.647,188.58,478.069,397.947,228.698,63.363,49.163,22.056,262.49,122.485,5.527,117.354,107.546,1.0,20.328,18.418,99.953,-7.0954723,-33.211735,3.5123441,-15.813932
4068,7839,21434,418.71,94.656,127.649,78.96,50.246,1.0,21.632,107.233,197.913,29.94,31.037,67.668,2.122,205.249,138.689,106.38,28.169,24.206,91.914,100.129,58.359,148.755,426.393,61.733,18.224,99.284,157.496,363.179,380.6,337.419,225.265,63.146,6.849,293.442,319.899,8.545,92.673,33.702,1.0,15.496,17.394,131.533,35.58683,6.832348,6.849287,9.227918
4070,3066,11814,87.69,118.339,200.8,80.074,87.768,50.822,49.864,242.067,368.022,11.418,29.924,93.31,5.49,245.694,112.558,283.418,29.214,28.847,232.514,189.345,57.164,133.318,160.763,112.551,12.924,72.357,205.731,323.788,195.902,298.444,56.167,227.834,9.189,144.019,287.358,1.0,3.351,142.358,1.0,22.744,17.394,194.694,11.090681,-75.13629,12.752205,3.6124308
4071,15943,2336,69.93,564.014,77.426,172.512,93.63,4.832,94.385,537.273,130.901,144.541,220.157,119.977,2.122,49.534,232.157,215.975,33.394,77.578,195.514,63.782,26.094,84.801,430.243,444.725,77.846,38.698,206.803,530.59,75.491,220.493,84.95,92.666,75.867,212.327,172.381,59.853,6.876,104.381,62.963,11.872,7.148,81.004,6.2383575,-27.369709,13.697168,-13.683562
4072,1709,9400,192.02,194.772,294.695,97.893,92.458,23.995,50.95,263.518,124.715,39.2,21.024,111.772,3.245,232.55,82.407,300.278,2.045,34.648,232.514,47.26,30.874,158.679,203.11,96.438,15.574,7.732,184.293,119.173,124.472,239.98,56.167,170.348,11.528,77.846,171.296,4.018,40.96,151.852,1.0,27.576,15.345,71.53,21.05922,-74.701935,14.814481,5.9837446
4073,11201,17985,245.03,227.067,100.354,75.619,76.042,2.277,33.576,203.252,243.276,79.716,115.585,65.617,2.122,239.628,143.714,228.62,62.654,54.373,117.286,172.824,33.264,141.036,393.671,181.96,18.224,60.24,202.515,358.802,256.107,338.445,258.845,81.79,12.698,213.394,186.482,14.582,118.529,56.91,1.0,17.912,35.837,222.064,36.553577,1.4919376,8.86024,9.23101
4074,19214,16825,114.98,69.897,30.479,22.161,31.486,49.545,205.143,65.353,305.133,83.189,31.037,64.591,2.122,85.935,218.087,51.582,170.287,40.449,90.857,95.723,97.793,87.007,287.803,138.579,7.625,274.311,71.745,293.15,122.431,185.62,50.17,24.305,9.189,174.971,161.534,23.636,10.402,30.537,3.529,5.832,6.123,137.849,26.511568,23.540176,0.75313395,3.884398
4075,3958,12062,72.77,58.055,20.652,18.819,15.07,4.832,16.202,107.233,57.703,2.158,1.0,93.31,1.0,36.39,36.176,34.722,1.0,5.641,245.2,569.34,23.705,25.258,72.22,134.861,6.3,119.48,84.607,238.44,26.511,135.362,16.591,42.949,2.17,121.606,417.521,1.0,5.701,34.757,1.0,10.664,7.148,50.476,17.55935,1.1167603,-3.0154057,13.982694
4076,15394,8602,115.98,177.547,117.823,46.662,25.623,8.665,42.263,69.439,180.387,50.776,39.937,96.387,1.0,90.991,247.232,93.734,14.585,38.129,238.857,394.212,32.069,45.106,180.012,243.933,15.574,190.837,113.548,339.106,186.718,182.543,70.558,41.395,8.019,228.337,201.668,4.018,49.187,63.24,1.0,5.832,130.102,132.586,19.464771,16.635845,-1.6551378,13.04189
4077,18252,9273,87.13,375.625,372.213,102.348,110.046,17.607,57.465,525.015,136.056,78.559,162.308,125.106,3.245,214.349,110.548,612.203,15.63,26.526,237.8,83.607,44.019,137.728,393.671,70.409,8.95,30.62,206.803,246.1,126.513,329.214,58.565,122.185,15.037,72.51,247.225,14.582,3.351,125.479,1.0,34.823,12.271,83.11,20.620047,-61.646477,17.90707,3.4934947
4079,22236,17989,126.35,436.986,206.259,93.438,105.356,2.277,45.521,269.647,68.012,78.559,86.66,42.027,2.122,108.18,153.765,245.481,114.903,36.969,69.714,31.84,28.484,213.811,613.104,160.89,19.549,19.849,237.887,242.817,173.453,430.755,62.163,134.614,18.547,128.01,201.668,41.745,4.526,24.208,6.058,17.912,45.058,130.481,49.075783,7.57082,9.283232,14.60231
4080,2556,19114,70.07,81.738,275.043,7.682,8.035,133.859,48.778,150.135,515.449,10.261,82.21,50.232,1.0,39.423,218.087,68.443,113.858,81.059,69.714,86.912,12.95,5.411,1.0,286.074,11.599,145.061,47.091,306.28,288.761,346.65,8.196,1.0,11.528,374.558,329.661,26.654,2.175,21.043,2.265,3.416,4.074,258.908,0.17534065,65.3381,-15.787345,4.8378577
4081,1343,3079,108.59,367.013,4.275,3.227,2.173,372.751,3.172,90.89,21.619,76.243,47.724,75.874,1.0,1.0,35.171,1.0,45.934,6.801,28.486,863.422,12.95,1.0,14.474,93.959,4.975,127.558,200.371,277.831,26.511,278.956,251.649,19.644,1.0,208.058,260.241,109.653,192.573,2.055,2.265,8.248,83.994,174.693,20.399452,-3.4082222,-2.8918025,15.369796
4084,4663,17410,33.83,51.596,42.489,1.0,4.518,170.907,24.889,121.534,69.043,16.049,104.46,59.463,1.0,30.323,74.367,17.861,77.283,33.488,83.457,10.913,12.95,2.103,1.0,132.382,6.3,29.274,38.516,368.65,94.879,211.262,2.199,1.0,6.849,243.279,225.531,4.018,3.351,9.439,35.143,2.208,4.074,70.477,20.859167,52.86976,-9.109994,11.564566
4085,12656,3227,188.32,96.809,3.184,54.458,39.694,39.325,63.98,166.479,283.483,92.45,133.384,82.028,3.245,40.434,111.553,22.076,61.609,28.847,174.371,112.245,39.239,50.619,135.74,308.385,8.95,97.938,82.464,194.673,26.511,93.31,90.946,35.18,18.547,141.885,106.215,11.563,18.629,111.766,2.265,5.832,24.566,98.9,4.6703396,-0.15950775,2.027585,-1.7062743
4086,21807,11853,57.85,21.454,124.374,165.829,135.842,35.492,153.022,20.408,291.731,1.0,315.83,140.491,4.367,326.585,885.427,1.0,3.09,111.226,207.143,224.591,39.239,81.493,1.0,247.651,39.423,289.121,93.182,859.943,366.314,551.783,36.978,1.0,27.905,409.779,583.479,787.222,4.526,255.233,1.0,40.863,863.726,237.855,-57.443016,-20.8611,-22.039688,-14.330404
4087,9455,5765,95.51,448.828,343.826,84.528,90.113,25.272,43.349,318.678,87.601,64.667,78.873,112.798,2.122,225.472,108.538,81.089,51.159,36.969,164.857,31.84,33.264,166.397,314.751,330.695,18.224,18.503,168.215,375.215,109.165,311.777,51.37,151.705,15.037,126.942,243.971,2.509,2.175,119.15,2.265,23.952,9.197,81.004,10.90313,-32.78918,9.821082,-9.619553
4088,7500,14530,272.03,88.197,151.669,2.114,11.553,222.006,25.975,149.113,327.814,12.576,79.986,50.232,2.122,90.991,161.805,148.532,88.778,32.328,103.543,182.736,29.679,12.026,16.399,168.326,8.95,205.647,79.248,275.643,210.188,226.647,3.399,2.554,5.679,168.567,236.378,38.727,2.175,4.165,6.058,4.624,17.394,143.113,11.698772,58.423508,-11.213831,8.109238
4089,4216,11349,126.64,621.069,269.584,411.96,389.109,243.724,148.678,44.923,173.17,5.63,73.311,193.825,2.122,495.444,881.406,22.076,8.315,621.749,237.8,460.298,69.114,89.212,1.0,417.457,239.488,569.164,153.208,273.455,1000.0,940.511,64.562,2.554,364.804,282.769,837.296,409.956,2.175,397.646,409.452,32.407,129.077,141.007,58.237183,-51.781044,-12.337509,-19.387386
4090,6890,6725,118.82,355.171,331.816,90.097,126.461,7.387,53.122,343.193,60.796,34.57,56.624,135.362,3.245,211.316,115.573,279.203,1.0,26.526,160.629,43.956,76.283,148.755,278.179,318.3,23.524,40.044,267.9,129.021,127.533,308.7,53.768,241.816,19.717,148.288,174.55,4.018,2.175,118.095,2.265,118.174,12.271,58.898,13.743475,-38.63803,10.40128,-11.577218
4091,81,19773,167.29,89.274,17.377,3.227,9.208,1.0,31.404,95.997,236.059,25.309,3.225,71.771,1.0,25.267,143.714,55.797,4.135,18.404,91.914,48.362,59.554,53.927,72.22,102.635,12.924,161.217,83.535,320.505,591.828,261.52,6.996,8.768,6.849,300.913,227.7,2.509,1.0,9.439,1.0,9.456,17.394,105.216,14.262693,31.549843,-3.598059,5.7741513
4092,11801,10419,162.03,145.252,127.649,38.866,5.69,17.607,35.748,475.985,391.734,44.988,54.399,115.875,1.0,106.158,144.719,43.152,53.249,28.847,199.743,317.111,144.397,53.927,151.139,58.015,8.95,259.501,96.398,462.75,229.576,224.595,27.384,95.773,5.679,174.971,382.811,16.091,1.0,79.063,8.587,9.456,9.197,131.533,2.630005,-66.74557,6.537993,1.9029603
4093,8516,1073,281.27,256.133,1.0,186.99,114.736,7.387,128.047,81.696,92.755,1.0,1.0,74.848,166.003,61.668,500.5,1.0,1.0,100.784,129.971,203.664,11.755,44.003,1.0,190.636,51.347,139.675,237.887,643.292,193.861,87.156,3.399,1.0,59.489,415.115,134.417,160.961,5.701,113.875,40.201,16.704,724.378,82.057,-55.741745,-23.46225,-21.16245,-12.13902
4094,3480,3965,142.7,320.723,325.266,84.528,93.63,3.555,69.41,498.457,240.183,10.261,4.337,83.053,4.367,151.659,115.573,249.696,2.045,31.167,137.371,31.84,39.239,137.728,237.757,318.3,15.574,115.441,148.921,223.122,168.35,220.493,53.768,153.258,29.075,147.221,82.352,7.036,10.402,82.228,1.0,13.08,10.222,76.793,7.0380707,-32.338615,8.532546,-10.06195
4095,20975,20825,350.35,201.231,235.738,123.508,76.042,1.0,24.889,243.089,148.427,76.243,147.846,37.924,5.49,58.635,108.538,359.291,29.214,18.404,82.4,95.723,58.359,154.268,372.497,82.804,31.473,81.782,141.417,274.549,116.308,233.826,48.971,129.953,10.358,118.404,214.684,10.054,2.175,24.208,11.116,11.872,6.123,50.476,48.85814,8.215069,9.740366,13.388542
4096,1815,20331,312.97,41.907,50.131,1.0,6.863,191.347,62.895,91.911,334.0,2.158,36.599,72.797,1.0,30.323,105.523,26.291,23.99,14.923,129.971,324.821,20.12,3.205,1.0,136.1,6.3,212.379,95.326,228.593,201.004,296.392,3.399,1.0,9.189,213.394,192.99,14.582,3.351,11.549,11.116,2.208,4.074,223.117,9.6319065,67.274445,-13.985674,8.104515
4097,7801,16971,59.55,108.651,244.472,34.411,76.042,313.986,19.46,87.825,63.889,17.206,364.778,81.002,1.0,89.98,131.654,148.532,107.588,122.829,109.886,128.766,12.95,3.205,1.0,234.017,356.082,225.842,142.489,316.128,160.187,230.749,41.776,1.0,84.055,336.135,278.681,93.053,2.175,13.659,104.694,5.832,3.049,204.169,-7.1855736,52.46435,-20.251665,2.914002
4098,17042,3919,275.59,369.166,9.734,237.107,98.32,9.942,65.066,21.429,53.579,22.994,114.472,112.798,2.122,53.579,649.244,1.0,46.979,257.422,147.943,118.853,22.51,19.745,2.925,326.976,122.894,243.345,174.646,427.736,225.494,186.646,40.576,1.0,254.844,338.269,310.137,215.287,5.701,109.656,336.108,23.952,620.892,73.635,-46.588604,-20.230852,-18.704535,-12.562413
4099,10188,3191,102.05,45.137,1.0,57.799,16.243,547.767,335.448,119.491,166.985,282.294,182.333,126.131,4.367,31.334,455.274,1.0,288.369,50.892,236.743,82.506,60.749,69.364,4.85,348.047,28.824,57.547,174.646,311.751,57.124,159.978,78.953,1.0,18.547,198.452,146.349,99.089,17.454,155.017,1.0,4.624,79.895,85.215,37.227634,66.61099,-15.755716,20.320995
