cell,x,y,area µm²,SMA,NeuN,HLA-A,CD4,CD44,S100B,GalMac3,P2Ry12,CD11b,Claudin5,CD34,iNOS,ApoE,CD11c,CD40,PCNA,CollagenIV,CD8,Neurofilament,CD3e,DAPI_1,CD68,ATG7,Vimentin,AQP4,CD14,CD45,TMEM119,CD31,GFAP,P2Rx7(Park7),HLA-DR,Synaptophysin,A-Beta,PSD-95,H2A.x,CD163,MAP2,Trem2,CD74,IBA1,UMAP_1,UMAP_2,TSNE_1,TSNE_2
2419,12411,12534,278.71,7.687,14.225,99.972,192.686,12.471,74.955,103.99,152.67,184.551,66.22,9.841,209.461,53.054,317.656,198.333,218.394,30.413,152.848,40.86,87.87,209.19,238.494,513.63,56.215,12.589,188.691,220.861,241.24,136.271,57.238,23.255,472.167,73.156,133.867,119.881,39.345,85.115,39.883,136.111,335.665,376.872,-34.47396,8.708096,-3.352069,-4.9948273
2420,18828,7299,127.92,14.373,13.208,95.848,152.118,60.439,131.937,91.631,197.16,491.473,78.642,4.315,242.694,49.732,196.101,162.361,294.229,20.959,207.793,58.299,189.891,36.734,60.918,221.351,35.67,69.377,141.264,331.298,184.183,118.235,67.464,409.007,97.542,164.621,217.783,172.828,24.209,21.769,150.551,191.383,209.791,273.757,-61.767517,-23.786594,-5.3586655,16.94976
2421,11747,12658,113.7,9.024,14.225,104.096,250.496,8.3,22.823,99.87,164.804,259.777,64.149,10.946,195.362,57.484,295.184,239.444,174.915,164.874,180.82,18.439,72.718,19.644,83.796,402.883,42.09,27.655,75.673,198.571,294.294,122.243,33.721,39.328,114.332,165.637,132.868,143.857,22.191,19.692,162.515,119.734,139.861,284.845,-12.508091,32.125507,2.1588142,-11.207213
2422,15770,5927,294.06,11.699,35.589,76.26,201.814,13.514,106.477,95.751,188.06,305.916,54.832,9.841,234.637,54.162,266.583,214.778,212.327,24.11,216.784,80.721,206.053,35.18,92.511,305.838,15.125,71.695,119.064,372.839,402.402,148.295,40.878,387.989,72.357,269.297,166.834,177.823,56.5,18.654,243.272,151.464,168.832,297.041,-56.026436,-19.275509,-5.1378055,12.823589
2426,3321,8143,151.51,5.012,19.312,32.96,156.175,7.257,3.425,40.136,109.191,162.485,24.81,13.156,100.699,43.086,239.003,131.528,292.206,24.11,120.88,220.232,156.557,161.026,104.495,298.987,11.272,40.404,114.018,217.822,324.324,76.15,58.261,104.856,208.775,154.458,81.919,79.921,39.345,14.5,111.668,75.72,232.768,325.869,-18.607704,6.1107826,4.1215687,-2.1991918
2427,8106,2817,186.47,5.012,4.052,58.734,172.402,169.933,215.591,22.628,79.868,241.723,35.163,31.942,72.501,47.517,282.926,66.778,225.472,31.464,130.87,459.394,152.517,190.546,124.105,275.011,11.272,472.686,123.1,312.048,146.145,31.06,153.355,334.824,140.566,7.098,112.888,54.946,77.691,10.346,75.775,107.451,177.823,196.143,-23.48655,-40.374275,11.646462,12.058204
2430,256,2151,74.33,5.012,18.294,28.836,107.492,6.214,1.0,23.658,20.212,89.265,25.846,2.105,19.127,58.592,248.196,52.389,139.525,26.211,59.941,1.0,107.062,14.983,105.585,374.341,6.136,26.497,63.564,207.69,230.229,98.195,10.203,156.785,85.999,277.427,69.931,51.949,16.136,4.115,371.886,70.602,52.948,233.841,-27.59475,7.3787613,9.443602,-1.9982398
2431,19448,15266,84.14,1.0,1.0,233.997,183.558,40.626,31.309,98.84,177.948,723.169,169.743,61.78,21.141,70.775,63.31,248.694,317.485,203.741,16.984,1.0,66.657,378.538,141.535,348.081,378.514,41.563,47.418,659.57,7.006,60.118,19.405,8.418,14.642,2.016,14.986,150.85,45.4,5.154,3.991,34.778,15.985,172.859,-55.931824,55.13658,-25.847569,-9.698353
2433,10602,9226,109.44,2.337,12.19,30.898,202.828,132.392,57.982,38.076,136.492,218.654,8.247,1.0,152.058,88.496,188.951,177.778,269.962,25.161,97.903,5.983,184.84,300.855,142.625,294.421,13.841,60.106,232.082,236.059,146.145,7.012,55.193,51.692,136.369,84.335,25.975,79.921,150.345,49.808,6.982,58.32,248.752,501.054,6.0761204,27.205822,-4.9506574,-18.354364
2434,16420,13369,92.1,1.0,9.138,26.774,195.729,68.782,105.265,1.0,147.614,248.744,6.176,4.315,5.028,30.904,187.929,223.0,113.236,13.606,2.998,5.983,62.617,72.468,62.008,514.771,7.42,32.291,84.755,357.641,255.255,6.01,31.676,122.166,157.356,17.26,11.989,114.886,27.236,7.231,69.793,32.731,61.939,447.834,8.137991,82.40441,12.683092,-25.075771
2436,2686,2905,108.59,3.675,45.762,35.022,120.677,108.408,111.326,43.226,37.401,137.41,14.458,26.417,6.035,30.904,232.874,22.583,259.85,26.211,38.962,292.479,103.021,41.395,80.528,280.72,42.09,298.846,92.827,270.507,512.512,37.072,142.107,208.713,62.913,57.911,28.972,4.996,29.255,6.192,174.479,48.084,98.902,338.065,-27.319138,-32.990463,12.927536,7.6617203
2437,16591,10351,117.11,11.699,22.364,123.684,136.905,8.3,38.584,88.541,165.815,207.62,68.29,132.506,255.785,41.979,230.831,155.167,266.928,83.987,186.814,18.439,157.567,176.563,129.552,383.474,62.635,20.702,94.845,330.285,373.373,159.317,11.225,315.042,71.308,195.109,143.857,190.81,44.391,30.077,353.94,161.7,337.663,389.069,-57.943092,-13.14814,-8.441571,13.044504
2438,8192,13255,224.56,9.024,16.26,65.95,160.231,23.942,1.0,80.302,120.314,173.518,54.832,1.0,175.221,36.441,228.788,158.25,222.438,24.11,145.855,8.474,49.485,114.417,92.511,245.327,27.965,70.536,92.827,173.241,242.241,125.249,80.756,4.709,75.505,200.19,137.863,134.866,34.3,28.0,90.731,126.899,139.861,285.953,-8.096882,34.279892,2.1215706,-13.316759
2439,9259,5641,34.25,2.337,30.502,15.433,149.075,1.0,125.875,76.182,53.579,134.401,13.423,96.038,52.36,36.441,310.506,88.361,119.303,27.262,82.918,13.456,209.083,159.473,330.005,348.081,6.136,2.159,58.518,116.503,177.176,27.052,192.211,192.64,54.518,5.065,60.94,14.986,49.436,18.654,63.811,17.377,38.962,254.908,-20.468124,30.932587,10.273974,-11.870474
2440,456,12478,104.32,10.361,19.312,99.972,168.345,29.156,5.85,155.485,129.414,124.37,63.114,15.366,179.249,18.721,189.972,163.389,201.204,64.028,131.869,53.317,141.405,53.824,139.357,206.509,63.919,153.979,220.982,182.36,468.468,130.259,65.419,10.891,91.246,98.563,163.837,109.891,12.1,50.846,69.793,143.276,259.741,497.728,2.7890053,18.634878,-3.9600666,-13.0908
2441,10145,9641,88.55,7.687,8.121,82.446,196.743,330.524,198.618,140.036,165.815,221.663,34.127,3.21,188.312,113.969,153.199,229.167,272.995,18.858,151.849,1.0,140.395,330.375,75.081,161.982,30.533,318.548,236.118,195.531,144.143,31.06,134.95,132.057,112.233,8.114,95.905,140.86,90.809,41.5,1.0,101.309,322.678,675.131,17.148094,29.351532,-4.5524726,-20.635664
2442,17127,14053,90.11,1.0,7.104,26.774,297.15,209.559,226.502,23.658,54.59,200.599,37.233,33.048,2.007,26.473,128.684,193.194,72.79,201.64,1.0,1.0,43.425,46.056,125.194,520.48,225.711,237.422,72.645,310.021,264.264,18.034,45.991,97.438,274.886,1.0,1.0,14.986,16.136,21.769,15.955,2.024,23.977,256.017,12.702908,82.64585,14.918053,-24.164532
2443,14317,2556,152.22,10.361,15.242,132.963,177.473,110.494,123.45,61.764,139.525,220.66,51.726,13.156,178.242,50.839,305.399,163.389,712.838,24.11,231.769,242.653,237.366,235.602,100.137,273.87,125.554,90.238,131.173,343.456,308.308,82.162,97.117,521.519,176.245,3.033,191.809,159.841,122.091,12.423,1.0,177.053,384.616,409.027,-6.020321,-62.287666,3.1240773,18.573748
2444,1427,8874,271.04,6.349,12.19,159.768,218.042,62.525,3.425,153.425,128.403,252.756,126.263,49.624,114.797,74.098,348.301,183.944,420.62,110.249,151.849,95.668,155.547,78.683,275.534,284.145,253.96,51.993,543.891,470.104,384.384,172.343,81.779,39.328,435.439,70.107,106.894,77.923,18.155,160.923,114.659,78.791,240.76,522.121,-2.1211395,-5.600851,-6.2233715,-2.341816
2445,17064,7537,216.18,10.361,18.294,33.991,137.919,19.77,128.3,120.468,197.16,206.617,50.691,15.366,233.63,57.484,225.724,191.139,245.694,294.082,197.803,23.421,188.881,78.683,79.438,321.822,34.386,57.788,106.955,303.942,276.276,105.209,99.162,349.661,61.863,186.979,114.886,144.856,37.327,16.577,407.778,92.097,218.782,324.76,-56.717632,-17.617353,-5.325453,12.8494625
2446,7824,3204,34.11,6.349,5.069,46.362,140.961,97.98,239.839,19.538,132.447,338.012,28.951,16.471,90.628,58.592,355.451,23.611,242.661,23.06,173.827,359.743,145.446,364.555,309.306,283.003,11.272,99.509,176.582,397.155,130.129,17.032,188.121,308.86,543.524,1.0,79.921,62.938,94.845,38.385,3.991,88.003,296.704,221.645,-12.8769,-55.140266,8.411638,21.290028
