cell,x,y,area µm²,CD4,CD34,H2A.x,E5,HLA-DR,E9,ApoE,HLA-A,S100B,Gal3,CD45,PSD-95,CD74,CD8,E3,CD40,E7,PCNA,Vimentin,CD44,ATG7,E6,E1,IBA1,GFAP,SMA,a-Beta,CollagenIV,CD14,Synaptophysin,CD31,TMEM119,Neurofilament,AQP4,CD68,E2,CD11c,DAPI_1,Olig2,CD163,E4,Claudin-5,P2Rx7,CD3e,E8,E10,CD11b,NeuN,MAP2,UMAP_1,UMAP_2,TSNE_1,TSNE_2
10694,1026,15288,176.52,325.272,8.178,27.258,122.99,224.043,158.399,5.685,103.587,263.829,61.699,383.914,268.74,609.747,257.265,92.716,345.864,199.996,472.031,6.307,21.767,293.958,122.857,64.975,377.959,87.202,6.589,65.491,30.27,199.096,636.176,53.339,440.158,185.768,275.818,182.736,85.953,258.704,336.696,49.788,19.2,89.147,7.696,339.265,127.201,102.431,93.141,145.765,65.365,138.455,-7.1775856,27.849308,7.8393273,0.40580013
10696,10857,3412,66.94,313.188,18.946,251.645,169.149,233.435,216.219,16.225,159.765,125.564,1.0,226.684,45.447,677.516,39.005,147.746,158.091,308.539,180.095,93.869,38.162,116.222,86.07,100.654,669.723,124.989,3.794,56.973,23.907,433.403,78.313,10.103,462.507,1.0,210.208,210.272,76.274,200.376,138.514,9.131,328.607,142.802,6.357,1.0,161.137,157.931,87.079,148.158,6.364,2.227,20.762512,-2.0175467,-11.501669,-1.827513
10697,18755,8876,105.74,505.535,4.589,578.677,88.371,348.478,129.489,134.512,192.74,304.935,114.81,643.825,277.207,411.116,179.083,94.127,460.0,133.664,240.139,72.641,761.726,213.058,119.409,76.048,521.507,156.872,6.589,133.632,30.27,677.295,223.842,60.166,413.339,22.922,818.026,344.647,107.46,201.436,228.842,81.152,286.14,135.137,11.713,305.043,124.019,106.259,76.167,199.604,7.705,10.818,23.65517,-10.18932,-14.46376,-4.1080127
10698,25453,18581,311.97,184.284,6.982,6.968,104.856,117.217,184.096,31.45,65.727,13.456,8.587,345.409,51.797,161.074,4.258,70.14,61.136,135.674,173.884,3.653,1.0,284.152,68.826,44.06,374.458,43.511,3.794,42.371,31.543,145.844,454.264,36.272,259.131,239.006,2.238,167.316,35.411,225.828,95.372,11.455,35.379,75.095,5.017,359.008,64.631,142.621,85.867,150.551,47.933,80.773,-40.147385,8.152092,-35.85257,7.419429
10702,11430,6254,319.36,229.602,50.053,29.645,78.48,116.043,171.248,79.468,189.076,329.848,112.281,465.203,188.312,206.642,262.695,71.551,356.909,93.463,285.689,54.068,33.79,426.341,75.724,48.982,400.133,64.766,5.192,53.323,97.718,390.802,281.448,98.852,373.111,26.053,114.888,164.012,65.521,165.379,147.951,60.243,130.425,57.21,57.244,197.115,96.446,96.69,91.928,95.516,23.796,35.364,-5.5934906,-2.0819626,3.2712703,-10.268516
10705,8985,11279,227.41,345.413,273.781,10.548,134.53,123.087,341.495,181.359,678.806,179.126,227.356,159.3,4.175,86.295,31.404,94.127,401.091,202.006,484.454,307.466,66.58,202.026,101.015,169.55,383.794,132.074,35.93,181.088,189.346,641.084,1.0,329.828,23.349,18.224,4.714,349.053,97.781,128.261,355.571,16.101,356.919,119.807,321.055,41.802,164.318,257.448,142.848,118.248,41.228,1.0,-15.597969,-54.2527,-7.2737393,-21.93066
10706,23816,11932,122.66,285.997,8.178,8.161,118.045,110.174,264.402,30.279,62.064,316.146,50.318,292.999,134.341,97.979,210.573,96.949,289.409,147.734,243.245,4.98,17.395,363.827,113.661,52.672,169.056,69.489,5.192,63.057,22.634,152.235,251.129,54.477,249.074,88.687,22.045,85.81,62.295,223.707,126.381,43.98,65.713,72.54,6.357,258.976,89.022,154.103,111.326,120.641,377.804,149.5,13.548442,32.291595,1.3005602,8.438697
10707,9292,3986,243.32,196.369,44.071,22.484,108.153,175.913,222.643,63.072,158.544,187.845,88.254,345.409,166.089,191.453,175.825,87.072,213.318,173.865,263.949,79.275,13.023,595.497,106.763,90.812,352.284,77.755,7.986,71.575,109.172,155.43,249.613,98.852,357.466,19.79,44.327,202.562,82.727,192.952,174.915,40.495,185.026,82.76,75.992,126.04,96.446,163.672,90.716,121.837,11.728,64.818,23.026524,28.882145,0.33122525,14.19042
10708,4998,4542,300.89,267.87,8.178,5.774,157.609,125.435,286.887,67.756,135.34,204.039,23.762,401.028,120.584,262.726,142.163,105.415,272.227,151.755,292.936,2.327,10.837,510.919,110.212,84.66,339.446,87.202,5.192,74.009,32.815,189.511,410.302,57.891,456.919,41.712,23.283,171.722,80.576,194.013,150.648,40.495,142.559,101.922,9.035,144.466,109.172,211.517,122.238,125.426,19.773,84.455,19.272984,32.625637,1.8729767,13.644918
10709,23057,5978,116.4,227.588,4.589,17.71,71.886,141.87,139.125,46.675,46.187,399.603,50.318,355.035,229.585,144.716,220.346,60.263,315.182,123.614,152.144,14.267,22.86,481.501,88.369,57.594,214.571,63.585,6.589,67.924,25.18,92.593,369.372,60.166,310.534,57.37,40.613,88.013,75.199,140.987,46.838,56.758,76.835,55.932,3.678,344.53,109.172,79.466,85.867,111.069,29.16,66.045,-15.160976,62.719196,24.273792,-3.130963
10710,1504,15834,331.87,233.63,18.946,20.097,139.475,99.609,270.826,36.135,82.825,314.9,52.847,376.427,195.72,231.179,245.321,95.538,302.909,195.976,305.359,4.98,19.581,216.735,113.661,61.284,395.465,94.287,5.192,74.009,31.543,192.706,545.22,43.099,380.933,198.295,218.874,141.983,68.747,203.557,114.247,49.788,17.178,98.09,7.696,298.462,108.111,127.31,140.424,185.247,39.887,67.273,-4.0560684,43.685658,14.617449,3.9668925
10711,20007,18702,321.35,215.503,9.375,15.323,81.777,114.87,151.974,20.91,95.038,13.456,86.99,307.973,154.448,324.653,10.773,51.797,95.5,119.594,189.412,20.9,2.093,187.317,90.669,35.448,359.286,48.234,3.794,44.805,35.361,140.519,381.499,30.583,176.44,228.045,153.264,156.302,40.788,181.287,149.3,9.131,37.401,54.655,11.713,116.826,68.873,71.81,74.955,145.765,49.274,74.636,50.00331,-12.533783,-31.747728,5.159173
10712,5655,20158,217.46,154.073,1.0,17.71,71.886,45.609,148.762,40.819,85.268,13.456,40.201,290.86,145.982,66.432,7.515,80.017,64.818,143.714,144.897,3.653,1.0,231.444,94.117,42.83,341.78,47.053,3.794,38.721,23.907,274.713,430.009,36.272,328.413,282.85,116.126,195.954,61.22,239.615,48.186,4.485,208.282,84.037,5.017,183.953,82.659,104.345,74.955,119.444,14.409,63.591,43.03837,-24.52277,-33.81658,8.932324
10713,20994,15135,154.64,197.376,199.604,40.387,85.074,124.261,177.672,85.324,416.232,271.303,382.896,633.13,105.768,61.758,232.29,96.949,424.409,105.523,509.299,395.028,60.022,399.374,103.314,69.897,422.307,71.851,5.192,65.491,307.699,149.039,284.48,253.595,116.097,62.067,12.141,124.361,70.898,219.465,156.04,83.476,27.289,71.262,276.863,318.206,124.019,98.603,67.681,228.317,41.228,28.0,-7.102503,-36.077705,-0.24372603,-22.345982
10714,6842,862,110.58,109.762,2.196,2.194,136.178,77.304,107.003,17.396,46.187,3.491,6.058,359.314,74.02,197.295,23.803,48.975,40.273,119.594,295.006,10.287,11.93,498.661,94.117,45.291,321.94,35.245,5.192,42.371,17.544,57.447,343.601,49.926,471.446,8.829,106.223,133.172,48.315,149.471,417.587,2.162,63.69,57.21,7.696,52.332,69.933,94.776,64.044,106.284,173.981,123.727,-37.246017,-6.8116455,-2.381672,17.709316
10716,13324,19400,249.01,121.847,41.678,48.742,99.911,139.522,168.035,23.252,51.072,15.948,108.487,254.494,204.186,233.516,11.859,81.428,63.591,189.946,180.095,36.821,4.279,141.963,90.669,39.139,297.432,62.404,3.794,36.287,54.45,168.21,426.977,59.028,204.376,140.359,103.747,150.795,51.541,118.717,76.498,20.748,9.089,75.095,33.139,120.775,59.328,98.603,83.442,96.713,51.956,35.364,50.324066,-19.517035,-30.128061,7.003025
10717,9761,13259,339.55,227.588,34.499,12.935,104.856,104.304,200.158,45.504,63.285,298.707,64.228,312.252,102.593,149.389,145.421,92.716,286.955,147.734,313.64,23.554,13.023,255.96,97.566,56.363,466.655,89.564,3.794,60.624,54.45,208.681,273.868,63.58,377.581,35.448,1.0,119.955,57.994,189.771,131.773,35.849,16.167,80.205,22.426,203.696,105.99,117.741,99.203,130.212,84.138,41.5,5.231598,10.316984,0.6373264,6.1305213
10718,23768,17193,114.41,237.658,12.964,40.387,96.614,132.478,119.852,43.162,43.744,287.496,84.461,271.607,89.894,378.4,145.421,57.441,307.818,137.684,266.02,1.0,14.116,290.281,105.613,32.988,272.924,54.138,2.397,37.504,27.725,100.048,407.27,26.032,279.245,85.555,1.0,114.448,41.863,275.672,460.729,111.355,28.301,58.487,5.017,431.399,109.172,83.293,113.751,149.354,21.114,36.591,-16.911835,43.193874,15.029544,-4.199595
10726,2197,14043,98.35,233.63,5.786,29.645,146.069,150.087,235.492,20.91,79.161,321.128,57.905,367.87,214.769,414.621,218.174,105.415,327.455,175.875,433.727,4.98,38.162,284.152,122.857,77.278,396.632,134.436,7.986,87.393,32.815,203.356,499.742,61.304,395.46,184.202,24.52,154.099,81.651,213.102,284.117,40.495,155.703,91.702,7.696,183.953,102.809,157.931,94.353,118.248,18.432,96.727,-4.793503,23.919987,3.8662486,1.2345779
10727,9555,4562,271.18,281.969,12.964,10.548,98.262,134.826,235.492,56.045,75.498,250.127,41.466,358.244,213.711,329.326,238.805,67.318,283.273,99.493,321.922,10.287,14.116,575.885,91.818,62.515,354.618,75.394,6.589,70.358,36.633,237.437,323.894,76.096,428.983,26.053,39.375,231.2,79.501,195.073,253.109,38.172,168.848,66.152,14.391,191.85,97.506,133.052,127.087,118.248,35.864,102.864,-12.754488,23.728771,6.6635094,-0.7314072
10729,13716,14811,223.71,174.214,2.196,48.742,83.426,120.739,187.309,39.648,59.621,251.373,54.111,312.252,305.78,126.021,168.224,68.729,258.727,149.744,193.553,4.98,18.488,284.152,75.724,31.757,323.107,58.862,5.192,36.287,31.543,183.12,552.8,40.823,240.134,83.989,9.665,89.115,57.994,180.226,44.142,41.657,47.512,62.32,5.017,223.439,105.99,73.724,71.318,142.176,35.864,58.682,10.721912,55.915623,12.604096,11.584575
10731,7052,7183,177.38,240.679,3.393,12.935,146.069,136.0,270.826,68.927,90.153,277.531,50.318,358.244,135.399,339.842,263.78,91.305,343.409,127.634,339.521,6.307,15.209,292.733,76.873,55.133,418.806,60.043,5.192,47.239,27.725,171.405,408.786,52.202,483.738,22.922,60.42,150.795,55.843,257.643,242.324,38.172,29.312,73.817,3.678,248.447,101.748,134.966,130.725,151.747,30.501,136.0,-9.354147,22.610802,4.931393,-0.2436504
10733,7652,17900,153.22,137.96,1.0,14.129,71.886,94.913,90.942,24.423,37.638,8.474,32.614,219.197,286.731,244.032,12.945,63.085,29.227,103.513,211.152,7.633,1.0,219.187,83.771,53.903,293.931,50.596,5.192,54.54,22.634,87.268,534.608,57.891,203.258,138.793,26.996,139.781,80.576,167.5,125.032,3.323,9.089,76.372,6.357,180.004,50.844,73.724,79.805,107.48,15.75,89.364,-30.18151,5.584263,-31.207544,8.47411
10734,18776,15983,94.09,210.468,6.982,137.065,94.965,151.261,248.341,58.387,66.949,317.392,131.249,260.911,257.1,129.526,262.695,58.852,356.909,137.684,183.201,18.247,45.813,285.378,128.605,36.679,325.442,71.851,3.794,36.287,31.543,189.511,507.322,18.067,194.319,110.608,436.747,94.622,67.672,140.987,41.445,59.081,60.657,73.817,5.017,355.059,126.14,121.569,133.149,136.194,13.068,56.227,2.4976864,58.049686,19.4707,5.875518
10736,23254,7509,66.94,233.63,27.321,21.29,108.153,106.652,235.492,79.468,203.731,294.97,165.392,295.138,179.846,103.821,220.346,84.25,412.136,107.533,183.201,158.876,25.046,507.242,99.865,44.06,191.23,81.298,6.589,53.323,105.354,199.096,417.882,152.329,242.369,52.672,149.55,103.433,66.596,253.401,41.445,50.95,131.436,59.765,86.705,626.198,90.083,129.224,105.265,76.374,22.455,94.273,-19.48953,60.142082,25.141464,-4.5428314
10737,11381,14128,44.34,257.799,51.249,4.581,76.832,241.652,174.46,15.054,63.285,207.776,6.058,294.069,30.631,304.789,79.183,30.631,244.0,179.895,278.442,3.653,6.465,300.087,114.81,18.224,360.453,21.074,2.397,27.77,31.543,217.201,392.111,26.032,345.174,26.053,44.327,220.185,38.637,220.525,118.291,16.101,54.59,46.99,9.035,53.648,74.175,154.103,137.999,115.855,34.523,32.909,11.1374035,24.274305,1.3478688,5.8014307
10738,1705,16863,137.58,264.849,163.711,76.194,119.693,170.043,274.039,100.549,461.419,247.636,515.675,382.845,92.011,224.168,217.088,71.551,434.227,109.543,415.093,213.271,16.302,233.896,95.267,26.836,383.794,80.117,3.794,53.323,286.065,383.346,229.906,269.524,422.279,173.241,374.851,237.808,40.788,206.739,154.692,98.577,37.401,50.822,221.958,203.696,118.717,90.948,89.504,170.89,41.228,18.182,-9.643525,-19.258,2.194731,-17.522491
10739,9939,1905,158.9,86.6,1.0,14.129,160.906,65.565,235.492,1.0,31.532,145.494,1.0,105.82,1.0,233.516,4.258,116.703,45.182,93.463,63.114,15.594,29.418,30.418,114.81,109.266,262.421,88.383,5.192,74.009,7.363,58.512,114.695,10.103,245.721,2.566,1.0,73.695,77.35,12.666,197.834,2.162,16.167,117.252,5.017,1.0,61.449,159.845,96.778,94.32,3.682,5.909,39.007854,0.14014626,-16.24054,5.943969
10742,9882,18584,145.82,123.861,112.266,22.484,121.342,70.261,267.614,38.477,74.276,34.632,148.953,130.421,31.69,78.116,6.429,126.581,90.591,165.825,186.307,168.163,2.093,162.801,89.519,63.745,261.254,87.202,3.794,74.009,138.442,97.918,222.326,66.993,176.44,96.516,134.695,93.52,52.617,118.717,145.255,158.981,8.078,98.09,94.74,95.767,78.417,152.19,87.079,66.802,13.068,14.5,57.436394,-15.076538,-24.945847,2.8011563
10743,23486,13924,133.74,290.025,2.196,8.161,68.589,177.087,139.125,66.585,49.851,306.181,28.82,334.713,107.885,495.242,150.85,60.263,320.091,155.775,252.562,3.653,11.93,249.831,91.818,42.83,376.792,63.585,3.794,50.889,25.18,196.966,326.926,41.961,312.768,121.569,15.855,119.955,51.541,142.048,232.887,33.526,17.178,61.042,6.357,281.352,102.809,92.862,91.928,130.212,15.75,41.5,-5.1746874,17.937155,0.48405978,1.3891215
10744,21423,3548,98.92,266.863,10.571,49.935,94.965,89.043,245.129,1.0,114.578,116.844,9.852,258.772,27.457,213.653,131.304,91.305,230.5,163.815,100.382,27.534,44.72,94.158,110.212,80.969,318.439,83.66,3.794,67.924,14.999,155.43,301.155,29.445,239.017,19.79,92.606,273.054,60.144,68.873,164.13,16.101,15.156,98.09,5.017,2.316,99.627,159.845,101.627,176.872,6.364,30.455,32.09915,4.8130817,-13.411333,5.7898746
10747,7611,10121,173.4,214.496,12.964,10.548,137.827,414.217,132.701,56.045,36.417,275.04,40.201,363.592,180.905,246.368,202.972,77.195,262.409,135.674,257.738,2.327,13.023,374.859,110.212,51.442,283.428,47.053,5.192,52.106,31.543,277.908,607.373,66.993,466.977,60.502,1.0,288.474,65.521,260.825,32.008,34.687,116.269,86.592,6.357,377.435,100.688,144.534,90.716,132.605,39.887,52.545,1.4810333,43.68234,11.741964,4.5553775
10748,5437,1312,78.46,163.136,93.123,34.419,213.658,84.348,190.521,256.313,389.364,326.111,107.223,519.753,21.107,19.695,175.825,102.593,202.273,232.157,861.279,263.685,44.72,589.368,122.857,74.818,439.813,87.202,3.794,94.694,344.605,90.463,19.191,168.259,80.339,4.132,2.238,164.012,62.295,406.115,710.142,444.742,24.256,91.702,495.143,1.0,125.08,247.879,66.468,253.442,22.455,3.455,-3.4881516,-42.261204,0.40261284,-24.580719
10749,15308,20342,87.98,166.157,2.196,102.452,63.644,101.957,103.791,36.135,54.736,15.948,95.842,257.702,165.031,283.758,3.172,27.809,56.227,83.412,135.58,22.227,15.209,237.573,86.07,31.757,369.79,31.702,3.794,16.819,28.997,233.177,417.882,20.343,183.144,98.082,230.015,128.766,35.411,119.777,67.061,5.647,57.623,40.602,21.087,166.842,62.51,100.517,62.831,96.713,5.023,21.864,53.955124,-17.111755,-28.764221,6.2483077
10751,22694,18201,275.45,163.136,40.481,28.452,75.183,77.304,119.852,54.873,92.595,14.702,76.873,377.497,122.7,43.063,8.601,54.619,59.909,127.634,111.77,50.088,2.093,248.605,71.125,42.83,311.437,45.872,3.794,31.42,48.087,134.129,440.621,79.509,335.117,221.782,18.331,76.999,55.843,216.283,38.749,7.97,78.857,72.54,35.818,386.648,67.812,89.034,78.592,114.659,23.796,84.455,26.605259,-25.8326,-36.297775,8.36964
10752,7678,12019,260.24,262.835,39.285,12.935,155.96,143.043,206.582,64.243,113.357,298.707,76.873,276.955,127.992,179.768,219.26,122.347,327.455,145.724,292.936,46.108,16.302,341.763,143.55,78.509,331.277,100.191,5.192,99.562,90.083,345.005,472.455,85.198,251.309,88.687,2.238,130.969,101.008,257.643,151.996,43.98,110.202,98.09,54.566,252.395,122.959,119.655,119.813,124.23,18.432,74.636,8.243092,35.164368,7.5374594,7.5654707
10756,2548,1961,394.69,251.757,46.463,40.387,159.257,125.435,235.492,79.468,112.136,227.706,80.667,351.827,155.506,221.832,206.229,115.292,261.182,175.875,366.437,62.028,17.395,498.661,120.558,90.812,243.748,112.0,7.986,81.309,72.266,121.349,299.639,92.025,498.265,32.317,57.944,155.201,87.028,274.611,178.96,28.879,67.735,96.812,63.94,145.783,115.535,200.034,96.778,114.659,22.455,116.364,21.63861,31.36261,1.1325674,14.722148
10758,4658,12707,113.13,198.383,10.571,9.355,114.748,185.304,219.431,46.675,91.374,294.97,55.376,333.643,211.594,297.779,195.371,91.305,268.545,149.744,204.941,3.653,16.302,358.924,121.708,39.139,279.926,88.383,5.192,48.456,32.815,221.462,602.825,63.58,325.06,91.818,1.0,110.042,67.672,286.277,30.66,45.142,127.392,68.707,5.017,286.617,102.809,121.569,117.388,121.837,26.478,59.909,4.7294273,46.680046,10.920428,8.369077
10760,9079,5634,15.49,135.946,16.553,3.387,144.421,87.87,148.762,12.712,35.196,266.32,7.323,107.959,59.204,68.768,94.385,60.263,251.364,65.322,358.155,4.98,11.93,171.382,111.361,31.757,312.604,56.5,3.794,72.792,72.266,58.512,151.077,14.654,245.721,2.566,1.0,52.767,59.069,59.328,919.109,623.633,69.757,63.597,15.731,14.162,54.025,186.638,57.982,88.338,27.819,2.227,0.21131897,7.733227,-3.5149944,0.4785777
10762,9323,14592,62.25,188.312,4.589,8.161,98.262,105.478,203.37,26.766,64.506,289.988,8.587,312.252,129.05,233.516,202.972,112.47,325.0,173.865,308.464,3.653,10.837,303.764,102.165,68.666,366.289,87.202,5.192,78.876,30.27,203.356,423.945,41.961,312.768,215.519,1.0,127.665,74.124,172.803,208.619,31.202,115.258,94.257,7.696,89.186,132.503,100.517,114.964,151.747,23.796,39.045,6.1262665,28.155212,3.8776271,6.6900334
10763,1015,8119,272.89,348.434,18.946,10.548,187.282,195.87,274.039,40.819,132.897,240.162,25.027,470.551,67.671,450.842,131.304,127.992,356.909,260.298,319.852,4.98,72.045,307.442,141.251,84.66,457.319,115.543,7.986,67.924,31.543,292.819,366.34,62.442,574.252,66.765,170.595,256.533,65.521,233.252,269.287,27.717,22.234,110.864,10.374,157.628,134.624,144.534,164.671,194.818,25.137,99.182,-18.51202,21.425137,5.4571643,-4.3201094
10766,6089,19198,186.62,149.037,21.339,15.323,114.748,79.652,135.913,20.91,42.523,12.211,12.381,278.025,129.05,249.874,4.258,61.674,55.0,115.573,223.575,2.327,1.0,150.544,98.716,37.909,363.954,31.702,2.397,19.252,20.089,141.584,307.219,36.272,337.352,116.871,4.714,112.245,49.391,179.166,146.603,16.101,97.058,44.435,3.678,118.142,59.328,129.224,79.805,103.891,29.16,31.682,48.871742,-10.316307,-31.851847,3.704307
10768,25129,13934,125.07,290.025,4.589,10.548,96.614,141.87,151.974,65.414,80.383,336.076,81.932,345.409,224.293,252.211,185.598,70.14,322.545,149.744,192.518,6.307,17.395,358.924,102.165,56.363,220.407,67.128,3.794,42.371,30.27,109.633,510.354,64.718,330.648,124.701,65.372,184.939,56.918,232.191,40.097,45.142,68.746,77.65,6.357,495.893,95.385,121.569,87.079,136.194,17.091,124.955,-14.154053,57.82426,20.94029,-2.8126223
10771,20805,18779,186.47,220.538,15.357,5.774,157.609,120.739,331.859,19.739,58.4,24.667,12.381,221.336,53.913,332.832,4.258,82.839,82.0,189.946,219.434,3.653,1.0,179.962,124.007,51.442,269.423,42.33,2.397,39.938,20.089,87.268,257.193,24.894,188.732,192.031,14.617,165.114,48.315,136.745,289.51,56.758,21.223,115.974,5.017,57.597,74.175,175.155,148.91,109.873,22.455,80.773,46.610638,-7.107586,-32.77169,2.521315
10772,3641,20186,167.14,177.235,15.357,20.097,86.723,70.261,151.974,27.937,73.055,15.948,36.408,299.416,80.37,314.137,14.03,85.661,57.455,131.654,472.031,7.633,1.0,162.801,81.472,58.824,487.662,32.883,3.794,64.274,30.27,178.86,386.047,36.272,274.775,148.188,142.123,147.491,50.466,191.892,191.093,7.97,64.701,66.152,7.696,144.466,58.268,125.397,73.743,105.087,37.205,26.773,52.150635,-8.8741,-31.375278,3.188352
10774,19876,5376,170.7,276.933,15.357,127.516,90.02,133.652,190.521,41.991,92.595,337.322,59.17,358.244,160.798,126.021,211.659,95.538,307.818,111.553,173.884,56.721,57.836,392.02,73.425,60.054,225.075,80.117,5.192,71.575,21.362,283.233,496.71,44.237,313.886,77.726,447.888,113.346,62.295,171.742,45.49,43.98,71.779,64.875,6.357,224.755,95.385,133.052,93.141,123.034,11.728,90.591,1.4946394,48.89827,18.800772,6.359502
10776,5937,8644,190.59,249.743,5.786,40.387,118.045,165.348,225.855,78.297,51.072,327.357,31.349,284.442,120.584,412.284,196.457,112.47,348.318,179.895,373.684,4.98,15.209,302.539,110.212,50.212,360.453,83.66,6.589,55.756,28.997,137.324,349.665,41.961,408.869,68.331,1.0,134.273,61.22,226.889,246.368,33.526,26.278,85.315,6.357,235.285,120.838,127.31,114.964,121.837,61.342,79.545,-8.154354,20.6964,3.4866788,0.022857388
10777,8232,969,330.02,173.207,1.0,35.613,113.099,56.174,168.035,9.198,41.302,14.702,11.116,363.592,149.157,114.337,83.526,65.907,82.0,117.584,223.575,18.247,9.744,441.05,125.157,55.133,263.588,45.872,5.192,36.287,16.271,71.292,417.882,57.891,509.44,18.224,57.944,171.722,75.199,142.048,49.534,5.647,39.423,55.932,3.678,11.53,75.236,102.431,93.141,99.105,30.501,58.682,-43.5582,-7.197605,0.44684348,19.052366
10779,1237,2517,167.14,216.51,11.768,2.194,179.04,98.435,168.035,51.36,63.285,216.495,23.762,306.904,147.04,224.168,174.739,102.593,274.682,151.755,336.416,14.267,13.023,493.758,144.7,85.89,234.411,77.755,9.383,82.526,28.997,93.658,407.27,55.615,422.279,37.014,31.948,80.303,82.727,235.373,185.7,31.202,14.145,92.98,9.035,308.992,128.261,129.224,107.689,143.372,38.546,165.455,19.927563,40.21554,5.0223374,14.87769
