cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
5752,5733,2751,304.44,546.807,209.991,283.717,79.921,10.0,94.906,66.934,34.966,182.149,486.944,159.057,3.558,32.968,191.441,5.978,273.74,91.909,106.528,39.038,29.0,17.983,10.813,203.696,44.043,124.414,162.485,54.35,126.874,79.921,20.588,31.782,95.905,126.89,94.468,149.55,11.812,66.934,40.96,25.13,8.18,75.9,59.022408,15.792381,3.838166,-16.786625
5753,21251,17176,29.85,241.797,66.652,61.939,71.929,178.0,187.813,9.991,13.987,112.476,70.867,78.002,3.558,20.98,480.912,22.573,863.108,8.992,115.573,11.01,27.0,128.872,354.281,139.578,9.008,41.272,169.506,80.502,39.961,195.805,61.941,33.181,19.981,95.418,63.312,93.844,9.649,59.941,1.0,2.609,7.154,41.486,22.466469,4.944805,-22.902227,-6.2477307
5754,12553,10818,234.37,459.132,309.563,134.866,42.958,19.0,12.988,27.973,8.992,49.235,428.547,114.477,1.0,91.909,83.706,12.616,255.975,59.941,150.749,25.024,34.0,47.953,128.574,43.401,115.114,180.274,105.313,40.751,137.863,73.927,11.882,146.513,59.941,95.418,109.543,203.4,2.081,51.949,113.519,44.435,9.205,56.669,-30.53688,28.312649,8.9534645,-4.935513
5755,10119,14215,295.06,222.04,367.555,96.904,10.99,100.0,49.951,29.971,22.978,28.869,581.838,52.672,2.279,161.839,54.324,32.53,241.345,24.976,45.221,31.03,74.0,24.976,2.963,33.059,8.007,75.048,94.28,48.073,96.904,74.926,10.794,1.0,12.988,126.89,87.433,71.561,2.081,107.893,156.634,4.217,10.231,52.62,-53.8981,-44.74374,15.147261,18.071638
5756,20154,18239,10.23,220.805,97.289,114.886,23.977,677.0,74.926,21.979,5.995,184.293,226.244,106.371,4.837,73.927,415.618,1.0,703.226,17.983,100.498,10.009,41.0,172.828,124.648,142.68,14.013,38.674,115.343,79.455,34.966,97.903,107.647,40.176,10.99,109.631,64.317,129.125,31.273,61.939,1.0,4.217,9.205,59.705,26.031565,-13.060837,-29.592192,-7.6733217
5757,2047,8892,85.56,315.889,358.802,307.693,187.813,62.0,58.942,35.965,29.971,111.405,322.182,118.529,2.279,166.834,98.941,1.0,124.308,204.796,241.202,30.029,23.0,49.951,26.515,411.562,309.309,367.343,168.503,13.553,145.855,81.919,86.971,3.798,188.812,145.165,114.568,182.974,4.244,116.884,224.986,44.435,9.205,64.766,72.77517,16.865192,0.23239926,-20.810116
5758,6016,5551,17.48,408.503,328.164,85.915,49.951,12.0,27.973,124.876,33.967,73.888,59.397,82.055,2.279,163.837,42.353,27.551,2.045,11.989,154.77,22.021,25.0,129.871,474.004,231.618,19.018,4.897,141.422,10.415,60.94,104.896,48.882,146.513,11.989,68.006,96.478,6.571,3.162,117.883,4.155,20.304,8.18,73.875,-14.676743,46.983673,1.6392777,-0.74748313
5760,13322,7383,316.38,494.943,229.687,90.91,41.959,76.0,18.982,38.962,12.988,84.607,403.52,125.622,2.279,90.91,38.0,40.827,348.978,40.96,118.589,229.228,26.0,82.918,101.096,175.773,31.03,163.386,110.328,64.81,79.921,142.858,27.118,37.378,41.959,99.479,102.508,147.693,10.731,51.949,196.594,12.261,7.154,46.547,-28.180084,26.575283,8.493391,-6.1276426
5761,2646,3059,155.06,602.376,394.91,177.823,22.978,9.0,58.942,45.955,5.995,20.294,333.652,105.358,2.279,28.972,31.471,14.276,182.826,12.988,53.262,30.029,276.0,17.983,44.179,114.758,6.005,233.537,295.886,38.659,63.937,109.891,42.353,61.164,10.99,137.043,76.377,86.416,5.325,31.969,44.115,23.522,8.18,91.082,-39.44672,24.124107,13.858376,-6.801562
5762,10929,12670,369.96,260.32,341.295,77.923,6.994,107.0,53.947,40.96,17.983,11.719,562.025,113.463,1.0,121.879,65.206,54.103,446.161,10.99,110.548,30.029,94.0,19.981,10.813,16.512,6.005,191.966,97.289,41.797,121.879,86.914,24.941,5.197,3.997,123.845,111.553,60.42,2.081,91.909,159.788,10.652,8.18,53.632,-50.944244,-41.38336,15.209362,16.567915
5763,18202,10290,292.5,929.613,934.348,195.805,73.927,103.0,66.934,134.866,29.971,152.136,356.594,109.411,3.558,228.772,72.824,133.757,758.61,20.98,170.85,28.027,97.0,78.922,222.782,42.366,8.007,67.254,271.813,76.317,152.848,227.773,64.118,100.34,12.988,60.899,95.473,303.671,7.487,107.893,8.361,29.957,8.18,60.717,-32.609707,10.273008,15.12304,-15.594246
5764,12487,1172,148.95,28.167,1.0,17.983,5.995,149.0,100.9,12.988,12.988,168.215,398.306,57.738,1.0,6.994,175.118,5.978,258.065,9.991,18.086,27.026,82.0,10.99,38.291,28.922,2.001,219.247,42.123,33.428,33.967,14.986,8.618,6.597,3.997,49.732,45.221,132.838,3.162,43.957,103.003,5.826,13.308,28.328,32.578186,29.77287,-20.114136,4.6803083
5766,17708,13782,153.36,471.481,476.975,209.791,37.963,12.0,51.949,36.964,21.979,47.091,648.577,58.752,2.279,175.825,36.912,24.233,55.339,16.984,37.181,29.028,405.0,66.934,112.872,44.435,3.002,272.51,184.551,11.461,91.909,60.94,29.294,49.971,6.994,40.595,53.262,97.558,3.162,123.877,27.289,12.261,8.18,48.571,-56.37361,26.79494,21.103416,-2.6558907
5767,5410,16024,323.77,141.774,394.91,15.985,7.993,223.0,24.976,49.951,15.985,5.288,663.176,60.778,2.279,68.932,82.618,35.849,298.819,9.991,42.206,21.02,80.0,7.993,2.963,47.537,5.004,191.966,53.157,65.857,77.923,94.906,11.882,3.798,7.993,127.905,110.548,69.704,4.244,16.984,79.868,4.217,4.077,54.644,-60.012577,-51.447166,15.191498,21.06929
5768,9389,3485,84.42,21.993,1.0,5.995,11.989,64.0,55.945,57.943,30.97,38.516,109.451,96.239,3.558,6.994,158.794,2.659,272.695,16.984,72.357,36.035,30.0,1.999,32.403,142.68,6.005,97.133,59.175,64.81,8.992,47.953,107.647,2.399,12.988,100.494,119.594,145.836,238.857,64.936,104.055,4.217,9.205,51.608,29.526749,38.807796,-15.889033,6.991709
5770,2320,17861,338.27,140.539,160.752,4.996,6.994,254.0,37.963,26.974,6.994,7.431,378.493,62.804,1.0,16.984,49.971,55.762,267.47,7.993,60.297,10.009,33.0,10.99,6.888,50.64,9.008,76.347,52.154,17.737,30.97,75.925,8.618,2.399,11.989,85.265,57.282,54.849,3.162,8.992,30.444,2.609,4.077,39.462,-73.33582,-38.50283,6.0390754,22.36031
5771,15239,14464,308.7,527.049,287.679,268.732,36.964,1.0,23.977,48.952,13.987,47.091,588.095,63.817,2.279,74.926,43.441,67.379,340.618,9.991,24.116,16.015,151.0,55.945,167.827,44.435,7.006,156.891,159.476,33.428,104.896,91.909,32.559,51.37,5.995,58.869,61.302,91.987,2.081,5.995,18.877,13.87,5.103,78.936,-39.40455,33.87538,13.643834,-1.724745
5772,7509,14569,300.89,252.911,145.434,1.999,7.993,345.0,23.977,65.935,20.98,5.288,398.306,63.817,2.279,63.937,138.118,78.995,245.525,15.985,53.262,31.03,12.0,4.996,2.963,49.606,9.008,54.263,72.214,58.534,88.912,119.881,21.676,2.399,5.995,128.921,93.463,64.134,2.081,8.992,98.797,4.217,6.128,58.693,-74.60736,-41.050407,4.4562373,23.938995
5773,1254,10502,262.65,302.305,168.412,120.88,17.983,10.0,17.983,48.952,5.995,4.216,499.457,129.674,2.279,38.962,33.647,35.849,192.231,7.993,102.508,27.026,166.0,22.978,42.216,10.307,5.004,194.564,141.422,33.428,55.945,74.926,16.235,58.366,1.999,90.341,108.538,15.855,11.812,43.957,87.229,33.174,10.231,55.657,-34.64859,41.77422,9.356543,5.7189293
5774,21677,5874,21.6,17.053,7.565,31.969,9.991,181.0,427.573,2.998,26.974,3.144,276.299,54.699,2.279,100.9,32.559,1.0,800.409,5.995,187.936,19.018,6.0,42.958,1.0,210.935,3.002,20.486,21.06,27.152,3.997,1.999,3.176,1.0,13.987,53.793,41.201,54.849,6.406,131.869,3.103,2.609,9.205,26.304,31.839806,-4.0096436,-26.96223,-3.3269892
5775,13007,3509,207.65,665.354,431.019,371.629,287.713,23.0,103.897,120.88,87.913,130.698,506.757,96.239,3.558,115.885,156.618,7.638,190.141,287.713,169.845,42.041,31.0,96.904,91.283,321.59,131.13,203.658,213.639,67.949,190.81,114.886,58.676,27.584,344.656,178.668,114.568,298.1,6.406,129.871,309.113,26.739,10.231,68.815,68.92969,11.660923,3.6225462,-20.399075
5776,8264,20249,274.74,208.456,405.852,171.829,49.951,1.0,10.99,57.943,10.99,18.15,287.769,50.646,1.0,180.82,82.618,19.254,188.051,28.972,45.221,17.016,89.0,106.894,454.377,26.854,44.043,80.244,111.331,27.152,128.872,138.862,10.794,72.357,30.97,62.93,72.357,90.13,2.081,14.986,113.519,28.348,3.051,41.486,-24.019455,37.212124,5.788957,0.28676715
5777,19271,16308,154.21,118.311,20.696,5.995,20.98,46.0,31.969,12.988,8.992,68.529,13.514,50.646,2.279,19.981,113.088,10.957,338.528,8.992,74.367,9.008,15.0,29.971,187.454,58.913,4.003,25.683,32.093,29.244,14.986,52.948,36.912,37.378,5.995,41.61,53.262,97.558,16.136,7.993,211.316,2.609,3.051,35.413,18.116566,33.435932,-12.217516,1.898904
5779,14253,8646,157.19,538.163,595.148,200.8,29.971,6.0,45.955,44.956,18.982,48.163,775.799,119.543,2.279,152.848,52.147,30.87,57.429,14.986,143.714,26.025,355.0,56.944,138.387,170.602,8.007,207.555,174.521,21.921,70.93,76.924,38.0,42.975,15.985,94.402,115.573,13.998,1.0,88.912,23.083,20.304,8.18,69.827,-55.4442,21.83812,21.892103,-5.3186574
5780,7372,2281,97.07,18.288,1.0,11.989,7.993,167.0,126.874,1.0,9.991,123.195,292.983,126.635,2.279,22.978,262.176,4.319,342.708,12.988,115.573,19.018,67.0,12.988,18.664,172.671,4.003,159.489,80.238,43.889,23.977,28.972,27.118,5.197,10.99,97.448,103.513,194.115,8.568,76.924,222.883,9.043,7.154,31.365,34.99495,27.566143,-20.87503,4.7175474
5782,21240,19016,78.46,398.624,32.732,122.878,118.882,23.0,69.931,52.948,17.983,182.149,240.843,62.804,2.279,53.947,112.0,74.017,267.47,81.919,69.342,33.032,20.0,106.894,197.267,136.475,444.444,308.884,178.533,65.857,189.811,200.8,51.059,13.592,71.929,172.576,95.473,175.546,23.705,19.981,52.527,75.0,12.282,63.754,64.43422,26.708492,-3.4466877,-16.095013
5783,7581,13065,78.88,178.82,211.085,42.958,4.996,64.0,28.972,30.97,19.981,74.96,232.501,88.134,2.279,103.897,65.206,173.585,236.12,9.991,182.91,23.022,24.0,31.969,10.813,52.708,9.008,43.87,96.286,16.691,69.931,70.93,10.794,1.0,3.997,82.22,108.538,34.424,2.081,82.918,9.413,12.261,8.18,45.535,-59.440445,-33.301,9.905306,14.476495
5784,23216,11117,146.39,220.805,43.674,30.97,16.984,285.0,820.18,23.977,46.954,7.431,416.033,151.965,11.233,46.954,35.824,369.402,913.267,31.969,277.383,28.027,14.0,47.953,1.0,24.786,16.015,64.655,123.367,76.317,90.91,105.895,7.529,1.0,47.953,71.052,107.533,43.708,18.299,147.853,1.0,4.217,12.282,59.705,31.276726,-5.417679,-28.149172,-3.1021574
5786,491,16597,183.91,208.456,134.492,57.943,18.982,1.0,14.986,59.941,37.963,3.144,213.731,64.831,1.0,10.99,63.029,14.276,164.017,6.994,46.226,64.063,221.0,50.95,99.134,72.357,8.007,163.386,103.307,71.087,59.941,74.926,27.118,83.55,4.996,103.54,72.357,51.136,2.081,5.995,55.682,12.261,4.077,53.632,11.515118,45.773945,-6.382202,6.494173
5787,16797,558,133.32,25.697,1.0,12.988,5.995,55.0,111.889,26.974,19.981,203.587,103.194,56.725,2.279,26.974,200.147,1.0,228.805,8.992,43.211,26.025,106.0,27.973,44.179,54.776,5.004,214.051,79.235,12.507,33.967,88.912,9.706,12.193,5.995,52.777,43.211,71.561,3.162,72.928,188.181,17.087,12.282,32.377,30.897537,36.163773,-17.363773,4.5047793
5788,17918,19396,100.77,347.995,39.297,61.939,19.981,324.0,232.768,44.956,12.988,334.357,300.283,60.778,3.558,41.959,515.735,2.659,811.904,19.981,71.352,17.016,42.0,104.896,63.806,51.674,10.009,21.785,154.461,73.179,61.939,93.907,129.412,6.597,9.991,84.25,76.377,132.838,68.032,36.964,1.0,2.609,6.128,41.486,31.949093,-20.082253,-32.662136,-5.7819433
5789,5269,18461,339.97,182.524,577.641,52.948,3.997,84.0,50.95,36.964,16.984,161.783,410.819,57.738,2.279,79.921,110.912,15.935,235.075,10.99,36.176,30.029,84.0,13.987,4.925,64.084,6.005,160.788,53.157,35.52,115.885,90.91,17.324,2.399,7.993,139.073,88.438,110.556,2.081,13.987,57.785,4.217,5.103,55.657,-53.47744,-55.916462,18.139751,23.234373
5790,14332,15717,124.36,567.8,39.297,87.913,12.988,1.0,11.989,21.979,2.998,13.863,660.048,67.87,1.0,15.985,20.588,30.87,75.194,6.994,1.0,23.022,543.0,11.989,63.806,16.512,7.006,246.528,113.337,52.258,66.934,57.943,15.147,5.197,4.996,76.128,63.312,43.708,2.081,2.998,100.9,17.087,4.077,47.559,-46.03662,38.98835,16.451181,0.956421
5791,11403,15026,139.71,494.943,629.068,134.866,42.958,1.0,38.962,66.934,6.994,82.464,550.554,65.844,2.279,184.816,85.882,37.508,252.84,9.991,32.156,20.019,118.0,93.907,342.505,63.05,7.006,84.142,175.524,26.106,145.855,117.883,35.824,126.924,7.993,99.479,57.282,91.987,3.162,9.991,25.186,120.043,4.077,33.389,-44.06618,13.029566,20.262228,-11.271706
5792,23006,14719,64.24,147.948,26.166,98.902,6.994,723.0,204.796,87.913,74.926,420.108,291.941,56.725,2.279,7.993,348.147,1.0,597.683,19.981,68.337,136.135,64.0,92.908,28.477,103.382,7.006,151.694,89.265,239.505,82.918,216.784,79.353,1.0,5.995,129.936,137.684,123.554,53.977,28.972,1.0,4.217,6.128,60.717,28.301678,-18.972507,-31.718292,-9.287115
5793,11393,21098,245.31,406.033,389.439,278.722,48.952,1.0,15.985,73.927,15.985,51.379,586.009,69.897,1.0,147.853,46.706,37.508,189.096,14.986,84.418,24.023,211.0,69.931,136.424,36.161,10.009,110.124,282.846,36.566,119.881,137.863,19.5,30.382,3.997,88.311,81.402,34.424,5.325,13.987,9.413,26.739,8.18,71.851,-44.344868,34.492943,14.962143,-1.0228304
5794,23372,16750,64.53,450.488,222.027,224.776,137.863,33.0,94.906,129.871,27.973,243.247,176.19,89.147,2.279,107.893,75.0,93.93,289.414,142.858,89.443,32.031,27.0,122.878,419.049,206.798,355.355,347.857,175.524,34.474,272.728,224.776,80.441,131.122,103.897,99.479,81.402,134.695,6.406,51.949,174.511,50.87,5.103,96.143,65.50971,22.718636,-2.1399124,-16.071495
5795,14630,18660,138.86,559.156,553.568,478.522,43.957,8.0,12.988,77.923,5.995,73.888,632.935,67.87,1.0,76.924,34.735,37.508,437.801,11.989,21.101,18.017,230.0,46.954,142.312,6.171,18.017,173.779,247.741,47.027,137.863,110.89,33.647,89.147,10.99,110.646,68.337,143.98,42.084,6.994,37.805,29.957,4.077,59.705,-48.699486,28.768875,18.348866,-3.8736515
5796,866,12720,86.27,205.986,257.042,130.87,20.98,2.0,23.977,34.966,11.989,1.0,207.474,103.332,2.279,69.931,20.588,14.276,106.543,14.986,105.523,28.027,166.0,26.974,24.552,42.366,5.004,152.993,271.813,31.336,59.941,80.92,22.765,16.391,2.998,83.235,96.478,39.994,4.244,67.933,93.539,17.087,8.18,57.681,-57.858727,-19.322052,8.421763,9.831797
5797,11522,2933,74.9,44.22,1.0,46.954,10.99,637.0,384.616,12.988,27.973,361.155,340.952,95.226,4.837,17.983,510.294,1.0,588.278,30.97,164.82,34.033,35.0,52.948,1.0,278.155,7.006,26.982,86.256,100.377,5.995,78.922,68.471,1.0,22.978,124.86,113.563,173.69,19.38,125.875,1.0,4.217,13.308,56.669,43.462166,-19.838089,-34.309643,-1.4983419
5798,10033,15521,287.38,241.797,436.49,201.799,212.788,112.0,38.962,66.934,42.958,152.136,419.162,82.055,2.279,185.815,279.588,40.827,192.231,141.859,81.402,51.05,19.0,25.975,22.589,210.935,220.219,145.199,133.398,132.805,262.738,158.842,38.0,5.197,233.767,177.652,175.875,333.381,2.081,25.975,279.668,23.522,10.231,74.888,77.383514,21.794926,-2.4568,-22.299526
5799,20118,19484,214.9,280.078,62.275,23.977,38.962,9.0,39.961,39.961,5.995,25.653,259.614,69.897,2.279,40.96,113.088,49.125,531.849,5.995,32.156,13.012,229.0,114.886,252.222,24.786,12.011,127.012,120.358,54.35,63.937,97.903,71.735,62.563,5.995,75.113,64.317,249.822,3.162,15.985,51.476,10.652,5.103,45.535,3.7174835,31.977669,-7.6315393,-1.2378446
5800,9042,5962,190.45,736.975,461.656,200.8,12.988,1.0,30.97,35.965,4.996,26.725,483.815,106.371,1.0,61.939,29.294,42.487,76.238,7.993,50.246,28.027,294.0,18.982,99.134,138.543,7.006,256.921,205.614,30.29,77.923,78.922,27.118,31.782,6.994,103.54,71.352,17.712,33.435,36.964,103.003,21.913,10.231,54.644,-46.29042,22.66784,17.360643,-7.364184
5801,11880,2325,112.0,251.676,1.0,92.908,41.959,687.0,696.304,56.944,47.953,442.618,242.929,186.413,45.77,234.766,706.176,1.0,824.444,91.909,107.533,55.054,48.0,15.985,1.0,215.071,71.07,43.87,465.395,111.884,173.827,146.854,42.353,1.0,94.906,233.491,230.147,221.968,17.218,119.881,1.0,28.348,34.847,87.033,42.505936,-27.725925,-37.994072,-1.5476611
5803,12228,11013,373.94,409.738,425.548,124.876,1.999,18.0,5.995,51.949,8.992,36.372,483.815,108.398,1.0,49.951,43.441,24.233,345.843,1.999,99.493,33.032,184.0,20.98,118.76,12.376,6.005,141.302,139.416,41.797,84.916,90.91,15.147,65.361,1.0,64.96,101.503,121.697,5.325,41.959,33.599,13.87,8.18,57.681,-39.28068,29.121752,14.30883,3.7196305
5804,11909,12397,7.25,431.965,420.077,65.935,29.971,124.0,31.969,73.927,31.969,169.286,520.313,60.778,2.279,178.822,77.176,241.623,92.958,6.994,195.976,35.034,28.0,39.961,112.872,82.699,10.009,59.459,100.298,7.276,83.917,110.89,21.676,19.189,6.994,120.799,85.423,2.857,1.0,79.921,1.0,4.217,6.128,16.182,-45.472565,1.4166298,14.520725,5.5329084
5805,1634,275,68.79,235.623,1.0,3.997,5.995,758.0,381.619,73.927,3.997,230.384,276.299,118.529,3.558,1.0,590.824,2.659,251.795,23.977,49.241,45.044,167.0,1.999,10.813,126.134,13.012,342.661,116.346,56.442,142.858,246.754,6.441,1.0,30.97,277.146,131.654,272.104,70.195,5.995,155.582,20.304,15.359,73.875,42.6204,-17.826622,-33.84027,1.0194658
5806,19957,15396,51.88,182.524,144.34,104.896,16.984,268.0,120.88,46.954,3.997,623.767,529.698,65.844,2.279,39.961,410.176,1.0,657.247,30.97,85.423,14.013,19.0,65.935,1.0,77.528,3.002,29.58,195.584,42.843,19.981,94.906,77.176,1.0,3.997,77.143,48.236,99.414,36.679,22.978,1.0,2.609,4.077,45.535,34.6724,-21.674198,-34.002213,-5.0536985
5808,21431,17479,97.22,147.948,197.955,56.944,67.933,61.0,60.94,75.925,10.99,227.168,57.311,35.448,3.558,83.917,142.471,85.633,280.009,20.98,50.246,12.011,25.0,206.794,446.527,109.587,10.009,29.58,89.265,34.474,40.96,128.872,101.118,168.899,8.992,186.79,52.257,21.426,168.581,40.96,1.0,4.217,5.103,43.511,10.635096,21.53426,-16.05548,-4.381418
5810,10328,3254,64.81,49.159,1.0,51.949,7.993,658.0,362.638,2.998,11.989,250.75,281.513,118.529,4.837,30.97,550.559,1.0,534.984,21.979,139.694,17.016,33.0,20.98,1.0,219.208,7.006,17.888,118.352,56.442,15.985,105.895,68.471,1.0,15.985,116.738,106.528,212.684,15.055,114.886,4.155,4.217,10.231,61.729,43.53605,-19.152267,-34.00822,-1.1750767
5811,18803,20232,34.25,71.387,33.826,23.977,24.976,242.0,18.982,8.992,7.993,50.307,86.509,29.369,2.279,27.973,88.059,39.168,282.099,4.996,49.241,6.005,34.0,131.869,366.057,45.469,9.008,38.674,29.084,18.783,10.99,15.985,54.324,90.546,7.993,42.625,35.171,86.416,5.325,14.986,1.0,2.609,4.077,28.328,13.451607,25.296227,-12.265197,-2.0952685
5812,11021,15970,165.72,250.441,247.194,94.906,27.973,1.0,18.982,40.96,4.996,31.013,443.146,79.015,1.0,73.927,51.059,35.849,79.373,4.996,86.428,21.02,117.0,86.914,228.67,74.425,6.005,329.67,106.316,26.106,129.871,92.908,16.235,75.155,5.995,95.418,63.312,21.426,2.081,6.994,86.178,13.87,4.077,50.596,-30.27021,40.47469,9.579772,3.6589963
5813,11578,8092,126.92,498.648,424.453,174.826,84.916,5.0,32.968,42.958,26.974,70.673,279.427,109.411,2.279,174.826,88.059,47.465,95.048,72.928,164.82,31.03,79.0,79.921,120.723,244.028,63.062,97.133,189.566,20.875,132.868,160.84,42.353,41.576,67.933,109.631,92.458,117.983,2.081,87.913,54.631,17.087,9.205,59.705,-30.864,19.947767,10.909077,-10.017862
5814,4246,434,66.23,364.048,1.0,113.887,30.97,594.0,448.552,98.902,37.963,575.532,380.578,82.055,7.396,14.986,758.412,1.0,599.773,49.951,424.118,47.046,51.0,70.93,2.963,218.174,14.013,39.973,256.768,60.626,49.951,374.626,64.118,1.0,32.968,261.918,261.303,242.394,257.237,61.939,1.0,10.652,11.257,58.693,42.17522,-28.244648,-38.269646,-1.0521864
5815,20680,17631,82.72,108.433,1.0,99.901,5.995,569.0,174.826,31.969,12.988,223.953,297.154,46.593,2.279,11.989,298.088,1.0,747.115,20.98,43.211,21.02,15.0,99.901,1.0,79.596,7.006,23.085,65.193,89.916,31.969,81.919,118.529,1.0,8.992,96.433,84.418,71.561,22.623,66.934,1.0,2.609,15.359,43.511,28.042238,-13.62709,-29.794937,-6.740105
5817,20892,6299,155.63,145.478,66.652,89.911,39.961,289.0,305.695,38.962,37.963,471.559,261.699,89.147,3.558,169.831,376.441,60.741,536.029,17.983,182.91,31.03,117.0,114.886,426.9,258.506,7.006,136.105,110.328,40.751,115.885,153.847,22.765,21.987,20.98,91.357,83.412,147.693,70.195,146.854,1.0,5.826,12.282,60.717,28.890553,14.377089,-21.544758,-1.386633
5820,12656,3576,288.52,308.48,42.579,65.935,25.975,24.0,68.932,30.97,11.989,76.032,287.769,93.2,2.279,17.983,81.529,15.935,327.033,16.984,115.573,27.026,296.0,35.965,116.798,133.373,11.01,159.489,92.274,34.474,29.971,48.952,31.471,42.975,17.983,86.28,110.548,169.976,5.325,49.951,155.582,9.043,8.18,56.669,11.099779,46.642376,-6.4179606,7.326875
5821,14512,13353,155.06,427.026,324.882,142.858,47.953,9.0,30.97,145.855,39.961,24.582,148.034,58.752,2.279,177.823,100.029,32.53,224.626,18.982,37.181,38.037,54.0,105.895,399.422,57.879,10.009,49.066,150.449,77.363,114.886,170.83,224.088,105.937,3.997,140.088,118.589,38.138,71.276,101.899,52.527,10.652,10.231,70.839,-17.40165,30.913013,2.1336656,-3.3633773
5822,7167,2188,60.97,78.796,1.0,62.938,9.991,651.0,264.736,25.975,10.99,467.271,434.804,94.213,3.558,19.981,634.353,19.254,566.334,20.98,142.709,23.022,30.0,34.966,4.925,181.978,6.005,23.085,115.343,43.889,7.993,46.954,94.588,1.0,12.988,106.585,103.513,205.257,69.114,120.88,1.0,2.609,6.128,45.535,42.257126,-21.698948,-34.72882,-1.7801496
5823,16790,20554,35.11,205.986,56.804,100.9,15.985,88.0,47.953,62.938,4.996,211.09,329.481,69.897,3.558,18.982,171.853,2.659,385.552,19.981,56.277,10.009,33.0,138.862,379.796,43.401,11.01,24.384,70.208,29.244,35.965,32.968,164.235,72.357,1.0,173.591,54.267,43.708,678.893,15.985,1.0,4.217,5.103,27.316,13.701736,16.846443,-15.333702,-6.4272943
5824,11581,13095,160.18,275.138,374.12,158.842,95.905,78.0,31.969,153.847,39.961,169.286,357.637,125.622,2.279,202.798,217.559,74.017,249.705,117.883,178.89,57.056,28.0,76.924,55.955,163.363,130.129,86.74,112.334,79.455,168.832,129.871,36.912,7.996,100.9,181.713,187.936,186.688,3.162,122.878,127.189,10.652,9.205,60.717,76.5742,20.778086,-1.7295367,-21.359858
5825,18092,1660,146.96,145.478,1.0,159.841,135.865,185.0,126.874,39.961,39.961,301.129,63.568,81.042,3.558,10.99,590.824,14.276,206.861,251.749,128.639,199.198,22.0,19.981,77.544,190.252,99.098,51.664,117.349,115.022,49.951,286.714,71.735,30.382,128.872,124.86,157.785,366.805,35.597,138.862,206.058,2.609,71.771,66.79,51.854626,27.761936,-10.005025,-14.680383
5826,21252,20721,73.34,540.633,8.659,13.987,13.987,1.0,6.994,246.754,144.856,128.555,367.022,71.923,1.0,12.988,221.912,54.103,500.5,13.987,34.166,63.062,488.0,68.932,234.558,37.196,14.013,128.311,210.63,322.145,263.737,246.754,59.765,177.294,1.0,181.713,255.273,77.132,4.244,1.999,27.289,46.043,39.975,86.021,-11.802462,29.320606,3.3584435,-5.9307547
