cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
4843,10376,17158,116.69,192.502,84.877,33.554,45.355,1.0,61.241,116.346,99.891,64.815,124.622,72.723,2.114,230.147,118.235,37.254,11.299,41.485,96.042,174.243,60.059,104.555,244.518,155.839,57.926,626.972,117.584,223.237,381.33,349.793,19.036,79.143,15.301,281.869,172.837,14.643,2.171,26.05,79.475,26.979,5.065,251.526,42.093624,38.598625,10.155577,-8.218331
4844,10596,8547,60.55,293.572,287.043,186.151,48.379,11.742,34.133,482.446,203.827,57.854,124.622,131.126,2.114,175.875,248.495,65.452,61.764,149.811,282.959,143.121,23.022,60.899,22.092,423.08,117.085,43.157,262.308,411.284,182.544,247.978,51.1,11.725,56.16,416.984,218.731,75.281,2.171,122.243,5.983,9.266,9.13,165.602,-12.67205,-10.462818,-14.267828,8.886314
4845,732,2763,134.6,423.367,424.688,91.541,63.501,17.113,71.281,533.599,95.855,81.059,103.462,88.092,4.341,116.578,99.197,45.31,7.179,39.297,164.684,30.047,22.021,120.799,254.106,324.442,13.278,4.832,166.83,263.839,95.322,385.076,83.164,109.787,16.322,241.441,162.163,13.127,190.728,67.132,1.0,24.617,7.098,91.065,-32.917385,-8.208458,-8.429802,21.398102
4848,6735,12088,270.61,106.326,226.823,68.143,38.299,19.261,41.161,279.837,401.609,26.526,12.137,110.634,2.114,282.408,143.285,170.185,3.06,31.637,239.662,164.907,46.045,124.86,206.169,104.226,13.278,158.132,122.609,357.862,173.416,284.268,29.056,118.98,4.064,146.754,314.788,4.032,2.171,137.273,3.491,16.351,30.472,170.778,28.906357,-16.089464,-1.1614053,1.4167122
4849,18762,9890,260.1,278.677,270.913,78.316,81.646,16.039,36.141,441.322,174.564,59.014,73.391,111.658,2.114,212.056,222.443,287.004,3.06,37.108,211.149,124.449,28.027,119.784,405.585,68.67,8.813,36.77,183.915,370.683,166.317,330.64,49.096,163.414,6.107,172.288,279.567,7.064,4.513,113.225,9.719,43.511,10.146,94.171,41.809715,-27.578606,-1.1192999,7.282722
4850,6837,15816,134.31,102.07,163.378,4.052,6.04,150.313,56.221,149.446,321.891,27.686,73.391,73.748,2.114,98.488,192.383,166.157,47.345,36.014,99.21,247.897,37.036,14.198,14.422,183.366,5.465,336.981,83.412,421.969,231.226,389.108,28.054,1.0,7.129,273.358,321.192,73.765,2.171,16.03,9.719,4.543,10.146,482.383,29.22267,69.349945,0.050335407,-18.645264
4851,864,6175,167.85,268.038,137.569,56.952,44.347,5.297,25.096,359.075,325.927,18.404,7.682,101.412,2.114,137.684,178.355,29.198,4.09,49.145,150.956,421.14,24.023,70.037,131.388,366.879,14.394,46.99,156.78,426.243,169.359,389.108,24.046,92.933,9.172,311.658,237.942,40.414,44.333,78.154,12.211,37.606,67.058,228.751,-10.670654,-15.367744,-10.826804,12.245611
4852,15183,2967,175.67,541.46,105.309,105.783,56.444,9.594,70.277,384.151,167.5,115.868,74.505,85.018,3.227,70.347,293.586,49.339,30.867,41.485,163.628,103.701,24.023,58.869,269.445,348.528,8.813,67.43,221.102,332.219,63.881,300.398,364.728,99.061,10.193,279.741,172.837,98.02,342.979,104.207,4.737,17.532,108.725,105.559,-15.419132,-29.643675,1.3451701,18.564177
4853,21975,11993,124.65,64.834,4.226,158.683,32.25,31.077,163.651,20.057,68.609,13.763,11.023,168.012,4.341,233.162,747.494,1.0,1.0,76.499,243.886,253.084,15.014,30.442,1.0,226.951,9.93,245.001,105.523,606.811,207.899,219.752,16.03,1.0,14.279,494.649,374.558,101.052,3.342,265.53,1.0,12.809,949.186,73.466,-56.55477,58.786774,-19.15099,-18.623219
4855,4558,14453,34.82,118.029,301.023,18.294,44.347,1.0,34.133,203.608,73.655,40.449,13.251,61.452,2.114,164.82,65.128,282.976,2.03,21.79,78.09,65.318,24.023,102.524,321.217,140.929,9.93,71.262,83.412,210.416,117.635,214.711,8.014,229.299,6.107,105.262,97.058,2.516,2.171,11.02,1.0,44.691,4.049,28.951,20.7389,-50.50541,15.296497,9.019061
4856,13514,12920,16.63,222.291,89.179,40.675,9.065,3.148,36.141,261.783,184.655,13.763,197.013,117.806,1.0,233.162,145.289,250.75,1.0,21.79,216.429,104.738,47.046,35.518,146.727,87.022,17.743,331.871,115.573,669.849,533.462,193.542,27.052,19.387,6.107,176.543,266.76,5.548,1.0,114.227,10.965,12.809,12.179,137.651,22.806244,-10.857002,-5.148716,-1.797938
4857,6554,14246,231.24,214.843,219.296,49.831,14.105,379.116,43.169,228.684,88.791,32.328,154.692,58.378,2.114,239.192,60.118,246.722,131.797,95.101,83.37,221.963,24.023,7.091,4.835,178.778,12.162,127.472,190.951,557.662,340.761,413.302,33.064,11.725,9.172,237.185,187.779,123.791,58.387,103.205,17.193,13.989,21.326,482.383,20.942944,56.661,0.6867785,-11.340705
4858,1982,10830,222.29,166.968,271.988,85.437,67.533,18.187,35.137,322.967,209.882,33.488,45.548,110.634,2.114,225.122,184.367,105.734,1.0,40.391,225.933,69.467,22.021,125.875,142.893,95.051,11.046,8.665,158.79,333.288,121.691,215.719,39.076,106.722,6.107,141.435,205.923,4.032,2.171,129.257,1.0,12.809,73.156,112.805,30.208408,-22.223915,0.57171655,2.611601
4859,6120,19431,49.18,69.089,7.452,1.0,6.04,179.316,36.141,61.181,213.918,1.0,159.147,37.886,1.0,61.302,124.247,61.423,57.644,10.848,47.465,102.664,28.027,2.015,4.835,30.821,8.813,247.556,80.397,196.526,196.743,257.05,1.0,1.0,8.15,97.815,249.683,10.096,1.0,5.008,67.019,3.362,4.049,106.594,40.462944,47.782707,9.982302,-11.604382
4860,6197,1447,48.32,23.342,1.0,74.246,38.299,82.639,89.354,3.006,154.382,185.484,18.819,124.978,4.341,67.332,498.997,1.0,1.0,91.818,221.709,79.841,14.013,42.625,87.286,283.152,46.764,64.875,129.644,473.255,23.313,82.654,86.171,1.0,26.537,329.744,218.731,373.92,183.701,126.251,1.0,3.362,318.078,62.079,-49.108383,58.76579,-15.299582,-18.61338
4861,20441,20345,159.18,279.741,97.781,60.004,62.492,16.039,32.125,252.756,355.191,108.906,86.756,64.526,2.114,67.332,193.385,105.734,34.987,52.427,89.706,112.0,42.041,139.073,399.833,103.079,55.694,101.922,132.659,442.27,224.127,268.139,50.098,86.804,19.387,172.288,192.048,16.159,2.171,13.024,18.439,9.266,32.505,93.136,14.075016,-38.834793,10.811345,2.486494
4862,487,19990,36.53,43.556,2.075,1.0,2.008,17.113,18.068,59.175,113.009,62.495,4.341,52.231,1.0,27.131,186.371,89.621,32.927,21.79,71.754,182.542,71.07,55.823,4.835,152.398,5.465,170.907,91.453,198.663,677.48,217.736,3.004,10.193,3.043,226.546,435.394,2.516,1.0,6.01,1.0,3.362,20.309,84.854,42.28987,60.015938,-1.536518,-12.42106
4863,7711,16330,168.42,121.22,248.33,14.225,9.065,182.539,19.072,89.265,126.127,24.206,192.559,56.329,1.0,98.488,195.389,206.44,95.751,51.333,74.922,102.664,9.008,19.274,4.835,173.044,12.162,34.215,83.412,200.8,176.459,261.083,13.024,2.532,9.172,343.575,239.01,41.93,3.342,9.016,29.65,2.181,6.081,155.25,30.06054,44.85321,11.466636,-15.83383
4864,4099,11605,95.08,179.735,374.146,181.064,216.728,12.816,54.213,404.211,166.491,48.571,34.411,132.151,3.227,321.605,214.427,85.593,9.239,219.839,307.247,65.318,22.021,145.165,108.378,293.474,172.895,44.435,207.031,338.63,185.587,352.817,75.148,115.916,203.252,275.486,529.317,96.504,3.342,144.287,150.476,19.894,17.26,247.385,20.798649,2.8669615,-11.883577,0.7699206
4865,8838,10290,405.78,225.482,298.872,81.368,44.347,10.668,25.096,474.422,196.764,16.084,64.482,104.486,1.0,217.081,184.367,166.157,6.149,53.521,207.981,70.505,69.068,101.509,294.372,98.491,9.93,87.87,146.729,463.639,449.282,283.26,36.07,97.529,4.064,223.355,244.346,2.516,1.0,98.195,47.089,13.989,31.488,99.347,35.549984,-15.379528,-4.5821357,1.373239
4866,18058,13454,255.69,199.949,80.576,207.514,66.525,2.074,23.088,25.072,17.145,25.366,171.398,36.862,8.796,88.438,642.284,17.113,62.794,153.093,16.84,57.019,28.027,23.335,52.772,95.051,98.109,202.844,132.659,202.937,204.857,87.694,14.026,14.79,54.117,241.441,287.038,151.077,2.171,107.213,130.546,21.074,646.336,104.523,-49.472336,55.7353,-17.300768,-17.118202
4867,1493,4517,245.88,251.016,345.112,100.697,52.412,6.371,62.245,387.16,290.609,55.533,119.054,96.289,3.227,176.88,204.407,101.706,12.329,48.05,168.908,82.953,47.046,86.28,119.883,338.206,13.278,110.864,156.78,374.957,387.415,315.519,49.096,59.224,13.258,225.482,165.365,5.548,47.846,93.185,1.0,15.17,37.586,81.748,-10.383724,-9.199131,-12.387674,11.5081625
4869,880,15324,80.73,177.607,396.729,408.942,137.09,2.074,17.064,127.38,88.791,68.296,306.157,36.862,1.0,60.297,120.239,1.0,174.023,181.542,78.09,20.71,16.015,12.168,8.67,280.858,158.384,151.744,212.056,264.907,180.516,109.872,41.08,1.0,161.371,133.987,57.567,135.918,2.171,38.074,204.039,28.16,5.065,68.29,14.040417,7.9477177,-12.631838,-8.031666
4870,15981,4165,295.63,427.623,269.837,89.506,72.573,19.261,65.257,392.175,189.7,83.38,63.368,108.585,3.227,114.568,188.375,89.621,22.628,42.579,186.86,98.514,36.035,87.296,298.207,268.241,13.278,77.65,172.86,395.258,124.734,233.865,47.092,115.916,17.344,95.687,134.413,7.064,9.198,91.181,4.737,15.17,18.277,68.29,-29.726303,-6.5770836,-8.580972,18.285698
4871,3530,17700,94.37,87.176,327.906,73.229,104.831,213.69,20.076,94.28,46.409,45.091,278.314,52.231,2.114,59.292,142.283,49.339,67.943,191.39,87.594,112.0,9.008,9.122,1.0,264.8,149.455,149.189,113.563,383.505,167.331,318.543,30.058,1.0,105.19,316.978,269.962,157.141,8.027,18.034,94.423,5.723,4.049,167.673,24.651731,50.997936,-6.748634,-11.645969
4872,15057,13657,119.39,261.655,24.658,95.61,19.145,242.694,48.189,268.804,118.055,125.15,110.144,54.28,3.227,108.538,391.782,57.395,81.332,122.456,65.418,336.075,16.015,66.991,18.257,158.133,6.581,151.744,408.037,396.326,158.203,452.617,491.983,22.451,2.021,415.92,565.606,69.217,744.687,122.243,3.491,5.723,58.928,562.096,-10.0039425,-34.32668,4.4007525,18.513868
4873,7720,14674,247.16,135.051,114.987,3.035,13.097,146.016,18.068,143.428,174.564,2.16,101.234,54.28,5.455,64.317,189.377,230.609,52.495,37.108,65.418,360.972,11.01,4.046,1.0,100.785,12.162,109.587,106.528,295.892,187.615,356.85,5.008,1.0,7.129,205.268,224.067,60.121,1.0,3.004,43.352,2.181,16.244,288.795,33.33241,57.559242,5.949836,-16.222033
4874,13510,11457,59.84,386.131,253.707,79.333,38.299,9.594,70.277,254.762,148.327,76.418,169.171,88.092,3.227,158.79,127.253,295.06,68.973,36.014,192.141,60.131,39.038,95.418,432.43,48.025,12.162,72.54,131.654,254.222,161.246,269.147,35.068,160.35,10.193,158.457,255.019,17.675,5.685,91.181,8.474,87.202,11.163,133.51,37.13691,-35.690723,1.9611241,8.268083
4875,9465,20246,155.06,144.626,117.138,44.744,63.501,2.074,22.084,110.328,145.3,13.763,84.528,60.428,2.114,212.056,144.287,238.665,22.628,13.036,96.042,34.196,33.032,165.47,457.357,52.613,18.859,80.205,128.639,314.056,220.07,290.317,19.036,68.417,8.15,110.581,173.904,1.0,2.171,15.028,1.0,15.17,8.114,78.642,19.183691,-47.472374,11.179789,6.0174046
4876,9423,3824,102.76,80.792,1.0,10.156,14.105,5.297,95.378,109.325,373.355,16.084,2.114,81.945,3.227,8.035,161.321,53.367,45.286,14.13,107.659,88.14,63.062,5.061,71.946,137.488,5.465,449.4,75.372,320.466,81.123,54.428,30.058,16.322,13.258,149.946,188.846,22.223,3.342,62.122,43.352,5.723,7.098,62.079,-6.463003,18.723297,17.545143,-7.059203
4877,6394,15107,309.27,128.668,265.536,9.138,11.081,328.629,62.245,196.587,363.264,50.892,272.746,52.231,1.0,110.548,128.255,101.706,111.199,63.369,107.659,175.28,20.019,25.366,12.505,175.338,19.975,137.692,87.433,311.919,296.136,368.947,34.066,5.597,7.129,299.955,220.865,55.574,116.945,13.024,25.913,3.362,31.488,157.32,24.484716,53.839226,7.909237,-19.766058
4878,19793,21493,132.18,271.23,144.022,73.229,86.686,3.148,12.044,225.675,183.645,82.22,86.756,44.034,2.114,53.262,139.277,234.637,50.435,29.449,83.37,39.383,19.018,172.576,422.843,62.936,72.437,12.497,116.578,361.067,85.18,213.703,32.062,117.448,23.472,70.153,132.279,32.835,3.342,13.024,23.421,11.628,5.065,86.924,18.011969,-51.54458,12.912248,7.080036
4879,5111,8879,172.12,522.31,260.159,415.046,351.809,154.61,88.35,84.25,97.873,49.732,37.753,136.249,3.227,320.6,549.097,129.903,36.016,332.541,225.933,357.86,35.034,87.296,71.946,577.92,150.571,340.813,184.921,528.814,640.969,844.757,44.086,57.692,264.54,316.978,327.596,222.326,19.739,180.359,321.128,25.798,68.074,100.382,36.24727,11.17853,-20.513304,-7.4227214
4880,18422,4028,77.74,449.965,120.364,319.419,684.473,154.61,122.486,74.22,92.827,156.477,203.696,163.914,3.227,196.981,336.672,61.423,20.568,440.866,154.124,243.748,18.017,61.915,43.184,412.758,174.011,147.912,335.675,945.509,529.405,888.104,66.13,5.597,321.742,370.173,93.856,607.373,6.856,287.574,134.283,10.447,18.277,73.466,33.35919,12.68947,-19.717123,-8.631505
4881,12964,4586,178.51,591.463,445.119,136.302,58.46,356.558,57.225,146.437,134.2,154.157,347.365,74.772,3.227,114.568,217.433,158.101,300.7,41.485,139.339,149.346,35.034,83.235,355.731,300.356,13.278,32.937,202.006,444.406,156.175,477.818,41.08,195.59,22.451,168.032,219.798,254.161,50.189,93.185,8.474,22.255,39.619,154.215,-20.398441,-22.801376,-11.161788,23.856579
4882,6099,18092,42.5,396.77,130.042,375.371,405.237,95.529,308.23,2.003,46.409,2.16,25.502,100.388,2.114,357.786,129.257,1.0,10.269,542.627,138.283,144.159,22.021,46.686,1.0,507.955,263.307,478.783,72.357,112.119,572.002,706.651,27.052,1.0,515.822,161.649,351.077,525.513,2.171,132.263,387.147,26.979,6.081,37.233,-39.48097,-45.776295,-19.22711,-5.04849
4883,3565,20463,206.09,80.792,95.631,1.0,5.032,159.981,93.37,99.295,406.655,2.16,12.137,69.649,2.114,41.201,194.387,93.649,37.046,29.449,108.715,313.252,20.019,8.107,2.917,134.047,9.93,183.682,100.498,361.067,241.369,346.769,7.012,1.0,8.15,255.272,287.038,4.032,1.0,21.04,8.474,2.181,4.049,240.139,33.234314,68.87161,2.8247445,-16.480436
4884,11248,10882,225.13,172.288,250.481,44.744,2.008,78.342,6.02,265.795,202.818,149.516,189.217,100.388,1.0,121.604,200.399,85.593,114.289,16.319,203.757,148.308,28.027,60.899,66.194,61.789,16.627,87.87,105.523,348.246,169.359,203.623,41.08,33.176,2.021,197.821,298.779,10.096,1.0,75.148,7.228,5.723,14.212,129.369,18.08168,36.421955,1.0817807,-5.236557
4885,15940,8097,79.59,355.278,296.721,76.281,82.654,8.519,42.165,672.015,276.482,81.059,112.371,112.683,2.114,215.071,185.369,351.456,6.149,64.463,222.765,192.916,25.024,94.402,365.319,363.439,12.162,21.44,172.86,425.174,190.658,357.858,57.112,164.946,13.258,245.696,251.817,2.516,1.0,108.215,7.228,22.255,52.83,215.293,-24.34694,-14.959982,-16.304184,17.015894
4886,7418,4069,210.92,296.764,239.728,72.212,63.501,22.484,67.265,448.343,161.445,43.93,50.003,88.092,4.341,104.518,61.12,137.96,20.568,26.166,176.3,89.178,21.02,66.991,271.363,231.538,11.046,8.665,145.724,208.279,58.81,198.582,57.112,140.431,23.472,123.348,129.077,4.032,39.648,91.181,1.0,9.266,11.163,63.114,-33.85368,-1.7783909,-7.4952497,19.27308
4888,6496,17195,72.49,169.096,124.665,79.333,23.178,198.652,42.165,145.434,156.4,61.334,162.488,87.068,2.114,94.468,421.843,113.79,85.452,85.253,101.322,620.318,7.006,3.03,2.917,273.976,95.877,104.477,109.543,209.348,179.502,332.656,7.012,1.0,22.451,421.24,104.529,358.76,2.171,16.03,13.456,3.362,162.588,896.477,29.544281,62.923027,-0.023334572,-21.16248
4889,18908,4498,75.19,670.192,7.452,337.73,523.182,152.461,180.72,86.256,155.391,169.24,75.619,162.889,5.455,195.976,693.386,61.423,60.734,652.046,159.404,294.579,38.037,183.744,158.232,426.521,200.8,458.343,245.222,231.785,936.105,857.862,87.173,25.515,560.767,344.639,513.308,569.475,9.198,219.437,684.854,32.883,132.1,132.475,39.78515,9.411745,-21.681368,-6.636367
4890,8212,8613,193.3,320.169,317.153,102.731,100.799,33.226,66.261,354.06,348.127,45.091,65.595,129.077,3.227,260.298,174.347,375.625,39.106,40.391,225.933,57.019,119.118,125.875,185.077,373.761,16.627,210.509,183.915,345.041,237.312,314.511,34.066,163.414,18.365,179.735,291.308,2.516,3.342,123.245,13.456,18.713,25.391,102.453,-17.612206,-16.883034,-12.834719,14.4526825
4891,9242,12060,48.75,172.288,128.967,27.45,14.105,94.455,34.133,320.961,363.264,31.167,123.508,118.831,1.0,117.584,208.415,137.96,99.87,80.876,313.584,283.168,17.016,22.32,1.0,95.051,17.743,89.147,150.749,265.975,202.828,312.494,16.03,10.193,11.215,339.319,462.077,96.504,2.171,69.136,52.071,5.723,34.537,405.776,14.744514,48.510197,-1.5265394,-7.5000014
4892,3221,16868,70.21,53.131,83.802,2.017,9.065,151.387,18.068,107.319,244.191,10.282,53.344,41.985,1.0,51.252,186.371,73.508,89.571,28.355,109.771,58.056,10.009,4.046,1.0,171.897,6.581,109.587,56.277,339.698,256.582,234.873,9.016,1.0,4.064,202.077,132.279,8.58,2.171,6.01,15.948,2.181,5.065,102.453,38.14667,49.5208,8.197091,-12.485191
4894,16719,15061,160.18,268.038,256.933,95.61,100.799,1.0,28.109,240.72,77.691,78.739,135.759,53.255,2.114,115.573,132.263,367.569,6.149,23.978,85.482,24.86,21.02,97.448,371.071,129.459,17.743,15.052,165.825,217.895,124.734,290.317,55.108,132.77,11.215,76.537,173.904,10.096,3.342,14.026,1.0,12.809,7.098,43.445,26.193462,-50.5103,10.528617,9.12657
4895,20714,12158,23.45,554.227,495.661,249.224,4.024,147.09,105.418,245.735,340.055,714.571,871.923,88.092,3.227,190.951,272.544,1.0,15.419,55.71,270.286,36.271,8.007,40.595,1.0,54.907,12.162,15.052,156.78,333.288,297.15,488.907,28.054,1.0,5.086,195.693,335.067,7.064,5.685,109.217,1.0,3.362,75.188,73.466,-2.4520645,-2.365427,-8.911787,7.5750923
4896,9617,15482,168.0,104.198,150.474,4.052,7.048,105.197,60.237,178.533,404.636,57.854,70.05,85.018,2.114,71.352,171.341,238.665,44.256,21.79,91.818,69.467,46.045,31.457,52.772,177.631,11.046,329.316,77.382,415.558,207.899,246.97,21.04,11.725,8.15,210.588,328.663,14.643,2.171,11.02,17.193,5.723,9.13,109.699,38.45111,63.022713,3.8756037,-12.336617
4897,15292,18981,144.12,40.364,92.405,29.485,30.234,1.0,88.35,87.259,368.309,12.603,23.274,70.674,1.0,164.82,206.411,5.028,3.06,40.391,62.249,150.383,142.141,73.082,83.451,60.642,19.975,305.043,121.604,545.909,537.519,172.372,10.018,39.305,5.086,193.565,132.279,4.032,1.0,16.03,8.474,191.117,47.749,146.968,15.736952,-9.845047,6.800149,-4.91227
4898,7805,14262,55.29,145.69,189.186,30.502,13.097,121.31,23.088,109.325,418.764,20.725,65.595,65.551,2.114,266.328,127.253,270.891,74.123,49.145,109.771,172.168,30.029,35.518,1.0,128.312,12.162,87.87,147.734,576.894,305.264,386.084,16.03,1.0,6.107,274.422,319.058,29.803,3.342,117.233,13.456,2.181,26.407,253.597,17.993109,58.32949,-0.08757068,-11.278174
4899,4561,6998,68.22,263.783,117.138,23.381,11.081,5.297,13.048,282.846,12.1,14.923,28.843,83.994,1.0,27.131,140.279,37.254,9.239,21.79,131.947,168.019,21.02,9.122,43.184,221.216,11.046,53.377,126.629,306.576,47.654,153.219,35.068,20.919,1.0,159.521,155.76,5.548,2.171,21.04,1.0,9.266,70.107,32.057,-16.627491,12.317062,18.56711,-1.3110803
4900,16901,5840,159.9,339.319,269.837,77.298,61.484,30.003,59.233,396.187,175.573,103.105,65.595,94.24,2.114,136.679,284.568,222.552,14.389,56.804,188.973,88.14,25.024,103.54,275.198,277.417,12.162,9.942,163.815,394.189,210.942,226.808,42.082,74.546,14.279,226.546,129.077,5.548,9.198,103.205,2.246,8.085,44.7,110.735,-26.47659,-12.827606,-12.644179,17.088531
4901,15532,12176,251.57,280.805,163.378,92.558,61.484,12.816,62.245,176.527,355.191,47.411,101.234,113.708,3.227,222.107,285.57,182.27,21.598,45.862,222.765,126.523,49.048,92.372,238.766,105.373,11.046,115.974,160.8,376.026,243.397,296.365,36.07,71.482,7.129,121.22,438.596,11.612,10.369,130.259,1.0,16.351,37.586,140.756,31.586258,-18.472235,-2.0117874,2.2961419
4902,4597,21417,42.78,39.3,164.453,5.069,23.178,149.239,33.129,91.271,102.918,11.443,104.575,39.935,2.114,39.191,70.138,29.198,68.973,13.036,156.236,27.972,13.012,22.32,1.0,85.875,11.046,219.451,74.367,295.892,146.032,289.309,1.0,1.0,7.129,165.904,297.712,4.032,2.171,25.048,8.474,3.362,4.049,114.876,36.710503,45.49375,10.217353,-12.90187
