cell,x,y,area µm²,Neurofilament,CD3e,CD45,CD4,NeuN,ATG7,A-Beta,S100B,IBA1,CD68,MAP2,CD31,HLA-A,GFAP,CD11b,SMA,DAPI_1,GalMac3,CollagenIV,CD14,PSD-95,CD11c,CD34,Synaptophysin,AQP4,P2Ry12,CD40,Claudin5,HLA-DR,Trem2,iNOS,CD163,CD74,ApoE,H2A.x,PCNA,TMEM119,CD44,P2Rx7(Park7),CD8,Vimentin,UMAP_1,UMAP_2,TSNE_1,TSNE_2
1224,5101,16070,127.21,21.726,177.172,357.351,284.36,17.415,178.163,1.0,175.473,346.559,46.352,24.715,8.222,24.054,86.076,429.291,1.0,34.142,7.283,9.227,90.523,2.316,96.196,129.903,322.788,9.89,96.649,269.962,4.337,167.833,5.057,50.044,27.0,216.369,18.331,25.0,186.196,497.928,104.055,260.327,76.0,66.739,-9.207127,0.6594124,4.0088673,-12.40246
1225,4541,7844,381.9,34.162,188.572,302.527,199.559,61.972,490.658,20.36,78.387,334.718,91.704,128.469,299.496,381.937,245.916,116.389,3.137,154.874,271.17,156.139,306.193,51.016,482.581,65.452,215.152,122.125,59.452,195.677,227.944,244.756,181.53,70.301,287.0,90.521,112.413,19.0,402.082,62.73,77.765,252.96,199.0,188.826,19.665838,18.40996,-15.326605,4.320526
1228,764,11812,153.22,1.0,203.08,176.637,367.093,61.972,222.453,2.291,67.131,360.554,66.508,1.0,415.043,475.251,91.232,220.343,3.137,367.931,749.726,331.258,148.51,36.538,170.113,477.11,212.909,54.339,58.124,254.592,506.062,90.91,98.364,163.058,132.0,94.413,180.498,100.0,681.463,1.0,1.0,95.301,168.0,442.391,-88.198006,-28.51847,-28.597672,1.5904374
1229,10408,9793,196.99,98.413,166.809,178.668,86.835,174.535,559.554,4.872,114.97,187.236,26.195,104.754,56.366,6.489,502.434,36.344,3.137,79.121,17.755,9.227,70.177,52.332,168.993,107.033,198.333,73.23,54.138,65.038,4.337,31.969,28.384,73.499,24.0,7.487,20.807,143.5,168.206,22.606,2.052,306.004,111.0,382.522,90.10575,7.6814003,11.788428,19.107605
1230,14311,7619,90.82,7.218,194.789,113.692,261.609,10.38,415.61,84.895,126.227,295.963,69.028,172.935,262.184,229.343,96.388,127.824,5.274,57.815,127.708,468.767,114.939,91.818,219.391,206.829,262.242,249.917,101.963,190.554,212.37,111.889,20.27,73.499,27.0,67.168,34.424,17.5,189.371,190.306,6.258,20.155,43.0,323.826,-93.206245,-7.6188087,-19.082865,5.6430354
1231,7293,13506,195.71,48.67,208.261,339.076,235.755,43.211,206.459,1.0,152.961,371.319,158.472,39.537,28.683,21.858,82.209,488.545,1.0,177.364,2.047,15.104,192.255,23.375,221.631,50.898,288.03,2.111,132.517,161.096,1.0,169.831,22.298,83.095,70.0,551.099,44.327,194.5,363.984,374.468,181.872,86.46,90.0,24.478,-2.5088158,14.835693,0.73958945,-8.322131
1232,2708,17468,57.7,21.726,258.004,168.515,247.13,5.69,37.909,1.0,293.665,378.855,29.975,1.0,9.425,25.152,68.03,137.18,2.068,55.448,2.047,9.227,65.091,1.0,37.959,75.847,430.424,66.563,1.0,228.977,8.787,92.908,2.014,2.066,14.0,191.718,4.714,25.0,83.544,320.968,112.467,71.726,126.0,29.174,-27.865013,10.45628,2.882441,-17.362577
1233,8645,10419,254.13,54.888,155.41,174.607,103.382,202.676,56.363,2.291,1.0,199.078,81.625,294.475,137.008,5.391,15.179,191.236,4.205,113.447,26.132,12.753,95.61,144.466,210.432,1.0,291.394,66.563,148.459,134.2,14.35,79.921,20.27,74.566,24.0,360.381,17.093,94.0,92.011,302.449,1.0,378.204,240.0,2.174,44.61356,-13.479015,8.064742,6.2123036
1234,11192,18008,76.89,1.0,271.476,111.662,280.224,146.394,361.477,7.453,92.458,185.083,56.43,1.0,434.301,400.6,126.036,184.999,4.205,627.15,549.717,397.074,89.506,10.213,219.391,476.071,221.879,18.78,132.517,345.527,578.373,58.942,78.08,99.088,18.0,34.732,119.84,73.0,826.445,1.0,1.0,138.031,207.0,553.913,-86.59194,-25.466057,-27.050045,1.0881377
1235,2395,4116,48.47,1.0,204.116,114.707,114.758,5.69,4.691,1.0,68.538,468.205,390.27,1.0,45.534,41.619,230.448,478.15,11.684,627.15,55.453,12.753,284.83,18.111,128.675,2.04,290.273,151.017,67.423,80.408,12.125,193.807,53.739,112.948,112.0,737.925,237.442,680.5,198.895,94.624,373.259,1.0,1.0,127.783,58.33271,19.200394,-0.6929576,13.855019
1237,602,13902,217.03,152.301,195.826,279.177,246.096,10.38,338.101,6.163,102.307,238.908,57.69,24.715,69.606,25.152,56.428,221.383,6.342,118.181,25.085,13.928,73.229,57.597,96.196,31.147,275.697,51.006,135.174,150.85,13.237,225.775,17.227,89.492,26.0,383.734,26.996,73.0,336.469,430.025,103.003,161.606,198.0,37.391,-5.5695724,0.5770569,4.7138762,-12.536031
1238,12569,5033,271.47,46.598,183.39,130.951,181.978,26.796,154.787,28.105,54.468,308.881,187.446,110.682,141.823,67.966,49.983,199.553,7.411,180.915,76.396,178.469,145.458,119.458,136.515,69.61,385.576,125.458,173.699,195.677,62.186,47.953,25.341,130.006,29.0,103.495,46.803,89.5,72.962,327.141,4.155,104.142,127.0,78.478,53.19111,1.7362223,5.0794816,9.927216
1239,5794,18208,77.89,13.436,188.572,346.183,310.214,1.0,451.288,1.0,74.166,561.861,285.709,1.0,3.407,15.271,13.89,492.703,1.0,17.571,1.0,11.578,30.502,1.0,69.317,8.277,268.97,1.0,71.408,202.081,2.112,204.796,1.0,1.0,14.0,260.481,1.0,5.5,254.983,375.496,59.888,68.779,32.0,12.739,-10.903894,9.512245,0.48095196,-11.911713
1240,11016,15792,319.36,235.205,182.354,359.381,184.047,115.908,303.653,16.488,9.442,247.52,76.586,362.656,141.823,15.271,7.445,251.53,3.137,100.427,41.84,19.805,109.852,152.364,280.989,2.04,247.667,13.224,201.597,216.169,9.9,149.851,12.156,109.749,28.0,325.351,31.948,74.5,140.691,323.026,1.0,322.212,246.0,5.696,42.827106,-21.624367,11.434714,3.4880943
1242,15239,19226,61.54,9.29,153.337,242.628,451.894,5.69,64.975,176.535,1.0,806.228,610.73,128.469,129.787,35.032,78.342,565.471,7.411,547.846,1.0,10.402,132.233,68.126,145.474,1.0,135.545,97.677,7.642,267.4,15.462,125.875,40.554,23.39,29.0,699.003,55.468,317.5,252.867,207.796,6.258,1.0,1.0,4.522,52.25013,16.964085,-6.2318416,-14.113887
1243,2088,12474,168.85,181.317,203.08,183.744,154.056,31.486,191.696,1.0,65.724,253.98,48.871,24.715,105.714,94.313,79.631,143.417,4.205,263.77,75.349,109.127,143.424,66.81,108.516,63.373,171.424,95.455,148.459,168.781,71.086,112.888,29.398,112.948,28.0,203.395,35.662,89.5,286.731,188.248,1.0,140.978,249.0,57.348,36.24832,5.2503605,-1.326407,5.503511
1244,6011,16194,48.18,17.581,228.988,277.146,253.335,3.345,395.925,1.0,639.797,151.711,65.248,1.0,13.036,13.076,167.285,248.411,1.0,27.04,63.83,12.753,162.753,2.316,93.956,121.587,274.576,21.002,96.649,143.165,3.225,226.774,14.185,70.301,63.0,63.275,23.283,46.0,234.876,188.248,104.055,882.124,122.0,96.087,-10.491035,-9.78927,9.522289,-12.957311
1245,2825,16537,160.04,32.089,213.443,179.683,272.984,5.69,163.399,7.453,151.554,390.696,473.415,3.964,2.204,17.467,87.365,412.659,1.0,238.914,12.519,8.052,34.571,14.162,81.637,13.475,365.394,136.571,149.787,225.135,5.45,155.845,15.199,101.22,32.0,109.982,24.52,101.5,232.76,70.961,154.531,33.416,74.0,16.261,-24.590794,16.768476,0.8692118,-20.30308
1246,13925,5200,216.18,38.307,179.245,76.128,171.637,3.345,13.303,11.326,3.814,289.504,259.253,110.682,100.9,19.663,40.96,150.694,6.342,119.365,32.415,10.402,102.731,123.407,23.399,1.0,366.515,117.68,204.254,209.765,14.35,122.878,21.284,136.403,30.0,496.608,35.662,95.5,24.282,83.307,1.0,1.0,113.0,5.696,60.61457,11.171093,2.629981,13.328582
1247,3828,9030,162.6,19.654,241.423,314.71,207.832,36.176,287.659,15.198,72.759,297.04,196.265,39.537,348.845,312.776,173.73,309.744,9.548,178.547,389.5,355.939,186.151,135.253,464.661,308.704,208.424,35.448,147.13,245.627,262.431,115.885,14.185,182.249,37.0,161.878,90.13,49.0,505.791,146.066,1.0,329.58,261.0,288.609,-82.38987,-10.604637,-16.888304,2.0633807
1248,12143,12105,155.35,185.463,168.882,305.573,129.236,69.007,242.138,62.953,3.814,128.028,84.145,238.151,138.212,7.587,17.757,195.394,2.068,10.469,35.557,10.402,108.835,180.004,217.151,2.04,452.848,2.111,144.473,168.781,7.675,74.926,8.099,76.698,25.0,50.301,19.569,10.0,62.379,197.508,1.0,317.792,239.0,2.174,56.29592,-31.68443,17.644484,6.8751507
1250,4181,12787,192.58,119.139,215.516,264.963,219.208,17.415,243.368,6.163,44.618,293.81,128.237,267.795,72.013,26.249,68.03,308.704,3.137,214.057,33.462,16.279,197.341,137.885,176.833,3.079,332.879,57.673,236.137,232.819,12.125,200.8,16.213,108.683,31.0,286.429,41.851,127.0,332.236,431.054,57.785,391.465,258.0,8.043,27.501413,-15.480602,9.300551,-1.9948572
1251,6976,11025,356.46,77.687,165.773,163.439,224.379,47.901,286.429,21.651,61.503,258.286,98.003,89.932,241.723,250.201,145.372,196.434,3.137,156.058,221.953,159.665,170.891,85.237,272.029,13.475,251.03,154.35,105.948,185.431,184.558,187.813,76.052,107.617,150.0,185.231,262.201,22.0,341.761,157.383,1.0,360.522,197.0,141.87,28.41985,9.149111,-3.3100915,4.374756
1252,12026,8974,116.4,3.073,260.077,82.22,185.081,15.07,109.266,6.163,99.493,311.034,77.846,1.0,59.977,44.912,242.049,238.016,44.806,384.502,62.783,20.98,206.497,32.589,135.395,19.712,279.061,37.671,165.729,153.412,24.362,66.934,27.37,131.073,28.0,431.738,20.807,188.5,294.139,209.854,2.052,3.947,100.0,109.0,56.686005,12.460911,0.21232034,12.248201
1255,13748,12642,136.73,85.977,197.898,143.134,169.568,24.451,415.61,11.326,165.624,142.023,28.715,312.261,115.343,8.685,296.188,101.836,4.205,38.877,57.547,11.578,124.095,172.107,191.392,2.04,168.061,105.456,167.057,212.327,6.562,82.918,28.384,106.551,25.0,42.517,56.706,65.5,75.078,97.711,4.155,132.137,179.0,36.217,83.73364,2.8811188,11.819307,17.52541
1256,5966,16614,89.97,23.799,201.007,208.11,271.95,5.69,292.58,25.523,224.72,200.154,62.729,1.0,3.407,14.174,42.249,298.309,1.0,17.571,5.189,15.104,52.883,11.53,52.518,41.542,228.606,47.672,132.517,184.15,2.112,72.928,3.028,1.0,19.0,55.491,10.903,14.5,150.215,523.649,136.654,338.42,44.0,24.478,-12.483467,-4.704088,6.3319273,-14.309224
1260,4911,14524,91.1,154.373,179.245,84.25,214.037,3.345,130.181,4.872,240.197,133.411,36.274,6.929,3.407,13.076,57.717,194.355,1.0,103.977,13.566,16.279,38.641,10.213,20.039,31.147,276.818,76.564,177.685,181.588,9.9,130.87,7.085,72.433,27.0,91.818,14.617,97.0,83.544,148.124,129.293,285.376,89.0,11.565,-19.753746,-5.0174255,6.536166,-16.473757
1261,10333,836,139.57,1.0,122.248,78.159,203.696,1.0,1.0,3.581,321.806,474.664,154.692,1.0,28.683,22.956,298.766,90.401,5.274,218.791,17.755,5.701,393.682,79.972,34.599,1.0,387.818,282.142,90.007,85.531,5.45,129.871,144.004,31.919,20.0,519.961,61.658,310.0,32.748,25.692,232.347,1.0,1.0,70.261,61.277893,20.585747,-1.015263,14.69594
1264,11384,16697,99.06,1.0,375.107,505.576,679.41,52.592,413.149,10.035,214.87,560.784,108.081,1.0,252.555,362.177,109.279,644.477,231.785,377.4,202.057,212.553,831.126,12.846,194.752,46.74,224.121,26.558,192.298,614.488,282.455,413.587,33.455,396.549,921.0,395.41,54.23,115.0,462.403,1.0,1.0,154.239,279.0,391.913,20.391655,29.151253,-11.4052305,2.6447675
1265,1174,9771,73.34,44.525,217.588,244.659,219.208,54.937,100.654,28.105,65.724,371.319,150.913,1.0,143.027,75.651,57.717,264.004,4.205,531.275,106.764,45.661,273.64,53.648,153.314,1.0,143.394,7.667,188.312,248.188,33.262,255.745,34.469,170.521,370.0,762.575,38.138,217.0,351.285,103.884,1.0,250.013,274.0,22.13,28.112839,2.540453,2.1806648,-0.61338276
1266,11158,6802,44.91,3.073,182.354,37.549,166.466,22.106,165.86,6.163,1.0,364.86,24.936,54.359,301.904,495.011,40.96,55.056,8.479,98.059,341.33,420.58,17.277,12.846,132.035,189.157,83.97,29.892,2.328,227.696,517.187,47.953,174.43,83.095,23.0,11.379,148.312,2.5,308.954,4.087,1.0,12.788,43.0,806.304,-102.00328,-27.3797,-29.687296,6.6476626
1267,2093,2377,222.15,30.017,89.086,64.96,94.075,29.141,140.023,117.163,85.423,229.22,33.754,27.68,217.651,186.529,158.262,183.959,5.274,128.834,286.877,76.219,112.904,90.502,70.437,112.231,91.818,291.032,117.904,114.988,141.171,121.879,25.341,61.772,20.0,312.377,67.848,65.5,97.302,148.124,1.0,26.049,11.0,173.565,60.53188,6.979534,4.0543833,12.3961935
1269,4674,13126,89.11,156.446,186.499,288.314,227.481,5.69,157.248,6.163,72.759,233.526,116.899,30.644,45.534,33.934,19.046,670.465,3.137,151.323,26.132,15.104,115.956,62.862,107.396,7.237,255.515,63.229,224.181,239.223,14.35,153.847,12.156,112.948,26.0,198.205,67.848,82.0,230.643,80.22,98.797,282.429,201.0,3.348,-20.53173,0.026025772,6.0242352,-20.022745
1270,13451,9476,162.45,48.67,189.608,265.979,198.525,26.796,238.447,202.349,5.221,372.395,226.499,211.472,123.769,20.76,28.07,249.451,5.274,227.077,41.84,15.104,107.818,161.577,200.352,1.0,369.879,71.008,193.626,236.662,8.787,96.904,25.341,108.683,26.0,391.518,49.279,143.5,156.565,273.642,2.052,232.332,225.0,2.174,42.159748,-6.3888054,6.2432694,4.230009
1272,741,16103,116.55,1.0,173.027,80.189,234.72,10.38,154.787,2.291,252.861,518.801,57.69,1.0,331.994,222.756,110.568,124.706,4.205,153.691,335.047,126.756,152.579,1.0,8.84,312.863,295.879,63.229,52.81,216.169,293.58,98.902,40.554,92.691,125.0,33.435,90.13,4.0,387.266,3.058,7.309,161.606,292.0,290.957,-69.736595,-10.735977,-18.97366,-2.4357293
1274,893,19057,126.21,65.251,226.915,217.247,330.898,8.035,61.284,3.581,53.061,452.057,309.644,1.0,46.737,28.445,20.335,305.586,6.342,269.688,2.047,9.227,65.091,8.897,56.998,11.395,516.758,15.446,2.328,289.173,22.137,205.795,15.199,12.728,17.0,619.861,1.0,116.5,371.392,277.757,56.734,23.102,258.0,3.348,-13.792915,24.53135,-2.766662,-15.249084
1275,5527,11894,52.87,3.073,166.809,2.015,203.696,31.486,83.43,1.0,22.106,553.249,42.573,3.964,459.577,646.508,66.741,61.293,3.137,141.854,352.849,609.802,71.195,16.794,70.437,543.641,108.636,143.238,32.883,304.542,664.033,38.962,135.89,136.403,19.0,16.569,492.454,22.0,453.936,1.0,1.0,104.142,384.0,364.913,-96.66167,-27.955559,-25.677101,-2.569458
1276,13676,10194,149.38,30.017,209.298,155.317,277.121,43.211,179.393,4.872,86.83,420.838,94.223,116.611,251.352,204.093,17.757,416.817,3.137,228.261,145.509,496.974,244.137,68.126,74.917,179.801,210.667,91.01,101.963,294.296,203.47,167.833,24.327,163.058,311.0,168.365,44.327,68.5,168.206,84.336,1.0,45.204,107.0,251.043,22.43557,21.733776,-13.780229,4.0884404
1277,7227,2058,25.87,1.0,122.248,5.061,128.202,59.627,85.89,1.0,1.0,279.816,46.352,27.68,464.392,318.265,1.0,23.87,2.068,395.155,445.0,515.779,1.0,6.265,77.157,376.275,94.061,109.901,1.0,140.604,596.173,20.98,130.819,98.021,15.0,8.784,175.546,28.0,329.061,2.029,1.0,1.0,1.0,674.826,-97.40356,-26.57405,-29.368357,4.4728594
1279,9673,13581,321.35,187.535,167.845,366.488,157.158,29.141,280.277,137.814,79.794,243.214,118.159,226.294,134.601,29.543,86.076,333.653,5.274,45.979,42.887,16.279,155.631,158.945,228.351,8.277,258.879,29.892,161.743,220.012,11.012,54.946,15.199,125.742,42.0,167.068,45.565,32.5,173.497,438.255,1.0,363.469,262.0,1.0,40.89329,-30.37893,14.271267,1.6920738
1280,1959,14857,156.06,123.284,204.116,350.244,244.028,12.725,138.793,6.163,233.162,412.226,153.433,3.964,53.959,35.032,47.405,378.354,4.205,235.363,32.415,11.578,117.991,20.743,108.516,21.791,354.182,111.012,226.838,381.388,12.125,197.803,22.298,128.94,30.0,295.51,29.472,325.0,305.78,361.093,103.003,176.341,260.0,59.696,-6.3759594,12.408581,0.12931055,-11.058462
1281,1973,17375,59.98,1.0,241.423,16.229,328.829,43.211,83.43,4.872,79.794,596.309,75.327,1.0,381.342,316.069,61.585,19.712,5.274,50.713,169.594,493.448,213.618,3.632,109.636,118.468,187.121,98.789,1.0,376.265,382.578,91.909,63.881,74.566,34.0,124.253,33.186,11.5,607.385,18.49,45.166,36.363,760.0,353.174,-70.901474,-2.8211784,-21.297564,-4.6871185
1282,8835,18046,109.58,44.525,251.786,323.848,290.565,305.859,109.266,3.581,1.0,265.821,106.821,353.763,118.954,14.174,12.601,315.981,3.137,247.199,5.189,15.104,114.939,112.877,217.151,4.119,143.394,37.671,179.013,269.962,14.35,132.868,12.156,6.331,37.0,417.466,10.903,121.0,339.644,234.546,1.0,195.496,268.0,11.565,34.00184,-11.867819,7.7076917,0.4662357
1283,14381,17394,92.1,123.284,204.116,49.732,127.168,3.345,15.764,11.326,88.237,489.735,380.192,24.715,78.031,21.858,276.853,224.502,5.274,352.544,9.377,5.701,126.129,36.538,24.519,54.017,120.97,79.898,181.67,162.377,8.787,75.925,53.739,21.257,19.0,483.634,20.807,215.5,66.612,8.202,1.0,1.0,16.0,78.478,61.978325,15.051823,1.6159251,14.678887
1284,3147,19151,141.56,27.944,220.697,210.14,242.994,10.38,77.278,1.0,144.518,659.823,357.516,1.0,32.294,24.054,35.804,201.632,3.137,217.608,1.0,10.402,74.246,10.213,35.719,12.435,275.697,34.337,3.657,296.858,8.787,198.802,23.313,19.125,22.0,313.674,1.0,83.5,362.926,210.883,111.416,34.889,252.0,17.435,-20.027548,22.607704,-1.4055556,-17.65554
1285,8693,7420,55.15,1.0,213.443,113.692,288.497,73.697,333.18,2.291,1.0,245.367,32.494,1.0,256.166,353.395,34.515,121.587,2.068,464.991,698.415,295.999,7.104,1.0,331.387,302.467,20.061,7.667,1.0,90.654,402.602,54.946,40.554,95.889,24.0,2.297,227.539,32.5,485.684,1.0,1.0,1.0,6.0,418.913,-90.91834,-25.20663,-28.025541,2.8411374
1289,3961,16352,109.72,54.888,235.205,203.034,256.438,5.69,130.181,2.291,126.227,346.559,852.607,1.0,5.814,19.663,39.671,296.23,2.068,232.995,9.377,11.578,81.368,1.0,83.877,19.712,284.667,9.89,190.969,189.273,6.562,351.649,8.099,78.83,35.0,636.727,2.238,50.5,268.74,374.468,124.035,27.522,102.0,15.087,-11.259132,21.15697,-2.2914252,-13.703302
1290,10843,17554,29.56,48.67,206.189,34.503,181.978,24.451,264.283,7.453,1.0,427.297,16.117,89.932,319.958,375.351,2.289,76.887,9.548,112.263,84.774,392.373,15.242,33.905,180.193,283.755,80.606,3.222,7.642,65.038,486.038,59.941,23.313,24.456,13.0,23.056,70.323,8.5,316.362,9.231,1.0,12.788,55.0,541.0,-104.17,-22.43357,-28.094826,7.875215
1291,5908,11255,157.62,195.826,158.519,178.668,174.739,104.183,136.333,1.0,26.327,336.871,260.513,584.985,108.122,9.782,34.515,318.06,3.137,198.669,40.792,11.578,85.437,126.04,149.954,23.87,177.03,11.001,238.794,207.204,11.012,120.88,14.185,112.948,29.0,404.492,29.472,106.0,257.1,340.516,1.0,314.845,258.0,16.261,37.968822,-16.14306,9.092611,1.9700884
1292,6262,7980,119.25,146.083,148.156,305.573,76.494,73.697,180.623,13.907,1.0,247.52,36.274,238.151,122.565,6.489,1.0,258.806,2.068,124.1,39.745,17.454,95.61,152.364,222.751,1.0,155.727,1.0,127.203,95.777,4.337,114.886,5.057,68.169,23.0,230.64,29.472,85.0,193.604,496.899,1.0,304.531,306.0,1.0,39.430496,-20.122648,11.358539,2.0287762
1293,6900,18474,172.4,71.469,136.756,191.866,339.171,326.965,105.575,2.291,103.714,323.953,310.904,95.861,39.516,30.641,71.897,306.625,2.068,246.015,3.094,17.454,99.679,16.794,35.719,18.672,340.727,88.788,6.314,354.492,13.237,135.865,26.355,20.191,26.0,412.277,18.331,148.0,345.994,292.161,105.106,92.354,128.0,56.174,-15.010468,19.075356,-1.2343016,-16.05055
1295,5096,12469,135.88,144.01,184.426,275.116,224.379,24.451,296.271,44.884,53.061,266.898,279.41,223.329,80.439,35.032,79.631,171.485,3.137,262.586,46.028,17.454,185.133,122.091,188.033,1.0,334.0,107.679,181.67,230.258,11.012,443.557,18.242,118.279,34.0,612.077,51.755,172.0,410.548,185.162,138.757,335.473,214.0,43.261,18.842552,-3.1449146,3.3048327,-3.250585
1297,14472,10837,74.62,1.0,231.06,159.378,501.534,83.077,174.472,3.581,1.0,473.587,81.625,1.0,987.964,390.72,1.0,543.641,633.522,174.996,738.208,466.416,104.766,33.905,32.359,644.477,514.515,1.0,212.225,371.142,967.738,43.957,116.62,300.593,33.0,76.249,220.112,22.0,639.132,1.0,1.0,1.0,39.0,639.609,-90.98222,-31.400131,-30.507017,1.5383148
1298,11059,2663,72.06,15.508,93.231,204.049,86.835,10.38,212.611,20.36,161.403,243.214,315.943,128.469,91.271,10.88,235.604,182.92,4.205,64.917,42.887,17.454,113.922,129.988,245.15,1.0,316.061,166.574,222.852,134.2,7.675,62.938,19.256,53.242,22.0,347.406,39.375,32.5,7.35,287.016,12.567,79.093,39.0,36.217,57.348434,0.83145905,4.2997923,10.053676
1299,11813,13986,318.08,90.122,189.608,380.701,237.823,61.972,281.507,193.314,9.442,244.291,202.564,232.223,91.271,17.467,8.734,250.49,2.068,90.957,35.557,28.032,138.337,110.245,251.87,4.119,329.515,2.111,149.787,167.5,5.45,104.896,5.057,91.624,98.0,224.153,234.967,55.0,185.138,328.17,1.0,275.062,149.0,8.043,42.46379,-16.748941,16.34229,-1.9027693
1300,8757,11019,122.52,92.195,206.189,199.988,128.202,29.141,361.477,1.0,79.794,150.635,32.494,86.967,194.782,209.582,243.338,193.315,2.068,124.1,198.915,330.082,176.995,114.194,292.188,169.406,328.394,147.683,79.379,143.165,164.533,65.935,51.711,64.97,24.0,54.194,55.468,23.5,267.682,227.344,12.567,491.659,144.0,173.565,30.097702,7.52096,-3.2735271,3.9391391
1301,10510,18556,142.13,50.743,116.03,308.619,322.624,87.768,221.223,61.663,95.272,359.477,230.279,128.469,116.547,36.13,21.625,279.597,4.205,354.911,28.226,57.414,148.51,123.407,204.832,7.237,291.394,83.231,2.328,350.65,25.474,162.838,21.284,34.051,261.0,487.526,74.037,193.0,404.198,244.834,1.0,232.332,158.0,8.043,28.266518,-0.68343544,3.106857,-0.592556
1302,4060,5062,83.43,46.598,159.555,187.805,69.255,52.592,127.72,78.442,6.628,229.22,46.352,54.359,99.696,18.565,100.255,230.739,5.274,9.286,55.453,12.753,150.545,152.364,144.354,7.237,116.485,269.919,127.203,61.196,7.675,70.93,15.199,83.095,25.0,73.655,54.23,17.5,71.904,402.246,2.052,166.027,96.0,12.739,63.677185,-8.816123,9.29025,12.788971
1303,1838,15461,78.88,88.05,190.644,390.854,301.941,5.69,258.132,3.581,124.82,315.341,352.477,1.0,43.127,39.423,74.475,205.79,2.068,247.199,26.132,16.279,96.627,10.213,152.194,4.119,384.455,43.227,148.459,211.046,4.337,241.759,15.199,115.08,30.0,549.801,25.758,172.0,430.655,303.478,91.436,120.35,176.0,118.391,-5.7361355,20.674324,-2.87132,-13.017993
1304,4070,6684,279.43,36.234,225.879,308.619,189.217,61.972,159.708,25.523,124.82,411.15,177.368,39.537,121.361,70.162,126.036,407.461,267.044,182.098,132.943,63.291,331.626,90.502,209.312,2.04,247.667,128.792,173.699,227.696,24.362,182.818,38.526,118.279,286.0,404.492,44.327,109.0,254.983,265.411,1.0,176.341,175.0,89.043,22.884476,15.959311,-1.1178019,0.5534694
1305,8302,5490,210.49,92.195,173.027,180.698,168.534,12.725,224.914,104.256,29.141,396.079,250.435,21.751,151.452,150.301,65.452,151.734,5.274,250.75,123.519,154.964,78.316,57.597,241.79,117.429,119.848,102.122,113.919,166.219,124.484,157.843,91.265,122.543,33.0,257.886,78.989,67.0,140.691,172.816,3.103,208.757,132.0,232.261,35.826885,7.7539654,-2.4821472,5.730412
1306,12971,5839,30.56,1.0,135.72,7.091,247.13,17.415,345.483,3.581,16.477,440.216,43.832,1.0,354.863,305.091,4.867,144.457,2.068,82.672,556.0,392.373,4.052,3.632,56.998,542.601,229.727,49.894,27.569,196.958,736.344,26.974,13.171,140.668,19.0,20.461,232.491,1.0,220.06,6.144,1.0,9.841,9.0,629.043,-98.78949,-29.297215,-30.383423,4.9376554
