cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
1057,5073,18194,247.3,18.144,1.0,115.235,151.514,4.633,533.091,242.817,28.511,119.8,61.703,579.145,3.978,1.0,366.543,31.334,55.415,5.569,34.242,128.072,40.074,76.648,613.897,74.644,72.584,147.501,214.3,72.974,83.685,4.653,64.028,117.66,1.0,142.565,73.508,17.431,43.943,10.683,61.385,107.533,248.935,6.9,-8.483765,-52.329506,-13.956455,-4.102508
1058,3576,10008,118.11,57.106,2.516,36.839,499.762,33.695,263.055,86.347,62.9,235.9,44.359,713.053,5.466,8.882,165.608,112.225,120.992,90.849,83.229,119.961,33.562,165.646,482.246,209.125,818.653,194.94,352.0,97.445,247.7,4.653,164.874,117.66,6.565,757.087,146.016,4.286,34.903,18.753,10.534,19.091,473.009,89.494,-0.17756653,34.62491,7.970781,14.592681
1059,16705,7761,23.45,216.073,13.127,229.471,397.944,418.764,78.153,1.0,119.642,227.8,353.078,193.361,11.422,306.414,98.63,371.075,132.154,36.026,321.17,159.164,899.709,319.167,437.993,53.298,594.355,370.742,126.55,103.203,613.684,340.697,483.167,273.753,98.396,134.522,329.703,63.438,177.294,154.32,35.96,105.523,625.505,305.813,33.405373,-15.210346,14.426988,-5.7127995
1061,12859,18131,106.03,44.638,1.0,54.758,266.613,73.655,306.952,107.137,31.95,177.85,129.344,312.39,2.489,2.97,408.547,183.004,72.158,42.117,53.487,103.739,71.334,52.174,336.213,53.298,308.018,189.359,200.8,51.382,322.252,4.653,215.297,162.023,1.0,87.87,255.584,6.477,28.122,21.981,7.356,19.091,434.626,4.933,17.000454,-5.4222183,4.574338,-3.5985737
1062,62,15460,177.23,47.755,1.0,3.24,83.635,2.816,462.589,262.513,147.153,126.55,27.016,683.296,9.933,2.97,325.675,5.045,98.668,1.0,56.986,164.571,45.284,89.998,414.761,102.394,99.627,218.659,137.35,146.388,97.24,4.653,54.574,217.888,3.783,145.783,34.837,7.572,46.204,15.525,458.654,272.358,137.935,1.0,-3.2315216,-59.076324,-14.210816,-7.275767
1063,15302,1092,224.71,64.899,4.032,117.475,449.591,148.125,292.32,125.738,114.484,200.8,108.531,586.584,11.422,42.379,277.995,243.672,86.11,16.229,119.97,88.869,118.223,508.287,391.528,69.308,236.433,167.035,207.55,83.05,128.417,28.395,234.205,117.66,20.479,210.13,105.734,36.053,55.244,33.278,21.128,97.483,488.57,356.943,-36.703323,25.640038,-8.111517,16.187897
1065,1102,18290,178.37,8.793,1.0,3.24,62.976,1.0,308.282,158.564,97.289,32.05,20.078,770.443,5.466,1.0,357.461,1.0,34.486,1.0,32.492,117.257,12.722,36.599,653.724,104.529,8.954,107.039,115.75,54.261,6.422,1.0,26.211,76.582,1.0,205.304,1.0,5.382,7.781,2.614,91.048,41.201,72.579,2.967,-7.0761566,-63.277695,-15.837403,-6.1838803
1066,17624,2536,151.08,60.223,8.58,14.439,55.598,177.187,131.362,15.225,11.317,1.0,35.688,253.938,9.933,93.609,132.686,154.692,141.92,5.569,287.928,1.0,68.729,543.886,5.425,203.788,90.083,94.482,61.75,3.879,10.488,127.016,145.965,135.734,70.568,231.043,12.279,44.816,186.335,17.139,13.713,43.211,172.168,356.943,68.831085,-18.01035,3.9588628,-16.72229
1067,12700,18400,167.57,41.521,1.0,99.556,304.979,60.94,317.594,81.97,1.0,194.05,80.781,198.674,2.489,1.0,418.764,280.073,196.335,17.752,37.741,98.332,51.797,52.174,257.664,62.904,274.611,150.292,134.65,74.414,311.408,4.653,48.271,188.313,3.783,120.043,160.518,3.191,19.081,21.981,16.891,13.06,415.953,6.9,18.692253,-5.651352,4.626241,-4.2152357
1068,9292,1423,201.68,36.846,2.516,7.72,253.332,13.715,227.138,257.042,518.554,234.55,72.109,643.973,3.978,28.586,416.493,102.113,79.134,1.0,60.485,110.498,89.568,72.198,593.983,54.365,58.268,172.616,180.55,38.427,204.324,15.611,41.968,216.245,23.262,75.0,73.508,9.763,28.122,21.981,132.364,173.865,397.28,24.598,-34.026257,53.14891,-16.23106,8.242765
1069,2714,8149,145.4,142.824,4.032,16.679,164.795,13.715,529.1,307.375,37.108,72.55,23.547,242.248,5.466,30.556,229.181,59.646,176.802,2.523,46.489,201.07,77.846,138.947,19.807,139.75,12.135,94.482,32.05,70.095,29.465,35.7,79.785,111.087,26.045,387.087,83.176,32.766,132.09,9.069,210.758,41.201,38.346,140.624,86.60493,-18.92471,0.23069127,-23.171705
1071,16706,4411,153.07,32.17,2.516,287.709,375.809,280.72,255.073,89.63,61.181,207.55,115.469,681.17,11.422,75.876,267.778,249.739,79.134,54.3,88.478,98.332,86.963,163.421,424.718,72.51,215.753,165.64,262.9,98.885,240.923,39.353,95.543,229.39,6.565,182.783,125.069,8.668,19.081,34.892,11.594,111.553,569.486,154.39,-29.557419,19.069786,-6.267704,11.8849325
1073,11231,10631,298.33,164.643,2.516,242.91,430.408,124.513,189.892,124.644,31.95,211.6,120.672,167.854,3.978,6.911,340.433,249.739,125.177,31.457,62.235,79.406,70.031,114.472,220.05,70.375,304.836,175.406,125.2,72.974,289.72,2.826,104.997,127.518,3.783,165.087,197.577,31.671,95.928,26.822,12.653,15.07,299.766,130.791,26.765942,4.9615555,10.332457,-0.9819623
1074,12452,8739,164.87,103.861,1.0,204.832,468.774,188.085,267.045,2.094,13.036,175.15,108.531,471.805,5.466,18.734,453.956,156.715,80.529,16.229,74.482,69.943,81.754,147.846,255.452,71.442,365.285,151.687,103.6,71.535,284.299,6.479,73.483,27.289,20.479,202.087,166.963,14.145,37.163,25.208,6.297,149.744,491.682,75.728,9.606329,5.2853355,6.8793225,3.1022537
1075,10031,12483,98.78,206.722,2.516,1.0,37.891,6.449,240.441,904.805,1.0,169.75,25.281,451.613,3.978,8.882,745.709,160.759,467.014,1.0,49.988,464.677,32.259,174.546,2.106,17.01,18.498,137.735,82.0,71.535,224.657,53.963,117.603,124.232,62.22,58.913,96.066,2.095,306.124,7.456,718.204,1.0,13.449,118.992,-69.17619,-70.32454,2.5944743,-32.223324
1076,3544,11499,237.92,111.654,1.0,272.029,464.347,35.511,148.655,48.05,28.511,246.7,39.156,428.232,5.466,1.0,195.124,118.291,63.786,104.555,70.982,72.647,43.982,118.922,328.468,105.596,622.989,150.292,225.1,65.777,217.879,1.0,114.451,63.437,9.348,160.261,99.289,4.286,34.903,12.297,8.416,85.423,445.0,83.594,9.714272,18.730553,9.397896,6.89533
1077,10253,9008,89.26,206.722,1.0,79.397,316.784,298.884,155.306,17.413,484.165,275.05,92.922,266.691,5.466,568.479,254.156,81.891,34.486,28.412,58.736,53.721,66.124,130.047,165.841,134.413,273.021,160.059,406.0,119.037,158.237,554.377,98.694,347.692,1.0,103.957,54.173,8.668,21.342,205.964,5.238,55.272,230.262,111.126,40.433258,-22.627075,11.999475,-10.444425
1078,5036,405,120.24,77.367,4.032,216.031,493.86,188.085,439.975,29.449,59.461,235.9,101.594,308.139,5.466,46.32,220.099,170.87,42.858,54.3,48.238,86.165,83.056,58.849,338.425,71.442,389.146,192.149,117.1,58.579,305.986,13.784,48.271,42.077,17.696,145.783,223.358,22.908,12.301,28.436,2.059,204.016,353.71,67.862,3.5574799,3.7362404,4.8224726,2.6629155
1080,3590,16992,121.09,24.378,1.0,166.753,129.38,6.449,447.956,255.947,193.578,69.85,59.969,787.447,3.978,2.97,510.717,11.111,27.51,23.843,25.494,129.424,15.327,49.949,611.684,24.481,32.815,73.553,192.7,45.624,28.11,1.0,35.666,206.387,6.565,28.348,18.724,5.382,16.821,7.456,50.791,143.714,289.393,4.933,-13.614086,-57.706078,-16.538942,-4.138336
1081,15161,11500,136.3,117.888,2.516,54.758,240.052,55.491,112.739,181.542,57.742,83.35,89.453,345.336,3.978,22.675,379.031,207.271,231.216,20.797,81.48,117.257,71.334,150.071,213.412,163.231,136.215,208.892,173.8,54.261,86.396,8.305,130.208,134.09,12.131,247.13,139.571,17.431,95.928,20.367,28.544,5.02,114.075,174.055,62.56245,-14.741661,2.0184374,-13.753516
1082,9754,1968,149.52,72.691,4.032,16.679,482.055,104.533,453.277,258.136,62.9,215.65,30.484,722.618,8.444,44.349,325.675,367.03,176.802,2.523,76.231,142.942,66.124,83.323,514.329,141.885,61.449,271.679,168.4,77.293,226.012,41.179,142.814,196.528,37.175,332.391,94.455,16.336,104.968,30.05,261.609,137.684,312.215,103.26,-45.631397,58.456482,-18.041174,13.10457
1083,531,8828,134.88,68.016,2.516,137.635,343.346,24.613,102.097,38.203,92.131,175.15,125.875,606.777,5.466,8.882,79.331,63.69,65.182,20.797,77.981,51.018,50.494,118.922,226.688,164.298,339.833,196.335,194.05,52.821,110.795,1.0,208.994,53.579,6.565,448.217,79.953,9.763,23.602,17.139,2.059,25.121,370.308,38.364,-6.050623,20.973875,2.980043,12.222193
1084,7027,6686,252.71,57.106,2.516,139.874,408.273,117.247,195.213,63.369,80.095,260.2,63.438,519.63,5.466,16.763,140.633,164.804,55.415,17.752,69.233,69.943,42.679,116.697,290.854,177.106,503.682,129.363,239.95,60.019,204.324,2.826,127.057,96.299,12.131,414.435,120.235,10.859,34.903,21.981,5.238,79.392,414.916,103.26,-0.15214157,26.553116,6.4378333,11.123151
1085,16366,5458,163.87,35.287,1.0,216.031,361.053,129.962,175.26,1.0,57.742,185.95,108.531,693.923,6.955,20.704,348.38,172.893,34.486,23.843,79.73,75.35,75.241,156.746,322.937,147.221,163.258,112.62,163.0,96.006,178.57,4.653,139.662,71.653,3.783,443.391,108.956,6.477,23.602,18.753,6.297,117.584,581.935,181.921,-26.729736,16.085758,-5.016343,11.386233
1086,3800,556,113.99,459.2,69.217,7.72,780.131,353.375,167.278,6.471,891.675,833.95,184.844,189.11,15.888,747.787,163.338,146.603,80.529,28.412,93.727,260.551,195.069,105.572,208.987,166.433,552.995,397.251,775.9,332.081,261.255,583.598,117.603,431.49,14.914,34.783,59.006,49.197,16.821,469.029,8.416,13.06,349.561,274.348,38.44063,-23.514935,13.649887,-10.810076
1088,17116,9400,134.6,22.819,10.096,97.316,204.637,79.104,63.521,90.724,2.719,7.75,53.031,455.864,12.911,113.314,153.12,227.494,254.936,22.32,291.427,7.759,76.544,497.163,2.106,148.288,656.395,182.383,99.55,45.624,125.706,134.322,142.814,152.164,81.699,493.261,28.392,45.911,175.034,31.664,19.01,65.322,446.037,412.006,16.702385,31.56416,12.9643955,12.895956
1089,1652,7124,176.1,72.691,4.032,27.879,179.551,40.96,408.049,182.636,109.325,153.55,47.828,368.717,3.978,34.497,319.999,43.468,193.545,2.523,34.242,169.978,19.235,118.922,47.465,101.327,8.954,93.087,38.8,96.006,33.532,13.784,57.726,111.087,26.045,210.13,20.335,9.763,52.984,15.525,97.404,95.473,68.43,75.728,76.15169,-17.712276,-0.39680174,-17.883375
1091,7772,9649,50.6,102.303,2.516,1.0,2.476,1.0,84.804,829.306,1.0,314.2,42.625,617.404,2.489,30.556,572.019,17.178,342.837,1.0,53.487,345.716,21.84,130.047,1.0,29.817,1.0,107.039,76.6,155.024,232.79,33.874,54.574,158.737,37.175,52.478,166.963,33.862,104.968,7.456,955.506,1.0,16.561,16.732,-70.04888,-70.11486,2.7043855,-32.40734
1092,1624,1427,264.79,46.197,2.516,216.031,446.64,109.982,204.525,50.239,74.936,252.1,39.156,438.86,3.978,22.675,267.778,122.336,84.715,103.032,48.238,60.48,37.469,76.648,464.545,113.067,468.685,176.802,279.1,57.14,192.125,2.826,35.666,148.878,28.827,287.348,141.182,6.477,5.52,20.367,3.119,87.433,422.178,14.766,-0.81614685,18.517662,4.7862945,9.027831
1094,11463,13790,52.87,300.232,2.516,3.24,30.513,6.449,260.394,571.076,1.0,110.35,20.078,421.855,12.911,4.941,614.023,132.447,398.647,1.0,105.974,310.568,57.007,172.321,6.532,14.875,8.954,176.802,73.9,67.216,114.862,57.616,177.479,193.242,37.175,47.652,75.119,17.431,297.084,10.683,719.263,1.0,6.187,172.089,-67.99065,-67.876976,2.9315763,-31.398369
1097,2144,2726,168.42,69.574,4.032,368.345,423.03,148.125,163.288,58.992,28.511,239.95,63.438,329.395,2.489,16.763,242.803,168.848,10.767,20.797,48.238,68.591,42.679,87.773,394.847,43.692,541.86,129.363,292.6,68.656,255.833,4.653,32.514,142.306,28.827,182.783,152.461,13.049,3.26,30.05,2.059,117.584,415.953,8.866,12.327999,14.880127,9.790505,5.4027658
1099,9486,7298,201.68,50.872,2.516,160.034,425.981,144.493,310.943,1.0,88.692,183.25,150.156,374.031,3.978,14.793,319.999,85.935,34.486,40.595,67.483,76.702,58.309,107.797,273.153,76.779,420.962,127.968,117.1,96.006,255.833,8.305,79.785,40.434,209.705,150.609,150.85,11.954,28.122,23.595,2.059,103.513,314.29,50.163,5.0919323,2.0913162,4.2396264,2.0968664
1102,9575,3151,192.3,124.122,11.612,218.271,490.908,180.82,279.017,242.817,62.9,279.1,51.297,617.404,11.422,64.053,255.291,310.407,112.62,23.843,118.221,103.739,85.661,241.294,441.312,139.75,276.202,229.821,226.45,85.929,183.992,24.742,202.691,120.946,34.393,354.913,176.631,19.622,247.36,38.12,19.01,189.946,473.009,144.557,-28.257774,28.128937,-7.2149744,14.868072
1103,13301,1187,143.83,135.031,5.548,18.919,390.566,99.084,454.607,81.97,222.809,455.95,195.25,624.844,21.844,81.787,277.995,150.648,84.715,7.091,205.699,347.068,281.033,379.241,649.299,283.837,244.387,386.089,185.95,68.656,295.142,63.095,312.991,94.656,26.045,440.174,265.252,54.674,59.765,34.892,320.934,81.402,698.121,117.026,-48.26171,50.425385,-16.369452,16.631544
1104,7540,17367,164.3,77.367,2.516,12.2,60.025,104.533,111.409,174.977,491.043,275.05,51.297,427.169,11.422,410.846,256.426,57.623,17.743,34.503,39.49,205.126,73.939,103.347,208.987,120.538,35.997,204.707,557.2,405.494,93.174,289.559,108.148,298.4,1.0,20.304,5.834,2.095,66.545,143.023,52.91,11.05,192.916,46.23,44.043396,-19.859352,10.390415,-10.875386
1105,5863,7624,81.16,83.601,4.032,83.877,167.746,80.92,163.288,129.021,88.692,96.85,84.25,263.503,3.978,42.379,402.87,43.468,114.015,10.137,49.988,94.276,30.957,101.122,148.14,17.01,23.271,81.925,92.8,49.942,37.598,13.784,48.271,94.656,14.914,39.609,89.621,24.003,30.382,20.367,21.128,57.282,102.664,56.063,68.66756,-19.665245,1.4679072,-16.117237
1106,11713,18111,142.98,8.793,1.0,186.913,355.151,30.062,136.683,85.253,16.475,195.4,51.297,522.818,2.489,1.0,190.583,120.314,93.087,17.752,35.991,60.48,34.864,52.174,274.259,168.567,721.616,252.145,245.35,71.535,272.099,1.0,57.726,107.801,1.0,382.261,81.565,1.0,12.301,10.683,1.0,73.362,371.346,8.866,8.437702,28.447765,10.274474,11.897078
1107,2971,11934,119.25,64.899,1.0,137.635,375.809,19.164,115.399,1.0,25.072,222.4,77.312,616.341,3.978,1.0,77.06,43.468,2.395,13.183,67.483,63.184,79.149,136.722,322.937,218.731,481.411,148.897,283.15,54.261,182.636,2.826,272.022,10.859,84.482,435.348,126.681,7.572,23.602,5.842,3.119,21.101,461.598,50.163,-3.5716515,24.712944,5.1902504,11.781103
1108,2592,8215,209.36,110.095,4.032,27.879,195.783,59.124,513.137,33.826,157.47,87.4,46.094,240.122,3.978,46.32,317.728,39.423,107.039,1.0,49.988,165.923,28.352,112.247,36.402,60.769,13.726,105.644,37.45,85.929,6.422,21.09,60.877,74.939,17.696,95.913,34.837,16.336,66.545,13.911,94.226,143.714,80.879,97.36,78.39194,-26.350021,-1.3167192,-18.838623
1109,9346,10641,73.34,119.446,1.0,1.0,1.0,4.633,134.023,791.009,18.194,266.95,146.688,406.977,9.933,64.053,637.863,49.534,353.999,1.0,109.473,479.547,58.309,172.321,1.0,27.683,4.182,161.454,72.55,116.159,207.035,108.753,186.934,203.1,42.741,102.348,321.647,42.625,75.586,57.486,900.418,1.0,1.0,2.967,-69.14312,-70.89552,2.2987456,-32.273506
1110,4256,3491,92.53,114.771,2.516,139.874,409.749,66.389,126.041,6.471,43.986,252.1,85.984,388.91,3.978,6.911,214.423,73.802,54.02,121.306,65.734,69.943,81.754,127.822,358.339,110.933,500.5,182.383,183.25,57.14,202.969,4.653,73.483,47.007,12.131,144.174,147.627,11.954,37.163,18.753,5.238,45.221,385.869,44.264,2.6670055,7.210188,4.7840505,5.2619433
1111,745,6029,154.07,100.744,5.548,45.798,285.796,33.695,306.952,240.629,18.194,258.85,35.688,432.483,5.466,24.645,380.166,61.668,250.75,5.569,72.732,228.107,53.099,134.497,107.206,220.865,45.541,140.525,80.65,68.656,68.775,46.658,139.662,125.875,20.479,343.652,204.023,9.763,52.984,15.525,91.048,25.121,93.327,75.728,65.27652,-10.461517,-0.6244126,-13.330586
1112,11582,3865,258.25,208.281,4.032,124.195,585.349,79.104,364.152,274.549,104.167,257.5,39.156,641.848,6.955,34.497,443.739,247.717,137.735,11.66,137.466,126.72,72.636,263.543,473.395,90.654,265.067,235.402,272.35,68.656,154.171,19.263,215.297,165.309,26.045,211.739,99.289,13.049,172.774,33.278,48.672,97.483,494.794,191.754,-38.86399,37.814686,-11.602408,14.38443
1113,13228,1813,107.88,152.175,4.032,56.998,563.214,102.716,406.719,266.889,93.85,223.75,39.156,760.878,8.444,40.408,338.162,261.872,73.553,5.569,175.956,183.497,80.451,170.096,603.94,62.904,88.492,246.564,261.55,62.898,140.616,39.353,227.902,178.454,34.393,89.478,73.508,24.003,138.871,26.822,306.103,129.644,424.252,292.047,-45.070656,51.71981,-16.557913,13.119427
1114,860,18913,10.38,16.585,1.0,1.0,14.281,1.0,110.079,81.97,66.339,1.0,1.0,630.157,2.489,1.0,401.735,1.0,35.881,1.0,35.991,106.442,11.42,52.174,397.06,18.077,2.591,81.925,59.05,13.955,1.0,1.0,7.303,56.865,1.0,2.609,1.0,1.0,1.0,13.911,132.364,147.734,41.458,1.0,-7.1322536,-65.85899,-16.250025,-7.7377143
1116,6524,8495,200.4,102.303,2.516,16.679,80.684,142.676,370.803,254.853,152.312,245.35,28.75,126.406,3.978,117.254,206.476,13.134,125.177,57.346,60.485,184.848,30.957,152.296,6.532,257.154,13.726,101.458,211.6,121.916,94.529,141.627,111.3,120.946,14.914,86.261,26.781,7.572,77.846,364.126,119.651,7.03,4.112,130.791,54.76895,-21.427498,8.310769,-13.161089
1117,10249,15471,144.69,19.702,1.0,312.348,335.968,84.553,189.892,8.659,76.656,212.95,82.516,276.256,2.489,6.911,200.8,87.957,62.391,14.706,107.723,53.721,59.611,74.423,255.452,97.058,495.728,115.411,136.0,78.732,281.588,2.826,54.574,84.798,20.479,274.478,105.734,3.191,116.269,18.753,7.356,147.734,449.15,4.933,13.1848755,7.0285835,7.054283,1.7611535
1118,4125,8900,47.9,127.239,2.516,7.72,86.586,13.715,401.398,247.194,16.475,275.05,122.406,242.248,9.933,34.497,443.739,17.178,263.307,2.523,70.982,264.606,62.216,143.396,4.319,145.087,4.182,168.43,32.05,127.674,87.752,17.437,177.479,208.03,20.479,292.174,84.787,47.007,89.147,17.139,246.777,15.07,12.411,56.063,83.10735,-17.779415,1.3595742,-25.002005
1119,11409,6746,257.11,44.638,1.0,72.677,380.236,66.389,405.389,3.188,80.095,172.45,80.781,406.977,3.978,16.763,337.027,77.846,60.996,63.438,51.737,71.295,57.007,125.597,503.266,119.471,287.338,122.387,111.7,77.293,183.992,10.132,92.391,106.158,6.565,198.87,57.395,5.382,21.342,20.367,2.059,59.292,330.888,58.03,-6.8215885,-2.166009,-0.16963878,3.2109141
1120,10638,19400,198.13,16.585,1.0,193.632,123.477,22.796,276.357,6.471,97.289,56.35,61.703,316.641,2.489,1.0,132.686,31.334,17.743,14.706,46.489,45.61,37.469,58.849,259.877,66.106,419.371,107.039,157.6,67.216,227.368,1.0,26.211,51.936,1.0,123.261,50.95,1.0,7.781,9.069,1.0,141.704,274.869,1.0,3.111309,-12.165352,1.4340874,-0.68839425
1121,291,13639,203.81,13.468,1.0,99.556,381.712,15.531,253.743,92.912,188.42,200.8,14.875,606.777,8.444,1.0,90.683,27.289,109.83,141.104,76.231,76.702,45.284,158.971,447.95,163.231,449.596,136.339,347.95,62.898,56.575,1.0,180.631,65.081,9.348,409.609,46.116,6.477,75.586,5.842,7.356,55.272,304.953,117.026,-9.354977,21.345009,3.398819,12.472523
1122,11284,11081,181.93,119.446,1.0,43.558,166.27,48.225,509.146,54.616,210.773,25.3,28.75,97.712,2.489,8.882,384.707,87.957,225.635,1.0,37.741,64.536,28.352,85.548,41.934,52.231,12.135,59.601,49.6,52.821,30.821,2.826,54.574,104.515,3.783,87.87,17.113,10.859,71.066,13.911,30.663,7.03,6.187,109.159,79.06895,-28.063751,-1.4434788,-19.403776
1123,15824,9496,161.74,239.451,1.0,97.316,544.031,287.985,102.097,25.072,331.134,445.15,243.813,560.015,5.466,351.734,297.294,237.605,65.182,25.366,140.965,151.053,287.545,170.096,238.857,206.99,360.513,300.979,202.15,117.598,404.938,169.022,246.811,290.184,28.827,202.087,212.079,16.336,50.724,278.59,15.831,43.211,423.215,229.118,35.76058,-17.82846,13.061703,-8.376239
1125,13313,16643,131.75,63.34,1.0,1.0,1.0,17.347,384.105,652.046,7.878,104.95,79.047,436.734,3.978,6.911,759.332,67.735,545.148,1.0,56.986,337.605,40.074,67.748,2.106,13.808,4.182,116.806,90.1,24.032,154.171,72.227,123.905,270.467,34.393,13.87,86.398,10.859,145.652,7.456,764.817,1.0,29.009,2.967,-69.75186,-67.16627,3.2200305,-31.7623
1126,6405,15633,81.16,8.793,1.0,121.955,73.306,13.715,187.232,30.543,159.189,95.5,92.922,355.964,2.489,1.0,164.473,5.045,10.767,20.797,21.995,52.369,24.445,47.724,329.575,102.394,140.987,73.553,96.85,60.019,116.217,1.0,19.909,96.299,1.0,86.261,46.116,1.0,12.301,7.456,1.0,69.342,273.832,1.0,-2.978239,-24.09213,-3.764542,-2.8403535
1127,5318,6496,162.17,68.016,4.032,316.827,468.774,115.431,131.362,159.658,25.072,318.25,150.156,469.68,9.933,22.675,402.87,162.781,115.411,17.752,79.73,111.85,54.402,92.223,426.93,118.404,554.586,176.802,327.7,93.127,244.989,8.305,120.754,270.467,17.696,438.565,208.856,41.53,39.423,28.436,14.772,17.08,428.402,113.093,7.380192,30.78341,9.563259,11.317502
1128,12371,2397,285.68,166.201,2.516,14.439,338.919,35.511,414.7,208.897,105.886,211.6,30.484,756.627,8.444,40.408,497.094,172.893,231.216,5.569,104.224,157.812,63.519,292.468,662.575,137.615,48.723,305.165,261.55,87.369,106.729,24.742,240.508,240.891,31.61,186.0,44.505,9.763,93.667,28.436,236.183,95.473,476.121,128.825,-44.428467,48.169876,-15.165636,13.992689
1129,3274,4777,218.45,58.665,7.064,177.953,387.614,86.369,157.967,138.869,28.511,234.55,72.109,477.119,3.978,26.615,214.423,98.069,76.344,13.183,62.235,72.647,54.402,118.922,364.977,90.654,467.094,136.339,337.15,57.14,179.925,6.479,111.3,76.582,12.131,391.913,131.515,15.24,21.342,20.367,6.297,41.201,474.047,67.862,-0.89582443,25.867006,6.261828,10.875533
1131,12951,6272,70.64,217.632,2.516,79.397,387.614,347.925,316.264,136.68,258.917,329.05,51.297,406.977,9.933,505.426,247.344,168.848,54.02,28.412,77.981,141.59,71.334,156.746,318.512,124.808,298.473,217.264,370.9,170.859,162.304,214.68,155.42,209.673,17.696,68.565,46.116,6.477,118.529,314.095,9.475,53.262,356.822,288.114,38.624924,-20.792404,12.147616,-9.7591505
1132,14109,2954,105.46,558.944,4.032,30.119,566.165,400.6,539.742,245.005,183.262,545.05,21.812,598.274,9.933,525.13,394.924,308.385,161.454,57.346,126.968,234.866,70.031,334.742,432.462,174.971,126.67,345.627,531.55,203.967,95.885,762.578,341.353,280.326,37.175,124.87,38.06,47.007,170.514,296.342,137.661,123.614,409.729,347.11,35.212875,-24.440727,14.114473,-10.444215
