class,cell,x,y,area_um2,perimeter_um,cell_circularity,cell_solidity,E3,Vimentin,CD163,P2Ry12,a-BetaPSD-95,CD11c,HLA-A,TMEM119,CD31,Gal3,HLA-DR,CD8,ATG7,MAP2,GFAP,CollagenIV,CD3e,CD4,NeuN,Neurofilament,CD74,Claudin-5,CD40,CD11b,E1,E10,Synaptophysin,CD34,ApoE,E2,PCNA,Olig2,E4,DAPI_1,H2A.x,E5,E6,E9,S100B,SMA,CD44,CD45,E8,CD68,AQP4,IBA1,CD14,E7,None,UMAP_1,UMAP_2,TSNE_1,TSNE_2
diffuse,1001479,21041,14312,386.88,184.57,0.14,0.65,4.202,44.435,1.0,1.0,463.88,66.913,65.635,3.139,167.942,38.573,139.305,4.779,8.956,194.188,118.383,3.039,3.722,1.0,15.691,8.107,67.399,1.0,2.033,39.821,31.464,2.025,22.655,421.632,1.0,55.583,1.0,75.199,27.868,2.1,21.223,162.339,1.0,6.961,24.656,158.117,2.151,19.673,165.822,9.43,2.212,220.996,44.206,78.277,9.385,42.973587,22.595661,8.664247,2.040728
diffuse,1001480,22357,14376,2858.5,582.93,0.11,0.6,5.269,38.0,4.109,1.0,507.824,58.674,82.644,4.209,146.743,46.309,114.159,4.779,11.229,209.685,158.342,4.058,1.0,1.0,14.561,22.32,97.58,1.0,2.033,34.645,28.312,4.074,25.542,283.131,6.371,171.097,1.0,81.651,22.983,3.2,65.713,97.152,1.0,4.576,30.115,152.879,2.151,1.0,151.982,12.241,4.637,92.365,45.259,79.397,6.989,46.485626,-13.74802,13.738992,9.180505
diffuse,1001481,19781,14330,331.52,132.81,0.24,0.74,7.404,4.217,1.0,1.0,657.235,68.973,84.911,2.07,166.617,45.204,117.588,1.0,11.229,211.751,253.248,4.058,2.361,1.0,23.602,228.415,170.015,1.0,3.066,42.409,29.363,4.074,21.211,525.507,4.581,45.428,1.0,167.679,21.762,5.401,142.559,46.631,1.0,5.768,24.656,218.345,2.151,1.0,199.793,12.241,1.0,216.188,37.883,76.037,6.989,53.0912,19.565361,6.299767,4.952104
diffuse,1001482,4447,14347,1006.77,338.46,0.11,0.66,7.404,266.435,5.145,1.0,355.484,24.688,154.082,45.923,194.44,12.051,159.88,82.885,15.775,225.181,48.452,8.136,20.054,1.0,30.382,5.061,142.852,59.765,4.099,30.763,48.271,7.148,29.873,16.389,26.065,112.705,1.0,154.775,58.4,7.601,41.445,199.822,1.0,8.153,31.934,556.145,2.151,489.996,265.219,12.241,22.823,496.292,153.801,118.595,9.385,-6.062706,-28.562061,-2.0476947,7.4372277
diffuse,1001483,22647,14344,255.97,128.77,0.19,0.56,8.471,13.87,1.0,1.0,437.513,118.408,232.323,2.07,202.39,124.77,150.736,1.0,3.273,242.744,235.765,4.058,3.722,1.0,29.252,127.905,251.505,1.0,2.033,22.999,70.331,3.049,48.64,139.501,15.323,53.044,1.0,211.769,14.434,5.401,134.47,111.819,1.0,12.921,66.508,226.201,3.302,1.0,224.957,13.646,1.0,120.014,85.304,95.076,14.176,23.288002,37.85655,21.790272,1.6302596
diffuse,1001484,23411,14353,324.84,117.37,0.3,0.68,3.135,465.913,25.871,1.0,173.848,61.764,213.047,297.277,144.093,393.306,286.755,1.0,2.137,254.108,55.945,2.019,520.916,1.0,48.464,52.777,1.0,1.0,267.538,39.821,138.612,3.049,48.64,102.311,496.919,405.931,1.0,289.194,73.055,1.0,534.879,102.041,1.0,4.576,24.656,207.87,648.969,2.167,202.31,8.025,1.0,118.812,129.563,196.992,2.198,34.759136,-21.409843,-11.039274,7.870757
diffuse,1001485,19491,14365,366.12,107.03,0.4,0.84,5.269,20.304,1.0,1.0,598.642,64.854,41.822,3.139,134.818,39.678,101.586,1.0,18.048,191.089,323.178,5.078,1.0,1.0,16.821,12.168,212.269,2.068,3.066,47.585,24.11,5.098,22.655,596.04,9.952,108.897,1.0,77.35,25.425,3.2,37.401,51.52,1.0,5.768,19.197,196.087,3.302,1.0,164.564,10.835,1.0,216.188,29.453,72.677,9.385,51.329567,19.339094,7.1943545,4.523159
diffuse,1001486,17641,14381,346.37,162.47,0.16,0.61,7.404,28.348,1.0,1.0,209.003,3.06,67.902,9.557,120.244,2.105,201.029,4.779,1.0,285.1,40.96,6.097,18.693,2.101,39.423,3.03,130.779,10.616,2.033,20.411,62.978,4.074,89.062,8.694,11.742,55.583,1.0,107.46,47.408,7.601,98.069,185.155,1.0,10.537,50.131,455.329,1.0,232.077,182.179,47.367,1.0,340.011,58.959,140.994,24.957,-0.7877121,-28.461143,-1.03334,7.5997066
diffuse,1001487,19666,14399,774.67,251.39,0.15,0.61,5.269,17.087,1.0,1.0,469.739,71.033,56.563,2.07,140.118,38.573,121.017,8.559,14.638,224.148,290.71,6.097,1.0,1.0,14.561,17.244,163.979,1.0,3.066,47.585,36.716,5.098,28.429,439.585,11.742,45.428,1.0,94.555,54.736,4.301,61.668,89.003,1.0,5.768,26.475,196.087,3.302,1.0,169.597,13.646,1.0,258.264,37.883,81.637,9.385,45.236748,10.846382,7.7230916,3.2573464
diffuse,1001488,20331,14414,823.99,257.87,0.16,0.71,4.202,5.826,5.145,1.0,431.654,87.511,112.126,5.278,161.317,72.831,115.302,3.52,16.911,232.413,330.67,5.078,7.805,1.0,22.472,45.671,148.888,2.068,6.165,51.468,45.12,4.074,42.866,258.765,4.581,35.273,1.0,120.364,21.762,2.1,53.579,46.631,1.0,4.576,30.115,151.57,4.453,1.0,172.113,13.646,1.0,94.769,45.259,73.797,14.176,31.451752,32.800186,17.626108,2.7752972
diffuse,1001489,23087,14437,1355.56,319.86,0.17,0.75,3.135,10.652,1.0,1.0,378.921,51.465,90.581,17.044,185.166,36.363,99.3,14.858,13.502,254.108,138.362,4.058,1.0,1.0,20.212,17.244,28.163,2.068,1.0,37.233,66.129,4.074,31.316,462.669,9.952,515.098,1.0,101.008,13.213,2.1,126.381,49.891,1.0,5.768,28.295,160.735,3.302,2.167,185.953,12.241,1.0,134.44,65.282,92.836,8.187,67.68887,-6.9836693,5.7723446,-6.655665
diffuse,1001490,24411,14452,2858.29,405.65,0.22,0.79,3.135,17.087,1.0,1.0,238.299,1.0,1.0,4.209,42.073,34.153,2.143,2.26,1.0,254.108,130.87,2.019,1.0,1.0,14.561,39.579,13.073,1.0,1.0,2.294,29.363,3.049,48.64,183.103,1.0,188.868,1.0,13.904,1.0,1.0,65.713,10.778,1.0,4.576,15.557,83.486,3.302,1.0,119.27,8.025,1.0,99.578,22.076,63.717,4.594,35.612152,-5.420185,18.1958,5.790892
diffuse,1001491,25979,14430,488.5,261.29,0.09,0.64,36.221,102.348,1.0,1.0,282.243,9.239,87.179,36.297,146.743,17.576,124.446,2.26,1.0,227.247,60.94,33.62,73.135,1.0,37.163,2.015,58.344,29.848,10.298,20.411,18.858,53.255,262.299,21.519,26.065,61.93,1.0,163.378,32.753,13.102,49.534,141.153,1.0,23.65,57.41,338.801,5.604,549.516,115.495,40.342,3.425,323.181,26.291,137.635,23.759,25.875736,43.24615,-1.1985621,7.811093
diffuse,1001492,20971,14496,2846.77,520.2,0.13,0.76,3.135,58.913,1.0,1.0,361.343,48.375,65.635,12.766,146.743,35.258,146.164,1.0,18.048,228.28,145.855,3.039,25.499,1.0,17.951,17.244,112.671,1.0,8.232,54.056,36.716,3.049,26.986,539.614,33.226,480.825,1.0,83.802,29.089,2.1,89.98,118.338,1.0,5.768,35.574,163.354,2.151,19.673,154.499,13.646,1.0,177.718,46.313,82.757,6.989,57.034966,-14.864651,11.82447,10.120658
diffuse,1001493,22172,14432,205.8,90.21,0.32,0.8,2.067,5.826,1.0,1.0,375.991,78.242,72.438,2.07,136.143,41.888,113.016,1.0,14.638,201.42,218.282,3.039,2.361,1.0,16.821,9.122,320.921,1.0,2.033,34.645,20.959,4.074,29.873,393.418,1.0,395.776,1.0,71.973,15.655,1.0,49.534,58.039,1.0,4.576,41.033,167.282,2.151,1.0,141.917,10.835,1.0,88.758,33.668,80.517,8.187,67.17457,0.4052086,7.726442,-7.94025
diffuse,1001494,555,14435,497.88,245.01,0.1,0.62,7.404,137.739,13.436,1.0,250.018,17.478,125.733,12.766,202.39,9.841,86.727,22.416,13.502,227.247,213.287,4.058,6.444,1.0,19.081,5.061,242.45,17.027,4.099,25.587,15.707,6.123,31.316,117.7,15.323,63.199,1.0,153.7,96.259,5.401,106.158,229.157,1.0,4.576,44.672,560.073,2.151,496.999,198.535,9.43,7.062,312.361,110.595,123.075,11.781,-3.273594,-28.672523,-1.6923008,7.2169466
diffuse,1001495,8344,14433,221.15,98.37,0.29,0.63,11.673,21.913,1.0,1.0,531.261,13.359,70.17,7.418,132.168,6.525,70.724,7.299,13.502,253.074,28.472,10.174,45.914,1.0,26.992,4.046,82.489,3.137,4.099,28.175,30.413,12.271,42.866,4.847,76.194,56.853,1.0,158.001,47.408,9.802,134.47,191.674,1.0,8.153,41.033,751.232,2.151,325.442,160.79,26.291,1.0,422.96,25.237,155.554,12.978,-4.1737823,-28.323315,-1.6845222,7.134674
diffuse,1001496,4634,14480,499.44,265.42,0.09,0.54,10.606,115.217,1.0,1.0,235.37,14.389,86.045,20.253,166.617,6.525,134.733,23.676,7.819,223.115,113.387,8.136,7.805,1.0,20.212,5.061,287.722,20.232,3.066,24.293,26.211,7.148,29.873,80.51,33.226,55.583,1.0,128.967,66.949,6.501,65.713,232.416,1.0,12.921,35.574,596.734,2.151,372.124,170.855,19.266,7.062,453.014,87.411,111.876,9.385,-2.6689682,-28.990074,-1.630388,7.3719535
diffuse,1001497,20754,14502,705.95,213.31,0.19,0.76,5.269,4.217,1.0,1.0,446.302,68.973,71.304,3.139,161.317,57.36,105.015,1.0,13.502,196.254,203.297,3.039,1.0,1.0,14.561,13.183,182.088,1.0,2.033,38.527,22.009,4.074,26.986,329.298,1.0,41.62,1.0,76.274,19.319,3.2,25.267,59.669,1.0,6.961,24.656,171.21,3.302,1.0,154.499,10.835,1.0,114.004,43.152,67.077,6.989,33.406403,31.067099,14.878106,2.00529
diffuse,1001498,20049,14517,624.94,245.27,0.13,0.53,4.202,23.522,1.0,1.0,329.117,63.824,64.501,2.07,148.068,33.048,100.443,1.0,12.365,251.008,250.75,5.078,2.361,1.0,16.821,11.152,182.088,1.0,2.033,43.703,22.009,4.074,21.211,563.979,1.0,54.314,1.0,85.953,20.54,3.2,49.534,152.561,1.0,5.768,28.295,155.498,2.151,1.0,183.437,10.835,1.0,172.91,33.668,73.797,10.583,40.3552,13.322374,9.113327,3.1053898
diffuse,1001499,25079,14477,298.54,103.93,0.35,0.74,3.135,28.348,1.0,1.0,460.95,2.03,6.67,11.696,118.919,23.102,14.716,12.338,1.0,210.718,105.895,2.019,1.0,1.0,15.691,55.823,37.218,2.068,1.0,6.176,18.858,3.049,87.618,174.126,1.0,50.506,1.0,88.103,2.221,1.0,29.312,87.374,1.0,4.576,24.656,179.066,2.151,155.051,109.204,8.025,1.0,169.303,37.883,84.997,4.594,29.177444,37.509853,19.825771,2.5154362
diffuse,1001500,20286,14516,683.43,189.5,0.24,0.76,4.202,9.043,1.0,1.0,578.135,68.973,80.376,3.139,193.115,51.834,119.874,3.52,13.502,248.942,273.228,5.078,2.361,1.0,20.212,15.213,139.834,2.068,3.066,41.115,48.271,6.123,34.204,404.96,1.0,45.428,1.0,97.781,25.425,2.1,41.445,35.223,1.0,6.961,33.754,165.972,4.453,1.0,197.277,12.241,1.0,151.271,41.044,69.317,10.583,46.236595,23.511696,7.299437,3.659991
diffuse,1001501,25857,14501,203.81,76.58,0.44,0.77,18.077,68.565,1.0,1.0,434.584,43.226,44.09,21.322,190.466,9.841,69.581,4.779,1.0,211.751,63.438,12.213,58.163,1.0,36.033,4.046,37.218,4.205,4.099,17.823,26.211,22.517,217.546,16.389,2.79,79.701,1.0,228.974,142.667,7.601,506.567,136.264,1.0,10.537,35.574,342.729,2.151,606.702,134.368,27.696,1.0,353.235,52.636,146.594,12.978,-7.11668,-31.015858,-3.0510943,7.6192026
diffuse,1001502,23033,14556,908.77,345.02,0.1,0.58,5.269,1.0,1.0,1.0,252.947,75.153,57.697,2.07,170.592,45.204,93.585,2.26,6.683,243.777,298.202,3.039,1.0,2.101,14.561,29.427,70.417,3.137,2.033,28.175,40.918,3.049,34.204,419.067,1.0,42.889,1.0,95.631,19.319,2.1,69.757,53.15,1.0,4.576,24.656,185.612,2.151,1.0,160.79,10.835,1.0,107.993,47.367,81.637,6.989,36.66116,-0.9193573,15.229109,5.095258
diffuse,1001503,3867,14504,223.64,92.64,0.33,0.75,10.606,44.435,1.0,1.0,261.736,15.419,53.161,9.557,99.045,5.42,81.011,42.573,7.819,273.736,83.417,7.116,32.304,1.0,17.951,7.091,284.704,15.958,5.132,21.705,32.514,9.197,31.316,97.181,31.435,42.889,1.0,116.062,98.702,4.301,29.312,250.343,1.0,15.305,39.213,768.253,2.151,306.769,172.113,17.861,2.212,402.523,99.003,132.035,9.385,-2.0218506,-29.362335,-1.3861717,7.428844
diffuse,1001504,374,14523,709.44,211.79,0.2,0.76,9.538,115.217,1.0,1.0,499.035,13.359,147.278,38.436,214.314,9.841,137.019,171.069,7.819,258.24,170.83,6.097,28.221,1.0,22.472,4.046,179.069,35.19,4.099,26.881,32.514,7.148,37.091,86.922,8.161,131.746,1.0,154.775,49.851,8.702,33.356,207.971,1.0,8.153,64.689,527.341,3.302,400.133,279.059,8.025,28.885,384.491,204.383,110.756,15.374,-5.912384,-26.54197,-1.8870927,6.769256
diffuse,1001505,23337,14523,534.26,212.5,0.15,0.71,3.135,1.0,1.0,1.0,592.783,45.286,56.563,4.209,141.443,29.732,118.731,1.0,12.365,199.354,123.377,3.039,1.0,1.0,16.821,18.259,46.272,1.0,2.033,37.233,23.06,4.074,44.309,488.317,1.0,612.84,1.0,79.501,13.213,2.1,77.846,111.819,1.0,5.768,26.475,287.738,6.755,22.007,133.11,12.241,1.0,181.325,49.475,119.715,6.989,70.98342,-11.85536,3.3720562,-6.7328954
diffuse,1001506,21629,14604,1753.37,418.37,0.13,0.66,4.202,20.304,1.0,1.0,419.935,67.943,67.902,3.139,207.69,39.678,99.3,2.26,15.775,237.578,168.333,3.039,1.0,1.0,17.951,10.137,88.526,10.616,2.033,47.585,64.028,3.049,19.767,597.322,2.79,301.842,1.0,74.124,15.655,3.2,69.757,100.411,1.0,8.153,24.656,126.693,2.151,1.0,167.081,10.835,2.212,63.513,65.282,97.316,6.989,53.685787,-12.645649,7.0361867,-2.6174154
diffuse,1001507,23307,14627,575.62,326.51,0.07,0.5,4.202,9.043,1.0,1.0,88.889,61.764,40.688,2.07,136.143,31.942,103.872,8.559,5.546,209.685,190.81,4.058,1.0,1.0,13.431,15.213,61.363,1.0,2.033,29.469,27.262,3.049,29.873,513.965,4.581,214.255,1.0,70.898,15.655,2.1,45.49,59.669,1.0,5.768,26.475,150.261,2.151,1.0,135.626,12.241,4.637,189.74,34.722,88.357,5.791,48.74904,-6.251442,15.250024,5.512328
diffuse,1001508,20597,14609,528.29,188.89,0.19,0.74,5.269,4.217,1.0,1.0,334.977,86.481,72.438,3.139,158.667,55.149,99.3,1.0,14.638,226.214,243.257,4.058,1.0,1.0,13.431,44.655,215.287,1.0,2.033,39.821,25.161,3.049,28.429,231.834,1.0,35.273,1.0,94.555,19.319,3.2,45.49,30.334,1.0,5.768,31.934,188.231,2.151,1.0,174.63,13.646,1.0,177.718,38.937,73.797,6.989,26.611008,34.627113,18.893538,1.8956912
diffuse,1001509,3777,14595,585.15,230.76,0.14,0.7,8.471,194.043,25.871,1.0,390.639,16.448,93.983,9.557,191.79,8.736,209.03,23.676,7.819,266.505,160.84,8.136,14.61,1.0,19.081,49.732,363.175,19.164,4.099,22.999,19.909,8.172,28.429,67.685,29.645,56.853,1.0,158.001,80.383,5.401,162.781,240.564,1.0,17.69,35.574,738.139,2.151,421.14,178.404,20.671,48.283,438.588,74.766,135.395,9.385,-4.406231,-28.737503,-1.9963592,7.2906666
diffuse,1001510,20874,14594,313.54,96.42,0.42,0.84,4.202,15.478,1.0,1.0,657.235,49.405,49.759,5.278,167.942,39.678,115.302,1.0,10.092,210.718,140.86,5.078,2.361,1.0,14.561,9.122,182.088,2.068,2.033,39.821,40.918,6.123,21.211,498.576,2.79,42.889,1.0,78.425,29.089,2.1,33.356,72.706,1.0,6.961,26.475,180.375,2.151,1.0,164.564,10.835,1.0,317.17,52.636,90.596,5.791,49.088997,21.74685,6.717059,3.5831037
diffuse,1001511,3585,14659,2822.61,536.79,0.12,0.73,7.404,168.304,5.145,1.0,542.979,20.568,73.572,13.835,121.569,6.525,129.018,23.676,10.092,242.744,103.398,8.136,11.888,1.0,17.951,5.061,266.595,13.821,4.099,22.999,24.11,9.197,28.429,94.616,17.113,100.011,1.0,123.59,63.285,5.401,85.935,245.454,1.0,14.113,35.574,548.29,3.302,391.964,172.113,16.456,38.584,436.184,62.12,100.676,8.187,-4.860298,-27.585014,-1.8537753,6.7005033
diffuse,1001512,2152,14621,755.63,266.58,0.13,0.7,13.808,160.261,1.0,1.0,469.739,15.419,150.68,30.949,185.166,7.631,121.017,76.586,8.956,243.777,85.915,8.136,11.888,1.0,24.732,4.046,200.196,35.19,4.099,15.234,35.666,9.197,31.316,48.449,18.903,97.473,1.0,132.193,43.744,8.702,89.98,265.01,1.0,14.113,35.574,578.404,2.151,361.62,208.601,20.671,48.283,416.949,146.424,112.996,11.781,-5.4088593,-27.409916,-1.8420451,7.053413
diffuse,1001513,1349,14639,478.34,209.08,0.14,0.59,12.74,181.174,1.0,1.0,285.173,13.359,67.902,11.696,80.496,5.42,125.589,13.598,10.092,270.637,275.725,6.097,25.499,2.101,17.951,9.122,257.541,20.232,5.132,21.705,17.808,9.197,34.204,160.019,20.694,50.506,1.0,141.871,76.719,10.902,102.113,222.638,1.0,8.153,64.689,442.236,3.302,320.773,144.433,9.43,27.672,395.31,97.949,98.436,17.77,-0.16934967,-26.35611,-1.0223937,6.933681
diffuse,1001514,20148,14667,539.52,213.7,0.15,0.71,4.202,7.435,1.0,1.0,534.191,54.555,65.635,3.139,157.342,35.258,123.303,1.0,18.048,247.909,203.297,5.078,3.722,2.101,19.081,33.488,61.363,1.0,2.033,50.174,25.161,6.123,28.429,562.697,17.113,50.506,1.0,87.028,25.425,3.2,49.534,80.855,1.0,4.576,21.016,172.519,4.453,1.0,173.372,10.835,1.0,199.357,29.453,68.197,10.583,47.87278,20.463184,7.310098,3.5118217
diffuse,1001515,23519,14699,1317.61,488.08,0.07,0.66,5.269,7.435,1.0,1.0,332.047,71.033,49.759,4.209,138.793,47.414,109.587,3.52,5.546,205.552,180.82,6.097,1.0,1.0,12.301,15.213,112.671,4.205,4.099,29.469,35.666,18.418,47.197,340.84,2.79,39.081,1.0,79.501,20.54,2.1,25.267,54.78,1.0,5.768,24.656,202.633,5.604,2.167,146.95,13.646,1.0,210.177,48.421,83.877,8.187,41.274143,-8.913101,15.990757,7.771848
diffuse,1001516,22522,14705,904.15,293.83,0.13,0.64,4.202,2.609,1.0,1.0,443.372,79.272,70.17,3.139,161.317,59.57,91.299,1.0,12.365,212.784,263.237,4.058,1.0,1.0,13.431,68.006,103.616,1.0,2.033,30.763,25.161,4.074,24.098,151.042,1.0,41.62,1.0,98.857,16.877,1.0,45.49,15.667,1.0,4.576,21.016,142.405,3.302,1.0,149.466,9.43,1.0,144.058,38.937,62.598,8.187,29.9841,34.865715,19.541307,2.630151
diffuse,1001517,19841,14678,535.54,175.91,0.22,0.74,3.135,4.217,1.0,1.0,625.009,61.764,52.027,6.348,124.219,30.837,95.871,48.871,21.457,221.049,150.85,6.097,2.361,1.0,25.862,15.213,97.58,11.684,2.033,54.056,102.896,5.098,24.098,487.035,1.0,51.775,1.0,78.425,27.868,1.0,33.356,79.225,1.0,4.576,15.557,202.633,5.604,16.172,202.31,8.025,2.212,211.379,66.335,86.117,6.989,49.490814,22.062937,6.7087145,3.5808911
diffuse,1001518,21194,14716,1371.4,482.37,0.07,0.65,3.135,34.783,1.0,1.0,334.977,65.884,53.161,3.139,169.267,45.204,102.729,3.52,7.819,217.949,255.745,2.019,5.083,1.0,14.561,16.229,133.798,4.205,2.033,38.527,32.514,2.025,31.316,369.053,4.581,130.476,1.0,81.651,15.655,2.1,49.534,93.892,1.0,6.961,53.77,113.6,2.151,11.504,172.113,17.861,11.911,103.184,47.367,70.437,9.385,42.796986,-10.68054,14.616815,8.173911
diffuse,1001519,22383,14651,259.81,121.72,0.22,0.68,3.135,7.435,1.0,1.0,232.44,131.797,194.904,1.0,194.44,110.404,129.018,1.0,8.956,239.644,278.222,4.058,2.361,1.0,16.821,32.473,197.178,1.0,1.0,12.646,34.615,2.025,37.091,30.496,13.532,36.543,1.0,173.056,24.204,1.0,73.802,62.928,1.0,3.384,1.0,253.696,2.151,1.0,190.986,5.215,1.0,151.271,64.228,93.956,3.396,21.25415,38.790096,21.746782,0.9644967
diffuse,1001520,22688,14677,408.05,170.43,0.18,0.69,7.404,1.0,1.0,1.0,293.962,85.452,61.099,2.07,174.566,52.939,90.156,1.0,7.819,256.174,158.342,4.058,1.0,1.0,15.691,13.183,182.088,1.0,2.033,29.469,25.161,4.074,29.873,135.653,4.581,32.734,1.0,82.727,15.655,2.1,41.445,17.297,1.0,5.768,21.016,139.786,2.151,1.0,160.79,9.43,1.0,175.314,38.937,68.197,6.989,23.025215,36.669838,20.196283,1.1189172
diffuse,1001521,20390,14676,389.08,149.69,0.22,0.68,5.269,4.217,1.0,1.0,428.724,129.737,183.564,3.139,212.989,79.461,129.018,1.0,7.819,270.637,145.855,5.078,7.805,1.0,28.122,58.869,230.378,1.0,3.066,26.881,40.918,4.074,34.204,77.945,8.161,39.081,1.0,197.789,53.515,2.1,110.202,75.966,1.0,2.192,11.918,169.9,2.151,1.0,223.699,10.835,1.0,194.549,68.443,95.076,6.989,23.700737,37.92203,21.389893,1.5763966
diffuse,1001522,23165,14687,193.01,70.68,0.49,0.82,4.202,2.609,1.0,1.0,545.909,55.585,27.081,5.278,152.042,38.573,99.3,1.0,6.683,229.313,178.322,4.058,1.0,1.0,11.171,12.168,43.254,1.0,3.066,34.645,22.009,3.049,29.873,376.747,6.371,40.351,1.0,74.124,10.77,2.1,37.401,53.15,1.0,3.384,22.836,145.024,2.151,1.0,128.077,13.646,1.0,186.134,28.399,78.277,9.385,41.856052,27.26304,12.256694,2.5183046
diffuse,1001523,21097,14694,213.12,77.19,0.45,0.84,6.337,38.0,1.0,1.0,384.78,77.212,72.438,4.209,153.367,51.834,131.304,1.0,8.956,253.074,183.317,3.039,1.0,1.0,15.691,16.229,387.32,1.0,3.066,37.233,28.312,6.123,35.647,263.895,1.0,31.465,1.0,83.802,16.877,6.501,33.356,102.041,1.0,8.153,73.787,169.9,2.151,3.334,168.339,26.291,1.0,132.036,39.991,72.677,16.572,24.386429,30.463737,21.023327,-2.4850156
diffuse,1001524,23032,14743,504.2,135.7,0.34,0.79,3.135,20.304,1.0,1.0,434.584,48.375,64.501,2.07,201.065,35.258,103.872,63.989,6.683,249.975,113.387,3.039,1.0,1.0,16.821,24.351,58.344,4.205,1.0,32.057,71.382,3.049,29.873,580.651,2.79,69.546,1.0,84.877,11.991,2.1,41.445,106.93,1.0,5.768,30.115,141.096,2.151,1.0,165.822,9.43,1.0,53.895,72.658,95.076,6.989,41.400955,20.434948,10.380415,2.8877323
diffuse,1001525,21706,14793,1282.93,587.34,0.05,0.45,4.202,4.217,1.0,1.0,428.724,70.003,70.17,2.07,195.765,44.098,99.3,1.0,11.229,248.942,183.317,3.039,2.361,1.0,17.951,11.152,112.671,3.137,2.033,34.645,50.372,3.049,25.542,387.006,2.79,305.651,1.0,92.405,16.877,2.1,53.579,66.188,1.0,5.768,30.115,134.549,2.151,4.501,174.63,10.835,1.0,146.462,50.528,82.757,6.989,49.076378,-15.2441635,13.749701,9.255592
diffuse,1001526,20366,14765,396.75,132.06,0.29,0.72,3.135,28.348,1.0,1.0,162.129,103.99,174.493,4.209,199.74,65.095,92.442,17.377,8.956,264.438,148.352,4.058,2.361,2.101,36.033,39.579,103.616,25.574,2.033,38.527,115.502,3.049,31.316,92.051,8.161,26.388,1.0,193.488,29.089,1.0,142.559,67.817,1.0,3.384,24.656,103.126,2.151,1.0,207.343,9.43,57.982,169.303,103.218,100.676,10.583,21.1693,38.348946,21.814713,1.1402587
diffuse,1001527,1094,14778,796.06,220.54,0.21,0.71,10.606,140.957,1.0,1.0,566.416,24.688,89.447,14.905,145.418,10.946,122.16,47.612,15.775,255.141,273.228,8.136,13.249,1.0,14.561,14.198,296.776,14.89,6.165,22.999,14.656,10.222,34.204,212.598,18.903,59.391,1.0,141.871,57.178,9.802,77.846,212.86,1.0,8.153,57.41,552.218,4.453,338.279,185.953,9.43,2.212,431.375,105.326,81.637,17.77,-2.7965736,-25.089317,-1.4442998,6.462723
diffuse,1001528,2708,14792,573.99,278.57,0.09,0.6,33.019,163.478,2.036,1.0,226.581,10.269,59.965,14.905,80.496,13.156,140.449,22.416,5.546,310.928,75.925,12.213,6.444,1.0,14.561,4.046,529.172,8.479,10.298,20.411,12.555,17.394,38.535,45.884,9.952,49.236,1.0,94.555,31.532,8.702,17.178,506.204,1.0,27.227,26.475,804.913,4.453,513.338,134.368,26.291,1.0,582.848,26.291,135.395,21.363,-3.1698074,-30.021984,-1.8633127,8.292501
diffuse,1001529,5558,14794,999.74,317.27,0.12,0.7,6.337,152.217,3.073,1.0,542.979,15.419,98.519,23.461,171.916,6.525,115.302,36.274,14.638,291.299,210.79,5.078,11.888,1.0,25.862,64.96,179.069,35.19,3.066,30.763,37.767,5.098,29.873,86.922,18.903,68.277,1.0,161.227,71.834,4.301,126.381,235.675,1.0,8.153,21.016,691.004,2.151,396.632,198.535,12.241,17.973,400.119,106.38,114.115,5.791,-4.997612,-26.932968,-1.9715545,6.872481
diffuse,1001530,23706,14772,292.0,121.45,0.25,0.73,3.135,1.0,1.0,1.0,250.018,38.076,35.018,1.0,103.02,25.312,46.721,1.0,1.0,209.685,110.89,2.019,1.0,1.0,13.431,97.448,40.236,1.0,2.033,7.47,16.757,3.049,42.866,256.2,26.065,26.388,1.0,182.734,158.544,1.0,324.563,27.075,1.0,2.192,22.836,255.005,2.151,1.0,129.335,8.025,1.0,132.036,34.722,70.437,4.594,23.351871,27.142302,18.06664,1.9743161
diffuse,1001531,20638,14830,1242.7,424.11,0.09,0.62,4.202,10.652,1.0,1.0,378.921,65.884,58.831,2.07,148.068,41.888,98.157,1.0,12.365,208.651,228.272,3.039,1.0,1.0,14.561,18.259,160.961,1.0,2.033,35.939,23.06,3.049,35.647,351.099,6.371,37.812,1.0,91.329,26.647,2.1,21.223,53.15,1.0,5.768,30.115,184.303,3.302,1.0,163.306,12.241,1.0,174.112,33.668,69.317,6.989,41.4562,-6.114912,14.401942,6.2083797
diffuse,1001532,5049,14812,411.32,143.7,0.25,0.73,11.673,52.478,1.0,1.0,320.328,16.448,67.902,7.418,166.617,9.841,98.157,36.274,8.956,240.677,195.805,7.116,11.888,1.0,16.821,5.061,314.885,18.095,5.132,24.293,28.312,7.148,29.873,120.264,36.806,42.889,1.0,114.987,38.859,7.601,45.49,219.378,1.0,16.498,31.934,553.527,2.151,285.762,140.659,20.671,9.487,416.949,52.636,98.436,10.583,-1.3804626,-27.287594,-1.1875856,6.9594436
