cell,x,y,area µm²,PSD-95,NeuN,CD68,CD11c,E5,E9,CD8,H2A.x,CD3e,ATG7,CD163,ApoE,E7,Olig2,HLA-A,SMA,TMEM119,Vimentin,CD11b,Synaptophysin,a-Beta,CD4,CD40,CD45,CD34,PCNA,Claudin-5,E2,E10,DAPI_1,CD31,HLA-DR,Gal3,AQP4,GFAP,E6,CD74,IBA1,CD14,P2Rx7,MAP2,CD44,E3,CollagenIV,S100B,E4,E1,E8,None,UMAP_1,UMAP_2,TSNE_1,TSNE_2
3323,14590,7912,94.66,70.289,18.927,79.593,106.675,1.0,5.42,78.31,56.436,182.428,131.895,18.503,128.07,1.0,151.304,5.763,1.0,14.166,140.23,82.551,8.226,1.0,33.713,154.595,228.045,63.611,30.927,327.673,1.0,61.514,28.245,339.219,25.085,40.281,79.471,131.45,200.367,27.916,28.865,16.958,233.056,74.525,1.0,403.074,2.077,6.717,296.678,6.406,1.0,5.927,33.761387,18.31527,-24.47067,10.924122
3325,21802,2464,332.44,205.764,49.891,42.916,164.428,9.308,5.42,28.109,17.169,193.91,165.236,11.771,80.548,8.796,11.366,1.0,1.0,149.122,74.172,57.633,290.042,1.0,325.612,88.587,50.091,161.007,70.83,144.856,1.0,27.667,30.516,81.379,33.462,20.109,42.248,11.035,229.621,86.924,12.352,33.981,24.206,407.136,231.363,2.031,1.0,12.433,383.642,24.786,1.0,33.027,-13.181992,-49.429123,8.622114,2.8165572
3327,9494,8562,522.04,63.05,12.408,81.339,80.871,83.038,288.323,74.293,55.281,240.99,344.29,13.117,119.806,67.823,26.914,4.572,1.0,33.916,196.125,150.51,4.613,1.0,48.811,245.99,239.091,177.703,73.68,167.833,2.093,117.926,198.53,71.984,31.368,27.541,65.387,179.393,230.705,185.272,40.217,46.748,194.767,155.051,3.281,193.789,14.995,9.575,347.769,78.844,4.119,62.591,51.815426,6.9818974,-37.17378,3.9923782
3329,2806,7635,101.76,186.115,30.334,69.114,218.494,234.654,557.965,55.217,22.943,266.252,772.786,7.732,2.033,381.89,156.486,43.865,14.455,229.766,28.439,125.592,232.233,8.085,121.786,214.255,356.909,188.834,28.077,196.804,37.069,27.667,316.593,179.505,164.358,26.479,115.689,4.345,213.369,190.448,32.993,59.514,57.854,424.641,217.678,1.0,275.51,13.863,442.343,209.666,56.096,385.326,58.207138,-28.863064,19.352486,15.322673
3330,10956,11182,89.68,55.811,15.667,145.96,396.668,8.269,270.642,107.426,7.929,271.993,52.864,97.938,135.302,133.532,33.393,42.675,1.0,22.395,183.93,415.551,1.0,1.0,18.615,342.463,572.909,247.272,36.628,125.875,3.186,158.953,187.177,180.549,21.943,393.806,115.689,76.817,135.356,143.862,59.825,78.665,322.397,4.501,1.0,287.607,31.142,6.717,482.564,13.974,26.989,62.591,49.190086,15.870363,-33.419415,4.7933617
3331,18678,5911,153.64,129.236,10.778,56.888,44.007,4.115,3.21,104.414,4.465,159.462,17.053,14.464,87.78,21.047,26.914,4.572,1.0,2.646,195.109,58.765,53.389,1.0,58.877,119.052,350.773,7.957,92.207,27.973,7.558,98.438,19.164,31.273,41.84,26.479,91.544,99.116,354.226,81.748,32.993,30.789,141.394,43.014,3.281,225.749,2.077,6.717,616.271,35.597,3.079,9.623,40.16239,20.092625,-27.680788,7.6541805
3332,18020,8117,302.02,284.36,43.372,83.086,112.819,1.0,5.42,101.402,71.45,104.345,235.623,11.771,23.728,4.341,29.506,1.0,1.0,94.811,115.839,114.265,467.08,1.0,51.327,107.628,226.818,187.443,48.029,171.829,1.0,30.744,109.982,52.15,28.226,37.096,82.489,232.911,401.9,15.493,45.377,80.792,98.463,369.79,331.719,39.146,1.0,12.433,608.662,2.081,1.0,1.0,-5.304861,-39.04062,5.6753435,-7.689944
3333,3619,12044,333.01,54.776,2.63,93.565,150.911,74.731,31.942,32.125,56.436,215.728,387.511,7.732,165.262,90.097,1.0,24.814,7.727,4.292,205.272,83.684,2.807,3.362,101.655,240.912,163.0,135.962,72.255,153.847,30.511,34.847,102.035,90.774,129.802,42.404,34.199,172.703,274.046,48.621,13.384,40.364,126.31,58.186,16.966,179.356,129.105,1.0,443.43,49.653,21.791,56.432,30.418694,43.3752,-28.69124,-5.7786646
3334,2159,11032,351.63,123.031,22.186,55.142,101.76,129.769,168.973,68.269,32.183,177.834,482.595,6.385,110.508,150.237,120.206,58.154,9.409,32.27,148.36,117.663,35.324,5.723,229.99,245.99,344.636,106.744,36.628,154.846,46.906,26.642,218.964,114.784,141.321,40.281,102.61,142.599,361.81,112.805,27.833,31.853,90.341,482.994,28.37,96.879,163.553,11.004,348.856,143.714,35.305,115.559,54.966064,-9.258941,-4.44891,0.8992224
3335,18408,1237,229.54,40.298,15.667,48.156,82.1,36.308,36.363,20.076,384.431,103.197,194.873,17.156,239.644,55.572,17.844,1.0,1.0,7.583,352.632,29.316,4.613,1.0,48.811,108.897,209.636,149.876,62.28,137.863,1.0,103.567,31.651,170.11,10.425,63.637,33.193,228.451,175.446,61.044,27.833,48.875,90.341,667.389,3.281,117.498,3.153,6.717,235.803,15.055,1.0,73.677,-10.563786,4.484268,-0.9458763,18.155907
3336,15944,16528,202.68,81.665,45.002,118.016,259.044,44.615,71.726,56.221,199.645,198.503,196.108,9.078,29.927,47.776,1.0,16.479,4.364,131.018,137.181,104.071,501.403,82.479,36.229,157.133,220.682,123.44,48.029,159.841,11.93,10.231,109.982,102.257,140.274,21.171,59.35,84.622,295.716,52.762,4.096,29.725,68.296,6.835,64.863,2.031,12.842,2.429,347.769,2.081,2.04,135.268,14.087139,-40.452038,3.201441,-16.53413
3337,751,1467,235.22,130.27,69.447,28.944,219.723,1.0,9.841,10.036,6.775,261.659,455.428,3.693,16.496,44.435,23.027,80.777,9.409,162.288,203.239,32.714,246.685,4.543,71.458,169.827,64.818,240.315,187.689,208.792,194.461,15.359,53.22,113.74,323.528,27.541,75.447,29.989,226.371,1.0,13.384,40.364,4.481,53.518,306.63,3.062,174.318,169.644,86.877,91.818,20.751,4.695,-45.2868,-54.8798,35.26912,4.1890235
3338,22921,14384,368.4,7.205,1.0,67.367,42.779,2.038,76.146,29.113,24.098,158.314,256.616,11.771,48.522,61.14,1.0,3.381,2.682,66.832,177.832,57.633,4.613,13.989,8.549,162.211,268.545,24.653,100.757,29.971,5.372,118.952,87.277,35.448,37.651,23.294,95.568,316.532,411.652,15.493,17.512,63.77,179.683,81.527,5.562,69.043,16.071,2.429,470.606,9.649,3.079,4.695,-9.79369,37.32238,-15.922711,-18.904871
3339,16787,1714,383.75,16.512,10.778,28.944,25.576,64.346,206.546,14.052,147.674,116.976,239.328,21.195,264.438,68.936,19.14,2.191,1.0,19.104,202.223,32.714,4.613,1.0,86.557,60.661,80.773,149.876,97.907,91.909,1.0,141.516,155.391,122.091,1.0,20.109,19.109,186.083,198.2,221.505,9.256,31.853,177.362,417.639,23.808,202.037,13.918,6.717,286.894,47.49,2.04,204.249,-9.008564,9.673481,-2.471302,17.40545
3340,18886,4575,136.02,113.724,9.148,41.17,16.974,35.269,12.051,97.386,40.267,261.659,35.576,7.732,88.813,48.89,20.436,20.051,1.0,7.583,112.79,90.48,49.776,1.0,46.295,105.089,315.182,65.003,33.777,44.956,2.093,92.284,16.893,46.931,11.472,33.911,60.356,182.738,275.129,193.553,22.673,36.109,161.118,29.009,30.651,188.635,14.995,9.575,629.316,49.653,1.0,111.863,40.035995,21.33849,-28.209915,7.7861114
3341,24809,9049,225.7,211.969,48.261,79.593,187.775,69.538,188.865,50.197,67.985,201.948,667.823,9.078,20.629,6.569,30.802,2.191,1.0,124.435,123.969,112.0,288.235,19.894,53.844,145.709,163.0,215.27,49.454,125.875,1.0,44.078,117.928,97.038,75.349,38.157,93.556,179.393,300.05,149.038,41.249,43.556,89.181,398.966,44.336,8.217,1.0,15.292,434.733,20.461,2.04,55.2,-25.208263,-34.564503,17.523203,-1.5050497
3342,16964,12612,257.54,41.332,5.889,62.128,71.041,32.154,126.98,101.402,193.871,157.166,146.713,10.425,136.335,5.455,1.0,5.763,2.682,28.979,77.221,81.418,78.68,1.0,41.262,136.823,183.864,126.223,15.251,123.877,10.837,91.259,156.526,82.423,52.311,25.418,74.441,216.186,296.799,124.193,8.224,15.895,132.111,194.731,71.705,6.155,11.765,2.429,320.593,75.601,2.04,47.809,17.0593,-17.147945,-4.061702,-13.063478
3343,9778,1225,139.57,220.242,12.408,9.733,204.978,9.308,7.631,46.181,17.169,92.862,707.339,6.385,64.019,5.455,20.436,5.763,1.0,101.394,44.7,56.5,362.302,1.0,21.131,45.428,61.136,183.269,12.401,116.884,1.0,69.72,32.786,62.589,14.613,16.925,188.124,19.954,388.898,75.537,10.288,22.278,17.244,625.375,336.281,1.0,1.0,8.146,584.746,1.0,3.079,68.75,-33.952454,-43.92499,26.154484,2.256127
3344,12462,17026,33.54,129.236,2.63,41.17,270.103,52.923,246.33,133.531,1.0,142.238,251.676,11.771,11.331,83.415,3.591,76.014,11.091,70.124,29.456,48.571,306.3,5.723,192.244,88.587,278.364,272.316,40.903,134.866,29.418,122.029,161.067,14.571,225.094,26.479,141.846,9.92,486.414,68.29,50.537,38.236,65.976,139.88,55.74,74.198,103.268,2.429,648.882,25.867,39.463,169.758,9.763124,-36.74916,3.7089412,-19.194016
3345,20485,8197,450.83,208.866,41.742,95.311,243.07,1.0,14.261,58.229,17.169,103.197,341.821,10.425,14.43,32.184,25.619,4.572,1.0,201.787,153.442,51.969,356.882,1.0,38.746,129.207,258.727,273.708,82.231,159.841,1.0,29.719,49.815,55.282,32.415,103.979,71.423,70.127,353.142,10.317,45.377,64.834,47.411,520.34,165.219,57.703,1.0,45.305,326.028,1.0,1.0,9.623,-18.724552,-43.982033,12.019803,1.2541384
3347,21690,9582,229.96,134.407,35.223,55.142,94.387,40.462,109.299,68.269,16.014,139.941,346.76,9.078,15.463,3.227,60.603,41.484,1.0,65.186,37.586,92.745,69.647,1.0,58.877,106.358,150.727,102.57,82.231,164.836,19.581,41.001,96.359,166.978,31.368,38.157,111.665,341.061,223.12,127.298,43.313,33.981,107.746,514.505,46.616,7.186,1.0,188.223,446.691,5.325,2.04,21.941,-31.087925,0.9555588,-3.794802,10.0213585
3348,6406,14451,167.14,10.307,2.63,98.804,152.14,48.769,336.947,107.426,81.844,284.624,155.357,18.503,182.824,80.074,3.591,62.917,7.727,2.646,321.127,105.204,1.0,4.543,31.196,252.337,412.136,344.667,39.478,192.808,33.79,192.8,259.832,58.414,105.717,51.959,135.81,206.152,215.536,152.144,11.32,19.086,275.986,148.049,5.562,296.885,206.613,1.0,377.12,225.883,175.643,244.899,63.0148,16.771637,-39.91573,7.775863
3350,23169,13200,167.57,174.739,4.259,63.874,206.207,72.654,3.21,108.43,2.155,224.914,617.194,10.425,51.622,48.89,7.479,236.759,2.682,127.727,296.737,87.082,250.298,34.064,13.582,168.558,450.182,162.398,511.188,154.846,295.016,261.52,35.057,33.361,345.519,27.541,219.311,405.729,308.718,268.09,19.576,55.259,126.31,415.305,169.781,3.062,35.448,298.27,529.307,92.899,21.791,89.691,-52.58837,0.48986435,23.774513,-17.742308
3351,3879,3913,87.13,230.584,27.075,35.93,145.996,1.0,38.573,29.113,7.929,178.983,619.664,7.732,21.662,2.114,23.027,51.01,7.727,226.474,14.212,75.755,436.369,3.362,119.27,83.51,53.773,273.708,5.275,168.832,15.209,1.0,169.014,25.009,180.066,28.603,35.205,9.92,290.298,4.106,14.416,38.236,14.923,595.032,402.425,14.402,83.891,16.721,302.113,92.899,2.04,8.391,-40.80378,-45.083626,27.718786,4.354284
3352,6475,9543,129.05,117.86,14.038,65.621,90.701,25.923,7.631,81.322,12.549,219.172,340.586,9.078,129.103,73.391,50.237,10.526,2.682,28.979,219.499,109.735,11.839,1.0,51.327,239.643,302.909,152.659,139.235,129.871,9.744,55.36,43.003,28.141,49.17,57.267,64.381,203.922,348.808,154.215,51.569,48.875,190.125,227.409,14.685,149.458,36.525,11.004,349.943,100.468,1.0,85.995,11.100204,27.328333,-13.424625,5.3838773
3353,17902,15948,92.38,81.665,45.002,88.325,289.764,21.769,16.471,81.322,5.62,190.466,173.88,7.732,114.64,3.227,17.844,485.616,4.364,147.476,271.33,88.214,149.134,2.181,11.065,195.215,290.636,110.918,80.806,279.721,363.875,17.411,63.438,89.73,372.745,22.233,548.287,223.991,336.889,68.29,7.192,23.342,146.035,137.546,73.986,1.0,28.989,352.579,511.914,70.195,3.079,4.695,-45.860157,5.9865685,21.515924,-18.033934
3354,23973,7327,171.83,104.416,25.445,93.565,77.185,1.0,1.0,71.281,437.557,244.434,338.116,21.195,153.898,25.502,30.802,46.247,1.0,15.812,154.458,116.531,6.42,75.394,13.582,224.41,306.591,90.047,69.405,231.769,3.186,36.898,21.434,202.47,26.132,72.13,104.622,180.508,170.028,20.669,45.377,60.578,120.509,331.277,1.0,192.759,3.153,25.296,193.408,5.325,1.0,7.159,4.3307076,1.4082413,0.8059113,8.184787
3355,13409,3580,669.43,102.348,15.667,67.367,78.413,7.231,34.153,73.289,54.126,188.169,217.1,11.771,144.6,21.047,32.097,8.144,1.0,35.562,197.141,53.102,22.678,1.0,56.36,163.48,266.091,219.444,95.057,143.857,2.093,143.568,138.362,99.125,29.274,39.219,61.363,231.796,332.555,45.515,49.505,52.067,144.875,471.324,35.212,199.975,11.765,11.004,256.457,20.461,2.04,2.232,0.33921814,13.520672,-8.662583,12.435683
3356,1145,8217,73.91,171.637,31.964,67.367,195.148,139.115,582.277,44.173,12.549,281.179,814.771,7.732,7.199,302.816,32.097,67.679,14.455,63.54,59.944,262.643,197.91,8.085,157.015,265.03,424.409,155.442,92.207,97.903,46.906,27.667,386.977,40.668,164.358,26.479,95.568,92.426,232.872,240.139,30.929,79.728,35.808,403.634,251.89,1.0,192.619,11.004,503.218,97.224,62.333,338.517,58.247055,-28.951515,19.362265,15.143121
3357,6722,11979,272.03,123.031,4.259,81.339,96.845,46.692,3.21,73.289,93.393,203.097,203.517,9.078,144.6,5.455,6.183,18.861,2.682,4.292,287.59,101.806,2.807,1.0,51.327,223.141,252.591,167.964,106.458,143.857,18.488,78.951,40.733,114.784,61.736,40.281,95.568,221.761,179.78,149.038,11.32,48.875,287.589,113.037,5.562,302.04,19.301,9.575,365.162,52.896,2.04,74.909,26.798828,27.05148,-22.502937,2.6228852
3358,25152,5100,321.78,88.904,89.003,70.86,90.701,113.154,288.323,78.31,222.743,300.7,287.487,17.156,123.938,96.779,23.027,6.954,1.0,79.998,117.872,127.857,37.13,32.883,56.36,143.17,304.136,110.918,62.28,132.868,3.186,86.13,161.067,126.266,32.415,44.527,123.737,168.243,190.615,211.152,35.057,49.939,101.944,347.616,3.281,45.331,30.066,13.863,332.551,64.789,2.04,74.909,0.6977272,-3.68684,1.0186237,11.089313
3359,13380,6869,477.41,73.391,15.667,86.579,111.59,6.192,67.305,75.297,116.491,250.176,301.07,10.425,197.287,24.388,45.054,4.572,1.0,5.937,279.46,89.347,4.613,1.0,21.131,282.802,414.591,126.223,48.029,182.818,1.0,128.183,86.142,151.32,38.698,41.342,92.55,234.026,270.795,60.008,35.057,43.556,200.568,137.546,7.842,249.461,9.612,8.146,434.733,1.0,2.04,28.1,18.230839,27.904137,-15.950514,4.4981575
3361,18975,9643,96.79,223.345,22.186,51.649,298.365,76.808,197.706,108.43,3.31,216.876,461.602,7.732,74.35,44.435,38.576,72.442,1.0,91.519,95.514,102.939,206.942,1.0,89.073,106.358,344.636,142.919,123.559,102.898,70.952,114.849,79.331,27.097,135.038,33.911,158.949,90.196,463.661,179.06,55.697,27.597,76.418,440.98,131.007,4.093,1.0,152.494,660.84,53.977,4.119,184.54,-18.853165,-30.645994,15.036505,-5.064651
3363,22679,1610,273.17,68.22,27.075,21.958,78.413,41.5,383.361,14.052,11.394,187.021,170.176,9.078,212.784,19.933,28.21,92.684,1.0,50.374,128.035,66.694,147.327,1.0,91.589,34.004,41.5,148.485,116.434,143.857,80.789,138.439,190.583,214.997,37.651,28.603,55.326,360.016,172.195,106.594,42.281,62.706,163.439,487.662,32.932,18.526,33.295,288.266,285.807,86.412,7.237,129.109,-30.69101,4.539919,12.648363,-20.250658
3364,15207,5842,562.55,71.323,10.778,83.086,78.413,8.269,23.102,67.265,24.098,177.834,215.865,9.078,180.758,87.87,25.619,1.0,1.0,4.292,189.011,73.49,6.42,1.0,21.131,178.713,370.409,142.919,48.029,122.878,3.186,47.155,38.462,84.511,31.368,60.452,94.562,60.093,228.538,42.409,42.281,28.661,179.683,92.03,1.0,372.146,1.0,8.146,416.254,61.545,1.0,33.027,29.359604,22.858377,-22.335438,4.9109807
3365,22697,14666,239.91,12.376,7.519,81.339,61.21,2.038,71.726,22.084,44.887,114.679,177.585,11.771,11.331,57.799,1.0,2.191,4.364,37.208,153.442,47.439,44.356,4.543,8.549,149.517,320.091,13.522,38.053,55.945,8.651,56.386,46.409,84.511,64.877,24.356,89.532,287.544,354.226,13.423,4.096,20.15,171.561,26.675,42.055,28.836,19.301,2.429,423.863,13.974,5.158,8.391,-10.166256,39.020546,-16.791252,-19.690077
3366,19539,6120,287.1,145.783,12.408,55.142,67.354,2.038,3.21,81.322,5.62,123.866,51.629,17.156,102.243,18.819,26.914,1.0,1.0,4.292,418.69,67.827,116.617,1.0,46.295,115.244,360.591,138.745,96.482,47.953,3.186,82.028,22.569,34.404,25.085,44.527,76.453,190.542,485.331,103.488,26.801,40.364,175.042,60.52,32.932,87.601,1.0,8.146,711.931,20.461,2.04,3.464,22.853378,0.64292145,-13.771309,-21.61478
3367,14420,2008,84.99,34.093,7.519,9.733,46.465,3.077,1.0,16.06,31.028,56.117,139.304,23.888,150.798,1.0,11.366,1.0,1.0,5.937,101.611,30.449,13.646,1.0,63.909,1.0,28.0,23.262,83.656,22.978,1.0,73.822,11.217,79.292,3.094,12.678,23.133,174.933,203.617,50.691,21.64,42.492,49.732,297.432,10.123,102.034,1.0,5.288,282.546,3.162,1.0,66.286,-15.431189,16.121815,-3.8295906,22.868385
3369,1045,6058,472.15,146.817,46.631,74.353,196.376,43.577,210.967,30.117,33.338,239.841,656.71,6.385,15.463,122.395,33.393,53.391,6.045,81.644,150.393,300.02,212.362,2.181,73.975,216.794,322.545,277.882,79.381,168.832,89.533,22.539,232.586,122.091,190.538,21.171,173.033,98.001,342.307,67.255,14.416,53.131,42.77,355.785,238.205,2.031,112.957,76.747,442.343,99.386,29.068,71.213,-40.988213,-27.66093,21.48784,7.720228
3371,24621,14534,174.11,24.786,14.038,70.86,62.439,8.269,62.885,57.225,3.31,223.766,60.273,9.078,159.063,74.505,3.591,81.968,6.045,42.145,270.313,78.02,46.163,114.362,1.0,395.776,420.727,5.174,179.138,90.91,145.276,134.337,72.519,59.458,149.698,25.418,192.148,426.913,428.988,46.55,11.32,24.406,259.742,2.167,12.404,54.61,73.126,368.3,570.615,4.244,32.186,73.677,-23.646656,33.52111,-16.778755,-14.742539
3372,4701,2339,43.78,245.062,15.667,16.719,136.166,2.038,18.681,30.117,4.465,173.241,445.549,6.385,50.588,70.05,20.436,12.907,1.0,137.601,8.114,42.908,523.081,1.0,21.131,143.17,290.636,270.925,1.0,98.902,3.186,12.282,139.498,15.614,132.943,26.479,34.199,173.818,317.386,19.634,7.192,24.406,28.847,416.472,158.377,1.0,21.454,15.292,323.854,23.705,2.04,25.636,-25.974754,-42.242817,14.445111,0.91339284
3373,15721,9425,232.24,197.491,18.927,55.142,132.48,36.308,78.356,96.382,7.929,123.866,202.282,10.425,64.019,7.682,39.872,14.098,2.682,33.916,187.995,73.49,212.362,1.0,91.589,82.24,239.091,103.961,40.903,106.894,7.558,44.078,65.708,31.273,74.302,36.034,106.634,312.073,365.061,130.404,38.153,24.406,223.774,211.07,83.11,228.842,5.306,9.575,610.836,70.195,1.0,51.504,8.579988,-23.49906,-1.6510977,-8.646309
3375,2906,16625,340.26,4.102,1.0,86.579,89.472,44.615,80.566,87.346,4.465,154.869,41.75,9.078,86.747,28.843,2.296,77.205,9.409,2.646,327.225,66.694,2.807,4.543,164.564,200.292,294.318,165.181,130.685,34.966,35.976,49.206,92.953,22.922,99.434,32.849,73.435,216.186,237.206,61.044,19.576,35.045,223.774,4.501,1.0,294.824,96.809,1.0,544.526,140.471,80.005,106.936,42.18314,33.370136,-28.630522,1.3334798
3376,23048,5281,367.26,58.913,17.297,116.269,104.218,38.385,58.465,69.273,203.11,237.545,466.541,15.81,78.482,65.595,19.14,35.53,4.364,19.104,95.514,105.204,11.839,1.0,1.0,148.248,210.864,201.357,26.652,144.856,5.372,41.001,74.79,128.354,19.849,46.65,111.665,339.946,356.393,51.726,54.665,64.834,236.537,307.936,5.562,262.864,4.23,15.292,295.591,56.14,6.198,13.318,6.116989,17.164978,-11.176689,8.929128
3377,9776,10091,423.54,87.87,17.297,81.339,84.557,80.962,29.732,69.273,18.324,185.872,333.177,9.078,154.931,90.097,91.7,4.572,1.0,14.166,414.625,92.745,8.226,3.362,51.327,235.835,388.818,142.919,75.106,186.814,6.465,105.618,120.199,84.511,55.453,42.404,80.477,252.98,280.547,141.792,38.153,37.173,222.613,113.037,1.0,332.969,13.918,9.575,435.82,103.711,3.079,166.063,21.046677,30.442225,-16.802143,3.555885
3378,20855,16618,162.31,157.158,22.186,55.142,224.638,102.769,67.305,96.382,39.112,168.648,236.858,9.078,15.463,133.532,2.296,41.484,6.045,124.435,104.66,88.214,340.624,39.968,8.549,129.207,331.136,87.265,25.227,92.908,8.651,28.693,138.362,43.799,122.472,22.233,129.773,246.29,386.731,139.721,3.064,30.789,108.906,129.376,135.568,1.0,123.722,2.429,674.972,172.906,1.0,232.581,12.442014,-37.078743,3.3734317,-18.035686
3379,15462,13424,244.18,172.671,9.148,55.142,218.494,45.654,109.299,102.406,3.31,54.969,217.1,9.078,91.912,6.569,20.436,6.954,2.682,114.56,67.058,93.878,488.758,2.181,141.917,59.391,134.773,186.052,19.526,110.89,8.651,152.799,116.793,18.746,114.094,29.664,99.592,90.196,371.562,176.99,25.769,45.684,97.303,326.609,185.747,2.031,4.23,2.429,534.742,113.442,6.198,195.626,0.9172325,-37.591125,4.015172,-9.590193
3380,18756,7631,269.05,262.643,51.52,76.1,110.362,1.0,9.841,121.482,74.914,118.124,170.176,13.117,66.085,11.023,35.984,22.433,1.0,94.811,325.192,27.051,346.043,1.0,66.426,112.705,240.318,229.184,39.478,276.724,2.093,30.744,132.686,125.223,74.302,135.828,97.58,161.554,311.969,14.458,130.003,31.853,70.617,402.467,286.103,248.43,1.0,13.863,394.513,11.812,1.0,2.232,-14.363541,-40.85995,12.701326,3.8011324
3381,12218,3980,611.87,90.972,15.667,121.509,62.439,2.038,102.668,58.229,21.788,212.283,209.691,13.117,136.335,29.957,30.802,5.763,1.0,88.227,163.604,82.551,46.163,1.0,81.524,193.945,237.864,151.267,95.057,120.88,1.0,166.132,155.391,111.652,15.66,36.034,41.242,203.922,295.716,56.903,79.434,90.367,90.341,422.307,28.37,140.18,7.459,9.575,342.334,20.461,3.079,9.623,0.41545105,12.889019,-8.806061,12.545496
3382,3246,8724,229.68,268.848,28.705,53.395,133.708,177.538,312.635,65.257,12.549,253.621,566.565,9.078,13.397,159.147,34.689,30.768,9.409,73.415,55.879,124.459,427.336,5.723,146.95,223.141,485.773,73.351,65.13,108.892,26.139,77.925,352.92,53.194,138.179,15.863,169.009,110.266,190.615,226.681,24.737,12.703,50.892,477.159,475.411,1.0,61.284,11.004,402.122,9.649,126.785,228.885,55.37004,-29.266212,19.690655,12.971915
