cell,x,y,area µm²,SMA,NeuN,HLA-A,CD4,CD44,S100B,GalMac3,P2Ry12,CD11b,Claudin5,CD34,iNOS,ApoE,CD11c,CD40,PCNA,CollagenIV,CD8,Neurofilament,CD3e,DAPI_1,CD68,ATG7,Vimentin,AQP4,CD14,CD45,TMEM119,CD31,GFAP,P2Rx7(Park7),HLA-DR,Synaptophysin,A-Beta,PSD-95,H2A.x,CD163,MAP2,Trem2,CD74,IBA1,UMAP_1,UMAP_2,TSNE_1,TSNE_2
3680,4113,3943,139.43,5.414,10.504,71.735,206.217,155.892,119.254,154.047,114.132,148.476,42.492,24.018,132.827,65.166,471.673,169.442,456.334,68.893,198.395,197.277,164.473,209.279,120.833,232.806,45.81,196.617,113.133,359.072,338.44,37.364,138.22,185.625,387.436,25.794,84.083,90.9,24.446,17.896,36.621,87.362,251.289,366.458,0.5751457,11.389389,0.82930857,10.89799
3681,17529,4022,94.52,14.242,13.672,102.206,263.511,122.626,179.613,119.454,177.769,245.447,73.345,25.169,307.909,55.209,390.956,275.381,403.755,25.786,260.52,86.557,272.445,627.679,258.462,465.788,45.81,231.065,122.307,556.118,279.61,93.93,77.926,406.923,212.266,17.529,205.204,222.214,132.501,18.952,4.238,240.246,367.803,158.484,38.349503,-36.79407,17.39451,12.650399
3682,4116,6650,229.11,5.414,77.034,41.265,177.049,9.316,3.464,36.641,72.718,176.759,14.831,4.453,85.452,44.146,277.743,110.117,237.605,27.942,145.289,245.088,168.509,61.825,181.342,335.177,23.405,57.594,231.382,285.975,366.19,106.052,25.949,80.667,255.793,231.38,39.038,69.688,33.62,50.633,145.102,62.854,294.443,384.491,-15.570631,-9.248388,-4.2255163,3.882024
3684,17360,14976,196.56,1.0,2.056,3.176,261.428,139.259,57.663,1.0,136.355,441.408,3.128,4.453,1.0,6.532,98.489,177.917,219.728,9.621,1.0,1.0,56.5,236.926,125.578,296.346,81.394,9.612,44.834,266.906,110.89,2.01,25.949,71.815,59.39,4.099,2.001,73.728,32.601,4.168,69.003,2.167,109.962,317.17,88.2291,39.839573,-24.533268,-8.081047
3685,8791,2282,175.25,9.828,4.168,64.118,136.422,77.926,115.559,67.041,64.637,195.951,43.556,20.566,136.946,36.402,282.984,73.038,323.835,25.786,165.329,300.448,186.673,214.808,76.933,269.283,57.672,69.897,173.277,340.003,310.69,63.627,128.864,315.875,250.485,14.43,115.114,108.072,28.523,13.672,7.476,176.058,330.044,352.032,10.575106,14.814095,5.5979776,15.348566
3686,5969,15317,182.07,9.828,17.896,47.794,183.299,2.04,1.0,33.496,186.86,159.587,57.387,2.151,11.299,12.063,132.034,246.777,67.249,16.087,18.034,21.131,61.545,19.432,187.274,152.792,14.179,21.915,118.23,140.839,335.11,119.183,39.463,13.646,58.328,116.706,127.126,174.739,25.465,16.84,15.572,114.204,123.987,335.202,63.718903,35.9744,-18.361717,-12.794673
3687,19124,744,200.83,15.713,4.168,116.353,192.675,102.875,172.222,57.607,91.91,234.336,82.92,15.962,105.02,3.213,300.805,103.76,319.628,15.01,120.239,217.408,167.5,548.423,384.227,125.728,28.677,52.672,60.124,496.792,309.58,116.153,129.903,600.4,105.04,9.265,248.247,114.132,129.443,7.336,1.0,271.757,378.592,511.921,24.89719,27.7551,9.41836,19.633293
3688,3229,4106,70.5,2.471,33.737,55.412,191.633,147.575,49.041,79.62,144.436,240.396,6.319,25.169,110.169,104.993,296.612,148.255,264.946,17.165,148.295,71.458,162.455,148.454,264.394,191.622,27.359,130.181,391.426,235.124,331.78,13.121,123.666,126.191,305.69,15.463,50.049,45.445,16.291,91.818,5.857,41.847,388.301,412.141,-26.543585,-10.029921,-0.7198917,-4.0531774
3690,1281,13050,296.77,11.299,46.409,72.824,180.174,18.672,2.232,111.068,122.213,107.062,58.45,3.302,186.381,5.425,178.157,155.67,174.511,21.476,139.277,18.615,120.073,76.57,107.781,158.675,32.631,37.909,194.684,148.255,350.65,97.971,65.452,26.291,82.746,93.978,163.162,97.971,17.31,20.008,13.953,185.395,284.733,385.693,-36.72275,-37.959557,-7.519569,-7.6864405
3691,16116,15114,125.22,3.943,2.056,18.412,368.724,144.457,104.472,1.0,127.264,253.528,10.575,2.151,5.12,29.764,93.248,211.818,252.327,8.544,5.008,1.0,56.5,305.124,126.765,409.307,70.851,76.048,141.676,320.934,247.42,13.121,39.463,143.895,218.635,14.43,25.024,133.325,29.543,6.28,94.909,25.508,342.99,491.484,84.05715,35.11463,-22.718113,-5.742093
3692,3874,10724,165.15,9.828,12.616,90.235,273.928,14.514,2.232,91.151,122.213,242.417,43.556,3.302,161.664,56.316,353.218,200.164,131.396,25.786,135.269,119.27,159.427,150.297,243.038,165.735,14.179,67.436,127.404,341.063,112.0,96.961,45.7,26.291,356.648,152.865,119.118,124.234,41.776,87.594,18.81,123.541,166.062,403.726,-24.463402,-31.631916,-4.649296,-2.8122556
