cell,x,y,area µm²,Neurofilament,CD3e,CD45,CD4,NeuN,ATG7,A-Beta,S100B,IBA1,CD68,MAP2,CD31,HLA-A,GFAP,CD11b,SMA,DAPI_1,GalMac3,CollagenIV,CD14,PSD-95,CD11c,CD34,Synaptophysin,AQP4,P2Ry12,CD40,Claudin5,HLA-DR,Trem2,iNOS,CD163,CD74,ApoE,H2A.x,PCNA,TMEM119,CD44,P2Rx7(Park7),CD8,Vimentin,UMAP_1,UMAP_2,TSNE_1,TSNE_2
3398,7221,1483,68.08,5.411,96.538,13.41,88.322,55.448,25.851,2.292,83.899,187.554,28.459,13.527,186.529,230.681,211.81,15.753,3.162,451.649,105.647,446.941,112.454,15.478,49.266,99.551,225.242,229.471,3.685,44.55,287.552,30.058,53.686,37.641,17.0,7.723,16.175,38.18,148.921,3.077,1.0,1.0,1.0,239.085,60.16477,87.70109,-7.075269,19.43211
3400,11346,12976,106.74,197.272,232.577,366.059,303.507,93.325,191.108,57.864,82.494,460.209,172.295,170.11,61.654,48.943,155.415,506.823,99.386,302.654,31.207,27.78,238.224,61.545,341.109,2.037,226.364,39.078,210.468,179.157,5.495,107.213,18.224,103.379,35.0,755.292,35.143,170.733,400.814,316.692,1.0,117.575,127.067,50.053,-23.675613,-22.534672,-0.15086743,-4.3031273
3401,2858,7664,314.39,53.927,174.423,192.32,105.994,90.957,127.739,11.339,76.873,306.771,99.069,229.611,110.414,22.184,89.621,309.763,4.244,165.872,57.099,11.479,152.333,141.834,128.962,2.037,150.121,135.395,199.726,231.945,8.866,68.134,20.251,104.456,28.0,185.203,42.73,97.99,236.815,340.577,2.052,330.065,263.727,6.982,-25.219738,-0.98237896,-1.7373028,-11.204728
3403,11043,9789,161.88,62.748,152.615,7.205,194.355,31.775,42.004,1.0,1.0,502.156,23.229,79.292,110.414,157.094,5.028,41.044,1.0,235.484,186.559,361.944,2.023,10.213,84.063,300.804,78.364,3.24,6.371,57.746,275.191,39.076,62.804,80.748,14.0,2.345,41.466,23.631,250.75,2.038,1.0,6.903,25.366,155.337,56.431767,90.17177,-7.214791,20.619226
3404,13072,7228,181.36,153.166,192.077,324.693,234.897,81.488,239.567,159.961,2.405,317.81,100.377,558.436,127.064,15.494,27.855,223.351,6.406,193.961,38.759,16.136,108.364,128.672,205.29,1.0,262.242,37.959,221.21,235.904,12.237,161.321,26.33,122.777,34.0,413.777,60.434,212.762,256.109,472.462,1.0,191.356,259.49,2.196,-31.224266,-0.6579399,-3.4723186,-10.060571
3405,2512,2029,83.57,18.642,72.654,48.571,72.728,5.735,3.485,17.801,2.405,246.059,112.145,57.37,113.982,15.494,62.766,200.168,9.649,42.523,32.286,4.493,107.342,170.791,14.47,1.0,118.727,227.231,211.81,76.222,11.114,148.295,14.171,66.738,21.0,385.541,45.259,43.029,10.647,250.231,10.464,1.0,5.238,12.964,-60.48845,-15.490669,-12.27609,-3.7942886
3407,6533,15712,103.9,60.543,225.308,293.668,284.795,12.836,161.287,1.0,252.506,522.025,255.98,10.395,41.436,18.839,61.423,296.063,2.081,386.922,25.813,13.808,108.364,36.538,81.818,27.972,414.727,23.399,231.952,355.995,13.361,118.235,31.396,152.951,32.0,546.887,42.73,304.903,443.69,299.038,124.035,340.394,285.975,72.784,-5.8749847,-47.38232,14.112752,1.463401
3408,4884,16478,254.27,25.258,227.385,403.289,303.507,10.469,291.754,2.292,218.785,561.765,218.06,1.0,193.664,227.336,52.024,371.937,2.081,179.306,176.85,212.909,236.179,3.632,258.046,83.991,338.485,130.915,128.56,412.741,135.848,558.115,10.119,91.524,82.0,331.759,64.228,60.811,328.998,272.038,159.788,88.062,370.725,353.94,31.625156,42.680527,6.8720326,2.991504
3409,12820,2787,84.57,23.053,150.538,185.081,133.022,5.735,13.425,83.712,9.43,370.796,269.056,376.799,103.279,11.035,66.794,238.104,6.406,360.054,29.05,11.479,103.252,136.569,89.675,1.0,193.848,160.034,241.351,138.247,6.619,69.136,32.409,96.913,28.0,427.222,46.524,249.942,85.679,312.538,9.413,2.476,29.603,6.982,-49.293625,-16.141563,-8.519255,-4.175159
3411,8191,2170,187.89,139.934,77.846,165.432,128.864,214.057,137.679,4.877,1.0,261.513,148.758,339.219,117.55,12.15,29.198,125.348,3.162,258.688,11.788,9.15,67.464,116.826,91.92,1.0,220.758,37.959,15.77,113.173,6.619,98.195,31.396,31.175,20.0,217.472,28.82,128.704,139.274,122.5,1.0,99.867,70.919,2.196,-53.657295,-9.506945,-10.313048,-5.7017074
3412,3960,8365,53.16,100.238,187.923,374.332,88.322,34.142,162.53,12.631,1.0,261.513,38.92,317.298,135.389,14.379,6.371,382.475,3.162,215.944,47.39,14.972,149.265,170.791,226.617,1.0,115.364,25.639,172.871,218.748,8.866,90.179,6.066,77.515,32.0,178.48,46.524,86.675,273.26,495.308,1.0,287.272,292.331,2.196,-26.203997,0.02413559,-2.020756,-11.631481
3414,12257,7824,103.04,179.629,186.885,262.643,179.801,79.121,242.052,187.101,22.076,209.631,127.836,166.978,118.739,21.069,2.343,269.718,4.244,16.877,35.523,13.808,96.094,107.613,189.575,30.047,377.727,22.279,103.048,181.797,5.495,100.199,10.119,74.282,114.0,76.295,54.111,23.631,93.182,338.5,1.0,250.381,216.055,4.589,-41.1099,8.050369,-7.6163306,-12.867499
3416,1375,14111,219.59,75.98,249.192,291.599,337.812,45.979,214.716,4.877,228.62,438.131,135.682,63.633,157.986,323.222,159.444,252.858,6.406,393.028,292.285,226.881,221.864,28.64,94.165,212.626,252.152,214.911,135.274,370.511,134.724,363.726,145.885,179.893,82.0,291.423,291.848,107.689,458.696,163.0,106.158,237.1,189.571,225.925,32.751583,45.72918,3.6403332,13.888484
3417,3738,6042,215.04,29.669,231.538,200.593,178.762,57.815,263.175,6.169,165.392,360.861,126.529,7.263,236.479,186.083,355.484,263.396,3.162,351.505,156.352,328.178,328.206,49.7,410.702,114.075,183.758,444.502,159.444,218.748,169.56,124.247,53.686,100.146,29.0,334.448,117.339,94.757,401.886,236.731,19.928,223.82,150.373,133.801,-5.4081116,16.59011,-4.371783,3.2411108
3418,2016,18114,128.48,23.053,548.269,76.494,563.392,50.713,10.94,2.292,62.823,432.612,381.509,10.395,43.814,23.299,6.371,465.725,4.244,333.186,1.0,123.255,2.023,2.316,51.511,3.075,261.121,11.08,210.468,650.284,99.889,240.479,7.079,38.718,55.0,159.657,1.0,351.782,132.842,50.846,17.825,11.329,26.425,1.0,15.016678,-56.15663,19.019722,-3.688769
3419,15007,15499,35.25,1.0,201.423,159.227,544.681,1.0,3.485,4.877,1.0,770.396,105.607,1.0,77.114,257.44,1.0,626.956,5.325,218.386,26.892,3.329,799.586,24.692,1.0,1.0,793.697,1.0,86.935,280.773,21.227,374.748,29.369,189.592,951.0,199.993,25.027,120.621,6.359,1.0,1.0,1.0,115.414,3.393,19.704056,24.99591,-1.9095863,7.7487526
3420,8563,16256,136.44,115.675,204.538,409.494,238.016,34.142,343.94,2.292,71.253,412.743,97.762,113.74,99.711,35.564,109.762,575.32,3.162,173.199,34.444,74.353,225.954,93.134,315.292,4.112,289.152,155.554,180.927,305.847,16.732,285.57,43.554,66.738,145.0,600.669,37.672,122.238,304.344,331.231,1.0,272.516,106.938,10.571,-11.503514,-28.47416,4.916946,-1.851213
3421,5903,17914,167.85,36.285,214.923,207.832,269.202,3.367,271.873,2.292,217.38,405.015,381.509,1.0,4.568,22.184,93.649,372.991,1.0,163.429,3.158,12.643,35.766,2.316,79.573,9.299,358.667,25.639,184.956,231.945,4.371,127.253,6.066,3.155,20.0,304.868,2.265,94.757,281.835,340.577,88.281,365.48,73.038,20.143,4.757553,-39.449127,9.565206,-4.7347083
3422,7533,8394,84.99,7.616,158.846,19.615,94.559,15.204,131.466,6.169,1.0,385.146,20.614,16.658,204.368,490.465,101.706,39.991,2.081,139.004,129.381,320.028,11.225,10.213,125.594,123.411,26.788,27.879,6.371,94.697,422.4,36.07,155.004,47.34,16.0,6.378,46.524,2.617,133.914,5.154,1.0,46.744,53.969,496.313,48.579376,89.26684,-7.699884,23.465925
3426,4687,14201,204.38,80.391,212.846,344.342,289.993,5.735,302.937,2.292,141.506,399.496,220.675,13.527,29.543,29.989,43.968,401.443,1.0,169.535,30.129,16.136,77.689,3.632,172.738,39.383,319.424,108.516,143.331,214.789,9.99,218.435,8.092,81.825,30.0,244.363,28.82,94.757,302.201,337.462,150.324,198.734,52.91,59.624,4.3768272,-39.229927,10.147778,-3.5781507
3427,6177,2882,72.63,1.0,239.846,471.543,235.937,41.244,539.019,3.585,169.608,685.398,126.529,1.0,153.229,210.612,68.137,742.873,19.38,444.322,283.654,254.825,696.312,3.632,131.207,13.449,245.424,132.035,38.597,247.781,35.836,345.69,43.554,311.369,980.0,225.54,42.73,80.209,116.764,1.0,1.0,37.891,106.938,219.943,21.807453,29.794098,-1.8967985,8.67291
3428,14933,15638,63.82,1.0,304.231,437.416,742.194,1.0,1.0,6.169,1.0,1000.0,356.665,1.0,87.818,221.761,1.0,805.047,6.406,502.943,11.788,7.986,929.446,11.53,2.122,1.0,914.788,1.0,113.79,279.453,15.609,240.479,49.633,207.913,901.0,830.587,13.646,678.316,356.867,1.0,1.0,1.0,120.71,10.571,21.096924,24.047455,-1.3844752,7.3323
3429,3521,243,37.1,25.258,93.423,93.04,140.299,1.0,1.0,2.292,1.0,327.745,267.749,26.053,64.032,8.805,125.875,105.326,5.325,364.939,1.0,21.958,90.982,751.237,5.49,1.0,344.091,209.312,99.02,51.148,14.485,55.108,33.422,18.243,14.0,727.057,22.497,241.859,129.627,69.538,5.206,1.0,1.0,20.143,-63.252716,-22.467392,-13.752484,-1.3524023
3432,10962,3623,122.94,1.0,154.692,74.425,268.162,74.386,39.519,2.292,1.0,562.869,50.688,1.0,488.607,312.073,1.0,124.294,298.321,328.301,418.509,133.734,22.473,4.949,23.449,419.065,55.939,1.0,37.254,97.337,614.559,38.074,162.096,114.155,83.0,25.202,55.376,20.398,394.383,1.0,1.0,1.0,1.0,382.654,45.750496,74.0585,-3.0328717,27.071724
3434,4771,18482,115.27,73.775,150.538,199.559,256.727,3.367,176.198,1.0,394.418,253.786,54.611,1.0,23.596,33.334,146.016,226.513,1.0,21.762,4.237,11.479,65.419,3.632,80.696,26.935,322.788,11.08,26.512,319.044,12.237,281.562,15.185,3.155,21.0,65.538,14.91,43.029,114.62,194.154,199.748,273.991,142.958,47.66,20.393072,-35.01139,13.753333,-8.247607
3438,3255,14887,160.32,91.417,217.0,148.885,222.422,5.735,71.825,1.0,149.937,320.018,373.664,4.132,33.111,36.679,53.367,263.396,2.081,264.795,24.734,18.465,77.689,8.897,59.369,8.262,358.667,61.478,242.694,292.65,13.361,185.369,21.264,127.087,32.0,532.097,26.291,120.621,272.188,269.962,80.92,155.941,181.095,9.375,-0.80961037,-51.009586,13.636694,-0.31156448
3441,6494,17379,268.2,62.748,226.346,383.64,289.993,5.735,309.149,1.0,147.127,629.101,317.437,29.185,11.704,46.713,52.024,365.614,2.081,157.323,5.315,9.15,118.59,11.53,77.328,16.561,291.394,23.399,179.585,346.757,6.619,247.493,4.04,9.621,39.0,509.24,16.175,70.51,397.599,413.269,92.487,247.43,88.929,63.213,-4.532055,-44.868862,9.0534935,-1.420626
3442,11011,6707,147.67,9.821,161.962,26.854,186.039,36.509,158.802,6.169,2.405,363.069,25.844,10.395,295.943,315.417,9.056,32.614,5.325,165.872,169.298,497.007,7.135,14.162,208.657,65.318,177.03,12.2,7.714,73.583,406.668,50.098,44.567,54.883,22.0,7.723,18.704,13.932,232.528,2.038,1.0,8.378,26.425,472.384,49.29357,89.56691,-7.88962,23.01446
3443,5744,2129,150.23,25.258,67.462,19.615,100.796,1.0,1.0,13.924,1.0,325.537,121.298,41.712,60.464,12.15,81.565,80.035,3.162,207.395,6.394,6.822,80.756,62.862,5.49,1.0,268.97,45.798,13.085,76.222,7.742,96.191,24.303,45.184,20.0,447.39,27.556,157.801,25.653,57.077,1.0,1.0,1.0,10.571,-64.533646,-19.17218,-12.823531,-2.7842596
3445,5019,16518,215.47,18.642,237.769,356.752,375.235,17.571,160.045,3.585,133.076,467.936,250.75,16.658,56.896,76.817,41.282,401.443,3.162,300.211,5.315,34.766,52.126,20.743,162.636,20.71,319.424,126.435,201.069,297.929,80.785,379.758,18.224,51.65,125.0,333.104,17.439,110.922,174.646,220.115,142.963,20.183,28.544,106.284,3.3373756,-48.851387,10.989632,0.6332597
3446,10454,4337,294.63,80.391,156.769,365.025,219.304,183.282,248.265,61.741,1.0,305.667,139.605,285.981,108.036,21.069,9.056,301.332,3.162,151.216,19.34,16.136,178.918,114.194,223.249,5.15,332.879,13.32,105.734,135.608,4.371,215.429,18.224,75.359,77.0,507.895,40.201,136.786,137.13,402.885,1.0,250.381,138.72,3.393,-32.833046,-11.761105,-3.4198956,-7.749041
3447,13613,2978,206.51,45.106,191.038,391.913,379.393,1.0,151.347,6.169,290.443,320.018,343.589,154.451,60.464,2.115,410.536,142.209,4.244,250.139,4.237,30.108,310.823,176.055,240.087,29.009,311.576,388.504,127.218,56.427,8.866,104.207,171.215,16.087,41.0,197.304,61.699,828.65,272.188,109.0,478.417,1.0,1.0,276.174,-60.156044,-30.194962,-11.609963,1.9183426
3448,14666,13352,163.02,34.079,249.192,110.621,229.699,3.367,109.101,7.462,95.139,306.771,53.304,94.95,94.954,18.839,199.726,134.832,6.406,202.51,16.104,17.301,217.774,101.032,49.266,45.607,190.485,207.072,198.383,212.149,15.609,89.177,48.62,120.621,41.0,166.38,68.022,636.286,91.039,18.654,134.551,1.0,11.594,75.177,-60.847443,-24.212044,-10.988467,-0.5301948
3450,11721,6881,60.4,1.0,160.923,26.854,221.383,15.204,169.985,7.462,23.481,473.455,29.767,35.448,386.329,746.905,33.226,87.411,4.244,106.029,183.323,466.734,32.698,12.846,197.433,223.0,143.394,58.118,10.399,163.321,505.557,50.098,97.253,113.078,31.0,23.857,50.318,1.0,252.894,15.538,1.0,27.561,51.85,339.583,44.69431,82.19339,-6.1951685,25.211428
3451,7376,10559,203.39,3.205,133.923,5.137,56.096,19.938,39.519,3.585,29.101,328.849,17.999,41.712,301.889,295.348,167.5,77.927,10.731,215.944,218.924,232.703,30.653,22.059,79.573,135.86,99.667,16.679,14.427,27.394,381.946,24.046,103.332,41.951,14.0,7.723,31.349,7.466,59.954,1.0,1.0,26.086,33.841,237.889,54.46448,91.6911,-8.068316,20.553038
3453,6027,13619,97.93,89.212,152.615,253.335,214.106,3.367,210.989,74.665,156.962,417.158,305.669,41.712,6.946,21.069,45.31,366.668,1.0,18.098,16.104,18.465,63.374,18.111,174.983,40.421,298.121,87.237,166.157,226.666,5.495,166.331,12.145,62.427,27.0,292.767,60.434,13.932,126.411,152.615,159.788,178.075,28.544,36.892,17.830673,-40.807583,17.239641,-7.2232056
3454,1043,15253,110.29,135.523,181.692,242.994,216.185,8.102,269.388,16.508,284.823,237.228,38.92,38.58,35.489,37.794,73.508,214.921,4.244,29.089,40.917,18.465,115.522,33.905,52.634,26.935,449.485,230.591,201.069,201.592,9.99,98.195,12.145,96.913,25.0,216.128,52.847,12.316,188.58,386.269,321.732,293.174,246.777,63.213,14.075262,-30.607628,11.352162,-8.181983
3455,2579,8470,461.07,73.775,175.462,337.102,130.943,157.242,201.049,28.14,3.81,279.175,136.99,392.458,128.254,6.575,62.766,286.579,3.162,98.702,51.705,17.301,116.545,187.901,225.494,1.0,141.152,39.078,191.669,167.28,6.619,70.138,11.132,93.68,26.0,158.312,38.937,62.427,321.495,336.423,1.0,355.151,288.093,6.982,-26.448713,4.041546,-2.3023114,-12.592081
3456,6471,17869,118.39,20.848,193.115,331.932,308.704,3.367,362.578,3.585,179.443,318.914,99.069,1.0,34.3,48.943,52.024,420.411,3.162,66.949,5.315,11.479,156.423,3.632,21.204,8.262,314.939,111.876,132.589,230.625,9.99,246.491,8.092,2.078,59.0,368.062,18.704,31.714,332.214,336.423,149.273,245.954,43.375,93.123,2.9797745,-35.13907,9.26724,-4.422373
3458,11361,10740,55.43,347.232,144.308,248.165,73.768,48.346,182.41,22.97,5.215,150.022,25.844,467.618,98.521,8.805,27.855,152.747,3.162,86.489,32.286,10.315,104.274,145.783,235.597,1.0,492.091,2.12,127.218,162.001,4.371,63.124,7.079,85.058,22.0,134.11,22.497,51.112,95.326,202.462,1.0,333.016,235.124,1.0,-41.973404,12.281498,-8.255421,-14.281828
3459,4638,3771,209.07,80.391,127.692,106.484,37.384,5.735,126.496,10.047,17.861,170.996,49.381,254.665,96.143,9.92,74.851,82.142,5.325,108.472,59.257,9.15,93.027,131.304,66.103,3.075,107.515,153.314,52.024,33.992,7.742,101.201,14.171,52.728,25.0,194.615,32.614,57.578,44.947,220.115,3.103,43.793,38.078,12.964,-59.173836,-8.655941,-12.339181,-5.8970985
3461,4215,16806,69.93,78.185,284.5,611.155,483.348,27.04,417.25,2.292,165.392,272.551,323.975,1.0,332.811,492.695,86.935,735.497,4.244,467.526,355.936,417.832,245.382,16.794,126.717,266.57,378.848,166.753,301.774,667.44,460.607,490.981,45.58,190.67,32.0,154.279,97.106,43.029,573.388,246.077,130.344,77.733,494.673,810.968,36.473923,32.5463,-0.26266742,13.171854
3463,5533,4744,382.75,27.464,164.038,302.975,137.18,285.076,187.381,104.389,1.0,275.863,211.522,264.06,79.493,4.345,81.565,217.028,3.162,120.685,22.577,11.479,75.644,108.929,177.228,3.075,209.545,58.118,47.996,53.787,2.124,94.187,24.303,49.495,33.0,275.288,41.466,97.99,202.515,429.885,2.052,122.001,141.898,4.589,-42.430065,-7.0320396,-6.5429144,-7.2325697
3466,3007,12439,47.9,1.0,226.346,63.05,182.92,69.652,198.563,2.292,30.506,358.653,44.151,63.633,336.379,316.532,70.823,60.013,7.487,308.76,290.127,449.269,108.364,83.921,150.289,217.813,152.364,239.55,105.734,400.864,469.597,41.08,62.804,138.942,21.0,26.546,59.17,15.549,500.5,6.192,1.0,164.795,497.852,343.172,45.717476,57.92158,3.1916914,19.141247
3467,11428,5521,172.4,80.391,196.231,384.674,193.315,24.673,430.918,35.894,75.468,461.313,157.911,232.743,128.254,13.265,50.681,156.962,3.162,258.688,58.178,24.287,108.364,152.364,328.762,4.112,415.848,53.638,131.246,138.247,6.619,123.245,15.185,108.767,31.0,468.903,46.524,224.078,231.456,305.269,1.0,347.773,201.224,32.107,-32.72268,-9.352684,-3.6147096,-7.190128
3469,6356,14115,84.28,3.205,250.231,15.478,328.456,10.469,84.25,1.0,133.076,593.777,54.611,1.0,209.125,406.844,39.94,65.282,1.0,38.859,175.771,653.028,314.913,7.581,69.471,193.953,220.758,115.235,53.367,457.61,266.201,57.112,89.147,127.087,42.0,15.79,307.023,17.165,431.899,8.269,98.797,545.507,691.719,411.368,45.169033,52.596405,4.0874496,19.283766
3470,2453,9277,58.98,1.0,117.308,45.469,162.129,31.775,247.022,4.877,133.076,506.571,33.69,10.395,304.268,218.416,223.895,47.367,4.244,181.748,333.281,452.762,69.509,24.692,136.819,412.841,29.03,55.878,11.742,111.853,334.749,36.07,80.028,65.66,17.0,6.378,30.085,4.233,382.592,8.269,47.269,89.538,73.038,357.529,48.832222,81.42418,-5.8439,22.899508
3471,7252,18467,57.42,9.821,117.308,29.957,310.784,57.815,172.47,4.877,207.544,240.539,37.613,282.85,381.571,622.03,188.984,36.829,4.244,55.957,336.517,436.462,246.404,108.929,40.287,461.598,275.697,224.991,2.343,857.474,401.049,44.086,288.744,131.398,23.0,50.748,490.384,17.165,391.167,5.154,42.012,902.609,633.453,572.883,46.4487,53.697124,4.0401587,20.558584
3473,1471,12574,252.42,150.96,217.0,393.981,281.676,31.775,314.119,2.292,69.848,433.716,169.679,223.348,75.925,33.334,33.226,239.158,3.162,201.289,48.469,16.136,152.333,140.518,194.065,8.262,203.939,123.075,229.266,284.732,7.742,193.385,12.145,126.01,29.0,437.978,37.672,114.155,461.912,123.538,1.0,318.26,383.438,4.589,-19.012054,-11.311985,1.3903908,-8.7700815
3474,13796,8850,109.58,243.583,188.962,222.311,178.762,22.306,588.72,13.924,301.684,241.643,37.613,276.586,121.118,24.414,325.944,139.047,5.325,20.54,99.174,17.301,174.828,137.885,363.558,1.0,209.545,42.438,135.274,193.674,9.99,78.154,19.237,112.0,28.0,81.673,85.725,51.112,152.136,187.923,2.052,337.443,292.331,40.481,-67.56606,4.736021,-14.076801,-11.130047
3476,5870,18548,204.1,36.285,130.808,210.935,296.23,5.735,179.925,1.0,109.19,495.533,160.526,1.0,16.461,24.414,22.484,254.965,1.0,213.501,1.0,14.972,25.54,7.581,44.776,27.972,310.455,12.2,1.0,330.921,12.237,83.164,7.079,16.087,23.0,226.884,1.0,183.665,244.319,388.346,67.249,176.6,120.71,21.339,9.24995,-51.739784,14.545957,-2.9295137
3477,2087,17116,170.55,31.874,197.269,218.174,219.304,3.367,137.679,7.462,147.127,313.394,252.058,1.0,17.65,9.92,56.052,300.278,2.081,66.949,16.104,7.986,47.013,3.632,49.266,11.374,383.333,68.197,194.355,282.092,7.742,101.201,9.105,81.825,29.0,229.573,3.529,18.782,136.058,424.692,156.634,82.16,150.373,16.553,11.170929,-42.280746,12.757434,-4.6934667
3478,11067,9062,347.65,84.801,224.269,108.553,198.513,358.462,71.825,38.479,1.0,281.382,125.221,91.818,123.496,65.667,18.456,340.323,4.244,196.403,54.942,99.969,104.274,61.545,107.635,75.692,312.697,15.559,109.762,130.329,95.394,72.142,34.435,79.67,29.0,154.279,25.027,119.005,182.149,196.231,1.0,132.331,188.511,66.802,-43.132187,-9.798729,-6.9190216,-5.5148764
3479,5178,5725,50.88,12.026,194.154,40.298,109.112,98.059,218.444,4.877,45.962,284.694,49.381,44.843,300.7,349.981,241.351,27.345,3.162,643.389,256.684,417.832,83.824,19.427,157.024,155.57,44.727,101.796,19.798,105.255,356.1,44.086,133.727,39.796,15.0,6.378,50.318,46.262,512.291,14.5,39.908,139.709,52.91,297.709,60.472397,75.36021,-2.5473626,21.40253
3482,7777,17402,38.66,7.616,241.923,44.435,253.609,17.571,280.571,3.585,51.582,403.912,29.767,32.317,351.839,280.854,84.25,62.12,7.487,109.693,163.904,699.601,70.531,4.949,153.656,373.421,155.727,165.633,23.827,231.945,739.294,38.074,92.187,23.631,11.0,13.101,69.286,7.466,404.03,1.0,1.0,48.22,80.454,618.346,41.43138,84.532936,-7.4669433,26.733269
3483,5847,17462,145.82,58.338,227.385,163.363,275.439,5.735,234.597,1.0,76.873,337.68,504.423,1.0,33.111,61.208,70.823,163.285,2.081,241.59,9.631,26.615,69.509,11.53,112.125,8.262,323.909,20.039,174.214,353.355,22.351,348.696,27.343,37.641,34.0,498.483,46.524,128.704,304.344,144.308,52.527,58.549,96.345,100.302,1.9975605,-53.63267,15.031488,-0.5533131
3485,1879,10935,39.51,25.258,186.885,46.503,117.429,27.04,85.493,24.263,5.215,371.899,27.152,1.0,399.411,490.465,11.742,51.582,7.487,99.923,177.929,379.409,20.428,15.478,141.309,393.131,36.879,4.36,7.714,292.65,474.092,46.09,118.529,47.34,28.0,17.135,64.228,4.233,316.135,3.077,1.0,17.232,149.314,374.279,43.810608,83.714905,-6.4702187,25.116491
3487,14469,6250,71.92,5.411,251.269,125.099,406.421,8.102,7.213,8.754,189.278,719.618,331.821,1.0,67.6,41.138,570.323,390.905,6.406,385.7,31.207,14.972,355.814,43.119,99.778,1.0,309.333,301.148,244.036,301.888,11.114,193.385,186.413,165.883,35.0,616.803,102.165,487.568,195.012,192.077,104.055,1.0,59.266,50.053,-57.68579,-29.687061,-10.812326,0.95803833
3488,3536,13303,281.42,155.371,207.654,291.599,293.111,8.102,260.69,228.457,200.519,334.368,129.144,16.658,35.489,70.127,147.359,456.241,4.244,158.544,48.469,30.108,141.085,53.648,157.024,30.047,263.364,172.353,194.355,359.954,11.114,207.413,25.316,121.699,29.0,214.783,111.016,123.854,249.678,92.385,101.952,266.613,198.046,21.339,15.815155,-35.529247,7.3434877,-10.370158
3489,12370,10248,211.2,150.96,165.077,337.102,175.643,38.877,186.138,56.572,2.405,299.044,88.609,389.326,117.55,16.609,18.456,447.81,3.162,187.855,33.365,14.972,120.635,151.047,206.412,1.0,366.515,23.399,163.472,209.51,7.742,105.209,18.224,105.534,30.0,267.221,41.466,109.306,186.437,371.731,1.0,310.882,262.668,3.393,-34.652676,3.3043098,-4.899424,-11.916257
