cell,x,y,area µm²,ATG7,ApoE,TMEM119,E_9,IBA1,PSD95,HLA-DR,Neurofilament,CD163,CD14,CD11b,CD34,AQP4,E_8,CD3e,CD68,P2Rx7,Vimentin,Synaptophysin,Olig-2,DAPI_1,CD45,Gal3,SMA,E_7,PCNA,MAP2,E_1,GFAP,CD8,CD44,A-Beta,CD31,E_4,E_5,NeuN,E_3,CD40,S100B,HLA-A,E_10,E_6,H2A.x,CD74,Claudin5,E_2,CollagenIV,CD11c,CD4,UMAP_1,UMAP_2,TSNE_1,TSNE_2
2307,6758,12736,210.92,448.105,37.773,293.866,122.86,337.973,64.766,32.714,15.271,10.222,181.164,92.55,2.327,19.481,11.31,23.728,55.375,220.884,10.385,515.783,50.112,162.129,331.612,36.806,4.62,30.655,196.764,234.943,3.215,14.823,24.014,18.859,19.92,74.401,20.98,12.909,47.522,8.971,335.703,343.94,31.273,70.063,20.371,43.0,118.945,6.897,3.356,20.349,147.773,85.365,39.478573,28.957825,4.968659,-18.783602
2308,2652,555,289.8,87.627,2.021,284.104,101.281,362.894,6.061,90.857,508.655,5.098,126.508,143.858,32.841,64.657,2.031,35.092,74.566,419.991,50.011,1.0,83.651,338.67,350.036,6.968,3.413,28.801,249.236,1.0,14.29,67.6,3.092,161.733,69.114,37.078,43.457,38.049,2.224,40.854,118.529,292.431,45.804,439.468,42.51,23.0,237.897,21.051,110.56,16.275,81.488,122.403,-65.932144,-9.200825,8.954674,19.510761
2309,15056,6990,74.62,210.58,23.472,191.906,119.052,197.116,30.353,39.057,249.731,10.222,100.191,59.35,1.0,104.699,10.279,21.662,110.815,390.558,19.77,145.783,27.353,27.621,136.111,21.29,9.446,227.119,31.273,228.62,48.624,131.687,5.184,90.296,17.398,35.834,67.184,141.257,13.243,71.408,191.347,478.134,19.164,78.093,78.485,24.0,38.299,28.128,37.52,15.257,36.509,50.384,-1.5442371,13.305933,9.744575,-3.2185903
2310,7928,4099,246.88,132.337,17.344,318.814,112.705,372.645,25.292,86.629,412.833,9.197,195.334,121.725,32.841,130.367,2.031,20.629,225.962,586.203,45.84,2.609,65.683,205.564,265.08,58.29,3.413,41.776,234.1,1.0,12.075,120.377,13.553,185.173,59.023,40.811,37.214,42.019,3.449,36.868,229.671,305.986,77.287,484.439,49.428,21.0,111.888,10.436,107.026,9.147,38.877,84.336,-68.40929,-15.783516,8.565468,21.661694
2312,7688,7279,77.18,24.752,232.874,1.0,44.159,553.592,34.401,30.6,1.0,63.502,92.094,52.308,458.709,8.187,105.127,35.092,24.456,9.657,468.173,1.0,82.453,132.705,12.259,558.387,78.217,408.755,233.091,1.0,138.335,1.0,25.06,33.37,43.886,241.108,187.064,270.928,7.121,189.641,371.473,15.91,266.189,60.426,146.284,14.0,58.46,399.656,94.067,157.826,76.754,60.673,-9.437748,-102.793495,-19.440111,25.583536
2313,10859,4371,319.65,186.828,39.816,30.287,93.665,573.095,9.097,301.229,104.978,334.0,553.638,159.955,48.761,68.764,17.495,30.96,186.513,307.452,248.143,1.0,165.104,327.461,353.107,302.968,4.62,134.447,201.809,1.0,20.936,71.37,12.507,320.234,11.091,96.795,48.452,83.037,12.018,28.898,357.421,300.564,248.025,66.85,46.661,22.0,68.541,108.331,24.561,139.495,72.019,101.826,-41.054825,-16.085457,-4.240406,10.228997
2314,23620,4389,299.61,181.239,35.73,554.192,112.705,410.568,53.632,20.029,39.737,9.197,93.106,98.586,20.9,29.748,17.495,21.662,47.911,162.017,23.942,274.478,12.978,146.717,189.336,42.774,3.413,38.069,80.718,174.877,15.398,16.079,10.415,1.0,2.261,54.496,27.224,47.311,12.018,19.598,170.907,399.516,24.007,39.547,54.963,30.0,111.888,19.871,5.712,25.44,85.039,52.442,28.78238,22.50967,5.5519204,-12.690667
2315,8248,16754,142.27,326.548,32.666,220.107,12.424,408.401,51.608,20.029,23.427,2.025,91.082,26.151,1.0,4.08,6.155,4.099,24.456,71.986,4.128,266.435,12.978,38.83,234.373,15.323,2.207,45.482,24.209,370.883,8.753,1.0,1.0,1.0,3.523,49.519,10.99,20.848,18.14,15.613,1.0,208.391,8.265,17.061,17.604,14.0,41.323,3.359,2.178,12.202,56.632,42.153,82.319214,-21.754887,-16.68301,-16.792799
2316,1653,2962,145.97,66.669,2.021,276.511,18.771,353.142,1.0,27.429,47.892,6.123,55.657,133.798,8.96,26.668,1.0,13.397,137.47,482.321,5.171,1.0,14.176,99.079,313.188,4.581,1.0,76.991,129.155,13.646,1.0,39.955,1.0,230.937,1.0,1.0,2.249,6.293,4.673,1.0,80.205,239.567,2.211,309.373,17.604,11.0,78.622,1.0,2.178,9.147,66.101,82.278,-47.713867,4.321391,5.2047935,12.607736
2317,16675,11354,297.19,230.141,54.117,172.381,72.085,268.628,43.511,21.086,127.404,8.172,252.015,93.556,28.861,85.191,8.217,24.761,35.117,136.047,32.284,342.043,38.133,142.513,191.383,58.29,3.413,38.069,26.227,411.981,4.323,7.283,18.783,8.813,12.352,39.567,12.239,22.171,19.364,15.613,312.708,521.51,31.273,62.032,14.837,28.0,53.42,39.922,3.356,27.477,138.303,47.298,55.885563,22.734097,-3.4709115,-22.332735
2318,24785,7040,123.79,295.81,20.408,21.609,58.122,669.528,27.316,30.6,1.0,822.742,747.973,80.477,554.231,321.337,42.238,55.754,100.154,42.553,438.975,92.696,65.683,278.422,136.111,390.097,9.446,243.8,72.645,1.0,37.549,340.283,18.783,17.743,37.58,124.164,59.691,57.897,13.243,92.664,330.593,533.71,304.938,84.518,100.623,43.0,54.428,227.456,38.698,486.752,203.404,77.134,7.088646,-45.123844,-8.089771,8.022461
2319,12073,2503,204.38,341.917,31.644,340.508,273.916,223.12,64.766,33.771,441.376,9.197,135.617,102.61,2.327,104.699,8.217,15.463,42.581,430.38,4.128,385.478,33.342,103.282,259.962,39.194,7.033,69.577,162.455,244.427,15.398,53.777,19.829,31.137,6.045,43.299,34.716,49.958,9.57,26.241,101.922,510.666,37.327,49.183,35.591,23.0,80.638,6.897,18.671,19.33,77.937,49.355,14.213917,40.574253,15.752458,-14.618286
2321,7361,9668,108.3,353.095,54.117,267.834,199.023,184.114,73.875,18.971,11.194,11.246,86.021,92.55,2.327,24.615,11.31,19.596,30.853,503.097,3.086,459.478,41.727,78.062,288.622,51.129,5.826,69.577,97.873,367.722,12.075,12.309,24.014,5.465,11.091,74.401,50.95,40.695,136.893,16.941,356.143,400.871,24.007,87.73,34.208,53.0,26.202,12.795,5.712,20.349,124.1,56.557,42.308468,37.26776,6.039177,-22.182844
2322,13271,14867,302.17,276.249,42.88,164.788,97.473,192.782,31.365,17.914,17.31,2.025,109.301,35.205,3.653,33.855,13.372,6.165,80.963,177.6,2.043,313.087,5.791,19.215,143.276,16.516,2.207,64.017,1.0,342.43,17.613,156.819,1.0,1.0,26.227,32.102,32.219,20.848,5.897,38.197,1.0,491.689,11.898,52.395,50.812,12.0,18.137,4.538,18.671,10.165,57.815,24.663,82.65931,-25.141163,-18.869633,-16.0285
2323,6823,599,125.5,481.638,28.58,283.02,251.067,280.547,67.802,49.629,390.406,6.123,251.003,150.9,3.653,136.527,8.217,22.695,145.999,428.648,13.514,366.174,22.561,160.728,366.413,61.871,7.033,25.095,174.564,367.722,14.29,93.989,24.014,1.0,74.159,90.574,33.468,36.726,29.158,51.481,67.43,456.446,51.858,103.791,43.893,26.0,107.856,16.333,107.026,27.477,169.078,64.788,18.287441,42.370995,15.291347,-16.242865
2325,14931,5311,34.96,5.192,739.525,1.0,103.82,405.151,34.401,15.8,1.0,39.935,204.444,19.109,582.092,9.214,121.622,33.026,35.117,13.12,504.671,1.0,26.155,66.853,3.047,227.774,11.859,123.327,94.845,1.0,54.162,6.026,39.705,56.81,9.83,155.267,82.169,182.275,5.897,103.291,517.107,121.639,487.785,41.153,104.774,27.0,14.105,529.397,26.917,274.936,2.184,58.615,-10.388409,-109.325325,-23.151274,26.900698
2327,11128,16925,98.5,41.519,60.245,1.0,1.0,339.056,1.0,12.629,1.0,588.105,220.638,15.085,22.227,12.294,3.062,5.132,34.051,1.0,68.782,2.609,77.662,432.546,38.872,206.29,1.0,73.284,77.691,1.0,1.0,17.336,1.0,1.0,2.261,4.732,8.492,55.25,15.691,7.642,3.555,456.446,56.702,12.243,42.51,9.0,2.008,12.795,6.89,29.514,22.306,40.096,10.550203,-50.027554,-11.055743,8.878076
2328,1704,1072,164.73,12.178,1.0,233.124,3.539,298.966,1.0,40.114,347.592,34.812,180.152,90.538,38.147,16.401,1.0,39.224,168.388,52.941,36.455,1.0,48.914,298.038,188.312,17.71,1.0,32.508,112.0,1.0,2.108,8.54,1.0,148.339,13.614,1.0,10.99,23.494,1.0,12.956,54.655,307.342,117.247,428.225,54.963,19.0,56.444,2.179,24.561,8.128,50.713,69.932,-61.39615,-5.8468323,5.5051055,17.183567
2329,16711,7426,270.19,340.52,35.73,252.648,93.665,423.57,45.535,51.743,23.427,11.246,210.517,107.64,20.9,48.229,8.217,22.695,41.514,413.066,11.428,287.348,70.475,190.151,235.397,33.226,4.62,62.163,108.973,114.81,9.86,75.14,14.599,4.349,6.045,33.346,28.472,47.311,14.467,22.255,308.876,670.615,22.796,50.789,38.359,30.0,121.969,6.897,4.534,14.239,90.957,53.471,30.24514,14.069622,2.6472538,-10.382827
2330,12921,4294,146.96,122.557,41.859,382.811,206.639,358.56,20.231,113.057,292.545,10.222,142.702,89.532,18.247,74.924,6.155,25.794,136.403,615.636,47.926,4.217,132.763,415.732,287.598,35.613,3.413,58.456,173.555,26.291,17.613,95.245,13.553,220.892,9.83,32.102,25.975,32.756,9.57,18.27,222.006,369.695,62.756,57.214,39.742,37.0,119.953,18.692,13.959,34.606,47.162,80.22,-37.766464,2.612589,10.86526,9.221892
2331,12925,12311,237.64,306.987,42.88,184.313,116.513,178.696,71.851,33.771,84.59,9.197,111.325,51.302,2.327,64.657,10.279,24.761,22.323,336.886,13.514,584.957,36.935,17.813,182.171,35.613,4.62,65.87,20.173,374.044,9.86,73.883,20.875,33.37,18.659,39.567,25.975,20.848,26.71,15.613,307.598,475.423,14.32,68.457,23.139,34.0,29.226,6.897,8.068,17.294,95.692,40.096,52.75631,31.511032,0.77710676,-23.22658
2332,12464,7819,33.68,1.0,132.77,1.0,13.694,477.746,6.061,11.571,1.0,757.166,478.739,93.556,7.633,4.08,13.372,18.563,55.375,6.194,175.147,1.0,27.353,174.739,1.0,115.581,405.185,62.163,2.009,1.0,3.215,1.0,9.369,101.458,2.261,1.0,15.985,26.14,4.673,7.642,342.091,380.539,101.505,47.577,20.371,20.0,19.145,3.359,1.0,85.523,1.0,65.817,7.8389015,-48.44535,-9.784985,9.463619
2333,5962,4699,76.32,6.589,38.794,102.961,45.428,515.669,7.073,77.114,21.388,10.222,116.386,68.405,375.127,89.298,32.96,35.092,31.919,146.435,303.411,1.0,52.507,115.892,58.32,75.0,2.207,99.232,148.327,1.0,24.258,32.415,9.369,129.363,40.102,158.999,35.965,120.086,3.449,67.423,253.944,165.015,274.665,317.404,118.611,19.0,22.17,310.018,48.123,400.193,34.142,95.653,-16.363583,-94.41423,-15.259864,21.473433
2334,5708,13977,160.04,86.229,24.494,4.254,9.886,369.395,15.17,109.886,1.0,560.44,442.301,186.112,200.004,26.668,12.341,25.794,52.176,1.0,242.929,152.217,70.475,302.241,164.77,291.032,3.413,165.955,67.6,1.0,7.645,38.698,7.276,66.856,11.091,90.574,27.224,75.098,13.243,38.197,398.301,259.9,359.429,63.638,82.636,23.0,24.186,213.302,12.781,183.284,34.142,83.307,7.091915,-51.180073,-10.12972,9.913124
2335,2437,3379,103.04,45.71,9.172,237.463,47.967,371.562,9.097,43.286,147.792,9.197,69.827,80.477,11.614,55.416,1.0,21.662,100.154,485.783,8.3,1.0,75.266,418.534,240.514,5.774,1.0,110.353,120.073,1.0,1.0,72.626,5.184,179.592,1.0,1.0,4.746,19.525,4.673,11.628,209.231,365.628,3.422,131.095,56.346,46.0,163.3,1.0,11.603,15.257,21.122,91.538,-44.41852,6.795231,7.7635446,10.749946
2336,13673,12903,203.96,221.758,31.644,112.723,70.816,409.485,33.389,25.314,47.892,9.197,195.334,90.538,12.94,31.802,8.217,27.86,41.514,198.376,24.984,272.87,35.737,202.762,161.7,48.742,4.62,41.776,89.8,114.81,5.43,125.404,16.691,13.278,16.136,38.323,28.472,32.756,10.794,11.628,312.708,457.802,47.015,55.608,18.988,36.0,74.589,5.718,10.425,12.202,80.305,56.557,44.485046,9.462269,-2.38989,-14.294301
2338,13752,2910,91.67,351.698,40.837,481.518,268.839,248.041,72.863,48.571,251.769,8.172,160.921,101.604,1.0,164.249,6.155,15.463,34.051,653.726,15.599,443.391,34.54,9.407,296.81,58.29,4.62,43.629,82.736,456.241,15.398,97.758,12.507,66.856,4.784,39.567,25.975,31.433,10.794,20.927,216.896,471.357,28.851,63.638,20.371,24.0,24.186,11.615,9.246,17.294,111.079,56.557,12.032482,32.45493,14.9283695,-10.039833
2339,4533,10969,226.41,288.824,43.902,357.863,125.399,349.892,58.693,34.829,23.427,11.246,161.933,85.508,11.614,33.855,16.464,23.728,45.779,219.153,24.984,510.957,41.727,143.914,281.457,35.613,3.413,30.655,133.191,162.231,5.43,12.309,21.921,17.743,9.83,79.377,10.99,16.878,24.261,8.971,343.368,352.073,16.742,62.032,9.302,43.0,109.872,6.897,2.178,25.44,132.385,80.22,39.00756,24.432098,4.107356,-17.364876
2340,12622,6142,241.62,76.449,27.558,370.879,102.55,373.729,26.304,64.429,314.971,10.222,117.398,110.659,16.92,68.764,8.217,24.761,147.065,321.303,42.712,1.0,66.881,192.954,228.232,16.516,11.859,112.206,130.164,4.161,45.302,99.015,9.369,270.004,21.182,64.448,47.204,84.36,4.673,38.197,234.781,324.963,70.022,79.699,49.428,31.0,114.912,39.922,24.561,13.22,41.244,81.249,-34.833145,5.517069,10.125496,8.065302
2341,5505,3806,46.33,2.397,2.021,316.645,70.816,276.213,5.049,69.714,394.484,8.172,137.641,149.894,26.207,94.432,3.062,16.496,57.507,331.692,28.113,1.0,171.094,393.314,241.538,6.968,3.413,140.007,138.236,1.0,17.613,42.468,6.23,266.656,79.205,18.417,63.438,81.714,3.449,36.868,153.022,316.83,63.967,500.5,46.661,21.0,89.71,9.256,83.465,5.073,36.509,74.047,-64.63758,-10.485046,7.5624747,19.680647
2342,17040,10277,503.85,265.071,38.794,312.306,89.856,269.711,48.571,32.714,176.335,9.197,98.167,106.634,4.98,46.176,10.279,22.695,23.39,219.153,3.086,311.478,26.155,86.468,193.43,33.226,4.62,52.896,53.473,462.563,7.645,11.053,19.829,9.93,8.568,39.567,19.731,28.787,70.783,19.598,325.483,402.227,16.742,68.457,28.673,36.0,65.517,9.256,5.712,14.239,106.345,52.442,54.581005,28.645483,-1.7412261,-23.445168
2344,18871,2804,140.57,302.796,61.267,311.221,152.056,309.802,37.438,89.8,286.429,10.222,184.201,131.785,28.861,112.913,8.217,34.059,96.955,532.53,57.311,277.696,16.572,19.215,257.915,49.935,2.207,65.87,85.764,374.044,8.753,114.094,7.276,31.137,1.0,58.228,53.448,55.25,7.121,31.555,200.289,598.773,101.505,47.577,68.799,16.0,56.444,50.537,26.917,81.45,62.55,90.509,10.462091,27.6206,13.992263,-9.125077
2346,11397,10880,213.05,167.267,38.794,324.238,89.856,311.969,43.511,41.171,109.055,11.246,173.067,72.429,7.633,78.004,6.155,21.662,89.492,459.813,18.728,226.217,41.727,148.118,206.737,40.387,4.62,39.922,39.345,162.231,14.29,62.574,13.553,80.25,18.659,38.323,23.477,20.848,16.915,12.956,247.556,459.157,63.967,65.244,24.522,28.0,91.727,13.974,5.712,25.44,60.182,58.615,12.564842,14.893978,8.0443125,-5.1586504
2347,11380,2090,77.46,210.58,25.515,442.469,218.064,350.975,59.705,79.229,241.576,11.246,127.52,159.955,7.633,30.775,10.279,13.397,179.05,293.601,3.086,462.696,70.475,418.534,378.696,41.581,5.826,39.922,259.327,399.335,18.721,19.849,27.152,3.232,27.489,58.228,28.472,35.403,42.625,19.598,133.859,438.825,36.116,100.579,59.114,42.0,172.372,9.256,24.561,14.239,137.12,50.384,24.46492,32.388546,10.943723,-15.984092
2348,17024,4634,64.53,20.561,76.589,1.0,13.694,366.144,8.085,12.629,3.039,12.271,82.985,7.036,379.108,35.909,60.796,31.993,18.059,28.702,334.695,1.0,17.77,103.282,1.0,245.677,13.065,167.809,68.609,1.0,85.173,22.362,5.184,69.088,18.659,346.856,75.925,215.355,3.449,88.678,96.812,124.35,278.298,23.486,124.145,16.0,24.186,358.375,50.479,370.661,5.735,26.721,-15.564053,-107.06552,-22.07949,23.465033
2349,12557,8232,127.77,139.323,5.086,345.932,18.771,466.911,3.024,139.486,11.194,120.88,285.416,86.514,1.0,7.16,2.031,19.596,225.962,33.896,19.77,1.0,14.176,23.418,341.847,9.355,1.0,165.955,13.109,4.161,4.323,85.192,1.0,455.294,1.0,3.488,49.701,100.238,3.449,26.241,138.969,402.227,43.382,54.002,56.346,23.0,73.581,2.179,2.178,8.128,51.897,70.961,-29.643948,22.668674,4.436139,3.7153509
2350,20815,13958,90.82,501.199,32.666,5.339,56.853,456.076,12.134,11.571,5.078,443.634,334.0,73.435,46.108,144.741,12.341,23.728,54.308,26.971,186.618,121.652,36.935,327.461,83.909,175.258,5.826,91.818,151.355,64.228,15.398,194.517,8.323,13.278,18.659,38.323,44.706,72.452,24.261,22.255,292.269,532.354,83.342,65.244,60.497,31.0,10.073,52.896,12.781,101.817,147.773,69.932,10.50429,-44.782555,-9.821349,7.6260943
2351,3566,4316,72.49,10.78,63.31,1.0,37.812,188.448,6.061,10.514,5.078,11.246,113.35,18.103,548.924,126.26,27.805,30.96,20.191,149.898,448.36,1.0,81.255,267.213,5.094,236.129,4.62,89.965,123.1,1.0,27.581,53.777,6.23,95.877,33.795,114.212,65.935,186.245,15.691,99.306,280.771,154.171,237.127,166.429,186.41,17.0,19.145,472.783,65.794,443.982,10.469,58.615,-12.2882595,-100.17082,-18.440044,22.986403
2352,9716,4965,53.87,16.369,44.923,5.339,79.701,540.59,21.243,35.886,1.0,15.345,166.994,28.163,444.116,60.55,39.146,42.324,43.647,82.374,576.624,1.0,68.079,75.259,17.377,200.323,13.065,160.395,278.5,1.0,44.194,36.185,15.645,93.645,19.92,135.361,145.855,170.367,9.57,86.021,388.081,167.726,405.444,74.881,135.215,28.0,30.234,278.172,23.383,460.275,72.019,92.566,-12.03846,-104.31526,-20.573896,24.432055
2353,13611,5004,75.19,58.285,27.558,211.43,122.86,287.048,16.182,55.971,162.063,12.271,152.824,123.737,6.307,92.378,5.124,26.827,486.107,387.095,34.37,9.043,33.342,205.564,140.205,27.258,4.62,76.991,142.273,26.291,19.828,97.758,9.369,311.304,7.307,24.638,37.214,56.574,3.449,26.241,149.189,373.761,40.96,73.275,30.057,29.0,87.694,13.974,5.712,13.22,17.571,64.788,-34.815075,11.348648,6.900823,7.1295023
2354,13380,13632,185.19,123.954,29.601,201.668,67.008,372.645,46.547,24.257,54.008,11.246,126.508,73.435,22.227,26.668,6.155,25.794,25.522,198.376,2.043,385.478,42.924,206.965,141.228,27.258,3.413,75.137,88.791,244.427,4.323,38.698,19.829,19.975,11.091,27.126,30.97,30.11,42.625,20.927,354.866,501.178,20.375,73.275,27.289,31.0,98.783,5.718,3.356,11.183,98.059,65.817,48.50679,13.871555,-2.2288427,-15.843439
2355,23082,6783,147.25,427.147,43.902,370.879,150.787,315.219,61.729,24.257,39.737,9.197,122.459,86.514,1.0,74.924,14.402,21.662,58.573,241.66,6.214,441.783,33.342,73.858,303.975,40.387,7.033,56.603,113.009,342.43,16.506,12.309,21.921,7.697,6.045,55.74,20.98,47.311,19.364,28.898,237.336,324.963,16.742,71.669,34.208,34.0,36.283,13.974,10.425,21.367,146.589,62.73,40.941628,31.815014,4.880773,-19.875044
2356,21517,4099,223.57,385.231,92.933,327.492,115.244,598.016,23.267,16.857,35.659,10.222,245.942,134.804,34.167,136.527,2.031,20.629,53.242,333.423,53.14,229.435,6.989,176.14,242.561,100.065,1.0,23.241,187.682,149.585,1.0,106.555,6.23,1.0,1.0,1.0,2.249,3.646,8.346,1.0,210.509,613.684,21.585,39.547,6.535,24.0,38.299,9.256,1.0,33.587,102.794,66.846,29.563387,14.558582,2.5690098,-10.321536
2357,16321,6550,187.04,224.552,36.752,320.984,133.015,298.966,54.644,49.629,127.404,11.246,125.495,89.532,11.614,98.539,9.248,21.662,29.787,406.14,3.086,374.217,33.342,155.123,201.619,35.613,4.62,71.43,132.182,339.269,16.506,55.034,13.553,24.44,7.307,27.126,34.716,48.634,34.055,26.241,320.373,400.871,37.327,58.82,53.579,29.0,117.936,8.077,10.425,15.257,93.325,60.673,25.783676,26.989014,6.955378,-16.09103
2358,11509,7337,133.46,242.716,56.16,194.075,86.048,203.617,24.28,33.771,170.218,13.295,197.359,57.338,14.267,165.275,2.031,22.695,23.39,669.308,99.023,2.609,60.892,44.435,158.629,79.774,11.859,64.017,47.418,23.13,15.398,144.253,7.276,746.622,11.091,19.661,50.95,43.342,47.522,32.883,227.116,440.18,63.967,132.701,45.277,32.0,33.258,11.615,5.712,18.312,25.857,62.73,-21.962902,4.815954,16.999575,2.8625834
2359,13435,10845,61.26,20.561,29.601,1.0,11.155,333.639,41.486,9.457,9.155,11.246,36.426,9.048,192.044,20.508,68.012,27.86,21.257,6.194,360.765,9.043,23.759,111.689,1.0,110.806,25.13,241.946,30.264,1.0,110.646,14.823,10.415,15.511,86.773,168.951,79.671,166.397,7.121,165.729,164.519,209.746,157.207,74.881,20.371,23.0,47.371,443.296,31.63,473.514,19.938,21.577,-20.1493,-106.91277,-22.966122,22.31538
2360,4580,4434,92.81,1.0,393.245,1.0,53.044,365.061,22.255,23.2,1.0,70.674,152.824,38.224,290.219,3.053,63.889,30.96,24.456,33.896,309.668,1.0,63.288,87.87,2.024,474.839,56.5,138.154,159.427,1.0,37.549,8.54,25.06,42.299,12.352,198.809,109.641,114.793,4.673,104.62,394.468,79.619,336.422,71.669,155.97,23.0,12.089,314.736,41.054,80.431,45.979,64.788,-10.583172,-103.11243,-21.969244,26.525387
2361,19612,7601,99.92,47.108,131.748,1.0,1.0,227.454,1.0,23.2,1.0,32.763,146.751,882.293,69.988,1.0,59.765,31.993,90.558,1.0,137.606,1.0,3.396,411.529,780.957,202.71,89.076,230.826,483.345,1.0,86.28,1.0,14.599,13.278,3.523,37.078,132.119,319.886,2.224,100.634,36.77,1.0,34.905,2.606,139.366,47.0,7.048,75.306,51.657,18.312,121.732,55.528,9.586729,108.04115,-27.165665,8.9381485
2362,13482,3586,91.67,68.066,19.387,367.625,129.207,340.14,10.109,36.943,329.243,9.197,263.149,137.822,30.187,32.828,4.093,20.629,142.8,312.646,15.599,1.0,99.223,433.947,234.373,6.968,2.207,64.017,197.773,4.161,19.828,37.442,6.23,324.698,4.784,9.709,15.985,32.756,3.449,24.912,154.299,421.204,24.007,33.122,56.346,32.0,93.743,9.256,28.096,10.165,16.387,64.788,-41.341763,5.354061,9.038061,9.894917
2364,8665,2557,236.22,23.355,217.552,1.0,59.391,576.346,6.061,29.543,3.039,254.08,348.17,94.562,276.952,20.508,62.858,26.827,35.117,78.912,339.909,1.0,47.716,185.948,68.555,467.677,198.87,78.844,205.845,1.0,19.828,31.158,16.691,46.764,11.091,121.676,54.696,59.22,8.346,50.153,310.153,83.685,268.611,188.915,70.183,14.0,9.065,199.149,35.164,78.394,64.917,83.307,-10.142334,-97.64969,-18.418839,24.243858
2365,8064,5917,142.98,104.393,7.129,261.326,41.62,339.056,21.243,23.2,390.406,10.222,194.322,128.767,35.494,135.501,3.062,26.827,132.139,406.14,52.097,7.435,89.64,68.254,303.975,22.484,8.239,64.017,57.509,4.161,22.043,66.343,9.369,295.677,62.807,40.811,38.462,63.189,4.673,34.211,210.509,445.602,67.6,680.384,32.824,26.0,51.404,19.871,118.807,16.275,68.468,103.884,-75.24493,-17.391335,8.70262,24.384802
2366,17916,14994,76.75,73.655,112.34,1.0,18.771,120.187,7.073,3.114,54.008,4.074,330.964,369.211,123.056,59.523,11.31,11.331,32.985,4.463,538.041,78.217,4.594,362.489,429.874,125.129,2.207,30.655,53.473,7.323,20.936,65.087,2.046,14.394,18.659,59.472,17.234,38.049,9.57,31.555,3.555,441.536,74.865,10.637,39.742,19.0,1.0,240.43,8.068,178.193,67.284,8.202,6.579356,105.24935,-24.863924,8.493721
2367,9909,3003,80.87,112.776,30.623,25.948,201.562,256.709,16.182,65.486,429.143,8.172,162.945,283.698,18.247,181.703,2.031,17.529,190.778,617.367,92.766,17.087,44.122,12.209,290.669,69.032,2.207,82.551,90.809,7.323,15.398,204.57,9.369,226.473,55.239,18.417,35.965,28.787,2.224,16.941,165.797,274.81,44.593,320.616,23.139,18.0,49.387,5.718,84.643,14.239,43.611,97.711,-73.94454,-7.580763,15.233502,21.6751
2368,16161,5376,160.75,128.145,27.558,289.528,79.701,227.454,26.304,30.6,274.196,10.222,140.678,63.375,27.534,120.1,4.093,22.695,79.896,435.574,9.342,95.913,51.309,187.349,128.946,24.871,3.413,145.568,91.818,111.649,14.29,87.706,7.276,112.62,4.784,14.685,57.194,53.927,7.121,30.226,168.352,358.851,26.429,54.002,45.277,29.0,83.662,10.436,10.425,14.239,29.408,52.442,-16.536682,13.776985,10.784006,0.03501537
