class,cell,x,y,area_um2,perimeter_um,cell_circularity,cell_solidity,PSD-95,NeuN,CD68,CD11c,E5,E9,CD8,H2A.x,CD3e,ATG7,CD163,ApoE,E7,Olig2,HLA-A,SMA,TMEM119,Vimentin,CD11b,Synaptophysin,a-Beta,Neurofilament,CD4,CD40,CD45,CD34,PCNA,Claudin-5,E2,E10,DAPI_1,CD31,HLA-DR,Gal3,AQP4,GFAP,E6,CD74,IBA1,CD14,P2Rx7,MAP2,CD44,E3,CollagenIV,S100B,E4,E1,E8,UMAP_1,UMAP_2,TSNE_1,TSNE_2
diffuse,1000590,26073,13166,1757.64,452.91,0.11,0.75,382.256,163.536,55.79,103.711,98.125,4.386,152.928,25.975,117.031,247.13,32.614,23.631,48.123,93.074,35.574,3.643,490.706,85.711,135.545,651.864,402.358,21.921,135.319,560.986,114.684,66.069,217.069,29.957,244.462,17.896,144.795,160.658,22.433,112.134,214.12,170.015,240.717,52.273,157.222,138.118,477.875,370.493,6.143,5.78,65.945,133.768,103.042,51.596,90.957,0.85360336,14.479687,-7.6300178,1.244941
diffuse,1000591,24140,13118,843.54,223.63,0.21,0.77,346.893,48.571,64.921,171.825,36.844,11.159,160.095,13.487,176.462,603.658,45.259,26.864,31.966,14.811,10.098,1.0,541.076,15.605,150.682,568.614,557.628,58.534,146.113,676.105,174.368,1.0,229.779,1.0,186.112,49.577,38.841,108.199,24.814,115.758,169.72,94.562,250.479,29.118,177.778,212.553,716.312,530.151,4.857,8.17,6.73,308.634,52.651,2.077,67.284,-1.5255527,4.2864,-6.680381,-0.06590721
diffuse,1000592,25528,13127,1644.93,440.47,0.11,0.7,370.1,270.571,121.537,125.334,103.906,4.386,155.795,25.975,125.521,373.815,32.614,22.553,48.123,37.829,50.131,3.643,527.084,79.868,143.955,606.455,601.572,21.921,153.309,578.547,131.737,81.379,311.122,23.375,263.577,18.952,129.659,167.5,18.861,138.71,214.12,109.653,262.41,62.197,227.111,126.365,622.329,452.603,6.143,4.585,43.023,106.243,106.821,46.213,90.957,-1.5018005,11.474503,-7.1732078,1.0212641
diffuse,1000593,22694,13086,210.85,90.06,0.33,0.75,247.435,36.679,37.527,151.282,83.094,244.824,138.595,13.487,148.161,381.054,26.291,32.252,66.972,5.604,11.918,1.0,283.63,1.0,100.227,526.989,399.428,53.304,125.725,504.402,116.105,4.828,133.183,1.0,141.846,65.418,53.977,87.671,16.479,108.51,3.22,76.453,228.785,22.502,25.667,87.188,646.695,429.795,1.0,12.95,4.82,433.306,53.91,1.0,105.161,6.573164,-1.8954153,-3.259892,-1.4666988
diffuse,1000594,23972,13117,432.0,141.03,0.27,0.76,365.679,64.429,55.79,157.769,44.937,7.773,150.062,13.487,165.142,585.56,45.259,6.388,27.927,19.415,6.459,1.0,507.496,33.132,137.227,574.29,235.37,27.152,125.725,631.229,136.0,4.828,237.405,1.0,175.045,59.081,31.273,103.637,31.958,203.941,422.8,296.776,233.124,25.81,120.222,232.141,733.716,616.822,2.286,6.975,4.82,305.395,46.352,2.077,81.488,2.1823292,3.7750597,-7.967733,-1.1807662
diffuse,1000595,23313,13225,3112.27,687.04,0.08,0.75,292.743,8.929,59.442,146.958,42.625,7.773,148.628,25.975,182.122,657.951,64.228,24.709,33.313,19.415,11.918,1.0,286.429,44.816,130.5,523.205,182.636,48.073,138.917,625.375,131.737,16.31,184.023,2.316,178.063,40.073,31.273,110.479,37.912,118.174,467.2,191.142,226.616,39.041,95.556,279.153,671.061,347.685,8.714,8.17,4.82,511.024,55.17,5.306,73.597,22.140045,2.9624653,-0.42450988,1.7116146
diffuse,1000596,22425,13249,5367.79,1047.18,0.06,0.62,268.431,104.071,46.658,176.149,95.813,221.119,142.895,25.975,156.652,513.168,32.614,29.019,83.128,19.415,31.934,2.321,381.571,47.737,120.409,536.449,323.258,42.843,112.533,543.426,134.579,69.897,186.565,12.846,129.773,64.362,65.33,131.007,24.814,129.046,169.72,103.616,229.87,29.118,75.0,157.706,683.244,461.726,2.286,27.289,27.742,399.305,65.248,3.153,117.787,-12.725062,17.265411,-4.4569592,3.6971083
diffuse,1000597,24334,13227,3562.32,711.57,0.09,0.7,370.1,84.25,61.269,141.552,40.312,7.773,160.095,13.487,182.122,565.652,38.937,25.786,31.966,19.415,10.098,1.0,415.151,30.211,120.409,542.125,490.246,37.613,131.721,635.131,145.947,4.828,247.573,2.316,178.063,45.353,42.625,105.918,17.67,113.342,40.96,197.178,243.971,22.502,83.222,145.953,643.214,516.466,6.143,6.975,4.82,183.961,55.17,3.153,68.863,-9.07869,10.6723175,-5.5877776,2.0657234
diffuse,1000598,21520,13284,12570.81,1800.61,0.05,0.58,250.75,44.607,44.832,158.851,65.75,129.685,134.296,25.975,101.466,457.065,32.614,12.854,49.469,24.018,8.279,2.321,392.765,3.921,130.5,540.233,270.525,105.607,113.732,463.428,155.895,12.483,156.061,2.316,127.761,129.835,65.33,112.76,41.484,86.767,58.72,163.979,246.14,34.079,83.222,102.859,632.772,575.767,8.714,2.195,6.73,370.16,55.17,2.077,119.365,-16.880936,27.512663,-4.554912,4.999043
diffuse,1000599,20681,13174,1007.84,334.23,0.11,0.53,215.387,191.286,37.527,235.614,51.875,105.98,144.329,13.487,101.466,509.549,32.614,31.175,21.195,5.604,19.197,1.0,513.092,15.605,143.955,468.335,581.065,178.832,140.116,432.209,221.263,31.621,245.031,12.846,147.882,99.21,27.489,151.534,28.386,114.55,27.64,16.091,235.293,52.273,120.222,102.859,784.188,425.233,1.0,2.195,23.922,485.118,42.573,4.23,105.161,-1.786459,-0.98405075,-4.134249,-0.8347216
diffuse,1000600,22157,13177,651.02,197.1,0.21,0.79,301.584,64.429,46.658,180.474,100.437,268.529,142.895,25.975,155.237,551.174,32.614,25.786,68.318,106.885,17.377,2.321,342.395,3.921,105.273,596.994,329.117,121.298,105.337,465.379,147.368,31.621,234.863,3.632,147.882,65.418,118.307,131.007,20.051,104.886,3.22,94.562,210.345,35.733,50.333,126.365,691.946,525.589,1.0,28.484,6.73,486.737,56.43,3.153,113.052,4.8753605,-4.1715117,-4.4684706,-2.1905148
diffuse,1000601,23792,13529,28350.97,5331.02,0.01,0.49,216.492,76.321,53.963,93.981,83.094,7.773,144.329,25.975,138.256,457.065,32.614,31.175,68.318,37.829,41.033,2.321,261.244,79.868,125.455,379.409,238.299,42.843,141.316,668.301,76.316,31.621,163.687,7.581,112.671,40.073,65.33,94.514,17.67,120.59,365.08,248.486,221.192,32.425,99.667,224.306,476.134,251.89,29.286,4.585,16.281,418.734,81.625,5.306,146.194,-18.9516,34.65509,-5.0860248,6.4187536
diffuse,1000602,22667,13170,267.63,120.09,0.23,0.6,246.33,349.857,53.963,161.013,80.781,227.892,142.895,25.975,160.897,475.163,32.614,21.476,66.972,1.0,8.279,1.0,361.983,1.0,110.318,648.08,516.613,163.141,134.12,451.721,150.211,4.828,232.321,1.0,142.852,65.418,65.33,101.356,20.051,109.718,14.32,61.363,221.192,25.81,29.778,83.271,824.218,502.781,2.286,20.12,6.73,284.347,57.69,1.0,108.318,-0.99627304,-2.3580313,-4.866706,-1.2888432
diffuse,1000603,21229,13180,460.71,173.04,0.19,0.76,244.119,28.75,33.874,183.718,68.062,122.912,140.029,1.0,92.976,498.69,32.614,19.32,33.313,1.0,10.098,1.0,339.597,3.921,113.682,562.937,428.724,74.225,120.928,399.039,172.947,1.0,128.099,2.316,133.798,106.603,38.841,110.479,20.051,95.222,16.54,40.236,230.954,22.502,46.222,83.271,768.524,507.342,1.0,1.0,6.73,281.109,46.352,1.0,116.209,2.4092216,-3.0912437,-5.0347147,-1.5253787
diffuse,1000604,22238,13409,13253.46,2371.53,0.03,0.54,235.279,36.679,55.79,153.445,88.875,122.912,148.628,25.975,156.652,538.505,38.937,25.786,116.787,28.622,24.656,2.321,331.202,21.447,147.318,489.148,317.399,79.455,147.312,697.568,120.368,20.138,156.061,4.949,120.719,96.042,50.193,117.322,30.768,120.59,211.9,166.997,258.072,48.965,83.222,157.706,637.993,347.685,4.857,11.755,8.641,464.07,66.508,3.153,144.616,-16.231583,30.894295,-4.368421,5.523735
diffuse,1000605,20865,13272,3986.72,594.89,0.14,0.76,217.597,127.857,39.353,177.231,64.594,126.298,144.329,13.487,114.201,422.679,38.937,25.786,37.352,19.415,8.279,1.0,328.403,3.921,120.409,500.5,484.387,126.529,122.127,443.916,170.105,20.138,168.771,2.316,138.828,112.939,46.409,128.726,23.623,92.807,3.22,40.236,245.055,29.118,54.444,79.353,744.159,452.603,1.0,2.195,6.73,413.877,55.17,2.077,124.1,-9.232918,7.241831,-4.5272636,1.0632745
diffuse,1000606,25406,13277,3368.95,682.15,0.09,0.69,361.259,199.214,48.484,104.792,81.938,4.386,157.228,25.975,108.541,294.185,32.614,26.864,49.469,33.226,21.016,3.643,429.143,33.132,122.091,583.75,601.572,16.691,130.522,625.375,104.737,4.828,206.901,6.265,228.366,33.737,53.977,140.13,18.861,112.134,158.62,130.779,261.326,34.079,99.667,110.694,559.674,425.233,7.429,6.975,4.82,81.956,82.885,25.76,76.754,-2.9719028,14.683271,-6.5044293,1.922734
diffuse,1000607,24871,13206,382.82,166.07,0.17,0.68,338.052,270.571,43.005,72.357,50.719,1.0,140.029,25.975,95.806,239.891,32.614,12.854,27.927,5.604,4.639,1.0,336.798,36.053,96.864,536.449,320.328,6.23,112.533,490.744,74.895,12.483,178.939,1.0,178.063,23.177,38.841,111.62,11.716,73.479,49.84,260.559,234.208,19.194,99.667,59.765,526.606,575.767,12.571,1.0,4.82,69.003,51.391,4.23,81.488,3.313713,11.276035,-8.073481,0.598707
diffuse,1000608,24463,13210,207.51,75.78,0.45,0.84,360.154,36.679,46.658,137.227,41.469,17.932,151.495,13.487,150.992,505.929,32.614,23.631,22.542,28.622,10.098,1.0,778.933,36.053,159.091,574.29,610.361,11.461,128.124,631.229,138.842,1.0,196.733,1.0,171.021,55.913,46.409,104.777,15.288,110.926,160.84,94.562,253.733,34.079,239.444,165.541,599.704,858.589,2.286,8.17,6.73,162.912,40.053,1.0,73.597,-2.4976082,3.5005894,-8.525457,-1.4254392
diffuse,1000609,25997,13232,239.13,121.82,0.2,0.64,435.3,84.25,46.658,95.062,98.125,4.386,154.362,13.487,84.486,254.37,26.291,18.243,46.776,42.433,21.016,3.643,440.336,12.684,120.409,640.511,311.54,11.461,106.537,560.986,96.211,1.0,196.733,6.265,279.674,17.896,42.625,154.955,14.098,101.262,194.14,103.616,258.072,30.772,54.444,110.694,570.117,498.219,6.143,4.585,4.82,101.386,95.483,36.525,102.005,2.1452942,10.691566,-7.95899,0.29474384
diffuse,1000610,19171,13313,2687.3,626.61,0.09,0.66,140.241,211.107,50.311,221.558,117.781,295.62,134.296,25.975,162.312,495.071,64.228,32.252,52.162,24.018,31.934,1.0,314.412,9.763,125.455,371.841,648.446,189.293,114.932,414.648,222.684,66.069,237.405,4.949,146.876,138.283,57.761,132.147,33.149,136.294,258.52,88.526,249.394,47.311,83.222,142.035,693.686,384.178,29.286,5.78,12.461,580.647,104.301,8.536,165.133,-7.261772,9.553293,-3.4879107,1.3129325
diffuse,1000611,22669,13260,229.11,122.48,0.19,0.73,231.963,12.893,46.658,143.714,91.188,288.847,134.296,1.0,167.972,600.038,32.614,18.243,89.86,5.604,17.377,2.321,236.059,36.053,112.0,460.767,311.54,37.613,110.134,479.037,111.842,16.31,140.809,2.316,147.882,58.025,53.977,96.795,24.814,129.046,56.5,166.997,227.7,27.464,38.0,118.529,799.852,338.562,1.0,44.019,6.73,477.023,76.586,2.077,143.038,10.349487,-3.2684078,-2.191295,-1.5497822
diffuse,1000612,188,13277,283.9,223.39,0.07,0.44,27.522,4.964,85.011,51.815,1.0,1.0,108.496,438.063,251.458,274.277,32.614,136.786,65.625,97.677,73.787,10.25,6.597,272.658,64.909,12.352,314.469,748.942,214.472,299.529,123.211,35.448,255.198,81.289,75.447,67.53,197.773,151.534,33.149,60.191,631.48,369.211,32.456,24.156,99.667,643.494,61.915,19.247,403.429,191.001,73.585,525.596,106.821,27.913,95.692,55.392418,-23.804447,6.9865336,1.6449608
diffuse,1000613,20120,13324,2233.56,467.13,0.13,0.75,191.075,127.857,43.005,218.315,108.531,227.892,147.195,38.462,162.312,543.935,38.937,40.874,48.123,19.415,48.311,1.0,286.429,9.763,120.409,426.71,730.475,100.377,119.729,494.646,185.737,23.966,214.527,2.316,177.057,144.619,84.25,116.182,18.861,126.63,45.4,133.798,270.003,32.425,50.333,95.024,704.129,603.137,2.286,8.17,6.73,329.682,95.483,8.536,154.085,-6.995081,5.191703,-4.1203995,0.56374574
diffuse,1000614,25108,13430,7880.34,1704.59,0.03,0.45,360.154,139.75,50.311,103.711,56.5,11.159,148.628,25.975,122.691,315.902,32.614,15.01,65.625,28.622,19.197,2.321,406.756,36.053,120.409,551.585,437.513,63.764,134.12,650.74,103.316,35.448,217.069,7.581,135.81,80.202,50.193,120.743,22.433,95.222,76.48,118.707,264.58,32.425,116.111,138.118,531.828,420.671,4.857,8.17,20.101,96.528,57.69,4.23,51.502,-16.17389,27.397787,-4.450472,4.994777
diffuse,1000615,19468,13296,455.45,182.95,0.17,0.68,163.448,92.179,33.874,221.558,105.062,312.553,137.162,1.0,129.766,482.402,32.614,27.942,38.698,1.0,19.197,1.0,303.218,1.0,91.818,439.955,422.865,131.759,76.555,436.111,205.632,1.0,168.771,2.316,105.628,169.964,19.92,133.288,15.288,114.55,3.22,67.399,233.124,37.387,33.889,106.776,744.159,904.205,1.0,2.195,4.82,475.404,80.366,2.077,87.801,1.483324,-8.419323,-5.016502,-3.6638913
diffuse,1000616,24153,13412,3042.7,788.75,0.06,0.63,320.371,40.643,52.137,112.36,81.938,7.773,151.495,13.487,115.616,406.391,26.291,20.398,75.05,24.018,24.656,2.321,331.202,47.737,101.909,479.688,434.584,42.843,124.526,701.471,64.947,4.828,125.557,3.632,123.737,48.521,46.409,119.603,9.335,112.134,251.86,73.435,245.055,29.118,58.556,181.212,533.568,429.795,6.143,2.195,2.91,263.298,80.366,3.153,154.085,-5.072233,16.022154,-4.061716,2.8801074
diffuse,1000617,23551,13346,562.48,151.12,0.31,0.74,261.801,40.643,88.664,154.526,69.219,7.773,162.961,25.975,115.616,706.815,32.614,17.165,66.972,28.622,39.213,1.0,678.193,103.237,180.955,441.847,135.762,37.613,170.098,724.885,184.316,23.966,219.611,2.316,111.665,56.969,57.761,101.356,27.195,222.06,420.58,348.085,254.818,130.01,457.333,283.071,615.368,461.726,17.714,2.195,4.82,481.88,66.508,3.153,154.085,18.59356,2.1599312,-7.7465243,-6.514509
diffuse,1000618,21248,13405,1893.09,528.62,0.09,0.62,255.17,32.714,53.963,169.662,92.344,163.549,141.462,38.462,122.691,567.462,32.614,31.175,101.977,10.207,13.738,2.321,490.706,50.658,165.818,458.875,349.625,100.377,136.519,566.84,191.421,12.483,189.107,2.316,96.574,146.732,76.682,132.147,39.103,115.758,234.1,278.668,262.41,42.349,169.556,122.447,549.232,548.397,22.857,2.195,6.73,383.113,98.003,2.077,154.085,10.1332855,4.6928883,-3.0749295,0.37194887
diffuse,1000619,21121,13338,192.73,122.35,0.16,0.58,273.957,56.5,39.353,175.068,108.531,146.617,132.862,1.0,107.126,458.875,32.614,17.165,108.709,1.0,10.098,2.321,350.79,3.921,115.364,458.875,288.103,116.068,106.537,484.891,154.474,1.0,150.977,3.632,82.489,143.563,42.625,162.938,26.005,89.183,5.44,166.997,264.58,35.733,33.889,51.929,564.895,525.589,1.0,2.195,6.73,226.058,96.743,2.077,161.976,6.9032784,0.34408474,-3.8300514,-1.3987402
diffuse,1000620,23271,13348,387.73,192.35,0.13,0.61,196.601,1.0,61.269,86.412,79.625,7.773,152.928,25.975,118.446,460.685,26.291,15.01,66.972,97.677,22.836,1.0,157.706,18.526,112.0,347.244,88.889,42.843,129.323,642.936,47.895,12.483,120.473,2.316,97.58,32.681,57.761,71.705,16.479,115.758,431.68,100.598,219.023,20.848,33.889,216.471,512.683,51.178,11.286,1.0,4.82,446.259,69.028,2.077,163.555,29.232468,1.0668793,2.6842172,0.7518456
diffuse,1000621,22427,13376,228.26,88.26,0.37,0.8,186.655,48.571,46.658,191.286,139.75,99.207,131.429,13.487,192.027,621.755,38.937,16.087,171.988,5.604,77.426,2.321,244.454,196.711,145.636,468.335,203.144,32.382,171.298,670.252,160.158,219.172,222.153,37.854,125.749,115.051,31.273,175.483,23.623,147.166,231.88,170.015,315.56,32.425,62.667,83.271,592.742,156.096,1.0,3.39,106.057,357.207,66.508,2.077,223.526,19.62223,0.7874651,-0.34081227,-0.73824865
diffuse,1000622,23254,13463,2243.58,545.32,0.09,0.59,157.923,4.964,43.005,78.844,84.25,7.773,148.628,13.487,128.351,491.451,38.937,33.33,79.089,47.037,42.852,2.321,140.916,47.737,113.682,318.864,185.566,63.764,144.914,664.398,56.421,8.655,105.221,4.949,103.616,36.905,38.841,69.425,37.912,119.382,500.5,272.631,220.107,27.464,103.778,298.741,495.279,124.164,44.714,4.585,8.641,556.36,75.327,4.23,166.711,43.363464,-7.2641506,3.0915253,1.368375
diffuse,1000623,19636,13387,191.45,81.37,0.36,0.82,248.54,56.5,44.832,221.558,99.281,238.051,151.495,13.487,199.102,654.332,38.937,4.233,89.86,1.0,21.016,2.321,334.0,1.0,143.955,428.602,188.496,314.822,135.319,496.598,234.053,4.828,206.901,4.949,196.172,176.3,35.057,162.938,23.623,120.59,85.36,1.0,317.73,67.159,42.111,91.106,953.009,338.562,1.0,11.755,8.641,460.831,77.846,14.995,280.341,8.989487,-5.327463,-2.3744376,-2.3577476
diffuse,1000624,24660,13465,1511.47,429.81,0.1,0.64,394.412,139.75,46.658,109.117,43.781,14.546,145.762,25.975,124.106,417.25,32.614,15.01,64.279,51.641,8.279,1.0,409.555,27.289,108.636,617.807,531.261,42.843,135.319,683.91,111.842,4.828,250.115,2.316,125.749,102.378,19.92,112.76,21.242,115.758,234.1,88.526,267.834,24.156,83.222,173.376,542.27,525.589,4.857,4.585,6.73,175.865,47.612,1.0,42.033,-0.5019417,11.95089,-7.017815,0.8035382
diffuse,1000625,25956,13491,2988.83,748.81,0.07,0.63,412.093,131.821,50.311,109.117,77.312,21.319,165.828,25.975,139.671,236.272,32.614,16.087,87.167,79.263,28.295,3.643,518.689,47.737,127.136,587.534,504.894,16.691,155.707,703.422,134.579,12.483,229.779,8.897,191.142,83.37,57.761,142.411,26.005,96.43,262.96,115.689,311.221,35.733,91.444,216.471,437.845,343.123,6.143,20.12,14.371,109.481,85.405,5.306,59.393,-1.7366734,17.312836,-6.862172,2.4007194
diffuse,1000626,24323,13464,1188.34,313.32,0.15,0.72,306.004,24.786,43.005,103.711,95.813,7.773,150.062,13.487,114.201,377.435,26.291,25.786,77.743,24.018,39.213,2.321,311.613,36.053,96.864,455.091,499.035,58.534,126.924,713.178,56.421,1.0,112.847,3.632,121.725,49.577,50.193,110.479,10.526,124.214,269.62,212.269,240.717,32.425,99.667,200.8,549.232,338.562,16.429,2.195,2.91,386.352,92.963,3.153,163.555,12.8358345,7.039072,-1.7474685,0.3033504
diffuse,1000627,15874,13426,303.94,109.77,0.32,0.79,143.556,28.75,322.433,238.857,63.438,170.322,142.895,25.975,30.715,116.826,76.873,106.612,5.039,5.604,44.672,2.321,104.538,47.737,248.227,356.705,317.399,346.204,63.363,266.359,209.895,20.138,239.947,10.213,185.106,101.322,209.125,107.058,115.308,125.422,160.84,281.686,194.075,153.166,165.444,279.153,246.399,420.671,96.143,5.78,4.82,512.643,157.212,11.765,259.825,25.079296,34.625797,1.3234975,11.803402
diffuse,1000628,23463,13443,1013.31,283.3,0.16,0.67,259.591,8.929,52.137,117.766,75.0,7.773,148.628,25.975,121.276,643.473,26.291,33.33,71.011,10.207,28.295,2.321,306.017,138.289,117.045,477.795,126.974,53.304,144.914,695.617,103.316,4.828,173.855,3.632,91.544,55.913,27.489,92.233,22.433,126.63,569.32,354.121,238.547,40.695,99.667,318.329,559.674,292.945,53.714,2.195,4.82,481.88,67.768,2.077,174.602,25.634712,0.78413963,1.1747668,0.1389027
diffuse,1000629,25589,13507,1315.55,326.95,0.15,0.75,355.733,104.071,46.658,96.143,76.156,21.319,157.228,13.487,134.011,270.658,38.937,21.476,81.782,33.226,30.115,3.643,420.748,44.816,127.136,513.744,578.135,16.691,147.312,736.592,91.947,23.966,186.565,11.53,183.094,74.922,57.761,123.024,23.623,108.51,218.56,88.526,297.121,30.772,91.444,185.129,429.143,265.575,7.429,23.705,6.73,91.671,82.885,9.612,57.815,3.6200752,16.174805,-7.9549804,1.3773198
diffuse,1000630,19582,13496,1002.01,229.69,0.24,0.82,149.082,56.5,55.79,215.071,105.062,173.708,141.462,13.487,179.292,563.842,38.937,12.854,58.894,5.604,26.475,1.0,272.437,3.921,174.227,443.739,340.836,168.372,140.116,525.865,211.316,43.103,184.023,3.632,198.184,136.171,46.409,132.147,29.577,139.918,40.96,43.254,287.358,35.733,83.222,118.529,662.359,197.151,1.0,17.73,10.551,541.788,86.665,24.683,264.559,13.039955,-3.958212,-1.56021,-1.7200536
diffuse,1000631,21965,13514,1434.72,407.34,0.11,0.7,218.702,143.714,50.311,181.555,85.406,89.047,152.928,38.462,159.482,516.788,38.937,48.417,138.329,14.811,21.016,2.321,289.227,9.763,175.909,511.852,522.472,110.838,177.294,744.396,130.316,20.138,178.939,3.632,103.616,122.443,53.977,121.884,27.195,113.342,18.76,154.924,290.612,32.425,62.667,75.435,575.338,393.301,2.286,3.39,8.641,344.254,60.209,2.077,163.555,8.44907,3.7380924,-3.11019,-0.009003474
diffuse,1000632,19960,13505,691.6,193.86,0.23,0.75,159.028,8.929,64.921,256.156,116.625,150.003,160.095,13.487,187.782,679.668,76.873,37.641,60.24,79.263,102.902,2.321,202.479,71.105,152.364,286.699,493.176,178.832,165.301,627.326,187.158,81.379,181.481,20.743,262.571,127.723,50.193,193.729,56.963,365.81,52.06,236.414,298.205,85.353,239.444,177.294,597.963,165.219,3.571,20.12,50.663,514.263,108.081,23.607,245.621,14.688435,-3.5708618,-0.5965133,-1.3548245
diffuse,1000633,23161,13507,745.32,209.98,0.21,0.75,147.977,4.964,52.137,127.497,77.312,24.705,144.329,25.975,146.746,732.152,32.614,25.786,92.553,10.207,61.049,1.0,222.067,185.026,125.455,316.972,220.721,74.225,171.298,730.738,83.421,100.517,171.313,32.589,78.465,62.249,31.273,86.531,16.479,133.878,593.74,408.447,220.107,19.194,99.667,337.918,552.713,206.274,35.714,2.195,50.663,506.167,66.508,2.077,155.664,44.602013,-8.493143,2.907937,0.97008824
diffuse,1000634,22146,13552,1609.18,426.96,0.11,0.65,223.123,211.107,53.963,163.175,91.188,85.661,151.495,25.975,158.067,484.212,57.905,17.165,139.675,10.207,17.377,2.321,361.983,6.842,142.273,500.5,411.147,53.304,168.899,750.25,143.105,4.828,178.939,3.632,99.592,128.779,50.193,116.182,47.437,173.741,34.3,142.852,283.02,40.695,136.667,95.024,627.551,406.986,2.286,4.585,4.82,331.301,58.95,3.153,171.445,7.3073063,4.599306,-3.5378823,0.21895097
diffuse,1000635,21162,13643,11352.41,2062.3,0.03,0.57,229.753,40.643,46.658,163.175,103.906,163.549,137.162,25.975,131.181,619.946,51.582,26.864,115.441,37.829,26.475,2.321,331.202,36.053,145.636,451.307,229.51,100.377,134.12,553.182,175.789,12.483,217.069,4.949,72.429,142.507,65.33,133.288,47.437,118.174,198.58,393.356,252.648,34.079,103.778,114.612,611.887,411.548,67.857,3.39,10.551,501.31,105.561,3.153,163.555,-15.851448,29.988785,-4.267417,5.425808
diffuse,1000636,15724,13524,259.24,142.81,0.16,0.63,193.285,48.571,99.622,96.143,65.75,156.776,135.729,13.487,19.395,160.261,38.937,174.505,9.078,5.604,19.197,2.321,138.118,126.605,140.591,411.574,162.129,231.136,81.352,244.896,164.421,20.138,178.939,10.213,192.148,90.762,38.841,141.271,31.958,98.846,67.6,314.885,197.329,70.467,202.444,165.541,335.16,425.233,73.0,9.365,2.91,684.271,132.016,12.842,262.981,24.166355,35.23831,1.7817334,6.326142
diffuse,1000637,21771,13575,3910.32,716.08,0.1,0.76,223.123,139.75,48.484,189.123,96.969,143.231,138.595,50.95,146.746,560.223,38.937,60.272,128.904,47.037,13.738,2.321,370.378,6.842,142.273,485.364,446.302,152.681,173.696,560.986,168.684,12.483,217.069,3.632,88.526,148.844,76.682,131.007,41.484,108.51,245.2,176.051,278.681,27.464,91.444,122.447,611.887,466.288,4.857,3.39,4.82,425.211,91.704,2.077,173.024,-6.7298203,14.0226555,-4.0223603,2.093398
diffuse,1000638,24466,13548,465.54,149.82,0.26,0.74,308.215,369.679,68.574,97.224,75.0,4.386,152.928,63.438,101.466,205.505,26.291,5.311,75.05,14.811,22.836,2.321,373.176,27.289,103.591,405.898,167.988,74.225,126.924,664.398,62.105,23.966,272.992,3.632,101.604,65.418,171.284,125.305,14.098,95.222,229.66,37.218,251.564,25.81,99.667,189.047,538.789,543.836,6.143,3.39,2.91,132.149,67.768,3.153,143.038,4.805584,11.742443,-8.779281,0.6504516
diffuse,1000639,24861,13569,1414.75,359.77,0.14,0.77,376.73,203.179,52.137,133.984,44.937,11.159,150.062,38.462,136.841,357.527,38.937,24.709,58.894,28.622,15.557,1.0,392.765,30.211,120.409,589.426,753.912,21.921,149.711,662.447,134.579,16.31,298.412,6.265,111.665,102.378,42.625,115.041,24.814,97.638,209.68,103.616,272.173,22.502,103.778,200.8,505.721,438.918,6.143,5.78,18.191,167.77,52.651,1.0,38.877,0.31930542,13.043398,-7.4125547,1.2756588
diffuse,1000640,20652,13556,895.34,220.76,0.23,0.78,233.069,8.929,44.832,173.987,92.344,166.936,142.895,1.0,138.256,592.799,38.937,37.641,104.67,1.0,17.377,1.0,244.454,6.842,150.682,375.625,499.035,142.22,131.721,551.23,151.632,1.0,189.107,2.316,70.417,133.003,19.92,113.901,28.386,119.382,12.1,348.085,256.987,32.425,54.444,110.694,578.819,443.479,2.286,2.195,6.73,481.88,95.483,1.0,165.133,11.552151,-1.2637501,-2.1230643,-1.1249355
