cell,x,y,area µm²,PSD-95,NeuN,CD68,CD11c,E5,E9,CD8,H2A.x,CD3e,ATG7,CD163,ApoE,E7,Olig2,HLA-A,SMA,TMEM119,Vimentin,CD11b,Synaptophysin,a-Beta,CD4,CD40,CD45,CD34,PCNA,Claudin-5,E2,E10,DAPI_1,CD31,HLA-DR,Gal3,AQP4,GFAP,E6,CD74,IBA1,CD14,P2Rx7,MAP2,CD44,E3,CollagenIV,S100B,E4,E1,E8,None,UMAP_1,UMAP_2,TSNE_1,TSNE_2
7537,5636,2194,144.4,272.467,27.809,371.182,218.13,1.0,33.934,63.564,10.148,167.5,793.456,123.49,167.16,33.048,73.553,323.082,1.0,52.708,347.619,740.198,144.906,1.0,36.141,552.423,458.129,894.522,276.586,916.176,154.073,49.443,153.39,378.575,430.3,260.346,259.067,249.096,98.898,17.81,374.228,814.113,959.308,527.368,112.0,164.923,1.0,246.689,301.888,12.853,1.0,1.0,-32.874023,26.73389,14.56211,-21.635538
7538,17516,531,103.33,144.335,3.822,53.708,63.183,50.95,84.119,5.036,6.489,16.807,222.297,2.004,165.121,26.417,12.162,2.092,1.0,35.127,52.4,72.136,53.14,1.0,219.374,106.923,95.29,256.582,7.263,60.71,1.0,125.875,81.898,37.709,2.35,101.626,17.129,123.394,296.918,88.653,54.638,352.247,151.562,355.169,93.878,313.381,4.6,2.015,375.79,17.932,1.0,55.463,20.39405,-4.699356,1.7265022,0.9926892
7539,5343,14476,264.64,14.03,1.0,173.833,278.273,283.476,393.072,62.555,24.786,186.468,144.316,8.028,74.396,12.051,40.067,65.416,9.487,2.034,64.261,77.291,1.0,7.48,106.422,232.577,269.548,191.672,18.746,136.497,55.093,109.727,435.593,104.571,153.55,200.178,226.808,156.474,152.296,217.13,212.198,234.784,146.476,18.098,1.0,217.502,406.0,1.0,509.078,497.114,136.855,319.995,1.5586586,63.22071,-3.1355066,-23.014313
7540,24258,9810,187.61,539.591,30.631,187.317,172.257,104.345,57.458,91.818,17.467,159.07,163.285,5.016,20.368,4.315,94.482,32.662,2.212,507.739,6.272,292.762,409.777,23.68,53.711,183.769,435.452,251.511,15.614,218.024,4.453,83.891,106.356,187.165,144.1,67.393,76.605,5.962,41.049,200.32,277.01,502.781,94.593,324.637,102.939,5.639,37.0,13.183,109.214,24.705,2.171,117.706,15.269268,-55.477932,-4.1688204,17.424795
7541,16628,14030,72.2,1.0,8.055,111.319,154.928,378.209,394.641,84.755,4.659,276.041,377.206,382.528,468.899,2.105,6.581,663.725,8.274,3.068,363.434,530.913,1.0,4.24,6.02,483.885,270.742,448.268,66.765,365.003,521.217,561.861,207.949,80.972,535.6,67.393,243.946,239.172,372.566,311.987,125.037,404.705,542.21,98.702,1.0,24.197,229.6,297.451,271.535,710.459,325.411,719.907,-30.849186,28.681473,14.481714,-24.160055
7542,9782,1623,245.17,407.115,20.754,198.348,133.52,52.672,46.48,51.455,19.297,171.715,308.709,10.036,40.756,2.105,52.624,4.275,1.0,671.137,6.272,289.669,255.443,1.0,11.04,136.0,217.032,279.909,8.307,309.886,1.0,128.028,285.085,204.209,7.75,89.178,98.783,308.639,23.249,195.517,345.174,517.606,117.991,473.632,184.49,1.0,2.8,9.122,387.667,6.08,1.0,29.009,14.703045,-54.37491,-4.687851,17.656883
7543,20746,9111,151.51,394.085,17.932,128.48,212.013,111.234,294.27,84.755,6.489,163.285,318.193,5.016,20.368,129.19,40.067,14.102,1.0,445.689,3.636,259.771,307.582,1.0,68.771,210.769,478.419,324.534,23.966,82.528,2.151,87.121,332.119,14.11,83.35,121.336,110.88,230.902,201.245,191.915,311.651,416.11,162.753,404.02,100.673,4.093,42.4,13.183,448.373,23.012,1.0,268.645,-5.4404335,-51.33054,-0.31296054,14.636802
7544,12708,5070,124.65,144.335,9.466,72.094,149.831,52.672,1.0,74.664,17.467,162.231,396.174,7.024,141.676,3.21,37.277,11.918,1.0,45.469,122.251,110.282,9.342,1.0,161.643,203.5,286.258,261.653,19.79,123.866,1.0,68.82,6.644,46.886,22.6,73.617,128.017,475.69,414.84,179.907,66.93,232.503,178.012,360.054,3.265,364.413,1.0,8.107,436.495,80.581,1.0,61.687,9.638069,1.2589417,2.6127162,1.2571656
7546,16349,9698,74.62,821.917,17.932,70.869,77.454,59.562,41.776,112.0,8.319,72.658,41.044,6.02,37.698,9.841,37.277,15.193,4.637,71.323,33.949,85.539,555.768,1.0,141.563,39.423,289.839,162.26,17.702,75.638,14.811,78.509,143.983,33.776,134.65,65.318,114.912,318.563,381.465,182.309,68.047,221.099,123.077,328.301,288.694,226.78,13.6,6.076,565.824,95.82,1.0,38.346,-3.1456223,-47.709538,4.0475745,17.338837
7547,23010,12891,300.03,600.4,20.754,80.675,205.897,114.679,115.485,96.864,4.659,108.487,395.12,7.024,13.233,45.204,2.395,20.652,1.0,559.447,11.544,242.245,614.165,57.16,18.57,121.462,318.484,257.596,9.351,243.286,4.453,135.564,110.119,90.15,133.3,45.607,90.718,20.848,29.924,260.356,128.389,316.894,81.368,490.73,254.714,2.546,31.6,13.183,160.682,61.956,1.0,105.257,3.4283695,-63.15239,0.43807065,22.935776
7548,7694,8208,29.85,172.567,13.699,58.611,120.268,4.445,8.841,72.645,35.764,192.791,249.696,5.016,134.54,1.0,76.344,10.826,1.0,47.537,1.0,255.647,1.0,1.0,8.53,155.731,208.677,140.961,32.317,207.69,1.0,39.754,112.0,112.437,15.85,74.654,78.622,50.619,1.0,64.638,61.342,297.507,70.177,213.501,1.0,82.961,1.0,9.122,420.659,28.092,1.0,7.224,13.570599,-0.18991089,4.4324565,0.20479172
7549,3530,12133,35.53,183.426,1.0,259.637,201.819,164.629,32.366,43.382,13.808,200.168,232.835,6.02,90.706,99.353,30.3,41.397,8.274,4.102,87.984,98.941,1.0,4.24,96.382,238.808,390.097,257.596,7.263,108.938,44.735,64.514,76.254,53.441,191.35,18.636,54.428,263.982,98.898,115.069,107.158,497.079,162.753,24.204,1.0,321.113,314.2,1.0,573.742,163.549,72.441,89.696,14.969902,46.16928,-3.583365,-15.687282
7550,11848,5663,89.4,233.376,13.699,232.67,145.753,50.95,8.841,40.355,19.297,134.832,320.301,5.016,119.249,41.888,35.881,1.0,1.0,13.41,40.538,102.034,55.225,1.0,61.241,309.423,421.129,222.098,8.307,266.252,1.0,40.831,34.864,491.323,18.55,223.0,149.187,128.356,203.47,134.28,426.748,270.137,63.056,303.875,3.265,205.13,1.0,10.137,408.782,38.251,1.0,109.925,25.825775,11.173767,-5.1470814,-1.7059436
7551,5474,9402,49.18,302.872,10.877,45.128,83.57,75.064,2.568,70.627,6.489,178.038,266.557,6.02,103.958,112.614,42.858,30.479,2.212,15.478,3.636,295.854,105.28,1.0,196.784,218.038,379.355,233.255,11.439,126.162,12.509,45.137,177.847,28.531,67.15,51.832,68.541,211.055,27.699,173.904,90.396,335.14,78.316,219.608,78.02,92.24,83.8,9.122,361.273,38.251,4.513,43.014,7.5767784,-3.6909304,4.9375334,1.9875978
7553,17828,3093,106.88,185.598,6.644,325.828,51.969,52.672,71.573,93.836,13.808,173.823,381.421,227.909,134.54,25.312,52.624,44.672,1.0,8.239,107.753,394.827,32.284,11.8,48.691,267.885,307.742,403.643,15.614,139.941,2.151,156.017,202.305,179.299,55.0,521.766,151.203,277.214,250.194,239.944,492.678,644.192,675.478,222.05,44.041,373.692,1.0,9.122,466.848,55.183,2.171,55.463,-20.702496,35.83403,7.0058675,-21.34789
7554,16708,1255,134.74,22.717,3.822,89.255,64.202,140.516,91.961,17.145,8.319,92.68,109.541,14.052,147.792,111.509,12.162,5.367,1.0,3.068,20.769,70.074,1.0,1.0,249.495,48.769,186.0,76.052,8.307,9.038,1.0,130.181,130.814,153.079,1.0,180.467,27.21,57.235,101.122,238.743,169.735,222.24,104.766,91.374,1.0,140.18,35.2,3.03,414.061,95.82,1.0,248.416,19.267523,11.102966,4.5222616,-2.483863
7555,20594,6888,136.59,394.085,33.453,53.708,174.296,11.334,26.093,50.445,6.489,92.68,173.823,3.008,2.019,10.946,31.696,1.0,1.0,352.615,10.226,132.963,307.582,1.0,304.716,127.692,135.871,141.976,7.263,71.045,1.0,18.224,127.051,18.043,49.6,24.86,122.977,45.657,190.12,111.466,99.336,213.116,66.108,391.807,236.592,10.279,2.8,9.122,577.701,1.0,1.0,64.799,0.24937057,-50.95692,2.8397722,16.538784
7557,6330,17009,192.16,1.0,1.0,702.139,707.436,71.619,10.41,85.764,10.148,89.519,39.991,341.363,90.706,60.675,5.186,194.249,8.274,3.068,221.096,210.285,1.0,4.24,1.0,312.538,320.871,264.695,5.176,182.428,44.735,109.727,113.881,113.748,165.7,144.159,321.567,32.425,47.724,103.061,216.668,254.171,226.843,4.664,1.0,104.611,65.8,4.046,725.506,116.139,20.91,186.173,5.5451813,38.92419,-0.0077763456,-16.46338
7558,3491,765,127.92,94.385,16.521,133.383,165.121,83.676,1.0,7.055,22.956,123.241,407.766,1.0,11.194,60.675,72.158,28.295,1.0,72.357,11.544,303.071,207.474,1.0,16.06,164.038,73.806,241.369,41.712,320.221,2.151,10.689,2.881,209.453,72.55,184.617,19.145,151.512,78.873,33.419,331.765,452.603,31.519,217.165,84.816,1.0,1.0,3.03,437.815,14.546,6.856,58.575,20.531242,-14.592148,2.8444445,7.978506
7559,17222,10880,72.63,142.163,32.042,242.476,178.373,18.224,93.529,79.709,13.808,295.009,491.016,735.943,40.756,13.156,58.205,562.187,2.212,9.273,298.855,560.811,11.428,1.0,1.0,689.5,572.71,406.685,157.583,420.121,426.841,269.051,153.39,293.358,454.6,113.037,428.423,361.566,454.889,227.936,355.232,615.682,704.98,328.301,1.0,14.918,15.4,292.375,477.406,51.797,1.0,1.0,-35.867958,36.29225,12.421485,-24.17844
7560,2105,16357,166.86,7.515,1.0,447.179,268.08,107.79,33.934,90.809,1.0,128.509,65.282,6.02,24.446,54.044,5.186,76.334,9.487,1.0,95.892,68.012,1.0,5.32,43.671,203.5,343.548,87.208,7.263,25.114,48.188,86.044,89.424,14.11,148.15,128.598,221.768,191.207,145.621,80.248,156.326,330.579,113.922,1.0,1.0,163.376,170.2,3.03,365.232,202.493,102.891,158.164,17.790485,42.50619,-3.921638,-13.393978
7561,9655,8685,54.01,126.961,19.343,344.215,390.406,116.402,206.446,70.627,54.06,252.858,295.009,12.044,146.772,50.729,263.307,56.682,2.212,120.963,139.384,336.062,1.0,1.0,1.0,593.962,634.774,574.03,14.571,392.562,12.509,126.952,354.695,263.205,77.95,386.907,90.718,25.81,78.873,286.772,344.057,922.452,166.822,160.987,3.265,127.808,28.0,14.198,355.995,105.98,9.198,67.911,0.5920048,20.484745,-10.7113,-4.5890455
7562,21967,10793,35.53,131.304,24.987,50.031,18.33,33.726,15.115,39.345,4.659,151.693,11.538,21.08,6.097,41.888,38.672,281.593,492.013,1.0,429.331,79.353,1.0,3.16,1.0,83.038,388.903,1.0,207.69,185.872,506.255,136.64,49.915,58.685,314.2,23.822,365.922,1.0,1.0,136.681,131.742,162.938,12.19,16.877,1.0,1.0,31.6,53.793,1.0,83.968,1.0,46.126,14.944508,28.610083,12.785858,-13.803772
7563,4892,10225,90.39,216.002,13.699,42.676,127.404,149.128,7.273,36.318,10.148,186.468,315.032,6.02,113.133,135.821,34.486,58.866,7.062,150.953,26.041,157.706,48.969,3.16,194.274,210.769,304.161,274.838,11.439,97.455,35.528,26.836,223.0,19.354,161.65,85.028,47.371,194.515,87.773,159.495,91.513,238.205,134.268,176.863,46.306,175.748,215.2,9.122,468.168,194.027,29.108,95.921,-2.1240005,8.758062,7.4868197,-6.477814
7564,7033,12850,149.8,7.515,1.0,235.121,162.063,56.117,32.366,98.882,8.319,156.962,143.263,9.032,87.648,44.098,2.395,31.57,2.212,1.0,109.071,80.384,1.0,2.08,38.651,289.692,446.194,108.507,3.088,130.755,13.66,109.727,76.254,209.453,64.45,8.262,178.421,177.975,103.347,98.258,73.634,396.723,166.822,14.434,1.0,299.463,64.0,1.0,404.823,60.263,5.685,106.813,14.997551,33.46917,-1.546788,-11.422755
7565,5860,888,114.7,205.143,9.466,396.923,245.653,4.445,1.0,21.182,13.808,90.573,317.139,1.0,69.299,5.42,16.348,13.01,1.0,239.891,27.359,194.82,242.929,1.0,78.812,117.308,165.71,411.756,1.0,221.469,1.0,27.913,10.407,208.142,18.55,106.813,52.412,111.816,445.989,33.419,357.466,290.664,93.575,363.718,195.816,82.961,1.0,7.091,359.954,2.693,1.0,25.897,8.9572525,-36.010296,2.2294617,9.053944
7566,18967,4072,39.8,66.152,5.233,53.708,66.241,40.616,156.261,42.373,19.297,115.864,244.427,8.028,75.415,3.21,24.719,14.102,1.0,6.171,19.451,66.981,3.086,1.0,164.153,109.0,361.452,147.047,4.132,56.117,1.0,10.689,228.644,57.374,3.7,152.458,53.42,166.397,216.82,45.427,63.577,500.5,112.904,42.523,12.327,186.573,8.2,5.061,441.774,45.024,1.0,8.78,12.4596615,11.331425,4.134453,-1.7803736
7567,24222,6406,172.12,118.274,17.932,91.707,166.141,33.726,4.137,33.291,37.593,180.146,259.18,7.024,121.288,23.102,35.881,39.213,1.0,546.003,136.748,339.155,9.342,1.0,131.523,279.308,264.774,265.71,21.878,263.955,13.66,44.06,8.525,261.894,26.65,79.841,123.985,371.49,116.697,121.072,335.117,544.976,247.189,297.769,5.531,151.005,1.0,34.503,287.371,1.0,1.0,2.556,15.565981,-29.061056,-3.596828,8.950062
7568,3633,7993,98.5,604.743,17.932,68.417,169.199,274.864,65.3,51.455,10.148,218.082,485.747,8.028,2.019,50.729,35.881,98.17,8.274,498.432,15.497,232.966,438.975,4.24,274.595,217.0,400.839,407.699,8.307,161.759,26.32,16.071,335.881,24.598,214.3,78.804,81.646,359.912,36.599,227.936,145.151,372.774,137.32,450.428,379.306,1.0,164.8,12.168,476.086,146.617,15.054,103.701,-13.228447,-59.64629,6.122166,21.014719
7569,21925,7872,204.81,339.791,16.521,63.514,273.177,2.722,2.568,54.482,10.148,92.68,147.478,6.02,22.407,37.468,37.277,8.643,1.0,56.845,15.497,238.121,234.587,1.0,53.711,174.423,341.161,144.004,10.395,92.862,1.0,106.498,12.288,16.732,76.6,87.103,109.872,58.889,165.646,40.624,123.919,116.182,94.593,415.011,25.918,127.808,1.0,11.152,600.136,4.386,1.0,4.112,0.16692448,-41.727215,4.8603845,12.486979
7570,9848,3787,120.67,569.996,26.398,244.928,160.024,1.0,157.829,93.836,13.808,207.544,328.731,10.036,58.086,100.458,40.067,43.58,1.0,590.472,64.261,175.232,393.092,1.0,41.161,213.885,485.581,256.582,29.185,304.145,17.113,129.105,243.695,112.437,65.8,41.458,119.953,285.483,348.091,59.835,265.836,345.404,53.9,422.339,270.571,2.546,13.6,35.518,433.856,45.024,1.0,83.472,2.2765446,-56.131622,0.0707875,18.349644
7571,23252,15041,171.41,1.0,10.877,334.409,30.562,4.445,82.551,39.345,4.659,160.123,50.528,61.241,46.872,68.41,1.0,8.643,3.425,112.689,52.4,135.025,1.0,8.56,8.53,161.962,374.581,20.27,4.132,66.452,10.207,98.962,112.0,91.461,63.1,127.561,96.767,240.826,123.372,55.032,394.342,266.716,206.497,2.221,1.0,58.218,22.6,2.015,381.069,7.773,32.621,60.131,36.23596,-22.333698,9.911251,-0.2433871
7572,15155,2310,112.0,107.415,9.466,206.929,117.21,59.562,101.37,84.755,24.786,175.93,137.994,11.04,100.9,10.946,28.905,22.836,1.0,12.376,16.815,176.263,3.086,1.0,23.59,154.692,269.548,160.231,11.439,244.434,2.151,146.329,166.559,453.303,2.35,92.29,49.387,83.699,207.92,274.764,421.161,331.719,65.091,143.889,7.796,198.944,31.6,6.076,373.151,4.386,9.198,92.808,29.700592,11.893448,-2.845039,-3.3543196
7573,1105,17129,222.15,7.515,1.0,366.279,313.952,137.071,93.529,77.691,2.83,128.509,152.747,8.028,13.233,102.668,34.486,75.243,13.124,1.0,165.743,144.303,1.0,6.4,73.791,361.346,258.806,156.175,2.044,64.155,60.848,74.203,121.407,130.791,188.65,661.813,621.973,65.505,121.147,103.061,258.013,530.151,86.454,1.0,1.0,154.098,224.2,2.015,295.289,194.027,54.873,67.911,-0.8246498,40.040695,5.1757145,-15.127711
7574,24181,650,105.03,3.172,123.758,36.547,351.669,9.612,91.961,4.027,22.956,146.424,38.937,30.117,143.714,139.136,1.0,1.0,1.0,207.832,8.908,224.718,9.342,1.0,81.322,146.385,181.226,302.221,32.317,59.562,1.0,204.46,313.305,101.949,5.05,103.701,1.0,1.0,76.648,99.459,78.104,311.192,108.835,273.344,3.265,1.0,1.0,3.03,333.56,60.263,1.0,169.056,15.115769,-8.067711,5.2803216,3.488321
7575,12935,6190,190.59,92.213,10.877,362.601,200.8,97.455,5.705,19.164,11.978,105.326,293.956,5.016,95.803,1.0,34.486,1.0,1.0,5.137,37.902,137.087,3.086,1.0,21.08,237.769,381.742,283.965,13.527,134.2,1.0,78.509,49.915,252.717,26.65,465.748,332.656,100.238,147.846,173.904,250.191,302.068,107.818,66.949,44.041,211.316,1.0,5.061,366.552,38.251,1.0,1.0,1.026453,31.525269,3.956771,-13.899178
7577,11322,13735,138.01,7.515,1.0,73.32,228.323,52.672,123.327,82.736,35.764,107.434,241.266,75.297,64.202,3.21,172.616,40.305,2.212,9.273,122.251,182.449,5.171,2.08,73.791,190.0,359.065,281.937,5.176,251.324,24.018,90.35,164.678,168.811,86.05,502.056,287.293,161.435,127.822,175.105,89.279,487.955,247.189,24.204,1.0,239.152,49.6,2.015,672.719,43.331,2.171,242.192,-0.38419247,34.8092,2.94025,-15.407881
7578,23390,15200,281.7,5.343,1.0,84.352,33.62,4.445,62.163,58.518,10.148,144.316,43.152,8.028,122.307,58.465,1.0,15.193,2.212,611.155,80.077,189.666,3.086,93.88,6.02,173.385,443.806,50.696,1.0,35.448,9.056,107.574,108.237,37.709,46.9,59.093,90.718,325.179,187.895,67.04,249.074,258.733,228.878,11.991,1.0,98.426,31.6,2.015,447.053,14.546,26.766,47.682,38.31789,-25.967068,10.526009,0.21113041
7579,11010,9707,180.5,179.083,13.699,324.602,226.285,112.957,15.115,84.755,13.808,133.778,242.32,8.028,89.687,79.461,48.439,22.836,2.212,9.273,65.579,122.653,7.257,1.0,83.832,319.808,529.742,246.44,37.536,227.21,9.056,142.023,153.39,288.114,53.65,163.869,168.34,98.584,127.822,163.097,270.305,354.527,156.649,47.408,3.265,188.119,11.8,7.091,622.571,173.708,3.342,197.065,12.299544,24.312824,-2.807873,-9.525794
7580,24330,6939,97.5,233.376,10.877,206.929,153.908,26.836,4.137,55.491,21.126,162.231,206.491,32.125,133.52,36.363,34.486,10.826,1.0,550.14,64.261,329.876,53.14,1.0,41.161,177.538,297.0,323.52,5.176,102.048,1.0,61.284,14.169,143.902,46.9,251.009,117.936,77.083,408.165,133.079,384.285,460.586,182.081,297.769,1.0,265.441,1.0,13.183,358.634,2.693,1.0,1.0,14.385319,-30.082464,-3.4339464,9.303996
7581,9680,14687,82.86,9.687,1.0,194.671,498.461,128.459,192.331,68.609,116.269,193.845,450.972,12.044,84.59,145.767,122.387,92.711,9.487,6.171,69.533,219.563,15.599,5.32,269.575,402.885,538.097,504.05,10.395,214.579,44.735,86.044,213.593,54.752,184.6,838.168,508.061,204.439,161.196,100.66,111.628,716.038,193.272,52.293,1.0,301.009,265.6,3.03,472.127,344.724,46.675,206.402,-3.2546806,35.136047,3.7990716,-16.550232
7583,14402,6671,137.44,109.587,12.288,145.64,321.088,4.445,26.093,77.691,13.808,180.146,261.288,9.032,101.919,31.942,40.067,16.285,1.0,14.444,65.579,79.353,1.0,1.0,26.101,286.577,519.0,180.516,33.361,258.214,4.453,115.11,175.966,362.843,29.35,543.551,232.857,209.401,134.497,128.276,323.943,432.075,238.034,37.638,109.735,234.512,8.2,10.137,431.217,4.386,2.171,21.229,-0.0198555,30.58591,3.6728206,-14.135593
7584,3521,12215,226.55,98.728,1.0,274.346,203.858,187.021,30.797,38.336,26.615,191.737,258.127,33.129,72.357,118.139,7.976,76.334,9.487,546.003,134.112,235.028,1.0,5.32,106.422,288.654,246.871,382.344,3.088,166.352,55.093,36.525,112.0,107.193,203.5,91.252,39.307,224.286,205.695,92.255,508.322,445.76,278.726,15.655,3.265,186.573,292.6,1.0,481.365,124.605,59.558,105.257,21.122301,44.28979,-6.70693,9.153891
7586,25111,7358,142.41,665.552,39.097,123.577,127.404,6.167,11.978,79.709,21.126,89.519,214.921,5.016,82.551,25.312,37.277,2.092,1.0,519.115,15.497,175.232,528.656,101.44,11.04,197.269,299.387,198.772,8.307,245.583,1.0,33.295,16.051,154.39,90.1,52.869,91.727,134.972,156.746,59.835,309.416,381.897,146.476,356.39,91.612,7.186,2.8,13.183,324.322,4.386,1.0,2.556,9.760254,-57.993484,-2.660615,18.953764
7587,21676,6197,75.9,500.5,22.165,54.934,162.063,4.445,2.568,67.6,6.489,96.896,145.37,41.161,10.174,16.471,26.115,1.0,1.0,450.86,8.908,290.7,318.01,1.0,354.917,62.269,217.032,292.079,6.219,100.9,1.0,58.055,110.119,31.154,86.05,45.607,90.718,30.772,101.122,28.617,136.211,306.63,116.974,446.764,304.551,1.0,1.0,11.152,267.576,2.693,1.0,1.0,5.896929,-64.8453,-1.1914424,21.26032
7588,12183,2851,117.82,222.517,17.932,184.865,271.138,7.89,220.56,75.673,13.808,168.554,421.465,101.402,122.307,66.2,59.601,18.469,1.0,14.444,3.636,168.015,34.37,1.0,1.0,161.962,337.581,387.415,20.834,384.524,1.0,130.181,160.915,438.882,21.25,1000.0,532.254,230.902,83.323,58.635,310.534,454.884,194.289,393.028,32.714,96.879,22.6,64.96,394.266,80.581,1.0,162.832,-4.875555,32.620476,6.929885,-16.798832
7590,17535,6789,109.01,192.113,9.466,186.091,36.679,23.391,7.273,88.791,6.489,168.554,5.215,431.725,86.629,44.098,37.277,58.866,1.0,83.733,32.631,532.975,28.113,1.0,126.503,437.154,495.129,196.743,13.527,52.672,4.453,144.176,55.559,95.394,26.65,751.028,108.864,163.089,152.296,189.513,454.685,381.897,724.309,11.991,7.796,304.102,24.4,6.076,458.93,7.773,1.0,7.224,-21.076305,39.034904,6.5096574,-21.85422
7592,3237,2988,116.4,300.7,23.576,68.417,156.966,16.502,68.436,31.273,32.104,219.136,340.323,6.02,4.058,144.662,23.324,35.938,3.425,681.478,3.636,156.675,378.493,2.08,144.073,192.077,268.355,310.335,5.176,280.031,22.868,20.377,140.22,193.72,215.65,86.065,23.178,67.159,12.125,45.427,561.96,412.688,60.004,500.5,191.286,1.0,193.6,9.122,255.699,6.08,11.54,39.902,18.841661,-62.259712,-6.2715864,20.038578
7593,24866,11037,19.47,832.776,221.119,90.481,283.37,25.114,16.683,73.655,17.467,77.927,359.291,5.016,52.989,4.315,52.624,2.092,1.0,706.298,2.318,212.347,837.324,524.8,16.06,136.0,166.903,275.852,23.966,178.983,7.906,131.258,149.627,32.465,276.4,22.785,77.614,5.962,38.824,235.141,119.45,375.055,37.623,520.04,270.571,5.639,1.0,19.274,51.148,17.932,1.0,2.556,3.5357819,-64.15083,0.80857503,24.225998
7594,476,6497,190.88,446.207,24.987,319.699,197.742,54.395,129.6,46.409,24.786,222.297,374.044,7.024,1.0,166.763,37.277,32.662,7.062,593.575,3.636,169.046,413.948,2.08,139.053,304.231,415.161,373.216,7.263,297.255,22.868,87.121,292.61,163.567,208.9,96.439,77.614,275.56,14.35,91.054,468.094,441.199,97.645,426.002,175.429,1.0,200.8,13.183,286.052,192.334,63.072,67.911,-8.8116,-58.304222,5.2890816,21.840174
7595,17002,15143,105.03,7.515,1.0,363.827,133.52,209.412,24.524,26.227,11.978,207.544,28.399,481.926,238.517,60.675,1.0,30.479,4.637,3.068,113.025,368.022,5.171,3.16,151.603,409.115,354.29,231.226,1.0,213.431,21.717,151.711,42.39,205.52,144.1,497.907,106.848,116.778,165.646,245.947,639.064,625.945,809.763,1.0,3.265,61.311,139.6,17.244,439.135,80.581,98.206,39.902,-21.251728,39.867188,6.7860546,-22.058687
7596,8471,2515,120.53,478.783,20.754,54.934,115.171,6.167,49.617,47.418,30.275,91.627,337.161,10.036,40.756,14.261,118.201,1.0,1.0,505.671,2.318,144.303,320.096,1.0,26.101,121.462,282.677,223.113,9.351,277.734,1.0,53.749,147.746,126.858,32.05,113.037,35.274,141.588,470.463,63.438,116.097,291.805,39.658,394.249,186.755,135.54,2.8,9.122,448.373,24.705,1.0,80.36,4.886238,-60.18622,0.39878437,17.777527
7597,6282,15633,37.38,9.687,17.932,456.985,563.702,97.455,341.319,201.809,2.83,646.978,419.358,553.211,42.795,149.082,45.648,407.151,247.113,85.801,197.373,705.146,1.0,2.08,1.0,768.423,334.0,668.352,5.176,451.124,96.526,134.487,202.305,175.366,323.65,881.738,712.699,2.654,5.45,275.965,411.104,727.442,829.092,2.221,1.0,78.322,137.8,505.576,198.952,161.856,118.116,103.701,-30.581116,37.763626,8.8030405,-23.151602
