cell,x,y,area µm²,ATG7,ApoE,TMEM119,E_9,IBA1,PSD95,HLA-DR,Neurofilament,CD163,CD14,CD11b,CD34,AQP4,E_8,CD3e,CD68,P2Rx7,Vimentin,Synaptophysin,Olig-2,DAPI_1,CD45,Gal3,SMA,E_7,PCNA,MAP2,E_1,GFAP,CD8,CD44,A-Beta,CD31,E_4,E_5,NeuN,E_3,CD40,S100B,HLA-A,E_10,E_6,H2A.x,CD74,Claudin5,E_2,CollagenIV,CD11c,CD4,UMAP_1,UMAP_2,TSNE_1,TSNE_2
67,19155,6117,91.82,271.84,95.333,24.542,116.826,152.268,48.471,21.388,36.626,13.675,236.554,41.134,469.646,116.884,17.581,34.709,17.113,165.795,76.084,187.682,94.895,238.397,341.271,459.389,7.009,59.876,416.902,9.502,18.312,149.192,40.68,6.192,9.016,176.75,33.226,55.0,42.106,23.044,342.649,485.02,257.073,33.496,46.461,52.154,15.584,106.212,9.265,219.692,129.515,54.48,58.162502,-14.948441,19.659092,-5.563274
68,16530,3254,158.76,239.65,41.207,62.414,95.109,57.726,9.439,9.155,64.829,12.522,187.129,30.287,144.429,122.878,2.036,22.451,15.099,681.775,50.632,41.364,11.918,221.21,33.718,86.306,1.0,33.287,38.619,71.143,2.018,289.093,1.0,46.692,2.002,4.083,9.056,23.68,43.352,3.004,34.156,394.201,11.538,43.979,24.867,82.244,4.125,6.107,3.066,48.229,31.121,27.74,-38.635014,16.002182,-14.028922,9.189533
69,3736,11411,144.55,56.5,8.732,18.401,3.413,39.868,24.208,11.194,1.0,10.218,242.863,16.186,126.083,77.923,3.073,26.537,12.078,6.683,128.261,248.227,27.203,190.058,51.168,83.222,4.005,25.69,12.495,3.126,6.092,270.44,8.002,20.731,14.026,24.639,12.078,13.96,7.228,11.02,149.481,582.03,7.323,53.413,13.502,67.199,9.334,3.043,8.232,8.187,52.205,26.67,74.21536,19.15401,9.902555,-14.156447
70,24482,3249,86.27,768.01,314.927,43.99,206.109,93.442,59.02,16.291,106.392,29.806,179.768,34.625,354.569,228.772,33.126,22.451,20.134,547.666,428.597,550.955,136.384,56.858,158.048,316.528,4.005,61.776,133.712,69.017,13.22,520.19,25.508,11.385,7.012,59.583,23.155,37.72,20.93,14.026,197.052,394.201,80.035,38.738,29.413,29.084,7.25,63.31,19.596,147.821,192.768,41.645,43.403275,-21.760017,21.063519,2.5971513
71,5246,4032,210.07,40.96,8.732,38.872,33.576,27.262,3.11,23.427,171.706,20.588,166.098,30.287,276.184,78.922,1.0,19.387,45.31,562.44,46.814,1.0,29.387,197.577,28.265,56.5,1.0,82.667,33.394,1.0,6.092,202.044,2.167,95.5,36.07,4.083,19.127,57.16,2.246,15.028,25.506,231.142,12.592,691.809,29.413,147.44,7.25,4.064,126.004,4.08,10.036,46.993,-71.63394,-17.61903,-29.086676,-1.6820776
72,18533,2727,62.25,44.29,30.382,14.306,110.793,17.808,9.439,9.155,20.297,5.609,72.507,20.524,42.694,68.932,1.0,26.537,7.042,405.601,18.817,80.045,3.184,455.384,20.631,64.722,1.0,18.093,11.45,11.628,1.0,56.961,2.167,5.154,1.0,1.0,12.078,15.04,5.983,3.004,61.545,566.55,1.0,38.738,20.321,197.59,3.083,1.0,3.066,2.027,28.109,19.183,27.228626,35.199593,-3.4135423,-3.9725645
73,15780,1257,38.09,185.26,5.639,72.65,188.011,13.606,60.075,9.155,42.563,3.304,18.877,46.557,1.0,16.984,1.0,14.279,15.099,385.143,4.818,113.682,5.367,487.61,152.595,23.611,2.502,14.295,277.919,392.098,1.0,26.908,27.842,1.0,3.004,27.722,9.056,20.44,1000.0,13.024,67.312,293.063,4.161,15.676,18.048,142.425,7.25,1.0,4.099,3.053,133.531,100.472,22.746315,39.970306,-5.322153,-5.760056
75,23005,11520,61.83,5.44,2.546,9.189,1.0,254.164,10.494,24.446,1.0,45.938,757.085,68.251,1.0,848.152,1.0,28.58,41.282,1.0,162.622,1.0,29.387,21.41,199.491,133.583,4.005,75.07,2.045,1.0,20.349,629.002,374.458,399.769,60.118,7.167,29.198,57.16,3.491,38.074,65.87,390.073,53.69,53.413,38.505,32.093,24.959,10.193,16.496,13.321,24.092,32.018,-96.069046,72.52799,18.61582,-23.35222
76,11476,12330,182.78,469.42,56.672,2.024,40.815,31.464,36.867,10.174,30.688,11.37,140.86,16.186,51.033,175.825,3.073,26.537,22.148,351.048,162.622,117.045,61.049,28.929,14.087,136.667,17.525,23.791,4.135,18.004,2.018,425.886,13.838,29.038,15.028,35.944,8.049,16.12,10.965,6.01,253.273,554.165,30.506,59.703,6.683,30.087,12.459,51.052,4.099,45.149,34.133,22.392,38.650345,-6.9314404,13.052569,2.801405
77,1686,245,173.54,104.23,10.279,19.424,104.761,2.05,3.11,15.271,229.597,11.37,120.88,16.186,11.007,90.91,1.0,34.709,15.099,629.495,68.448,1.0,26.111,222.284,54.44,84.25,1.0,23.791,52.204,1.0,1.0,139.865,1.0,84.077,41.08,1.0,7.042,25.84,2.246,11.02,24.065,243.526,1.0,437.08,12.365,140.419,1.0,2.021,84.68,15.374,9.032,68.384,-64.206,-15.056984,-27.155777,0.16117091
78,12274,9696,111.86,80.92,19.557,2.024,66.152,3.101,9.439,8.136,26.235,9.066,104.055,12.932,39.359,86.914,2.036,20.408,11.071,468.109,115.535,39.682,30.479,172.871,6.453,36.972,2.502,76.97,4.135,9.502,10.165,225.879,3.334,173.385,4.006,4.083,29.198,43.12,5.983,23.044,70.195,256.942,3.108,59.703,20.321,92.274,4.125,8.15,7.199,9.214,2.004,27.74,-30.004906,16.745804,-14.8860445,4.4492226
79,22132,14332,80.16,1.0,1.0,1.0,2.207,18.858,29.483,9.155,1.0,5.609,27.289,4.254,1.0,349.651,13.436,16.322,14.092,1.0,110.445,362.591,5.367,177.168,20.631,3.056,7.009,71.272,1.0,1.0,31.55,169.918,3.334,82.0,33.064,27.722,54.374,46.36,2.246,42.082,73.078,418.97,14.699,15.676,48.734,55.163,11.417,12.236,19.596,3.053,1.0,5.278,74.0423,20.24112,10.451236,-15.245389
80,22368,3205,108.02,729.16,69.043,49.108,146.989,174.328,17.879,14.252,98.97,121.986,148.221,50.896,14.342,258.742,2.036,16.322,20.134,522.662,161.349,106.955,38.121,21.41,81.705,247.667,1.0,35.186,41.754,26.506,2.018,701.544,3.334,1.0,3.004,7.167,3.014,9.64,7.228,2.002,68.753,555.197,11.538,33.496,21.457,12.033,10.375,6.107,5.132,17.428,97.386,43.784,31.758026,-18.685162,16.504997,5.5525866
81,14060,11725,263.79,427.24,53.579,12.259,78.217,34.615,47.416,10.174,49.985,9.066,87.229,18.355,34.356,68.932,6.182,26.537,15.099,336.273,58.268,362.591,31.57,100.9,36.99,86.306,5.507,52.279,11.45,124.281,6.092,363.707,16.172,10.346,19.036,17.444,7.042,18.28,13.456,11.02,233.091,746.122,4.161,46.076,10.092,47.139,14.542,4.064,5.132,12.294,76.302,27.74,36.32251,9.50668,6.716194,1.3233433
82,19189,7097,136.73,352.87,67.497,10.212,69.772,25.161,26.318,16.291,32.172,11.37,45.166,19.44,117.745,35.965,4.109,25.515,15.099,196.481,65.903,212.909,15.193,164.277,60.984,87.333,2.502,95.962,36.529,77.519,5.073,109.812,9.169,2.038,3.004,11.278,16.106,16.12,63.282,7.012,129.299,583.062,2.054,40.834,21.457,75.223,6.209,3.043,5.132,9.214,92.366,30.949,34.241688,28.487831,1.6150424,-2.2683156
83,20320,4021,77.03,510.49,93.786,16.353,122.859,58.776,11.549,17.31,26.235,5.609,83.023,15.101,31.02,60.94,1.0,20.408,6.035,528.345,12.454,350.818,1.0,124.532,69.709,117.139,1.0,25.69,41.754,132.783,1.0,338.836,2.167,1.0,1.0,1.0,1.0,8.56,35.878,4.006,38.481,551.069,1.0,30.352,14.638,40.117,1.0,1.0,1.0,7.16,109.434,22.392,19.913015,-0.582077,7.781287,9.058802
84,10090,6190,137.58,82.03,5.639,6.118,42.022,5.202,7.329,10.174,146.471,13.675,106.158,18.355,171.114,81.919,1.0,25.515,16.106,532.891,125.716,1.0,29.387,96.603,56.621,98.639,7.009,57.977,30.259,1.0,17.294,197.898,4.501,193.115,9.016,25.667,19.127,49.6,3.491,17.032,55.779,260.038,18.915,94.296,21.457,51.151,3.083,16.322,18.563,7.16,4.012,42.714,-34.394215,9.958998,-16.940218,4.8854065
85,17628,1974,58.7,365.08,45.847,22.495,163.88,47.221,40.032,9.155,155.377,5.609,140.86,14.016,21.013,293.707,4.109,9.172,10.064,406.737,81.175,224.682,28.295,52.561,74.071,97.611,1.0,61.776,78.328,100.9,3.037,318.11,15.005,16.577,2.002,15.389,15.099,11.8,7.228,5.008,31.273,590.286,16.807,26.158,20.321,14.039,1.0,10.193,6.165,34.882,48.189,10.626,25.724663,-4.774044,7.4844947,7.59196
86,20353,8034,79.17,448.33,70.59,63.438,45.641,128.107,34.757,17.31,44.048,13.675,169.253,37.879,62.708,126.874,4.109,30.623,20.134,330.59,84.992,288.591,27.203,40.745,115.514,157.222,2.502,97.861,57.429,56.264,5.073,467.338,12.671,4.115,7.012,18.472,14.092,32.32,38.369,10.018,178.312,776.051,23.13,41.882,27.14,32.093,17.667,18.365,5.132,51.309,117.466,37.366,38.33943,0.30817032,11.592228,2.2727277
88,10850,3287,206.51,108.67,10.279,53.202,212.141,57.726,12.604,16.291,134.596,7.913,150.324,48.726,149.432,101.899,2.036,18.365,15.099,768.15,196.982,12.773,45.764,229.803,79.524,96.583,5.507,67.473,83.553,11.628,9.147,222.77,6.835,204.538,10.018,12.306,20.134,17.2,4.737,12.022,32.714,270.358,15.753,123.647,24.867,130.389,6.209,9.172,12.364,8.187,6.02,39.505,-50.5616,12.002823,-20.619614,9.942419
89,17844,15390,174.53,240.76,18.011,1.0,2.207,19.909,4.165,3.039,32.172,2.152,5.206,1.0,29.352,9.991,2.036,7.129,5.028,16.911,67.176,110.318,1.0,106.271,2.091,61.639,2.502,90.264,1.0,54.138,6.092,387.543,1.0,1.0,15.028,5.111,12.078,25.84,52.071,24.046,1.0,705.873,3.108,26.158,40.778,42.123,1.0,4.064,7.199,3.053,55.217,3.139,57.94682,23.28888,7.7489834,-7.8366957
90,10868,8890,137.72,275.17,16.464,2.024,84.25,3.101,10.494,10.174,85.611,11.37,126.138,20.524,112.741,45.955,1.0,25.515,15.099,754.512,68.448,1.0,38.121,239.471,45.715,75.0,4.005,90.264,21.9,1.0,11.183,219.661,3.334,93.423,12.022,12.306,19.127,39.88,5.983,30.058,70.195,208.437,5.215,114.213,62.372,142.425,5.167,12.236,13.397,7.16,15.056,49.132,-47.27619,10.5737915,-19.892706,9.091138
91,24712,1038,89.26,332.89,67.497,60.367,149.402,34.615,65.35,16.291,58.892,4.457,57.785,18.355,2.668,152.848,6.182,13.258,11.071,264.672,31.543,342.409,31.57,242.694,177.679,174.694,2.502,12.395,79.373,64.766,2.018,124.321,4.501,1.0,5.008,22.583,13.085,10.72,10.965,8.014,5.325,363.241,2.054,17.772,14.638,142.425,3.083,1.0,5.132,8.187,213.852,18.113,19.043486,20.783245,-0.11261237,5.143472
92,11511,14537,3.55,75.37,39.661,78.791,44.435,168.025,22.098,26.485,1.0,1.0,70.404,15.101,1.0,1.0,18.617,5.086,9.056,98.741,1.0,392.864,1.0,230.877,150.414,1.0,2.502,1.0,1.0,75.394,7.11,1.0,1.0,1.0,1.0,41.083,20.134,7.48,1.0,19.036,1.0,221.853,8.377,61.8,81.693,13.036,23.918,4.064,4.099,7.16,14.052,2.07,25.949799,44.826126,-3.2731745,-8.58972
93,5456,2812,200.12,100.9,115.437,54.225,178.359,100.795,12.604,54.008,93.033,87.419,293.339,106.215,24.349,226.774,2.036,17.344,43.296,760.195,107.899,1.0,54.498,24.632,173.317,83.222,17.525,52.279,123.263,1.0,12.202,262.149,9.169,359.269,70.138,15.389,22.148,16.12,2.246,19.036,54.338,382.849,73.712,702.292,23.73,13.036,13.501,17.344,147.699,31.802,14.052,34.157,-67.19859,-23.310448,-30.787704,1.3768479
94,17942,4908,220.16,425.02,52.033,17.377,102.348,45.12,37.922,13.233,84.126,10.218,100.9,19.44,32.688,146.854,3.073,24.494,12.078,503.341,60.813,253.273,113.456,197.577,29.356,108.917,1.0,31.388,76.238,81.77,4.055,351.272,10.336,7.231,3.004,10.25,9.056,32.32,15.948,8.014,93.26,317.832,15.753,45.027,30.549,66.196,4.125,6.107,4.099,15.374,58.229,33.088,2.0708332,5.5048943,-5.7354617,8.600824
95,24790,7670,128.34,1.0,8.732,32.731,11.859,30.413,33.702,15.271,2.484,10.218,133.499,16.186,31.02,662.338,8.254,26.537,27.183,1.0,162.622,253.273,16.285,298.552,68.618,61.639,10.014,109.257,1.0,1.0,34.606,246.605,8.002,44.615,65.128,27.722,53.367,57.16,8.474,62.122,116.325,672.848,44.206,67.041,52.143,95.283,11.417,15.301,91.912,7.16,19.072,33.088,76.08139,18.1128,11.143024,-16.57443
96,5899,9007,203.81,416.14,75.229,47.06,90.283,95.543,41.087,15.271,33.657,12.522,61.992,28.117,96.063,17.983,4.109,25.515,15.099,248.761,26.452,355.864,38.121,175.019,158.048,118.167,4.005,63.675,63.699,37.134,4.055,201.007,12.671,2.038,5.008,30.806,15.099,26.92,20.93,18.034,165.338,329.184,4.161,76.475,45.324,119.355,8.292,4.064,6.165,14.347,134.535,35.227,21.062008,18.739986,0.7808519,5.380798
97,20550,9176,154.78,464.98,45.847,29.66,34.783,78.735,31.592,14.252,42.563,10.218,87.229,24.863,137.758,88.912,8.254,24.494,14.092,165.795,181.711,189.364,26.111,38.597,67.527,107.889,2.502,67.473,32.349,54.138,6.092,298.42,12.671,3.077,7.012,28.75,12.078,12.88,12.211,33.064,171.104,524.237,15.753,46.076,32.823,33.096,11.417,31.644,4.099,57.47,103.41,24.531,40.187943,3.966259,10.50188,-0.63256735
98,15392,6255,120.67,325.12,42.754,16.353,96.315,11.505,14.714,17.31,63.345,10.218,126.138,18.355,66.043,168.832,2.036,19.387,15.099,553.348,83.72,41.364,32.662,158.906,8.634,51.361,4.005,132.048,14.585,13.753,15.257,300.493,4.501,110.038,8.014,11.278,46.318,50.68,5.983,14.026,74.519,261.07,9.43,69.137,39.642,69.205,5.167,11.215,11.331,12.294,21.08,35.227,-34.69523,17.766634,-13.417557,7.9937215
99,11827,3367,139.85,137.53,38.115,102.333,248.337,68.23,17.879,22.407,142.018,20.588,125.086,51.98,126.083,129.871,2.036,19.387,14.092,705.642,140.987,4.364,33.754,255.584,75.162,71.917,2.502,76.97,89.823,3.126,9.147,260.077,9.169,176.5,6.01,7.167,16.106,25.84,3.491,9.016,58.662,220.821,22.076,78.572,32.823,258.774,9.334,10.193,24.761,8.187,8.028,44.853,-49.994385,11.410057,-21.054512,9.277357
101,14900,6904,214.61,401.71,24.197,1.0,78.217,3.101,16.824,9.155,55.923,12.522,161.892,12.932,102.735,111.889,2.036,20.408,12.078,503.341,111.717,61.545,33.754,143.868,5.362,130.5,4.005,95.962,18.765,66.891,15.257,305.674,4.501,61.231,7.012,10.25,19.127,43.12,8.474,15.028,94.701,459.219,8.377,65.993,30.549,86.256,5.167,9.172,10.298,9.214,24.092,30.949,-7.31752,11.023529,-8.689199,7.0666943
102,8937,16209,125.07,448.33,47.393,30.683,8.239,53.524,49.526,5.078,5.453,3.304,66.198,2.085,1.0,60.94,5.145,6.107,5.028,56.689,1.0,241.5,4.275,8.519,110.061,33.889,2.502,48.481,7.27,96.649,9.147,297.384,1.0,1.0,19.036,33.889,14.092,25.84,18.439,23.044,1.0,590.286,2.054,13.579,41.915,11.03,1.0,3.043,4.099,9.214,86.342,4.209,52.319363,22.863373,7.0930986,-5.426775
103,1152,3573,33.97,205.24,2.546,31.707,83.043,2.05,37.922,9.155,106.392,10.218,14.671,20.524,6.003,10.99,1.0,24.494,12.078,391.962,1.0,180.955,233.554,413.49,57.712,17.444,1.0,21.892,102.363,49.887,1.0,7.218,8.002,33.192,1.0,2.028,4.021,18.28,12.211,4.006,129.299,328.152,1.0,106.875,45.324,36.105,2.042,1.0,3.066,12.294,8.028,34.157,-80.86633,17.738039,-10.96237,-10.28414
104,12060,572,113.56,450.55,67.497,67.532,241.098,33.565,59.02,18.33,118.267,6.761,36.754,25.948,19.346,83.917,7.218,19.387,12.078,414.693,20.089,453.409,33.754,313.59,235.481,134.611,8.511,23.791,150.432,158.289,10.165,153.337,24.341,1.0,39.076,58.556,29.198,28.0,42.106,21.04,70.195,394.201,12.592,79.62,23.73,136.407,13.501,12.236,93.978,17.428,141.563,29.879,11.500401,4.5933914,2.5969388,11.419934
105,23900,8598,124.93,125.32,13.372,45.013,89.076,107.098,56.91,15.271,5.453,9.066,358.537,24.863,87.725,209.791,14.472,26.537,22.148,49.87,203.345,497.136,31.57,77.268,248.569,87.333,4.005,73.171,38.619,28.632,11.183,443.503,16.172,17.615,6.01,33.889,20.134,43.12,19.685,23.044,234.532,543.845,13.646,33.496,21.457,52.154,15.584,7.129,8.232,36.935,152.607,29.879,73.83924,8.569536,13.121399,-13.758003
106,3874,6004,173.26,486.07,47.393,46.037,151.815,16.757,65.35,16.291,155.377,12.522,57.785,18.355,127.751,88.912,4.109,19.387,13.085,509.024,26.452,357.545,50.131,153.535,117.695,115.083,5.507,29.489,81.463,162.54,3.037,158.519,20.84,8.269,15.028,45.194,7.042,21.52,29.65,9.016,199.935,353.952,7.323,115.261,19.184,102.304,10.375,4.064,41.291,15.374,88.35,30.949,8.032938,4.650791,0.6247006,11.300448
107,13092,13823,229.4,235.21,42.754,2.024,55.293,33.565,33.702,7.116,6.938,9.066,42.012,11.847,119.412,20.98,5.145,27.558,11.071,162.386,45.541,302.045,22.836,63.303,7.544,51.361,2.502,73.171,2.045,62.64,5.073,215.516,13.838,9.308,13.024,10.25,26.176,28.0,14.702,17.032,299.403,576.87,2.054,50.269,20.321,34.099,9.334,5.086,4.099,7.16,48.189,18.113,42.06194,22.764088,4.822409,-2.4623895
109,11550,7826,101.05,259.63,33.475,48.084,168.707,39.868,13.659,22.407,24.75,13.675,151.376,30.287,26.017,75.925,3.073,23.472,27.183,784.061,98.991,1.0,41.397,324.332,47.896,105.833,2.502,52.279,38.619,3.126,10.165,238.314,6.835,232.577,4.006,4.083,36.247,35.56,7.228,19.036,185.519,422.066,9.43,96.392,22.594,216.648,15.584,6.107,3.066,8.187,18.068,50.201,-52.077625,13.46106,-21.42971,11.297791
110,20423,7187,80.87,309.58,82.961,26.589,52.88,37.767,29.483,16.291,6.938,10.218,42.012,20.524,24.349,53.947,4.109,27.558,14.092,281.72,27.725,249.909,16.285,195.429,77.343,132.556,4.005,92.163,36.529,20.13,8.128,91.159,9.169,1.0,3.004,8.194,27.183,39.88,34.632,16.03,110.558,472.635,10.484,63.896,26.003,90.268,7.25,6.107,8.232,11.267,147.587,32.018,24.529018,27.143757,-0.43567187,-0.7596761
111,14009,4137,150.51,131.98,16.464,3.047,195.25,2.05,5.22,16.291,124.205,7.913,103.003,19.44,132.755,93.907,2.036,19.387,9.056,680.638,115.535,1.0,11.918,196.503,12.997,23.611,4.005,44.683,31.304,7.377,8.128,249.714,3.334,114.192,2.002,9.222,32.219,31.24,3.491,14.026,21.182,234.238,12.592,69.137,48.734,122.364,1.0,8.15,7.199,6.134,1.0,25.601,-45.787914,8.165958,-19.636349,8.335962
113,17081,7361,133.32,226.33,56.672,10.212,75.804,33.565,22.098,10.174,27.719,11.37,36.754,14.016,51.033,46.954,4.109,20.408,12.078,354.457,62.085,122.091,6.459,192.206,16.269,65.75,4.005,75.07,8.315,47.762,7.11,141.938,8.002,2.038,5.008,15.389,36.247,57.16,10.965,18.034,158.13,626.407,5.215,48.172,43.051,101.301,6.209,6.107,4.099,10.24,47.185,23.461,30.4935,28.106644,0.99369335,-2.7278805
114,4227,4836,146.96,206.35,266.988,12.259,122.859,3.101,26.318,12.213,109.361,15.979,169.253,24.863,344.563,203.797,9.29,34.709,19.127,487.43,381.511,63.227,68.692,236.248,56.621,170.583,5.507,57.977,189.096,9.502,11.183,175.1,16.172,69.538,47.092,98.639,21.141,40.96,27.158,21.04,310.935,264.166,213.867,206.461,40.778,21.06,9.334,181.801,72.283,397.314,29.113,55.549,58.678802,-20.818035,20.89143,-5.0633764
115,22802,445,70.21,326.23,92.24,66.508,49.261,53.524,8.384,20.368,85.611,3.304,6.258,11.847,2.668,14.986,8.254,10.193,8.049,114.652,59.54,125.455,1.0,408.119,70.799,94.528,5.507,6.698,43.844,171.043,12.202,100.485,2.167,1.0,15.028,25.667,30.205,39.88,25.913,43.084,13.974,658.4,4.161,7.29,27.14,164.491,1.0,10.193,23.728,8.187,159.635,13.835,28.918411,33.285465,-1.8987365,-4.067853
116,3997,8277,130.05,385.06,38.115,31.707,112.0,31.464,46.361,14.252,12.875,13.675,35.702,18.355,81.053,60.94,4.109,22.451,14.092,320.362,59.54,271.773,39.213,216.913,104.608,84.25,2.502,31.388,44.889,43.511,3.037,118.103,13.838,5.154,12.022,24.639,9.056,15.04,17.193,9.016,171.104,200.181,2.054,145.661,26.003,143.428,9.334,2.021,13.397,11.267,97.386,34.157,5.9691696,20.928658,-4.5992093,4.8849363
117,11127,11130,199.83,319.57,59.765,112.569,44.435,140.713,45.306,12.213,35.141,13.675,176.614,47.642,31.02,110.89,2.036,23.472,38.261,381.734,107.899,261.682,43.58,105.197,125.33,75.0,4.005,44.683,15.63,60.515,8.128,216.552,8.002,140.154,16.03,18.472,12.078,15.04,8.474,10.018,119.208,127.939,29.453,84.861,29.413,67.199,15.584,5.086,4.099,14.347,46.181,40.575,-4.645893,20.061926,-6.8098783,5.4802437
118,14876,15158,43.63,340.66,50.486,5.094,55.293,16.757,37.922,16.291,131.627,2.152,50.424,4.254,1.0,65.935,15.508,8.15,3.014,160.113,8.636,293.636,1.0,13.89,39.171,26.694,8.511,56.078,1.0,73.268,35.624,385.47,2.167,1.0,33.064,39.028,44.303,49.6,2.246,49.096,1.0,787.403,11.538,28.255,28.276,13.036,2.042,9.172,20.629,9.214,57.225,3.139,53.27022,19.338833,8.443579,-6.0862317
119,5904,3339,106.31,48.73,39.661,16.353,64.946,1.0,14.714,8.136,213.269,19.436,180.82,23.779,42.694,105.895,1.0,24.494,17.113,561.304,39.178,1.0,52.315,382.339,18.45,61.639,2.502,78.869,56.384,1.0,13.22,197.898,4.501,87.192,49.096,6.139,31.212,23.68,4.737,21.04,21.182,218.757,11.538,691.809,31.686,169.506,4.125,8.15,166.295,10.24,4.012,43.784,-72.767876,-19.580738,-29.797102,-1.7064724
120,17731,1261,189.32,342.88,30.382,24.542,79.424,47.221,28.428,9.155,69.282,3.304,45.166,17.27,146.097,75.925,2.036,9.172,11.071,272.628,59.54,164.136,3.184,140.645,68.618,66.778,1.0,14.295,64.744,177.419,2.018,205.152,8.002,1.0,3.004,11.278,8.049,6.4,74.493,5.008,8.208,348.792,2.054,27.207,12.365,60.178,1.0,1.0,4.099,6.134,73.289,10.626,7.5391235,26.443495,-5.526823,1.8427325
121,2106,4935,137.44,380.62,48.94,62.414,161.467,38.817,52.691,13.233,134.596,9.066,72.507,34.625,44.362,57.943,2.036,17.344,12.078,348.775,60.813,283.545,40.305,105.197,113.333,141.806,1.0,40.884,50.114,105.151,1.0,210.334,13.838,4.115,5.008,20.528,11.071,13.96,25.913,11.02,152.364,326.088,3.108,120.503,11.229,59.175,6.209,1.0,33.026,17.428,78.31,27.74,9.388546,11.416939,0.063991316,9.211453
122,15759,10379,67.65,615.94,279.359,1.0,80.63,34.615,29.483,14.252,2.484,24.045,190.284,16.186,12.674,199.801,16.545,34.709,15.099,377.188,146.078,22.864,41.397,5.297,14.087,184.972,7.009,76.97,36.529,18.004,16.275,589.622,31.343,6.192,23.044,52.389,10.064,24.76,9.719,15.028,221.558,678.008,103.218,55.51,14.638,24.069,10.375,85.782,14.43,49.256,98.39,35.227,39.051453,-12.007023,15.220986,3.270388
123,6305,79,152.36,399.49,55.125,81.862,237.478,75.584,49.526,18.33,311.239,6.761,90.384,50.896,69.379,78.922,4.109,20.408,26.176,441.969,13.726,397.909,39.213,161.055,222.394,131.528,4.005,10.496,146.252,100.9,5.073,235.205,23.174,1.0,32.062,42.111,16.106,16.12,28.404,16.03,81.727,549.005,9.43,73.331,18.048,99.295,18.709,5.086,73.316,19.481,171.683,45.923,12.983259,1.5646629,4.601457,11.713529
124,20259,8162,211.63,392.83,47.393,17.377,61.326,57.726,26.318,12.213,9.906,10.218,67.249,15.101,51.033,24.976,3.073,22.451,13.085,328.317,224.98,152.364,21.744,125.606,50.078,216.833,2.502,80.768,31.304,90.272,4.055,380.288,10.336,3.077,5.008,15.389,9.056,29.08,73.247,12.022,140.831,595.446,4.161,68.089,51.007,66.196,6.209,3.043,6.165,6.134,125.498,27.74,34.968483,6.7193413,10.539265,1.5284185
125,19949,4919,131.33,926.74,126.262,10.212,192.837,93.442,12.604,29.543,5.453,120.834,336.454,78.013,237.825,245.755,9.29,25.515,21.141,687.457,322.971,31.273,49.039,16.039,106.789,363.806,106.158,151.04,98.183,11.628,5.073,412.414,13.838,16.577,2.002,78.083,9.056,34.48,7.228,12.022,238.857,493.276,142.209,65.993,78.283,23.066,4.125,74.546,10.298,82.111,135.539,69.454,35.356396,-24.102959,18.934036,5.4765005
126,10991,6781,114.7,98.68,39.661,24.542,112.0,11.505,13.659,9.155,188.034,14.827,180.82,28.117,99.399,100.9,5.145,24.494,16.106,581.761,58.268,6.045,34.846,242.694,32.628,51.361,7.009,101.66,26.079,1.0,31.55,227.951,8.002,237.769,15.028,20.528,35.24,66.88,4.737,18.034,172.545,285.839,26.291,98.489,63.509,138.413,9.334,16.322,21.662,8.187,6.02,50.201,-41.452682,9.227324,-18.204306,7.365933
127,23487,9231,76.18,218.56,73.683,55.249,66.152,116.552,43.196,31.582,33.657,11.37,399.548,36.795,411.274,400.6,15.508,31.644,52.36,105.56,189.346,534.136,43.58,211.542,232.21,158.25,5.507,50.38,166.107,5.251,15.257,236.242,20.84,23.846,19.036,90.417,23.155,31.24,15.948,28.054,305.169,550.037,232.835,35.593,28.276,29.084,33.293,125.62,17.529,293.616,141.563,48.062,67.47923,-5.7930145,18.40277,-8.819416
