cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
2653,12428,6075,229.68,269.87,2.421,85.353,289.018,242.65,256.921,140.036,86.629,377.581,398.802,343.375,28.439,199.539,113.708,166.071,57.65,28.316,223.669,300.07,231.0,88.667,419.121,185.223,243.659,407.21,235.177,100.191,468.617,211.488,139.943,184.069,7.04,129.659,319.23,70.964,89.084,142.58,47.796,126.336,359.457,125.107,6.281643,2.4098816,-12.041298,2.834385
2654,1045,3718,51.88,187.416,5.263,15.886,224.567,25.3,312.782,88.541,7.009,280.362,502.186,98.821,43.684,43.544,100.046,39.588,78.349,2.951,476.428,223.466,147.0,103.958,152.534,426.361,15.707,494.636,33.3,94.287,162.54,63.165,326.127,9.487,7.04,156.148,246.722,659.354,63.303,15.555,39.658,325.399,63.822,51.38,21.388065,31.92699,2.9352345,-9.63913
2655,11711,13124,149.24,542.324,15.211,1.0,192.341,65.8,594.684,1.0,5.507,146.268,781.996,10.782,692.068,7.303,2.708,118.908,84.885,6.854,950.852,698.831,765.0,143.714,158.146,291.564,113.401,776.105,277.859,47.053,395.286,220.213,502.584,169.521,7.04,80.466,27.855,723.583,187.91,90.976,21.346,1.0,105.704,261.502,-45.16295,-66.45661,-22.203087,-15.792059
2656,2101,15847,205.66,130.057,1.0,125.048,125.875,18.55,536.225,231.439,47.57,179.792,215.633,202.756,3.033,10.454,106.877,20.294,20.61,1.0,120.358,129.023,148.0,33.62,370.013,179.232,94.492,157.727,45.99,80.117,218.867,42.443,220.53,17.973,2.208,44.517,335.343,185.66,50.413,31.433,42.71,198.22,145.122,5.915,-63.76242,53.256386,16.688229,-5.9721804
2657,5220,6821,111.0,100.183,6.684,164.743,224.567,127.9,181.573,393.648,8.511,130.624,354.976,195.42,10.146,21.484,84.677,228.24,9.715,4.902,71.211,125.875,132.0,45.853,301.261,39.942,108.148,197.175,64.447,58.862,246.499,17.359,119.102,8.274,9.456,69.114,513.927,120.284,121.31,22.171,15.242,21.275,231.349,64.897,-25.632528,38.123146,5.5372415,-4.637585
2658,13781,1865,170.41,381.002,5.263,90.315,353.47,171.1,580.394,286.796,71.606,207.728,313.398,472.988,10.146,114.451,187.138,324.71,73.991,6.854,254.762,223.466,291.0,167.16,438.764,30.955,254.164,402.946,144.044,137.979,418.667,135.145,324.737,48.283,17.912,82.358,442.762,259.065,213.69,69.805,180.047,181.631,555.316,232.011,-19.7167,-9.184639,-10.808852,-6.210152
2659,5104,13924,294.78,64.334,1.0,181.283,295.06,48.25,208.854,2.287,14.52,155.208,293.171,126.945,8.114,1.0,48.815,22.438,1.0,86.852,90.268,137.418,161.0,72.357,250.75,30.955,245.76,203.572,47.143,69.489,308.139,22.812,156.616,1.0,2.208,25.597,609.262,171.897,119.161,20.848,8.121,183.474,288.012,55.066,8.016323,69.60833,9.936008,2.9218068
2660,9747,16654,211.2,89.428,1.0,191.207,209.461,94.15,229.64,24.173,11.516,103.805,230.242,111.049,2.016,4.151,45.4,86.751,3.179,12.707,56.166,129.023,127.0,28.523,294.246,24.964,151.218,154.528,39.068,106.096,324.081,6.453,130.217,3.425,126.63,44.517,425.306,45.731,24.632,19.525,1.0,273.79,331.126,4.686,3.6010818,73.25553,12.208023,2.5585032
2661,454,7854,330.59,157.542,2.421,100.238,283.983,111.7,159.489,89.829,91.135,341.822,177.426,153.846,5.065,128.632,59.062,178.933,18.431,28.316,123.367,226.614,151.0,78.473,198.836,125.313,291.981,238.756,107.129,58.862,352.776,48.987,271.939,83.442,3.416,95.602,197.04,239.567,59.006,108.177,16.26,58.138,441.989,51.38,11.884487,21.176945,-6.914949,0.8016875
2664,404,5282,136.73,142.007,3.842,37.387,188.312,48.25,459.579,96.265,10.014,110.51,166.189,64.584,29.456,15.181,139.323,84.607,54.382,1.0,77.229,136.369,83.0,56.047,148.324,116.327,6.252,167.322,27.532,64.766,83.896,35.9,226.088,25.248,8.248,40.733,180.927,261.359,61.155,14.232,25.415,6.53,55.2,61.21,-46.15487,35.41693,8.096683,-10.213949
2665,17076,6924,428.23,82.258,6.684,156.474,270.891,203.5,80.244,29.322,5.507,158.56,296.542,355.602,10.146,62.453,173.477,258.253,87.064,80.998,103.307,136.369,264.0,86.629,311.083,47.43,150.167,241.954,48.297,96.649,327.269,68.618,126.049,21.61,142.334,199.665,493.786,109.961,52.561,27.464,4.052,176.101,563.938,125.107,-13.418442,38.821068,-2.7450566,12.6324215
2666,4882,8857,205.8,475.406,18.053,2.654,213.489,72.55,646.648,1.0,13.018,89.279,526.908,162.405,940.04,37.241,1.0,174.646,50.024,8.805,211.633,615.931,328.0,176.335,22.046,221.169,24.11,786.766,195.955,112.0,129.595,107.88,326.127,218.016,11.872,14.244,1.0,123.724,364.077,49.958,78.316,1.0,62.591,530.605,-49.878246,-65.20308,-20.78373,-15.186442
2667,6778,5745,249.44,142.007,6.684,154.82,280.962,163.0,185.471,12.586,32.547,152.973,279.686,179.524,18.277,21.484,72.723,176.79,4.268,16.609,67.199,140.566,125.0,51.969,260.572,41.439,215.297,186.513,56.372,75.394,255.001,29.356,141.332,8.274,43.279,76.682,445.448,121.431,35.374,23.494,9.138,220.338,389.021,61.21,-0.923172,60.008385,4.8624477,9.015058
2668,6017,13929,125.36,70.309,1.0,126.702,277.941,49.6,633.657,7.437,11.516,146.268,215.633,59.693,3.033,1.0,14.662,9.575,2.089,24.414,92.274,142.665,172.0,66.241,552.414,38.444,190.085,168.388,29.839,163.957,343.211,6.453,156.616,1.0,341.651,25.597,379.653,117.99,132.052,15.555,6.087,50.766,200.554,79.642,14.933155,75.53282,16.474987,-1.5894381
2669,13857,2961,87.41,499.305,9.526,53.927,291.032,118.45,746.678,201.83,71.606,209.963,278.562,295.687,6.081,41.968,152.985,346.148,42.398,6.854,187.56,308.465,236.0,140.656,522.949,96.856,113.401,498.901,69.061,82.479,334.709,87.158,359.473,11.911,13.08,88.034,606.577,405.876,252.361,35.403,194.289,222.181,476.48,164.428,-22.039612,-11.090076,-10.088534,-6.644131
2670,10383,10488,72.2,130.057,1.0,115.124,191.334,61.75,110.124,240.451,22.032,107.158,268.449,141.618,3.033,1.0,299.846,129.627,33.683,2.951,66.196,103.838,118.0,58.086,232.51,53.421,131.259,205.704,59.833,52.957,226.306,19.54,105.207,47.07,1.0,86.142,472.302,121.431,93.381,18.201,13.208,1.0,196.858,30.491,-28.72503,39.604244,5.940781,-5.069371
2671,4768,14590,125.36,79.868,1.0,78.737,249.743,21.25,325.772,24.173,26.538,97.101,310.027,81.703,35.553,2.576,16.369,7.431,4.268,6.854,133.398,243.404,191.0,56.047,308.277,32.453,113.401,156.661,54.065,76.574,232.683,24.993,112.154,2.212,1.0,16.136,413.222,272.829,132.052,16.878,11.173,130.022,233.813,96.845,11.906727,71.698044,9.20046,0.39559454
2672,16211,739,141.84,256.725,3.842,10.924,178.242,261.55,88.039,10.012,2.502,1.0,199.901,1.0,19.293,1.0,35.154,273.26,72.902,36.121,278.834,14.642,163.0,385.309,1.0,318.523,46.17,137.47,19.457,5.723,4.188,118.786,138.554,16.761,28.784,281.023,86.935,150.104,482.239,26.14,25.415,128.179,15.782,233.24,-34.818542,36.5344,7.9019294,-7.8434467
2675,5893,15266,146.68,27.289,1.0,116.778,275.926,13.15,253.023,96.265,22.032,289.302,453.865,112.272,21.326,1.0,16.369,3.144,26.057,45.877,138.413,248.651,149.0,79.493,252.153,252.622,157.521,236.623,74.829,107.277,284.759,11.906,124.659,5.85,1.0,150.472,382.339,355.41,119.161,12.909,6.087,78.413,183.308,79.642,17.86025,61.20527,5.5161076,-0.14032742
2676,12072,18292,269.33,76.283,1.0,225.94,253.771,92.8,98.432,66.656,2.502,268.07,241.479,124.499,3.033,1.0,94.923,275.403,46.756,67.34,88.262,99.641,194.0,35.659,280.215,182.228,262.568,209.969,49.45,63.585,379.345,4.272,134.385,10.699,1.0,178.852,461.56,145.517,39.671,18.201,9.138,74.727,517.129,8.373,-2.5893517,45.69494,1.3815244,9.527263
2677,9217,1380,63.82,206.536,1.0,91.969,238.665,37.45,520.636,234.014,107.66,196.554,275.191,293.241,4.049,15.181,231.538,176.79,28.236,47.828,128.383,187.788,171.0,38.717,451.392,77.385,66.129,361.365,62.14,48.234,300.7,40.262,71.861,34.947,7.04,76.682,415.907,431.109,155.684,28.787,122.06,133.708,311.417,24.347,-27.194626,-11.359184,-7.7146916,-7.9891615
2678,13588,833,114.13,435.971,326.421,1.0,186.298,844.75,510.243,56.357,149.723,616.715,633.663,342.152,26.407,231.054,122.246,136.058,70.723,24.414,196.587,227.664,534.0,210.994,423.33,343.985,233.155,397.615,462.432,93.106,869.28,333.636,296.949,438.669,15.496,59.653,3.685,101.932,263.103,118.763,234.982,41.55,545.461,238.155,26.37767,-17.384804,-20.039661,0.27322668
2679,216,9615,191.87,173.077,1.0,171.359,253.771,60.4,262.117,28.035,82.122,338.47,381.946,25.455,39.619,13.606,2.708,39.588,26.057,186.361,109.325,173.097,108.0,77.454,174.983,224.165,187.984,328.314,20.611,36.426,229.495,14.087,178.847,1.0,3.416,148.58,367.569,401.288,50.413,15.555,2.017,4.686,389.021,31.72,16.425272,38.900887,1.5004139,1.9887987
2680,13047,3695,262.8,544.714,2.421,30.772,413.893,95.5,570.001,188.956,58.086,303.829,333.625,301.8,182.914,23.06,132.492,241.103,53.292,6.854,491.473,688.337,318.0,122.307,452.795,180.73,72.432,569.268,71.368,74.213,387.847,118.786,448.396,44.646,9.456,133.443,282.976,433.403,159.981,40.695,168.856,131.865,423.512,109.133,-22.05398,-23.969215,-11.868183,-12.534619
2682,11649,11363,92.53,153.957,1.0,34.079,77.536,25.3,685.62,71.805,4.005,1.0,174.055,15.673,3.033,10.454,55.646,61.026,44.577,1.0,60.178,57.666,66.0,70.318,6.612,200.201,3.101,130.006,14.843,34.064,11.628,17.359,41.293,14.336,1.0,53.977,128.56,223.51,121.31,16.878,37.623,2.843,1.0,80.871,-50.14903,33.689377,8.522732,-11.124404
2683,15870,8614,283.41,222.071,1.0,186.245,310.166,204.85,115.32,1.0,5.507,288.185,434.762,153.846,9.13,23.06,65.892,283.979,51.113,63.438,109.325,121.678,218.0,81.532,256.362,152.273,169.076,330.446,29.839,86.021,401.663,35.9,180.236,3.425,2.208,229.937,594.492,154.692,74.045,34.079,7.104,142.924,510.97,98.074,-4.755951,30.9305,-3.268417,9.868144
2684,6705,1490,137.3,171.882,2.421,111.816,321.244,84.7,193.265,116.863,38.556,386.52,285.305,130.613,8.114,15.181,50.523,142.489,73.991,149.289,114.34,155.257,325.0,48.911,183.402,403.895,79.785,450.923,43.682,44.691,273.068,18.45,191.352,9.487,4.624,105.062,201.069,585.948,76.194,30.11,6.087,56.295,158.672,71.041,17.677656,35.54153,1.1038578,0.54282254
2685,16403,12131,126.92,419.242,218.421,1.0,120.84,96.85,280.304,1.0,10.014,345.174,680.859,2.223,268.281,73.483,1.0,1000.0,169.86,40.023,679.036,781.731,509.0,177.354,2.403,207.69,337.151,551.143,174.037,50.596,538.76,112.242,535.93,201.042,15.496,110.739,344.742,340.499,1000.0,261.666,154.614,1.0,145.122,337.686,0.059257507,-19.952482,-17.995375,-8.656519
2687,8025,13210,125.36,147.982,1.0,197.823,314.195,34.75,110.124,127.162,1.0,293.772,224.623,78.034,7.098,1.0,45.4,228.24,18.431,34.17,161.482,70.258,142.0,71.338,240.928,266.102,281.476,171.587,45.99,77.755,340.022,2.091,135.775,5.85,107.302,209.125,446.79,225.804,99.826,19.525,8.121,170.572,439.525,69.812,6.2609024,43.384674,1.1401405,6.514243
2688,2343,15878,102.33,124.083,1.0,68.813,167.164,18.55,234.836,194.106,35.552,180.909,245.974,152.623,13.195,2.576,67.6,63.17,30.414,1.0,117.349,150.011,153.0,40.756,284.424,269.097,37.767,211.035,39.068,51.777,208.239,18.45,80.197,4.637,3.416,91.818,389.052,302.65,59.006,11.585,21.346,189.004,263.376,5.915,12.579266,74.7149,10.663333,-2.7561207
2689,12142,1698,59.69,473.016,2.421,34.079,395.766,98.2,621.965,221.14,61.09,363.054,490.948,332.37,8.114,29.363,161.523,286.122,95.78,12.707,331.994,252.849,322.0,64.202,452.795,418.873,103.946,481.842,56.372,51.777,355.964,65.346,337.242,17.973,10.664,265.886,226.581,490.751,125.606,24.817,219.722,141.081,254.753,152.14,-18.784962,-25.874496,-8.758482,-12.285189
2690,1827,19186,86.98,90.623,1.0,9.27,69.48,1.0,684.321,26.747,35.552,307.181,270.696,192.974,20.309,4.151,134.2,5.288,44.577,1.0,93.277,239.207,120.0,31.582,437.361,275.088,32.514,185.447,19.457,97.83,133.846,24.993,88.534,5.85,2.208,52.085,195.698,326.736,13.89,7.616,173.943,212.965,4.695,3.458,-68.96977,43.700737,19.525911,-7.7700315
2691,8347,6244,198.7,177.856,2.421,30.772,258.806,125.2,255.622,3.575,46.068,206.611,353.853,156.291,5.065,16.757,16.369,153.208,44.577,28.316,133.398,141.616,150.0,75.415,212.867,203.196,190.085,312.321,49.45,132.074,282.633,47.896,128.828,2.212,14.288,169.392,524.669,389.819,74.045,18.201,9.138,172.415,292.94,150.911,10.373058,37.906437,0.4387412,3.1263993
2692,2510,395,311.97,268.675,3.842,73.775,311.173,163.0,199.761,10.012,73.108,340.705,276.315,172.187,14.212,87.664,76.138,112.476,33.683,20.512,76.226,108.036,340.0,32.601,316.695,165.753,404.382,342.174,107.129,75.394,437.797,84.977,89.924,65.256,10.664,78.574,407.851,322.148,18.187,124.056,2.017,185.317,421.048,18.203,8.165913,29.854992,-6.259005,3.002501
2693,4238,13116,54.86,95.403,1.0,35.733,155.08,84.7,232.238,2.287,897.847,421.161,152.704,87.816,9.13,899.155,98.338,20.294,1.0,16.609,61.181,137.418,81.0,82.551,134.294,150.775,225.801,212.101,678.151,134.436,96.649,206.035,67.693,371.988,16.704,21.812,84.25,6.735,39.671,208.739,2.017,1.0,285.549,148.454,18.480873,0.20043564,-13.778002,0.54032403
2694,16170,9416,134.74,379.807,1.0,65.505,292.039,190.0,188.069,102.702,4.005,367.523,753.902,353.157,8.114,10.454,161.523,277.547,105.585,30.268,196.587,208.775,372.0,107.016,294.246,311.034,228.953,423.203,94.44,132.074,383.596,51.168,227.477,21.61,13.08,224.261,618.661,475.84,179.316,38.049,22.364,59.982,559.011,154.598,-0.2886753,21.067722,-6.674674,7.1015296
2695,15482,5779,260.52,422.827,2.421,82.045,308.152,295.3,390.727,186.381,221.832,179.792,334.749,246.776,62.993,420.139,122.246,371.873,125.194,45.877,119.355,296.922,273.0,98.861,340.548,30.955,153.319,374.159,179.805,491.053,323.018,360.902,124.659,202.255,5.832,63.437,407.851,51.466,67.6,179.629,9.138,71.041,462.93,249.214,5.4301395,4.950001,-12.075801,3.5995781
2696,14040,10151,145.54,194.586,1.0,290.445,271.898,200.8,155.592,16.448,8.511,198.789,423.524,166.073,13.195,10.454,112.0,196.084,7.537,79.047,187.56,152.109,261.0,57.066,270.393,24.964,227.902,309.123,33.3,74.213,410.165,30.447,341.41,5.85,2.208,76.682,513.927,87.022,65.452,26.14,16.26,78.413,493.725,24.347,-5.9998055,40.56604,0.09068102,11.937804
2697,10853,288,147.67,287.794,3.842,1.0,222.552,84.7,329.67,239.164,92.638,291.537,394.307,480.324,8.114,51.423,175.185,243.247,66.365,2.951,352.054,160.504,371.0,79.493,479.454,165.753,134.41,442.394,64.447,41.149,519.63,91.521,139.943,45.858,11.872,91.818,240.008,230.392,207.245,32.756,420.132,111.59,339.748,53.838,-28.548023,-24.284264,-11.50992,-10.238862
2698,10219,13992,153.36,228.045,1.0,40.695,271.898,84.7,214.051,93.691,2.502,272.54,215.633,91.485,21.326,2.576,105.169,243.247,169.86,157.094,169.506,151.06,106.0,85.609,180.596,361.958,630.233,271.807,119.819,58.862,321.955,31.537,202.467,15.549,3.416,218.585,343.399,278.564,168.574,11.585,30.502,8.373,284.317,173.03,7.969099,36.99021,0.7283501,4.545866
2699,473,16500,198.7,142.007,1.0,2.654,76.529,11.8,554.412,195.393,56.583,258.013,161.694,356.825,4.049,48.271,146.154,9.575,21.699,4.902,336.006,221.368,88.0,39.737,336.338,147.78,75.584,252.616,178.651,114.362,203.988,40.262,328.905,32.522,1.0,12.352,45.31,370.32,35.374,77.744,137.32,91.315,163.599,3.458,-75.07353,43.98142,19.545189,-10.123337
2701,14584,2386,121.38,422.827,3.842,191.207,284.99,133.3,423.204,246.888,47.57,174.205,325.759,343.375,6.081,34.09,187.138,367.586,33.683,4.902,146.437,131.122,275.0,127.404,378.431,33.951,173.278,364.564,65.6,81.298,317.704,52.259,141.332,15.549,14.288,106.955,489.758,52.613,202.948,38.049,89.506,275.633,576.256,117.734,-19.861576,-1.121994,-8.393842,-4.816832
2703,80,1952,327.61,320.059,5.263,77.083,293.046,203.5,151.694,113.001,152.728,354.114,401.049,156.291,3.033,138.087,53.938,163.927,51.113,55.633,202.605,161.554,261.0,64.202,247.944,249.627,314.041,440.261,108.283,48.234,355.964,98.064,137.164,49.495,19.12,108.847,355.484,529.747,39.671,198.154,5.069,24.961,438.293,32.948,7.6269665,19.07602,-6.635629,2.845259
2704,3344,17179,183.49,139.617,20.895,1.0,146.016,55.0,549.216,49.92,94.14,346.292,289.8,162.405,234.744,150.692,96.631,26.725,81.617,26.365,342.024,487.908,252.0,49.931,193.223,174.739,7.303,306.99,336.692,266.691,94.523,185.313,342.8,152.547,1.0,23.705,1.0,194.836,16.039,109.501,36.606,1.0,39.186,50.151,4.5311604,-14.763237,-16.932419,-13.561474
2705,8544,3106,202.25,189.806,3.842,245.788,287.004,145.45,346.558,101.415,73.108,217.785,210.015,300.578,4.049,27.787,38.569,215.378,33.683,41.975,83.247,100.69,126.0,75.415,292.843,215.178,131.259,207.837,49.45,54.138,242.248,28.265,116.323,8.274,7.04,125.875,413.222,76.699,106.271,24.817,11.173,181.631,275.694,78.413,0.35301208,58.6103,5.5457172,6.3625083
2706,5404,11531,77.6,211.316,1.0,29.118,306.138,33.4,130.909,352.452,17.525,291.537,374.08,657.625,43.684,4.151,412.554,127.483,32.593,8.805,139.416,215.071,103.0,97.842,444.376,99.852,401.23,232.359,189.033,81.298,297.512,26.084,149.669,83.442,5.832,48.301,278.948,178.778,78.342,307.977,41.692,41.55,816.46,91.93,-15.110348,25.463459,-5.550742,1.008184
2707,6997,7399,260.81,142.007,3.842,204.439,249.743,156.25,111.423,103.99,89.633,186.497,311.151,239.439,13.195,18.333,161.523,236.815,16.252,32.219,51.151,110.134,105.0,59.105,239.525,98.354,240.508,177.984,87.518,67.128,307.077,20.631,109.376,14.336,3.416,99.386,500.5,89.316,67.6,24.817,6.087,89.472,499.884,53.838,-10.939769,49.506153,2.5559323,11.079113
2709,11827,10889,161.88,225.656,1.0,204.439,352.463,103.6,102.329,76.955,5.507,292.654,393.183,123.277,20.309,4.151,65.892,311.848,81.617,168.801,177.53,145.813,180.0,73.377,264.781,180.73,222.65,504.232,40.222,62.404,400.6,42.443,213.583,7.062,1.0,197.773,579.722,233.832,99.826,31.433,14.225,2.843,397.644,95.616,-0.34024048,30.306946,-3.5802383,8.0738325
2710,6116,3283,307.85,229.24,8.105,65.505,224.567,92.8,147.797,1.0,44.565,179.792,384.193,245.553,225.597,29.363,84.677,26.725,10.805,14.658,74.22,387.168,252.0,103.958,215.673,206.192,122.855,447.725,101.361,70.67,189.11,60.984,139.943,51.92,4.624,72.898,225.238,137.488,56.858,32.756,36.606,104.218,271.999,82.1,8.632263,-17.40092,-1.898134,-5.0985866
2711,1636,9681,516.5,205.341,3.842,288.791,298.082,137.35,114.021,85.966,22.032,361.936,341.492,126.945,26.407,12.03,45.4,230.384,29.325,137.582,141.422,137.418,108.0,75.415,189.014,119.322,238.407,256.88,45.99,44.691,297.512,26.084,183.015,8.274,2.208,135.335,386.367,255.625,67.6,24.817,9.138,165.042,439.525,101.76,3.5354805,43.16736,0.9426653,6.8632383
2713,2665,12483,235.65,247.165,2.421,95.276,289.018,113.05,201.06,101.415,79.117,230.077,360.595,148.955,13.195,116.027,64.185,63.17,16.252,8.805,160.479,317.91,254.0,91.726,240.928,165.753,194.287,314.454,101.361,134.436,342.148,138.417,209.414,65.256,167.701,127.767,390.395,279.711,112.716,125.379,11.173,157.67,369.312,95.616,11.052013,17.990479,-7.396405,2.1914954
2714,8714,11476,42.5,218.486,2.421,1.0,94.656,1.0,616.769,504.362,1.0,211.081,393.183,86.594,51.814,10.454,74.431,427.612,184.023,4.902,153.458,178.343,121.0,104.978,1.0,856.216,6.252,501.033,20.611,115.543,80.707,90.43,216.362,3.425,8.248,366.165,340.714,886.451,553.135,11.585,103.748,1.0,35.491,209.893,-46.47131,23.021147,2.9362223,-12.331106
2715,208,2974,154.49,81.063,6.684,144.896,319.23,158.95,152.993,215.991,11.516,249.074,198.777,152.623,2.016,24.636,149.569,223.953,14.073,18.561,78.232,104.888,74.0,44.834,294.246,35.448,110.249,130.006,94.44,49.415,247.562,46.806,42.683,66.468,7.04,55.869,276.262,117.99,16.039,19.525,61.021,80.256,363.153,4.686,-10.702742,60.200302,7.740207,8.507345
2716,7409,15383,165.86,72.699,1.0,184.591,164.143,60.4,147.797,79.53,4.005,141.799,222.376,80.48,2.016,2.576,9.538,37.444,2.089,16.609,58.172,84.95,134.0,32.601,304.067,27.96,147.016,164.124,21.764,69.489,279.445,7.544,120.491,2.212,2.208,40.733,391.738,119.137,28.929,19.525,1.0,111.59,354.53,1.0,5.326927,76.63043,12.328138,1.1556985
2717,13771,1220,93.24,232.825,5.263,87.007,445.112,96.85,634.956,129.737,55.081,475.916,296.542,290.796,33.521,38.817,76.138,258.253,146.983,342.455,244.732,416.55,201.0,204.878,608.538,393.411,82.937,571.4,33.3,63.585,227.369,77.343,371.978,15.549,10.664,271.562,391.738,345.087,138.497,26.14,162.753,205.592,279.39,186.546,-17.396225,-18.59171,-6.5944333,-11.248758
2718,2078,18828,140.57,171.882,32.263,10.924,90.628,2.35,762.267,122.013,43.063,187.614,278.562,212.539,5.065,2.576,112.0,159.639,51.113,22.463,138.413,198.282,160.0,66.241,326.517,249.627,27.262,263.277,20.611,75.394,106.214,26.084,353.915,10.699,2.208,91.818,120.504,533.188,275.994,15.555,92.558,142.924,73.677,134.937,-69.42343,42.03792,20.76195,-7.979821
2720,10099,8058,141.42,384.587,2.421,7.616,469.281,495.1,243.93,26.747,462.192,716.168,612.312,148.955,36.57,623.405,141.031,123.195,51.113,10.756,200.599,279.083,192.0,81.532,246.541,242.138,379.17,385.887,630.855,102.553,723.681,284.559,295.559,485.951,5.832,59.653,42.625,49.172,80.49,190.215,115.956,13.902,474.016,149.683,26.196262,-18.721687,-19.523983,0.8618975
2722,1755,10323,310.84,169.492,3.842,282.175,275.926,158.95,106.226,132.312,19.027,171.97,283.057,140.395,4.049,19.909,41.985,200.371,4.268,24.414,102.304,103.838,110.0,62.163,219.882,27.96,243.659,204.638,54.065,57.681,273.068,24.993,117.712,13.124,4.624,67.222,411.879,240.714,80.49,44.665,9.138,189.004,406.266,89.472,-4.5809984,55.109756,4.50094,9.742338
2723,9015,19254,62.39,66.724,1.0,24.156,46.318,30.7,358.25,178.657,35.552,151.856,252.717,155.069,28.439,23.06,139.323,3.144,11.894,102.461,267.801,250.75,79.0,33.62,433.152,460.81,343.454,247.285,261.709,69.489,226.306,57.712,144.111,32.522,1.0,21.812,198.383,131.753,16.039,302.685,1.0,4.686,255.985,3.458,25.999294,33.386585,10.712188,-4.460204
