cell,x,y,area µm²,ATG7,ApoE,TMEM119,E_9,IBA1,PSD95,HLA-DR,Neurofilament,CD163,CD14,CD11b,CD34,AQP4,E_8,CD3e,CD68,P2Rx7,Vimentin,Synaptophysin,Olig-2,DAPI_1,CD45,Gal3,SMA,E_7,PCNA,MAP2,E_1,GFAP,CD8,CD44,A-Beta,CD31,E_4,E_5,NeuN,E_3,CD40,S100B,HLA-A,E_10,E_6,H2A.x,CD74,Claudin5,E_2,CollagenIV,CD11c,CD4,UMAP_1,UMAP_2,TSNE_1,TSNE_2
2678,8394,11924,108.44,126.637,61.021,197.645,32.676,376.42,37.036,19.576,3.047,12.1,126.127,81.08,107.628,11.163,5.045,24.28,69.753,121.847,48.571,354.913,125.875,415.22,174.079,73.559,2.075,31.273,130.389,27.711,2.078,15.873,14.375,5.435,7.099,49.761,22.849,14.11,21.051,6.19,287.322,479.375,48.012,40.704,54.153,33.0,96.904,74.874,2.148,51.949,101.932,64.831,-32.88719,33.999146,-11.202909,-4.5761237
2679,10197,7140,110.58,80.286,24.398,160.84,65.57,254.462,25.024,44.345,379.719,12.1,120.073,116.115,12.424,105.677,5.045,24.28,137.464,354.333,48.571,2.609,51.875,114.707,224.687,34.651,6.377,116.749,85.253,1.0,31.175,77.846,10.26,404.592,9.538,21.218,30.132,78.35,4.538,13.974,229.807,253.135,51.538,72.723,51.427,28.0,84.916,18.048,22.817,16.984,27.38,89.147,23.484295,20.530869,-0.95038736,19.27121
2680,15594,9681,104.32,288.868,45.762,220.78,132.576,227.949,68.067,29.897,93.121,8.064,107.964,64.063,1.0,80.27,13.134,21.243,13.501,193.204,1.0,435.348,36.844,6.415,181.164,45.166,5.301,45.519,18.051,305.508,8.544,14.634,21.577,12.088,5.879,45.004,22.849,29.843,11.615,17.866,287.322,514.81,11.578,50.95,24.169,25.0,22.978,10.092,2.148,15.985,101.932,32.409,-58.493454,35.27895,-21.217102,-8.787049
2681,4367,3703,98.07,44.912,12.19,301.752,64.351,225.828,12.011,22.673,574.197,9.073,76.682,146.145,40.351,17.26,3.022,20.231,29.126,230.033,13.41,1.0,57.656,28.073,303.635,3.103,3.151,74.011,72.214,1.0,11.777,44.381,8.202,274.866,32.714,18.839,44.699,50.819,3.359,38.625,222.305,317.191,70.342,296.858,88.225,17.0,32.968,14.638,81.379,23.977,25.086,80.028,74.59759,37.696136,20.273653,22.934721
2682,11602,5804,164.59,127.857,21.346,392.187,137.449,312.79,31.03,32.993,291.693,10.082,143.282,101.1,17.502,95.514,8.078,27.316,83.295,376.2,60.981,1.0,62.281,224.354,220.638,31.496,8.527,114.968,149.446,3.671,36.563,110.072,12.317,261.56,18.077,49.761,30.132,70.484,5.718,34.732,262.315,486.19,70.342,52.231,50.064,28.0,127.873,30.549,21.669,12.988,51.466,90.16,27.947365,29.582619,5.0570827,15.393328
2683,7853,12533,67.23,109.56,37.623,353.279,52.168,465.503,25.024,19.576,3.047,10.082,228.045,148.147,282.802,17.26,15.156,32.377,43.71,56.244,145.783,47.652,58.813,338.061,304.647,136.654,3.151,50.861,113.337,6.342,10.699,22.071,18.49,4.326,25.396,182.961,43.485,63.929,25.769,41.219,347.337,456.206,192.573,59.915,108.668,22.0,62.938,190.799,17.076,180.82,129.459,80.028,-25.220325,34.549774,-3.451199,-5.9582505
2684,9891,10425,69.36,7.099,15.242,1.0,2.218,324.455,2.001,10.288,1.0,12.1,6.045,16.015,294.226,1.0,47.512,25.292,17.667,1.0,141.646,1.0,9.094,252.78,1.0,110.364,16.055,179.075,86.256,1.0,115.233,2.239,4.087,2.109,42.473,148.471,68.976,107.193,11.615,104.792,97.274,41.887,66.816,9.965,56.879,20.0,29.971,293.085,26.262,70.93,9.029,23.29,61.253887,-83.792305,30.669733,-13.503989
2686,13715,15680,111.0,104.681,50.848,68.301,58.26,164.318,33.032,5.128,46.037,2.009,11.091,25.024,1.0,1.0,8.078,4.036,5.167,70.055,1.0,416.043,1.0,19.951,76.912,1.0,1.0,74.011,1.0,409.682,13.932,17.113,1.0,1.0,9.538,27.164,17.994,20.665,34.025,23.056,1.0,66.419,4.526,11.246,43.25,11.0,2.998,2.137,4.445,2.998,54.907,6.066,30.383942,-45.538292,-3.9500735,-30.485159
2687,8783,2161,69.79,212.022,11.173,360.64,203.237,322.334,35.034,39.185,535.301,9.073,195.755,120.119,7.347,124.986,4.033,13.146,193.716,302.541,46.503,168.304,31.062,243.305,334.0,55.682,6.377,20.588,167.5,6.342,22.553,80.325,21.577,76.396,61.989,59.275,27.705,25.909,4.538,16.569,154.788,389.424,42.135,145.727,43.25,27.0,104.896,15.775,53.821,13.987,98.491,72.936,-10.619946,4.572279,-9.892228,16.591724
2688,20657,3345,229.82,325.462,43.727,285.978,72.879,406.115,18.017,21.64,17.377,9.073,254.282,66.065,174.905,56.895,7.067,30.353,39.543,160.978,55.811,243.913,9.094,210.817,221.65,156.634,1.0,70.449,194.581,89.147,3.155,92.72,4.087,1.0,1.0,22.407,13.139,23.287,12.795,4.892,213.553,503.907,66.816,22.773,66.419,21.0,37.963,57.826,3.297,135.865,107.667,78.002,-26.531359,31.197224,-4.69625,-4.079674
2690,18359,14143,69.64,163.231,71.195,1.0,9.528,446.414,9.008,8.224,1.0,535.818,760.845,132.131,125.399,38.602,8.078,30.353,71.836,19.415,188.183,1.0,35.688,206.756,95.131,153.479,89.179,70.449,51.151,1.0,6.388,81.565,12.317,23.175,7.099,43.814,21.635,42.953,16.333,25.651,372.343,250.409,98.549,50.95,37.798,10.0,9.991,153.294,9.038,147.853,44.584,94.213,1.9828644,64.830154,16.809277,-3.5679638
2691,10677,9022,354.19,113.22,20.329,338.557,89.935,271.43,29.028,59.825,156.582,11.091,124.109,90.089,4.808,41.651,5.045,24.28,124.964,308.296,18.581,29.957,86.562,144.488,268.21,14.671,6.377,106.064,77.229,107.845,20.398,41.902,11.288,149.575,18.077,42.625,47.126,73.106,12.795,47.706,256.064,473.924,37.434,56.073,81.411,27.0,119.881,23.73,19.372,13.987,83.581,91.173,12.574333,27.73256,2.239485,12.670829
2692,15518,1685,147.25,218.121,32.537,369.053,150.85,275.672,50.049,37.121,230.279,8.064,106.955,146.145,67.008,47.749,8.078,14.158,97.879,171.336,6.171,274.478,12.562,233.829,282.38,34.651,3.151,41.957,115.343,222.703,6.388,48.099,18.49,6.544,5.879,37.868,25.277,41.642,13.974,12.677,86.021,522.988,16.279,33.019,39.161,24.0,99.901,2.137,6.741,8.992,80.14,39.501,-31.889713,8.47821,-14.621795,6.58184
2693,16338,4680,70.21,192.505,26.433,325.938,98.463,207.799,13.012,32.993,295.787,11.091,87.782,74.073,26.388,80.27,4.033,23.267,26.001,307.145,26.854,28.348,21.812,30.78,151.812,16.774,2.075,43.738,25.072,30.382,13.932,70.409,5.115,148.466,3.44,8.136,41.057,59.996,3.359,26.948,149.787,539.342,29.207,53.512,55.516,23.0,38.962,7.819,9.038,8.992,28.527,49.633,8.777279,17.872986,-4.1127605,14.483507
2694,13453,13651,70.21,620.648,311.28,1.0,80.189,485.653,40.039,17.512,1.0,619.573,842.582,100.099,543.024,62.993,30.323,36.426,51.002,194.355,530.491,31.565,69.219,11.829,150.799,348.021,102.083,25.93,21.06,1.0,3.155,313.342,23.634,36.481,25.396,133.011,11.925,14.11,12.795,10.082,489.872,678.357,361.815,72.723,28.258,22.0,23.977,276.038,4.445,108.892,99.638,137.78,-1.9729557,66.86958,14.766992,-2.567046
2695,1115,1023,65.24,21.736,1.0,195.542,21.711,279.914,1.0,28.865,396.096,5.036,11.091,56.055,9.886,17.26,1.0,45.535,20.792,91.923,10.307,1.0,39.156,51.085,129.544,9.413,1.0,27.711,11.03,1.0,1.0,14.634,1.0,190.599,27.835,3.379,21.635,41.642,1.0,37.327,26.006,214.974,12.753,346.808,150.918,14.0,2.998,3.273,49.228,5.995,11.323,67.87,71.72897,43.753174,20.420628,25.5765
2696,10436,3918,38.52,249.835,24.398,485.778,138.667,555.646,19.018,229.077,346.965,710.391,618.564,289.289,23.849,151.409,6.056,27.316,131.214,331.315,252.301,2.609,87.719,55.146,621.453,94.591,7.452,56.203,134.401,6.342,12.854,106.354,10.26,447.834,18.077,84.25,38.629,29.843,2.179,19.164,262.315,401.69,325.381,103.462,35.072,27.0,75.925,23.73,17.076,12.988,97.344,132.714,45.19126,25.35902,16.783495,8.711462
2697,8288,7438,69.07,3.44,31.519,1.0,24.148,431.567,9.008,46.409,1.0,11.091,80.718,16.015,517.637,13.195,40.434,30.353,29.126,38.98,426.04,1.0,32.219,164.793,2.012,234.451,13.904,383.861,124.37,1.0,78.592,13.395,9.231,35.372,21.736,266.211,126.027,184.543,8.077,137.227,271.068,195.894,348.887,44.546,329.457,19.0,30.97,422.648,22.817,362.638,12.47,50.646,52.463562,-93.94518,35.062477,-8.731246
2698,13791,10112,38.23,330.341,44.744,207.109,155.723,169.621,53.052,17.512,224.137,7.055,112.0,64.063,2.269,127.018,5.045,21.243,11.417,288.73,14.444,329.174,32.219,5.061,151.812,55.682,7.452,57.984,23.066,171.952,12.854,184.439,18.49,48.677,11.978,50.95,45.913,39.02,8.077,20.461,248.562,596.584,17.454,68.881,21.443,23.0,29.971,20.321,10.186,18.982,53.76,42.541,-20.92982,17.902603,-20.396435,-7.5388393
2699,4978,4226,126.92,51.011,6.087,329.093,89.935,320.213,16.015,73.242,486.17,11.091,129.155,122.121,31.465,122.953,2.011,24.28,154.131,387.71,32.025,1.0,51.875,340.768,320.842,28.341,5.301,84.695,310.931,1.0,17.165,113.79,9.231,209.448,71.747,31.921,39.843,69.173,3.359,30.84,157.289,296.748,38.609,327.596,30.984,29.0,129.871,23.73,95.159,12.988,42.29,107.384,62.172356,38.085392,17.625994,18.074886
2700,13994,12179,82.72,102.242,98.662,1.0,11.965,224.768,50.049,12.352,1.0,12.1,37.327,12.011,292.957,15.228,45.49,36.426,18.709,6.755,331.932,81.435,27.594,254.134,2.012,173.459,16.055,171.952,96.286,14.356,55.961,39.423,14.375,3.218,55.89,162.743,62.906,107.193,22.23,95.71,219.805,279.03,116.179,40.704,35.072,34.0,38.962,330.59,33.152,218.782,51.466,29.369,56.757454,-81.43329,29.627172,-10.5906725
2701,21290,7902,171.83,253.495,67.125,278.617,86.28,269.309,41.04,98.01,11.236,9.073,108.973,76.075,78.432,90.432,12.122,26.304,34.335,128.752,57.879,242.304,22.969,199.988,233.796,69.353,3.151,134.556,36.105,118.529,8.544,28.268,17.461,5.435,8.319,41.436,37.416,90.15,17.512,32.138,267.317,503.907,71.518,67.6,77.322,29.0,29.971,33.959,13.631,98.902,120.284,89.147,-32.739056,35.127274,-8.7329855,-5.143734
2702,8285,13382,76.32,177.868,86.454,193.439,94.809,451.717,36.035,25.769,1.0,12.1,237.127,78.077,169.827,44.7,14.145,29.34,61.419,80.414,218.174,169.913,59.969,305.573,256.064,163.995,2.075,74.011,207.62,59.765,1.0,27.029,19.519,10.979,4.659,148.471,15.566,53.441,30.486,10.082,518.63,527.076,259.565,52.231,40.524,26.0,121.879,232.85,3.297,126.874,144.37,87.121,-24.386665,34.904243,-3.8670664,-5.4723444
2703,25267,4188,250.15,304.725,36.606,621.432,236.13,543.981,61.06,93.882,50.131,15.127,221.991,157.156,1.0,142.262,14.145,26.304,70.795,200.109,8.239,276.087,42.625,13.183,509.103,38.857,2.075,18.807,133.398,38.396,6.388,12.155,20.548,10.979,2.22,50.95,13.139,23.287,19.871,10.082,263.566,303.562,24.506,24.054,25.532,41.0,104.896,1.0,5.593,15.985,216.628,59.765,-40.5048,13.467172,-17.69642,3.7919798
2704,13870,16492,87.98,55.89,45.762,106.158,15.62,142.048,15.014,29.897,21.471,2.009,99.891,20.019,1.0,12.179,9.089,10.109,27.043,7.906,4.102,298.609,1.0,6.415,77.924,4.155,2.075,15.246,1.0,62.436,8.544,49.339,1.0,1.0,9.538,14.082,19.208,40.331,2.179,21.758,1.0,467.109,5.701,13.808,40.524,10.0,42.958,4.41,4.445,5.995,21.645,17.211,26.762589,-39.292786,-4.2603593,-26.001532
2706,17095,10540,60.12,13.198,38.641,2.052,4.655,203.557,23.022,12.352,11.236,11.091,15.127,9.008,506.212,11.163,56.612,32.377,19.751,1.0,250.233,7.435,24.125,267.671,2.012,315.422,19.281,314.412,68.202,11.684,101.223,1.0,7.173,3.218,59.549,171.068,84.756,145.213,18.692,132.038,131.033,135.926,104.426,48.388,78.685,23.0,39.961,338.546,61.859,243.757,50.319,15.185,56.247444,-85.87832,30.390676,-10.386594
2707,21242,3957,118.39,380.352,58.987,334.351,109.428,323.395,16.015,50.537,43.99,6.045,366.291,119.118,1.0,52.83,1.0,21.243,113.505,238.09,1.0,374.217,1.0,179.683,301.611,17.825,1.0,27.711,93.277,212.019,1.0,64.212,3.058,1.0,1.0,2.189,1.0,3.622,4.538,1.0,162.29,475.286,2.175,30.458,9.177,20.0,83.917,1.0,1.0,9.991,143.223,67.87,-40.458107,16.856573,-18.69241,2.8185744
2709,7144,6172,71.35,7.099,41.692,1.0,68.006,393.389,44.043,26.801,1.0,16.136,34.3,18.017,292.957,31.488,73.802,42.498,27.043,13.66,329.863,1.0,38.0,129.598,2.012,118.777,31.11,145.241,128.383,1.0,127.087,5.958,18.49,55.33,72.967,226.964,179.436,242.228,5.718,154.094,299.825,65.056,165.541,103.462,133.201,29.0,53.947,311.27,107.79,365.635,28.527,59.765,57.57844,-90.16743,33.301693,-11.143458
2710,2083,9719,201.82,3.44,25.415,58.837,1.0,619.277,25.024,104.202,1.0,201.809,508.573,108.107,2.269,308.932,2.011,28.328,119.755,3.302,181.978,13.87,47.25,164.793,263.149,48.321,2.075,29.492,66.196,1.0,6.388,324.498,11.288,518.795,82.725,33.111,7.069,18.043,16.333,12.677,318.579,244.958,45.661,202.081,7.814,37.0,117.883,7.819,92.862,6.994,27.38,96.239,17.22475,47.350815,14.436874,6.246425
2711,12222,17182,62.11,169.33,43.727,146.118,3.437,233.252,14.013,16.48,15.33,2.009,80.718,28.027,1.0,3.033,4.033,7.073,4.125,1.0,1.0,313.087,1.0,143.134,165.982,1.0,2.075,33.053,1.0,289.481,6.388,25.789,1.0,1.0,5.879,15.271,14.352,39.02,8.077,17.866,1.0,148.192,9.227,7.404,26.895,7.0,34.966,2.137,5.593,5.995,59.495,16.198,26.407486,-45.368958,-2.8375616,-29.284513
2712,10032,2931,155.77,77.846,20.329,387.981,159.378,380.662,19.018,64.986,416.568,8.064,180.618,127.126,20.041,130.067,3.022,20.231,224.968,360.088,32.025,7.435,29.906,232.476,339.061,20.98,3.151,90.037,253.759,14.356,9.621,102.635,12.317,186.164,37.593,16.461,34.988,35.087,4.538,20.461,116.029,328.094,38.609,196.958,44.613,18.0,166.834,4.41,65.303,9.991,54.907,87.121,64.13559,40.4827,16.628464,20.691463
2713,19476,11743,105.03,380.352,289.916,274.411,47.295,379.602,50.049,22.673,31.707,18.155,223.0,74.073,73.355,85.351,27.289,27.316,58.294,78.112,140.612,216.565,46.094,10.476,234.809,109.313,6.377,25.93,60.178,86.476,11.777,96.438,26.721,16.523,22.956,99.711,11.925,28.531,11.615,26.948,349.837,592.495,57.414,33.019,10.54,32.0,48.952,124.881,5.593,78.922,147.811,89.147,-27.63951,33.787003,-5.3359666,-4.1969166
2714,13717,5000,61.4,5.879,266.518,1.0,49.732,269.309,28.027,15.448,1.0,20.173,163.464,18.017,207.909,37.586,43.468,36.426,31.21,38.98,325.727,1.0,76.156,148.549,6.061,130.344,11.753,170.171,182.545,1.0,51.65,25.789,18.49,73.07,19.297,194.854,84.756,101.949,4.538,50.301,201.05,254.498,345.361,25.335,85.499,19.0,22.978,327.181,12.483,286.714,9.029,47.606,54.67749,-88.26941,32.277565,-10.064869
2716,9278,5515,67.08,74.187,10.156,357.485,63.133,366.876,26.025,46.409,602.857,15.127,70.627,255.255,51.775,75.188,4.033,31.365,29.126,293.334,24.786,21.913,71.531,44.317,348.17,18.877,6.377,41.957,74.22,1.0,24.709,100.156,12.317,321.434,15.637,31.921,21.635,79.661,5.718,25.651,231.058,415.319,62.115,118.831,22.806,27.0,43.957,22.594,25.114,17.983,68.67,111.437,31.014114,17.965025,2.099254,21.045523
2717,10346,16475,276.73,144.934,44.744,125.086,10.746,214.162,23.022,6.16,27.613,2.009,83.745,30.029,1.0,4.049,5.045,6.061,32.251,19.415,2.034,334.0,1.0,14.537,148.775,12.567,2.075,34.834,1.0,86.476,6.388,3.479,1.0,1.0,4.659,20.029,21.635,28.531,6.897,16.569,1.0,265.401,6.876,4.842,37.798,9.0,10.99,2.137,2.148,5.995,53.76,26.33,24.881458,-43.60942,-3.2930298,-27.62015
2718,3891,1365,29.85,4.659,265.501,2.052,35.112,331.879,5.004,18.544,1.0,14.118,149.336,22.021,991.114,44.7,38.412,18.207,38.502,48.188,478.783,1.0,106.219,160.732,10.109,569.904,3.151,227.155,199.596,1.0,26.864,5.958,17.461,88.593,40.033,488.607,112.674,75.728,10.436,85.331,319.83,138.652,464.066,175.185,325.368,9.0,25.975,627.222,60.71,381.619,12.47,48.62,46.56698,-92.817566,35.37009,-5.5831633
2719,14843,8800,109.44,374.253,37.623,199.748,148.413,216.283,67.066,43.313,238.467,10.082,121.082,72.071,1.0,107.709,11.111,29.34,19.751,304.843,19.615,501.304,43.781,6.415,186.225,52.527,5.301,114.968,33.096,209.348,19.32,95.199,19.519,24.284,14.418,43.814,51.982,56.063,10.436,51.599,254.814,457.569,26.856,65.038,93.677,33.0,31.969,13.502,17.076,19.981,85.875,39.501,-58.08361,29.934948,-24.322681,-7.6384206
