cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
5323,3988,16895,44.06,100.191,1.0,66.183,74.926,14.059,731.519,214.704,96.579,97.35,138.683,304.509,138.236,1.0,209.286,38.462,12.997,1.0,506.53,420.269,256.256,27.45,533.394,19.343,75.306,144.019,63.0,79.121,236.976,8.609,329.618,54.873,2.528,19.23,250.142,220.536,45.074,10.271,23.29,195.525,229.7,2.224,-11.325474,40.40936,18.111372,-15.275321
5324,8651,1486,278.0,221.819,3.24,54.847,313.687,125.059,636.614,182.519,71.702,224.127,314.788,259.044,4.027,31.977,97.429,192.475,41.353,1.0,129.644,170.778,179.178,36.606,463.951,82.839,96.978,261.423,36.0,47.162,377.314,55.353,185.026,13.883,14.748,48.398,523.591,211.666,150.011,25.338,89.147,200.47,325.277,47.522,7.7151527,-69.44608,-11.377778,-8.242155
5326,6828,6220,94.09,208.83,4.36,248.979,290.71,221.694,94.656,46.058,20.64,191.672,334.0,155.827,4.027,16.488,43.429,244.506,7.544,15.731,117.584,100.382,160.159,51.866,206.891,12.288,290.999,182.442,45.0,64.917,360.682,26.002,100.9,6.856,23.913,60.551,490.777,170.642,70.258,21.861,8.092,169.149,439.058,130.772,-21.231163,-35.67732,4.2833376,15.439568
5327,9467,1867,197.84,194.66,3.24,42.094,351.649,105.471,632.867,236.589,76.94,213.985,342.538,262.731,10.082,33.526,114.143,300.7,29.356,2.339,221.102,162.496,295.295,45.762,423.748,36.275,70.146,330.798,54.0,93.325,366.919,95.573,162.68,29.108,14.748,65.412,501.715,295.932,166.8,28.814,96.239,233.441,280.902,76.904,8.833725,-70.25935,-11.617261,-8.644331
5329,15230,8397,188.32,223.0,2.12,146.953,385.615,209.941,237.014,2.287,11.474,193.701,405.51,132.48,20.173,79.991,31.857,232.019,10.816,30.461,104.518,166.637,195.194,77.298,259.278,9.466,187.796,292.375,54.0,90.957,366.919,85.79,323.046,25.594,2.528,61.766,536.96,192.817,61.863,32.291,3.026,126.287,415.164,64.662,-7.0431175,-36.14979,-2.101848,11.756874
5330,10441,13393,112.14,129.713,1.0,52.013,169.831,49.318,268.232,210.841,1.0,58.81,206.99,96.845,3.018,4.098,93.571,155.013,38.081,2.339,118.589,101.418,97.096,70.177,125.266,122.347,75.306,114.135,51.0,76.754,160.05,16.219,262.58,15.054,2.528,75.135,279.31,136.27,135.319,9.113,43.554,1.0,51.064,94.044,9.61375,26.727005,8.015234,-11.149876
5331,5065,7408,67.37,19.894,4.36,8.085,22.978,19.282,204.546,416.821,2.309,116.62,216.596,216.037,24.209,31.977,251.714,32.219,80.615,1.0,38.186,241.174,55.054,46.779,5.873,34.864,3.064,95.99,23.0,54.264,78.966,19.48,57.522,68.927,7.11,43.536,93.365,131.835,59.765,11.43,258.349,12.54,10.103,27.934,9.97517,33.16175,8.55987,-12.452129
5332,9957,3449,159.47,297.394,3.24,213.553,377.623,135.506,235.765,185.094,32.423,246.44,289.173,122.649,33.291,19.586,30.571,300.7,28.265,54.566,161.805,130.404,139.138,114.939,247.095,17.932,186.764,271.029,44.0,68.468,309.744,69.484,265.209,4.513,7.11,62.982,440.949,285.953,110.134,28.814,29.369,70.238,381.03,259.32,-2.5144424,-49.04992,-6.903263,12.554082
5333,17400,3864,92.53,227.723,2.12,111.528,185.815,307.882,505.495,7.437,6.237,24.327,257.154,125.107,35.309,104.772,60.143,467.2,55.531,30.461,109.543,169.743,318.318,116.974,230.039,19.343,42.281,310.519,14.0,93.325,336.772,61.875,62.78,23.252,13.22,75.135,470.117,135.161,30.382,25.338,7.079,80.129,328.69,67.11,-9.077061,-41.628323,-2.9240444,19.88722
5336,8950,8256,77.18,199.383,2.12,205.051,301.699,206.024,88.413,24.173,7.547,191.672,261.423,185.317,22.191,8.744,89.714,254.913,11.906,43.853,111.553,155.25,145.144,57.969,180.089,8.055,326.088,189.913,50.0,109.896,356.523,21.654,108.787,6.856,269.844,60.551,489.562,148.466,49.271,29.973,14.171,30.673,435.645,80.577,-37.549145,-33.975365,8.632364,21.258825
5337,17252,6791,90.54,44.691,4.36,100.191,206.794,177.294,98.402,3.575,1.0,104.45,201.654,302.052,4.027,39.721,80.714,234.1,52.259,42.513,52.257,123.158,233.232,54.918,250.75,29.22,106.267,179.24,20.0,54.264,332.614,36.873,31.233,10.369,23.913,124.964,443.38,18.74,24.086,18.384,1.0,309.272,505.051,18.14,-17.348503,-42.184837,-0.43697459,18.452085
5338,3903,922,104.75,97.83,5.48,108.694,407.593,160.318,213.287,22.885,31.114,321.491,203.788,73.498,6.045,41.27,8.714,165.419,53.349,38.496,49.241,91.065,236.235,21.346,200.8,405.962,135.163,275.298,34.0,53.081,336.772,17.306,25.975,4.513,60.573,162.639,303.617,251.582,7.296,26.497,1.0,160.906,251.319,35.279,5.2079887,-12.913391,2.4776502,1.840285
5340,10389,3878,64.53,557.181,1.0,1.0,378.622,249.118,145.855,141.323,46.826,302.221,399.106,346.288,670.027,285.986,286.429,111.306,60.984,23.765,1000.0,442.009,290.29,208.532,332.376,65.907,91.818,591.221,367.0,80.305,314.942,429.298,275.725,248.115,8.638,33.814,7.077,458.921,93.345,133.118,28.356,1.0,379.892,337.673,-13.522381,64.72202,-13.18231,-20.432302
5341,8547,13526,193.72,115.543,2.12,202.217,279.721,130.282,78.422,79.53,23.258,207.899,313.721,154.598,8.064,28.879,106.429,273.644,33.718,17.07,103.513,113.84,130.129,62.039,191.054,123.758,407.618,162.163,71.0,72.019,334.693,26.002,154.793,38.477,8.638,93.365,450.672,265.996,145.813,48.516,18.224,93.317,461.814,138.118,-5.9534073,-25.668642,0.9822208,8.512164
5342,3244,17314,126.49,49.415,1.0,29.34,68.932,2.306,582.918,168.358,36.351,62.867,267.827,294.679,4.027,5.647,83.286,5.163,5.362,1.0,55.272,167.673,213.212,14.225,400.6,41.919,15.448,147.221,25.0,50.713,198.513,19.48,132.447,9.198,2.528,18.015,319.416,172.859,17.79,9.113,79.015,180.688,93.163,1.0,-7.2697983,39.597656,19.846811,-12.39902
5343,13051,337,130.62,385.957,3.24,3.834,351.649,57.153,493.007,194.106,75.63,351.918,369.221,499.886,14.118,44.367,132.143,256.994,108.971,5.017,226.127,276.372,343.343,127.147,548.013,360.809,82.53,427.923,76.0,62.55,391.868,96.661,152.164,46.675,11.693,131.04,359.522,424.549,349.391,27.655,358.654,90.02,351.446,185.864,19.106157,-82.86052,-12.232776,-14.597552
5344,3539,1480,156.63,122.628,3.24,131.366,271.729,190.353,125.875,13.874,19.33,174.43,153.625,94.387,22.191,35.074,12.571,182.069,20.631,34.479,104.518,91.065,154.153,44.744,217.856,13.699,270.358,167.5,42.0,130.018,312.863,21.654,65.409,1.0,312.615,52.044,324.277,122.964,30.382,21.861,3.026,164.203,325.277,13.243,-41.83986,-25.623154,11.234047,21.234417
5348,13060,9355,342.53,205.287,2.12,179.545,281.719,148.565,175.825,7.437,6.237,204.857,291.308,88.244,11.091,14.94,71.714,211.206,35.9,14.391,130.649,165.602,137.136,60.004,214.201,130.814,210.501,292.375,43.0,209.322,317.021,29.263,244.178,13.883,601.317,79.996,420.288,291.497,95.443,35.768,7.079,76.832,433.369,84.25,-44.221134,-31.859009,10.204418,23.723768
5349,11647,2215,219.45,316.287,3.24,5.251,286.714,76.741,463.037,138.749,71.702,411.756,315.856,400.354,8.064,42.819,215.714,252.831,101.336,3.678,169.845,195.624,289.289,62.039,373.798,389.03,59.825,373.49,65.0,61.366,236.976,83.616,383.512,95.864,19.33,111.595,273.234,364.676,114.332,18.384,140.819,57.05,244.492,134.445,14.950298,-81.489944,-10.769102,-13.522096
5350,16211,740,121.66,246.617,3.24,6.668,173.827,250.424,82.169,8.724,2.309,1.0,198.452,1.0,20.173,1.0,26.714,256.994,74.071,25.105,278.388,15.493,164.163,381.475,1.0,326.945,43.313,112.0,16.0,4.551,4.119,120.576,128.504,16.225,36.133,193.022,84.858,156.228,471.118,23.02,25.316,96.614,11.24,228.713,25.01133,-9.862022,8.941756,-9.813743
5351,231,8201,150.09,134.436,3.24,132.783,283.717,100.247,159.591,111.714,10.165,224.127,192.048,121.421,4.027,14.94,12.571,254.913,7.544,34.479,111.553,94.171,118.117,75.264,188.617,17.932,249.718,201.654,56.0,53.081,303.507,24.915,149.536,8.027,2.528,54.474,377.752,165.098,51.37,26.497,2.013,114.748,415.164,37.728,-21.751411,-20.41598,7.890184,11.824658
