cell,x,y,area µm²,SMA,NeuN,HLA-A,CD4,CD44,S100B,GalMac3,P2Ry12,CD11b,Claudin5,CD34,iNOS,ApoE,CD11c,CD40,PCNA,CollagenIV,CD8,Neurofilament,CD3e,DAPI_1,CD68,ATG7,Vimentin,AQP4,CD14,CD45,TMEM119,CD31,GFAP,P2Rx7(Park7),HLA-DR,Synaptophysin,A-Beta,PSD-95,H2A.x,CD163,MAP2,Trem2,CD74,IBA1,UMAP_1,UMAP_2,TSNE_1,TSNE_2
910,14824,3202,181.5,12.846,17.113,54.008,123.135,77.607,516.794,127.939,55.945,143.869,46.269,63.438,146.854,64.228,212.072,65.844,207.618,24.652,168.832,112.196,246.674,145.674,43.433,323.398,29.22,84.876,60.249,163.448,197.74,61.939,487.984,670.956,49.629,61.39,171.637,112.227,120.88,14.999,74.922,195.25,78.888,47.13,23.836906,-16.0433,-9.4424715,14.264631
912,20639,4857,4.97,16.794,18.456,76.435,109.564,88.995,129.106,127.939,264.736,230.456,61.701,11.628,256.744,66.034,141.346,171.215,100.177,22.399,140.86,140.436,217.323,20.955,62.831,152.802,36.746,58.586,66.832,149.082,104.835,83.917,335.517,368.882,53.857,28.636,227.481,223.454,15.722,22.634,5.224,359.438,96.949,9.649,29.72049,-62.924377,-9.4852705,22.187817
913,14103,6414,241.05,10.872,22.484,59.105,107.476,5.141,356.1,242.494,129.871,124.387,42.153,46.168,188.812,131.069,187.76,162.096,133.236,20.147,183.817,48.655,149.926,100.775,41.008,343.638,14.169,46.068,78.353,135.821,154.02,108.892,173.948,399.09,35.886,120.757,141.646,133.656,110.364,20.089,102.378,117.781,99.207,29.831,17.380262,27.162483,3.6730254,13.4962845
914,19505,8969,162.03,18.769,14.427,61.144,107.476,34.127,557.249,123.811,170.83,184.998,62.73,104.62,251.749,87.712,150.187,85.094,86.747,13.389,146.854,13.355,132.533,40.91,38.584,213.522,31.102,56.083,63.54,139.136,97.184,88.912,435.645,359.173,44.343,103.357,196.457,114.268,35.702,20.089,70.698,195.25,122.912,42.805,38.314873,29.728828,-3.2478912,13.861093
915,10979,4047,15.92,14.82,39.94,39.737,134.618,66.22,230.242,205.341,106.894,204.48,75.076,24.912,146.854,118.423,230.858,116.503,196.254,22.399,210.79,232.217,122.75,12.225,42.221,501.223,23.576,298.947,116.206,212.072,263.319,157.843,428.818,352.7,47.514,233.349,180.944,201.004,42.012,21.362,983.104,114.312,117.268,31.273,7.1715775,14.588955,10.583502,10.667046
917,700,3909,343.81,6.923,45.31,36.679,100.169,6.176,216.757,211.533,81.919,108.152,24.663,60.781,102.898,51.582,228.648,72.936,160.096,24.652,155.845,91.016,159.709,35.921,39.796,333.518,12.288,26.038,78.353,115.929,140.904,73.927,381.03,239.422,40.114,142.252,87.87,88.757,63.043,17.544,265.006,65.75,63.085,41.364,-5.7864513,6.927841,1.8883862,0.8050561
919,16975,14019,203.67,1.0,10.399,1.0,129.398,65.184,589.837,13.384,72.928,104.905,1.0,83.364,1.0,29.904,20.892,91.173,31.993,4.379,1.0,1.0,18.393,136.944,10.699,280.026,4.763,7.259,1.0,71.726,20.674,1.0,217.185,419.587,14.743,1.0,1.0,15.286,70.404,4.818,34.793,7.938,1.0,12.532,64.82409,-78.18721,-14.254872,-24.099672
920,18440,7147,129.91,24.692,17.113,286.429,146.1,74.502,351.605,215.661,202.798,160.104,302.449,117.904,270.73,228.62,209.862,219.848,190.056,292.703,204.796,91.016,196.669,27.191,43.433,319.061,505.203,144.966,107.977,151.292,146.369,253.747,236.527,513.446,35.886,82.885,263.677,186.718,22.032,23.907,41.129,223.0,151.132,11.091,33.112392,-1.6263313,19.871632,7.4145765
921,14204,10121,125.93,10.872,42.625,48.911,116.871,2.035,258.335,265.198,121.879,122.222,34.952,67.423,178.822,69.647,193.285,158.044,138.401,16.768,157.843,15.12,145.578,133.202,37.371,271.352,6.644,2.252,19.104,147.977,150.741,70.93,229.7,530.707,34.829,61.39,111.655,104.063,103.003,16.271,32.681,124.719,87.919,39.922,19.56028,28.867,3.5139797,13.371699
922,3153,12484,241.05,14.82,27.855,61.144,110.608,18.599,105.507,289.967,111.889,77.846,55.528,11.628,184.816,29.904,135.821,126.635,115.673,13.389,158.842,2.765,114.053,75.831,31.309,209.185,215.475,88.632,109.623,70.621,51.278,88.912,253.595,156.352,38.0,104.38,162.329,128.554,100.9,22.634,7.336,166.344,102.593,37.039,-53.62909,-4.5982933,15.012742,-10.75425
923,18267,3656,207.37,16.794,64.109,92.745,153.408,225.646,647.147,125.875,106.894,169.845,66.846,22.255,257.743,82.293,224.228,151.965,154.931,20.147,243.757,59.246,216.236,184.337,50.708,209.185,32.983,73.609,121.143,224.228,181.345,84.916,194.428,700.084,53.857,1.0,196.457,187.739,163.995,22.634,1.0,240.344,124.041,60.104,50.78679,8.688648,-10.163984,17.151613
924,10317,10502,138.72,10.872,11.742,41.776,137.749,35.163,443.751,185.732,126.874,110.316,30.836,40.854,164.836,71.454,138.031,147.912,137.368,15.641,126.874,1.0,130.359,150.663,32.522,216.414,72.492,51.075,68.478,72.831,54.557,40.96,383.305,122.908,36.943,107.451,113.724,110.186,237.605,18.817,36.905,130.5,63.085,35.597,-47.48884,23.880253,5.080809,-15.739947
925,18177,6097,312.68,18.769,56.052,60.124,153.408,101.418,505.557,142.387,152.848,223.962,55.528,136.503,241.759,71.454,183.34,159.057,164.229,16.768,153.847,34.535,186.886,107.011,50.708,460.742,89.424,164.996,40.499,205.441,179.159,87.913,300.245,503.737,51.743,88.003,203.696,149.983,104.055,21.362,45.353,206.812,109.366,57.221,44.688446,16.407913,-7.0054545,15.238879
926,16570,4007,222.01,18.769,15.77,76.435,147.144,83.819,575.228,112.459,98.902,155.775,73.019,165.729,224.776,102.165,203.231,127.648,152.865,23.525,189.811,80.426,210.801,98.281,45.858,456.405,102.593,141.211,58.603,186.655,158.392,97.903,327.552,613.778,44.343,30.683,224.379,161.207,88.281,20.089,28.457,228.781,124.041,52.896,45.783188,12.454712,-8.542747,16.067385
928,16083,7368,198.41,16.794,17.113,23.427,120.003,15.493,240.355,121.747,177.823,141.704,49.355,39.525,225.775,105.778,172.289,142.846,131.17,22.399,194.806,59.246,136.881,119.483,32.522,298.821,49.915,71.105,81.644,132.506,139.811,107.893,303.658,311.704,44.343,216.972,137.509,158.146,98.797,21.362,131.947,127.031,111.624,35.597,12.937006,30.226124,5.3316364,11.011905
929,19743,9371,71.35,16.794,14.427,134.54,411.248,53.797,699.963,148.58,214.786,245.609,117.258,48.824,245.755,82.293,273.957,149.938,143.567,115.879,148.852,11.59,156.448,58.371,66.468,340.747,157.153,226.338,155.705,292.743,160.578,91.909,534.634,316.019,232.514,46.037,211.969,130.594,15.722,21.362,41.129,214.906,189.512,289.312,43.582375,28.180082,-8.150045,13.528572
931,7666,4650,124.51,2.974,56.052,14.252,123.135,2.035,177.426,113.491,90.91,118.975,5.115,266.691,82.918,49.776,206.546,107.384,144.6,21.273,138.862,41.595,169.493,23.449,47.07,439.056,14.169,11.015,30.624,139.136,112.486,25.975,345.757,324.65,33.771,88.003,20.649,30.592,28.341,14.999,112.939,13.719,31.478,83.169,-9.702951,7.864375,1.7379966,-0.97002345
932,13263,4631,44.2,16.794,34.569,60.124,153.408,5.141,98.765,124.843,139.861,187.163,44.211,3.657,220.78,102.165,276.167,118.529,215.883,37.041,224.776,223.392,162.971,18.461,48.283,576.401,10.407,26.038,104.685,280.587,348.573,182.818,338.931,347.306,51.743,338.777,185.081,194.882,35.702,25.18,271.342,157.094,107.108,28.39,6.8144436,18.520985,9.417359,10.903224
935,3802,6653,359.59,4.949,19.798,18.33,118.959,7.211,213.386,177.476,66.934,103.822,19.519,169.714,95.905,53.389,199.916,82.055,133.236,49.43,122.878,138.671,144.491,67.101,36.159,323.398,46.153,49.823,63.54,100.458,73.138,47.953,474.33,209.215,45.4,103.357,44.435,42.838,53.579,17.544,93.93,44.937,31.478,57.221,-10.569763,-0.15056038,0.21780021,-1.1811001
937,7932,2885,207.22,6.923,88.278,34.64,92.862,174.919,530.279,94.914,62.938,80.011,25.692,26.241,88.912,107.584,186.655,38.488,227.247,24.652,159.841,237.512,142.317,77.079,24.035,371.107,44.271,365.297,83.29,149.082,98.277,34.966,539.186,525.313,34.829,9.189,104.416,66.307,74.611,11.181,20.008,179.062,43.895,21.182,17.126465,-21.179287,-16.501526,2.546788
939,6982,14235,172.97,8.897,38.597,27.504,109.564,2.035,47.073,58.793,257.743,107.069,39.067,50.153,13.987,31.711,45.204,286.718,29.927,8.884,42.958,13.355,33.612,136.944,9.487,168.705,25.458,7.259,109.623,38.573,25.046,67.933,213.771,15.025,18.971,81.862,118.894,148.962,109.313,7.363,36.905,113.156,50.668,25.506,-59.176308,48.389233,-5.061247,-26.756016
940,19951,569,25.44,26.666,2.343,78.473,121.047,221.505,370.709,80.466,72.928,71.352,90.509,10.299,81.919,1.0,110.404,46.593,43.357,12.263,53.947,355.769,92.312,57.124,28.885,204.848,34.864,72.357,38.853,304.899,203.205,118.882,707.582,670.956,30.6,1.0,298.839,104.063,13.619,9.908,1.0,399.906,127.427,24.065,29.624008,-45.676178,-19.506063,15.250385
941,11731,5912,48.61,8.897,38.597,118.23,152.364,7.211,65.053,212.565,145.855,153.61,109.028,70.08,179.821,100.358,254.065,183.373,266.505,343.386,206.794,29.24,227.107,148.169,36.159,395.685,217.356,190.034,117.852,175.604,220.693,156.844,156.88,263.157,48.571,142.252,128.202,140.799,40.96,31.543,125.611,81.938,103.722,31.273,24.610065,0.33602715,17.940395,4.59798
942,13021,11052,203.67,8.897,17.113,55.028,132.53,8.247,192.035,237.334,141.859,116.81,29.807,76.722,169.831,71.454,139.136,162.096,101.21,13.389,148.852,9.825,110.792,89.551,31.309,246.774,21.695,18.526,25.687,100.458,92.812,73.927,357.136,153.116,42.229,115.639,101.314,122.431,54.631,17.544,112.939,122.406,89.047,34.156,-43.126156,13.716015,8.710575,-11.868494
943,1729,5097,281.7,10.872,22.484,55.028,130.442,42.409,414.534,223.917,88.912,128.716,56.557,141.816,138.862,93.132,238.594,95.226,173.526,115.879,177.823,78.661,156.448,60.865,55.557,371.107,64.966,154.981,96.456,121.455,113.579,63.937,320.726,327.887,61.257,66.508,111.655,81.614,80.92,18.817,98.154,112.0,76.631,67.312,4.783558,3.2800016,-4.022878,3.7408762
944,3867,13236,157.34,10.872,9.056,41.776,101.213,50.691,78.538,91.818,121.879,78.928,44.211,19.598,205.795,19.065,100.458,143.859,64.019,8.884,128.872,2.765,91.225,146.921,24.035,42.926,49.915,69.853,43.791,27.522,17.395,49.951,245.63,17.183,31.657,46.037,119.929,103.043,78.817,16.271,3.112,174.438,87.919,9.649,-60.029617,14.548367,9.527053,-19.808386
945,19630,4232,386.16,24.692,13.085,101.919,171.154,141.792,690.973,187.796,112.888,140.622,87.422,59.452,249.751,102.165,223.123,146.899,177.659,20.147,180.82,126.316,227.107,82.067,62.831,278.58,87.542,386.579,75.061,285.008,156.206,123.877,334.379,751.868,47.514,9.189,283.326,195.902,83.023,23.907,20.008,425.344,125.169,37.039,49.130295,7.6860104,-10.119936,16.498045
947,3215,9919,234.09,10.872,31.883,28.523,128.354,2.035,26.846,180.572,103.897,90.834,32.894,43.511,119.881,42.55,185.55,177.294,114.64,20.147,122.878,106.901,119.489,59.618,32.522,281.472,25.458,37.305,30.624,100.458,56.743,89.911,337.793,113.199,42.229,105.404,123.031,90.798,60.94,17.544,47.465,110.844,61.956,34.156,-34.911217,-1.9682789,7.5321484,-6.074674
948,4161,13816,287.53,8.897,9.056,30.562,110.608,117.981,66.177,15.448,170.83,87.587,35.98,6.314,8.992,31.711,19.787,191.479,13.397,5.505,8.992,6.295,35.786,54.629,7.062,70.395,198.542,111.165,17.458,19.787,3.186,48.952,316.174,3.158,16.857,57.296,127.168,135.697,38.857,4.818,3.112,130.5,37.122,5.325,-70.11853,49.066612,-1.7925103,-27.58015
949,19988,2339,108.16,22.717,19.798,117.21,268.235,179.06,307.78,135.163,174.826,332.196,84.336,15.613,373.627,62.421,407.673,255.309,307.828,40.419,239.761,182.797,286.894,436.27,204.68,317.615,36.746,127.44,193.558,492.764,252.389,101.899,374.203,361.33,260.0,2.024,285.394,244.883,103.003,27.725,1.0,423.031,303.522,400.312,23.963118,-55.253445,-13.7170515,20.714594
952,13125,5340,81.58,12.846,23.827,59.105,120.003,9.282,170.684,186.764,132.868,124.387,39.067,44.839,186.814,123.843,209.862,158.044,111.541,22.399,198.802,92.781,147.752,29.685,39.796,339.301,21.695,48.571,111.269,168.973,187.903,124.876,506.189,319.256,42.229,212.878,157.158,166.309,32.547,17.544,142.507,87.719,111.624,39.922,5.1777096,22.187813,6.8346677,8.721185
953,10567,3554,142.7,14.82,31.883,169.199,158.627,122.122,186.416,220.821,130.87,489.135,233.517,97.977,227.773,141.908,324.791,140.819,503.083,530.346,318.682,92.781,235.803,133.202,161.034,569.172,503.322,190.034,206.725,513.761,191.182,186.814,296.831,260.999,54.914,100.286,195.422,207.127,44.115,23.907,218.541,165.187,105.98,143.714,28.691792,-4.50054,21.784075,6.02443
954,19804,10460,208.93,18.769,26.512,57.066,121.047,10.317,489.825,143.419,148.852,149.281,54.499,139.16,237.763,26.291,149.082,127.648,84.68,12.263,151.849,8.06,127.098,60.865,31.309,392.793,31.102,61.09,22.395,112.614,104.835,86.914,434.507,339.754,34.829,147.37,198.525,113.247,31.496,18.817,195.309,214.906,110.495,18.299,37.68901,31.758785,-3.5703762,12.863264
955,19349,1020,22.6,28.64,2.343,78.473,94.95,134.545,396.555,68.082,19.981,83.258,107.999,272.005,79.921,58.808,162.343,41.527,97.078,10.01,72.928,83.956,136.881,34.674,31.309,100.755,44.271,44.816,154.059,206.546,129.974,175.825,495.949,453.031,34.829,1.0,256.438,105.084,11.516,3.545,1.0,258.844,130.814,70.195,15.396057,-43.353256,-19.828526,11.6211405
957,9405,6513,239.63,2.974,19.798,11.194,137.749,2.035,230.242,98.01,76.924,122.222,7.173,245.436,114.886,46.163,205.441,98.266,114.64,20.147,107.893,57.481,156.448,128.213,38.584,200.511,2.881,2.252,60.249,123.665,82.975,45.955,175.085,81.913,42.229,115.639,22.717,36.715,83.023,18.817,41.129,22.969,42.766,35.597,-23.81728,10.782146,2.41769,-8.199874
959,2312,10559,180.22,12.846,15.77,48.911,111.652,5.141,86.404,227.013,97.903,109.234,41.125,56.795,125.875,73.26,184.445,146.899,120.839,16.768,125.875,39.83,116.227,103.27,31.309,271.352,70.61,44.816,37.208,77.251,63.301,78.922,465.228,170.377,47.514,84.932,150.953,104.063,100.9,17.544,45.353,118.938,68.729,51.455,-40.13388,-1.0939083,10.669255,-7.473746
960,356,14287,78.31,8.897,6.371,74.396,121.047,593.153,107.755,66.018,150.85,91.917,41.125,1.0,21.979,125.649,26.417,205.663,43.357,5.505,2.998,1.0,33.612,24.697,9.487,40.035,215.475,374.06,231.412,81.671,2.093,17.983,571.044,1.0,22.143,1.0,161.295,159.166,13.619,18.817,1.0,177.906,49.539,13.974,-80.57068,49.34931,2.5728447,-24.529528
963,17214,13587,159.9,1.0,7.714,5.078,142.969,75.537,497.691,12.352,84.916,118.975,2.029,26.241,2.998,26.291,21.997,106.371,33.026,6.631,1.0,1.0,23.828,83.315,14.336,483.874,83.78,216.323,10.875,98.248,57.836,1.999,286.591,228.634,23.2,3.047,8.239,67.328,46.218,4.818,45.353,41.469,8.902,62.987,67.54171,-77.4812,-13.494038,-23.138302
964,8784,1466,131.61,6.923,2.343,38.717,83.467,47.585,873.018,114.523,4.996,37.8,24.663,176.356,38.962,203.329,92.722,8.092,91.912,12.263,40.96,34.535,86.877,174.36,21.61,203.402,8.525,142.462,33.916,118.139,53.464,31.969,317.312,581.413,27.429,1.0,82.699,13.245,110.364,7.363,1.0,78.469,19.061,25.506,19.588799,-29.887999,-19.979582,3.8315773
967,15948,7366,55.57,12.846,15.77,72.357,115.828,28.951,66.177,136.195,190.81,113.563,86.393,19.598,251.749,105.778,140.241,189.452,134.269,97.859,232.768,136.906,126.011,22.202,37.371,319.061,70.61,37.305,99.748,136.926,133.253,124.876,253.595,300.916,40.114,180.124,143.714,167.33,27.289,20.089,140.395,147.844,130.814,15.416,8.123653,30.334934,6.5475326,9.649854
968,9351,4675,208.93,6.923,27.855,41.776,145.056,9.282,205.52,152.708,147.853,130.881,23.634,10.299,185.815,134.682,267.326,137.78,196.254,47.177,200.8,143.966,192.321,93.292,54.345,492.548,46.153,44.816,135.956,171.184,163.857,83.917,266.11,348.384,81.343,230.279,93.04,112.227,125.086,28.997,186.86,69.219,83.403,32.714,5.0047894,18.213995,8.459346,10.790538
970,6727,8371,148.1,1.0,21.141,2.019,132.53,1.0,6.619,2.032,46.954,100.575,1.0,39.525,22.978,73.26,147.977,105.358,117.739,21.273,23.977,18.65,116.227,146.921,31.309,239.546,1.0,1.0,177.1,81.671,60.022,5.995,131.849,1.0,49.629,136.111,1.0,9.163,111.416,21.362,100.266,1.0,2.129,31.273,-26.181328,8.695215,2.783492,-8.176255
972,19690,5736,183.2,18.769,14.427,66.241,166.978,358.155,656.137,136.195,180.82,194.739,67.874,47.496,232.768,64.228,152.397,151.965,160.096,13.389,143.857,31.005,181.45,170.618,51.92,319.061,147.746,190.034,88.227,177.814,122.323,67.933,459.539,569.545,44.343,9.189,219.208,170.391,136.654,22.634,5.224,249.594,98.078,42.805,46.780895,12.489725,-8.824203,15.5561075
973,10019,10943,194.86,10.872,13.085,57.066,131.486,28.951,293.171,195.021,128.872,124.387,34.952,44.839,180.82,46.163,138.031,168.175,124.971,16.768,159.841,1.0,124.924,95.787,51.92,280.026,106.356,63.594,132.664,98.248,73.138,64.936,386.719,128.302,53.857,103.357,117.86,120.39,73.559,30.27,39.017,123.562,112.753,90.377,-46.369026,15.068748,7.774706,-14.389742
974,14900,897,204.67,16.794,2.343,65.221,108.52,150.074,366.214,19.576,36.964,42.129,67.874,56.795,37.963,111.197,147.977,51.659,154.931,13.389,74.926,52.186,53.178,199.303,33.734,151.356,31.102,54.831,201.787,178.919,155.113,109.891,338.931,257.762,30.6,1.0,194.388,54.062,189.233,3.545,1.0,216.062,48.41,86.052,7.895138,-43.280567,-16.572441,9.82477
975,3742,15287,132.89,10.872,18.456,36.679,113.74,7.211,30.217,269.326,140.86,89.752,47.298,10.299,10.99,2.807,30.837,172.228,24.761,4.379,9.991,6.295,39.047,90.798,7.062,128.224,132.695,69.853,7.583,25.312,7.558,59.941,261.559,62.494,15.8,27.613,157.158,148.962,122.983,6.09,7.336,114.312,45.024,18.299,-65.91539,43.296734,-3.5602162,-29.517544
976,1585,11690,102.48,10.872,17.113,35.659,104.345,5.141,67.3,247.654,68.932,92.999,41.125,139.16,132.868,31.711,102.668,103.332,66.085,11.136,109.891,8.06,94.486,90.798,26.46,162.922,93.186,43.564,58.603,35.258,20.674,50.95,211.495,34.444,34.829,26.589,132.339,55.083,36.754,12.454,7.336,125.875,67.6,28.39,-47.118874,-5.6878414,13.30756,-13.068729
977,8304,14258,60.55,12.846,26.512,127.404,153.408,2.035,26.846,199.149,265.735,120.057,205.738,112.59,26.974,185.264,35.258,300.903,119.806,167.688,81.919,6.295,35.786,107.011,11.911,267.014,151.508,29.793,131.018,26.417,13.023,131.869,193.29,75.44,24.257,59.343,139.578,156.105,22.032,3.545,15.784,95.813,49.539,13.974,-60.71212,43.311935,-7.104005,-29.734144
979,1136,725,175.25,22.717,39.94,60.124,64.677,1.0,214.51,150.644,8.992,20.482,84.336,30.226,1.0,98.552,114.824,10.119,130.137,48.303,17.983,27.475,40.134,125.719,16.761,410.142,44.271,19.778,65.186,86.092,98.277,138.862,284.315,123.987,40.114,35.801,187.149,10.184,111.416,6.09,36.905,145.531,38.251,52.896,-15.885792,11.603039,-2.4813142,-5.848746
980,9581,2093,126.64,16.794,2.343,61.144,88.687,106.594,701.087,94.914,13.987,43.211,63.759,38.197,64.936,58.808,92.722,22.277,110.508,14.515,129.871,196.917,47.743,151.91,20.398,265.569,17.932,290.184,60.249,154.607,90.626,58.942,352.584,694.69,29.543,1.0,173.705,44.878,95.642,6.09,1.0,170.969,54.054,13.974,22.136955,-29.875668,-19.419653,4.593256
984,17867,8133,154.35,16.794,15.77,63.183,132.53,67.255,467.35,106.267,141.859,149.281,56.557,66.094,223.777,51.582,163.448,131.701,133.236,15.641,151.849,2.765,160.797,136.944,42.221,210.631,42.39,33.549,30.624,125.875,117.951,81.919,308.21,399.09,39.057,82.885,171.637,122.431,111.416,18.817,100.266,174.438,92.434,32.714,36.31922,27.302067,-2.9994447,14.268463
985,8799,12068,213.05,10.872,17.113,88.667,130.442,23.775,227.994,216.693,149.851,102.74,70.961,27.569,194.806,60.615,145.767,187.426,152.865,97.859,174.826,2.765,116.227,119.483,42.221,333.518,72.492,57.335,117.852,71.726,52.371,73.927,371.927,174.692,39.057,86.98,134.407,121.411,103.003,23.907,32.681,130.5,94.692,44.247,-42.95873,12.953423,9.572412,-10.9073305
986,19931,5947,346.51,20.743,18.456,84.59,176.373,129.369,532.526,156.836,181.819,197.986,65.817,112.59,264.736,62.421,162.343,185.4,143.567,15.641,161.839,99.841,205.366,79.573,60.407,306.049,85.661,126.188,32.27,208.757,151.834,94.906,565.355,568.467,48.571,22.495,236.789,182.636,59.888,25.18,45.353,268.094,117.268,45.688,41.789246,11.784531,-6.8700943,17.998734
987,1255,1110,200.97,6.923,15.77,13.233,52.15,1.0,288.676,89.754,1.999,16.153,39.067,100.634,1.0,42.55,89.407,4.04,107.408,17.894,5.995,27.475,51.004,74.584,21.61,441.948,8.525,19.778,17.458,86.092,114.672,77.923,318.45,111.041,34.829,108.474,37.196,2.02,108.261,7.363,155.18,21.812,7.773,57.221,-15.038609,12.175507,-2.382775,-5.2967834
988,13572,8270,145.82,12.846,23.827,52.989,120.003,7.211,3.247,83.562,168.832,136.293,46.269,16.941,202.798,100.358,154.607,202.624,147.699,21.273,215.785,34.535,139.055,39.663,36.159,366.77,27.339,2.252,129.372,145.767,226.158,124.876,291.142,210.294,44.343,230.279,147.851,186.718,71.456,22.634,182.636,142.062,116.139,54.338,3.4716587,27.101242,7.5274534,8.937748
990,4112,7360,134.17,6.923,18.456,32.601,129.398,24.81,47.073,122.779,101.899,123.304,28.779,70.08,75.925,103.971,171.184,127.648,124.971,24.652,147.853,110.431,135.794,32.18,26.46,369.661,76.254,210.064,75.061,114.824,56.743,71.929,561.942,183.323,44.343,161.7,107.519,82.634,24.135,13.726,89.706,70.375,48.41,35.597,-10.39879,-4.855875,-0.6443447,0.064570256
991,6376,5687,139.57,2.974,375.625,21.388,146.1,4.106,138.096,81.498,78.922,103.822,9.231,27.569,91.909,38.937,223.123,92.187,256.174,16.768,192.808,108.666,154.274,104.517,38.584,303.158,4.763,32.297,40.499,121.455,97.184,52.948,317.312,285.812,44.343,111.545,41.332,60.185,144.015,16.271,201.645,80.781,37.122,22.623,-7.436371,8.095458,3.6835198,-0.5596614
